"Index","pIC50"
5,9.05986830144019
6,9.05986830144019
11,9.05986830144019
12,9.05986830144019
246,7.6039830926463
71,7.57849704542266
72,7.57849704542266
96,7.57849704542266
245,7.40072408734731
35,7.17197903482468
1,6.83470151032023
2,6.83470151032023
42,6.83470151032023
55,6.83470151032023
82,6.83470151032023
85,6.83470151032023
86,6.83470151032023
162,6.75996559605441
207,6.64770683028838
208,6.64770683028838
209,6.64770683028838
210,6.64770683028838
263,6.61109519025233
264,6.61109519025233
161,6.55670659075542
63,6.46069487978422
64,6.46069487978422
49,6.25322562396696
50,6.25322562396696
163,6.2411888196904
164,6.2411888196904
169,6.2411888196904
170,6.2411888196904
173,6.2411888196904
174,6.2411888196904
205,6.2411888196904
206,6.2411888196904
211,6.2411888196904
212,6.2411888196904
257,6.2411888196904
258,6.2411888196904
103,6.22059677790948
104,6.22059677790948
61,6.1926578413733
62,6.1926578413733
95,6.1926578413733
157,6.17078062193835
158,6.17078062193835
195,6.17078062193835
234,6.17078062193835
97,6.10435521816488
98,6.10435521816488
203,6.10435521816488
204,6.10435521816488
213,6.10435521816488
214,6.10435521816488
251,6.10435521816488
259,6.10435521816488
260,6.10435521816488
261,6.10435521816488
262,6.10435521816488
159,6.01733777261049
160,6.01733777261049
101,5.96752161663936
102,5.96752161663936
194,5.96752161663936
196,5.96752161663936
233,5.96752161663936
252,5.90109621286589
235,5.8335030974339
236,5.8335030974339
36,5.78613983077532
193,5.76426261134037
308,5.58288082547633
295,5.57878056550224
296,5.57878056550224
270,5.57596548318218
304,5.47855860401278
41,5.44886230627087
56,5.44886230627087
81,5.44886230627087
87,5.44886230627087
88,5.44886230627087
105,5.44886230627087
106,5.44886230627087
179,5.44886230627087
180,5.44886230627087
187,5.44886230627087
188,5.44886230627087
287,5.44886230627087
288,5.44886230627087
305,5.37833664252331
306,5.37833664252331
239,5.37284121435102
269,5.37270647788319
293,5.27811468103385
294,5.27811468103385
297,5.27811468103385
298,5.27811468103385
301,5.27811468103385
302,5.27811468103385
303,5.27529959871379
217,5.22372608153693
218,5.22372608153693
241,5.22372608153693
219,5.00703510376318
220,5.00703510376318
221,5.00703510376318
222,5.00703510376318
240,4.96632320375304
223,4.95404167246447
224,4.95404167246447
231,4.95404167246447
232,4.95404167246447
237,4.95404167246447
238,4.95404167246447
17,4.9408371565294
18,4.9408371565294
255,4.83498503039981
256,4.83498503039981
283,4.81720807093895
284,4.81720807093895
273,4.66694249693867
274,4.66694249693867
3,4.63454110742088
4,4.63454110742088
113,4.63454110742088
114,4.63454110742088
247,4.60355963202495
248,4.60355963202495
47,4.53431914593142
48,4.53431914593142
299,4.53431914593142
300,4.53431914593142
197,4.53127660707167
199,4.53127660707167
201,4.53127660707167
227,4.53127660707167
309,4.53127660707167
310,4.53127660707167
243,4.43128210212189
244,4.43128210212189
7,4.40030062672596
8,4.40030062672596
13,4.40030062672596
14,4.40030062672596
19,4.40030062672596
20,4.40030062672596
21,4.40030062672596
22,4.40030062672596
31,4.40030062672596
32,4.40030062672596
43,4.40030062672596
44,4.40030062672596
