REC _TITLE1 TOTAL INTER INTRA RESTR VDW
7305 4282259 -9.485 -6.566 -2.902 0.000 -9.958
7306 4282259 -15.805 -15.191 -0.657 0.000 -12.094
7307 4282259 -11.174 -10.937 -0.986 0.000 -13.201
7308 4282259 -7.893 -7.078 -0.747 0.000 -11.991
7309 4282259 -18.469 -16.293 -1.223 0.000 -16.524
7310 4282259 -11.390 -11.716 -0.736 0.000 -14.995
7311 4282259 -16.251 -14.063 -1.059 0.000 -15.427
7312 4282259 -8.400 -9.012 0.541 0.000 -14.339
7313 4282259 -12.846 -14.764 1.232 0.000 -14.191
7314 4282259 -15.416 -14.627 -0.944 0.000 -14.140
7315 4282259 -12.876 -11.213 -0.637 0.000 -12.633
7316 4282259 -11.000 -9.159 -2.465 0.000 -14.295
7317 4282259 -12.496 -10.209 -1.183 0.000 -16.343
7318 4282259 -8.922 -6.868 -1.950 0.000 -13.257
7319 4282259 -10.271 -7.767 -2.415 0.000 -12.096
7320 4282259 -13.121 -11.218 -0.955 0.000 -11.499
7321 4282259 -11.086 -13.705 2.572 0.000 -15.432
7322 4282259 -8.743 -9.782 0.824 0.000 -12.997
7323 4282259 -4.841 -4.405 -0.131 0.000 -10.687
7324 4282259 -4.617 -3.121 -1.320 0.000 -12.528
7325 4282259 -14.342 -13.040 -0.270 0.000 -13.827
7326 4282259 -10.311 -10.009 -0.794 0.000 -12.853
7327 4282259 -12.629 -11.469 -1.163 0.000 -12.222
7328 4282259 -7.342 -4.854 -2.029 0.000 -13.930
7329 4282259 -11.630 -10.531 0.027 0.000 -8.932
7330 4282259 -9.523 -7.693 -1.369 0.000 -14.626
7331 4282259 8.371 5.954 1.673 0.000 2.567
7332 4282259 -3.017 -4.521 1.599 0.000 -11.623
7333 4282259 -3.621 -2.516 -1.822 0.000 -11.916
7334 4282259 -10.279 -7.772 -1.418 0.000 -13.367
7335 4282259 -14.661 -13.457 -1.213 0.000 -14.046
7336 4282259 -4.868 -3.680 -1.193 0.000 -10.824
7337 4282259 -14.427 -12.615 -1.517 0.000 -14.750
7338 4282259 -15.705 -14.062 -2.443 0.000 -16.548
7339 4282259 -16.488 -13.788 -2.160 0.000 -14.665
7340 4282259 -10.533 -11.418 0.076 0.000 -15.768
7341 4282259 -12.785 -9.520 -2.222 0.000 -15.593
7342 4282259 -7.215 -5.714 -1.543 0.000 -11.868
7343 4282259 -9.542 -9.945 1.492 0.000 -13.882
7344 4282259 -10.753 -14.770 3.168 0.000 -17.203
7345 4282259 5.234 1.518 2.861 0.000 -1.794
7346 4282259 -10.556 -11.550 2.021 0.000 -12.340
7347 4282259 -11.949 -9.379 -1.447 0.000 -16.067
7348 4282259 -11.421 -8.720 -1.674 0.000 -8.785
7349 4282259 6.761 1.735 4.276 0.004 -1.596
7350 4282259 -5.686 -5.799 -0.460 0.000 -15.484
7351 3052142 5.462 3.949 1.872 0.007 -8.590
7352 3052142 1.170 2.438 -1.872 0.000 -11.860
7353 3052142 1.086 1.666 -1.164 0.009 -11.930
7354 3052142 2.330 0.420 1.803 0.000 -15.508
7355 3052142 7.088 0.351 7.707 0.000 -13.938
7356 3052142 6.380 6.102 1.396 0.000 -8.681
7357 3052142 6.070 3.177 3.819 0.000 -14.469
7358 3052142 1.909 0.133 1.913 0.000 -14.884
7359 3052142 0.352 -1.275 1.000 0.000 -15.352
7360 3052142 2.084 3.471 -0.858 0.000 -10.480
7361 3052142 -4.137 -3.626 -0.572 0.000 -13.697
7362 3052142 -1.853 -3.010 1.462 0.000 -17.858
7363 3052142 -3.129 -4.675 1.602 0.000 -16.487
7364 3052142 7.405 5.059 2.269 0.000 -10.632
7365 3052142 -0.464 -2.986 2.665 0.000 -14.764
7366 3052142 -3.798 -4.936 0.279 0.000 -19.179
7367 3052142 -2.762 -1.249 -1.528 0.000 -15.672
7368 3052142 1.851 1.021 1.868 0.000 -15.860
7369 3052142 6.169 0.712 4.802 0.000 -16.552
7370 3052142 -1.536 -1.105 0.592 0.018 -19.785
7371 3052142 0.501 -1.730 2.162 0.000 -15.433
7372 3052142 5.325 2.201 3.119 0.000 -12.815
7373 3052142 -3.244 -2.783 0.478 0.000 -14.711
7374 3052142 0.929 -2.859 4.071 0.001 -15.707
7375 3052142 0.883 0.562 0.379 0.000 -13.087
7376 3052142 3.260 1.797 1.616 0.000 -12.687
7377 3052142 0.888 1.494 -0.558 0.000 -12.142
7378 3052142 5.537 3.660 1.982 0.000 -14.710
7379 3052142 -5.067 -5.430 0.500 0.000 -19.875
7380 3052142 -1.612 -3.316 1.671 0.000 -16.919
7381 3052142 1.855 1.729 0.243 0.000 -14.893
7382 3052142 4.076 1.344 2.643 0.000 -14.120
7383 3052142 0.441 1.605 -1.210 0.000 -15.098
7384 3052142 5.663 3.765 2.377 0.000 -10.422
7385 3052142 1.266 0.318 1.430 0.000 -12.089
7386 3052142 0.921 -1.335 1.495 0.000 -15.034
7387 3052142 11.571 6.814 4.818 0.000 -9.586
7388 3052142 0.660 -0.330 0.897 0.000 -13.283
7389 3052142 5.630 1.951 3.993 0.000 -12.547
7390 3052142 -2.180 -4.626 2.381 0.000 -17.805
7391 3052142 -0.807 0.167 -0.740 0.000 -15.136
7392 3052142 -0.953 -3.131 3.230 0.000 -16.792
7393 3052142 4.803 2.403 2.376 0.000 -12.816
7394 3052142 4.196 3.906 -0.409 0.000 -16.622
7395 3052142 1.717 2.416 -0.792 0.000 -12.842
7396 3052142 2.254 3.347 -0.937 0.000 -11.802
7397 3052142 2.213 -1.559 4.892 0.000 -18.323
7398 3052142 2.412 -3.939 7.078 0.000 -17.015
7399 3052142 4.595 5.643 -0.948 0.266 -8.496
7400 3052142 -0.918 0.482 -1.396 0.000 -16.444
7401 3052142 0.577 -2.719 3.129 0.000 -16.875
7402 3052142 5.355 2.896 1.893 0.000 -12.286
7403 3052142 2.934 -0.355 4.316 0.000 -10.624
7404 3052142 1.768 1.276 1.575 0.000 -18.581
7405 3052142 1.960 -3.751 5.819 0.000 -16.961
7406 3052142 3.507 1.008 2.726 0.000 -13.318
7407 3052142 -3.739 -2.733 -0.677 0.000 -16.791
7408 3052142 8.431 7.915 1.494 0.000 -16.394
7409 3052142 -1.709 -1.421 0.608 0.001 -10.940
7410 3052142 2.041 0.648 1.393 0.000 -12.905
7411 3052142 7.037 -0.791 6.914 0.000 -11.678
7412 3052142 -0.376 -0.008 0.657 0.000 -15.108
7413 3052142 7.951 4.502 3.454 0.000 -7.069
7414 3052142 2.543 -3.144 5.196 0.000 -14.878
7415 3052142 6.245 -1.234 6.898 0.000 -16.606
7416 3052142 -2.639 -2.770 0.653 0.000 -16.366
7417 3052142 3.914 -0.757 4.040 0.000 -11.352
7418 3052142 5.315 4.409 2.034 0.000 -10.353
7419 3052142 16.867 4.915 11.994 0.074 -11.485
7420 3052142 1.853 2.062 -0.196 0.000 -12.094
7421 3052142 5.987 4.181 2.769 0.000 -11.616
7422 3052142 4.174 4.485 0.144 0.009 -12.035
7423 3052142 6.755 -1.000 7.827 0.000 -11.876
7424 3052142 -2.939 -5.455 1.970 0.000 -14.004
7425 3052142 0.463 -2.007 2.695 0.000 -13.599
7426 3052142 -7.656 -5.805 -2.348 0.000 -15.055
7427 3052142 -0.534 -2.054 1.849 0.000 -15.814
7428 3052142 3.347 2.703 0.086 0.000 -13.932
7429 3052142 7.613 2.964 3.583 0.000 -12.177
7430 3052142 4.808 3.516 0.852 0.000 -12.049
7431 3052142 0.018 -4.274 3.481 0.000 -14.820
7432 3052142 -2.149 -4.264 3.235 0.000 -15.782
7433 3052142 3.925 -2.646 6.009 0.000 -14.317
7434 3052142 5.958 2.664 3.335 0.000 -11.511
7435 3052142 3.509 1.758 2.171 0.000 -12.918
7436 3052142 3.950 0.891 4.010 0.000 -16.191
7437 3052142 2.615 2.057 0.750 0.000 -10.667
7438 3052142 2.949 -0.773 3.149 0.000 -14.148
7439 3052142 3.572 1.624 2.429 0.000 -9.720
7440 3052142 2.545 -1.330 4.022 0.000 -14.085
7441 3052142 7.204 6.457 0.893 0.000 -10.861
7442 3052142 0.671 0.811 0.905 0.000 -13.141
7443 3052142 3.851 1.065 2.786 0.000 -15.335
7444 3052142 5.627 1.575 3.454 0.000 -14.710
7445 3052142 -0.660 -5.104 3.660 0.000 -16.503
7446 3052142 10.577 6.092 3.761 0.000 -10.613
7447 3052142 4.463 -1.531 5.427 0.000 -15.716
7448 3052142 2.610 -1.829 4.372 0.000 -16.550
7449 3052142 4.556 4.634 0.063 0.000 -11.767
7450 3052142 4.846 1.970 2.353 0.000 -12.369
7451 3052142 0.807 2.462 -0.673 0.000 -10.682
7452 3052142 -2.940 1.431 -4.223 0.000 -11.262
7453 3052142 1.909 2.102 0.310 0.012 -13.302
7454 3052142 1.767 3.986 -2.318 0.000 -9.832
7455 3052142 -2.465 -2.989 0.023 0.000 -14.591
7456 3052142 0.558 4.157 -2.577 0.000 -11.485
7457 3052142 -5.770 -2.969 -2.748 0.000 -12.776
7458 3052142 0.873 5.925 -5.547 0.000 -9.475
7459 3052142 -4.225 -3.777 -0.448 0.000 -14.117
7460 3052142 3.332 3.873 -0.308 0.000 -10.304
7461 3052142 -5.780 -1.954 -3.356 0.000 -12.728
7462 3052142 -6.328 -7.542 1.689 0.000 -17.372
7463 3052142 -4.829 -5.397 1.026 0.000 -12.986
7464 3052142 -1.095 1.310 -2.125 0.000 -11.437
7465 3052142 1.838 2.468 -1.511 0.000 -10.343
7466 3052142 -6.955 -3.981 -2.002 0.000 -13.068
7467 3052142 -0.890 -0.436 -0.961 0.000 -15.837
7468 3052142 -8.593 -8.270 -0.817 0.000 -19.207
7469 3052142 3.436 -3.611 7.454 0.000 -13.346
7470 3052142 -4.386 -4.924 0.589 0.000 -16.357
7471 3052142 0.852 1.522 -1.420 0.000 -11.204
7472 3052142 0.793 -1.397 2.087 0.000 -14.225
7473 3052142 -6.539 -5.213 -0.944 0.000 -14.465
7474 3052142 -0.570 0.606 -0.897 0.000 -14.799
7475 3052142 2.674 4.473 -1.763 0.009 -10.129
7476 3052142 0.391 4.004 -2.511 0.000 -12.541
7477 3052142 -3.778 -0.782 -2.555 0.000 -12.124
7478 3052142 -7.944 -12.416 3.699 0.000 -20.139
7479 3052142 -4.328 -3.795 0.584 0.000 -14.173
7480 3052142 7.314 8.362 -1.009 0.000 -8.016
7481 3052142 5.251 4.071 1.331 0.003 -11.459
7482 3052142 -9.133 -6.807 -2.907 0.000 -15.899
7483 3052142 0.592 3.044 -2.344 0.075 -13.594
7484 3052142 -3.737 1.293 -3.928 0.000 -13.376
7485 3052142 -1.968 -1.190 -1.243 0.000 -10.360
7486 3052142 -4.791 -1.658 -2.966 0.000 -13.302
7487 3052142 -2.669 -1.516 -0.809 0.000 -19.481
7488 3052142 -3.319 -0.693 -3.293 0.000 -16.156
7489 3052142 -2.847 -0.633 -1.092 0.000 -15.200
7490 3052142 -1.044 -1.618 0.120 0.000 -17.059
7491 3052142 6.499 3.069 2.717 0.000 -13.270
7492 3052142 0.247 -0.457 0.739 0.000 -12.490
7493 3052142 -3.954 -2.338 -1.565 0.000 -16.271
7494 3052142 -2.841 -0.854 -1.577 0.000 -15.739
7495 3052142 -1.837 -0.666 -1.126 0.000 -10.594
7496 3052142 0.072 4.131 -3.854 0.000 -11.287
7497 3052142 -9.678 -7.211 -2.443 0.000 -15.273
7498 3052142 5.957 3.295 1.762 0.058 -10.002
7499 3052142 -4.827 -6.797 1.157 0.000 -15.318
7500 3052142 -0.683 0.304 -0.627 0.000 -13.587
7501 2801971 -12.940 -8.664 -3.228 0.000 -13.323
7502 2801971 -13.147 -8.844 -4.258 0.000 -16.717
7503 2801971 -8.487 -2.145 -5.961 0.000 -8.487
7504 2801971 -10.254 -8.288 -0.929 0.000 -15.468
7505 2801971 -11.920 -8.096 -2.879 0.046 -12.975
7506 2801971 -11.945 -8.679 -3.862 0.000 -13.541
7507 2801971 -13.797 -9.668 -4.061 0.000 -12.891
7508 2801971 -11.681 -11.975 -0.363 0.000 -15.127
7509 2801971 -7.713 -4.393 -3.167 0.000 -11.073
7510 2801971 -11.317 -8.260 -3.851 0.000 -12.874
7511 2801971 -11.134 -5.928 -4.218 0.000 -14.657
7512 2801971 -11.290 -6.625 -3.544 0.000 -17.127
7513 2801971 -8.721 -6.849 -1.881 0.000 -14.445
7514 2801971 -12.122 -8.162 -3.839 0.000 -15.397
7515 2801971 -15.990 -14.749 -0.704 0.000 -14.071
7516 2801971 -6.989 -5.421 -2.030 0.000 -13.644
7517 2801971 -6.272 -3.955 -3.189 0.000 -11.821
7518 2801971 -6.453 -3.927 -3.199 0.000 -14.368
7519 2801971 -11.649 -7.426 -4.853 0.000 -15.202
7520 2801971 -17.092 -13.904 -3.678 0.000 -17.341
7521 2801971 -13.286 -9.575 -3.501 0.000 -12.156
7522 2801971 -9.993 -5.841 -4.058 0.000 -11.374
7523 2801971 -17.299 -13.566 -2.743 0.000 -12.023
7524 2801971 -10.630 -5.035 -6.252 0.000 -12.277
7525 2801971 -15.144 -9.185 -5.015 0.000 -16.377
7526 2801971 -16.488 -13.523 -2.849 0.000 -16.087
7527 2801971 -10.292 -4.567 -4.688 0.000 -13.616
7528 2801971 -17.389 -13.555 -2.915 0.000 -17.839
7529 2801971 -6.822 -9.864 2.548 0.000 -12.929
7530 2801971 -13.991 -11.873 -1.835 0.000 -14.919
7531 2801971 -15.405 -11.552 -3.473 0.000 -13.391
7532 2801971 -12.462 -8.973 -4.086 0.000 -15.036
7533 2801971 -10.082 -5.998 -3.788 0.108 -12.946
7534 2801971 -9.280 -8.206 -1.118 0.000 -17.204
7535 2801971 -7.771 -3.979 -3.653 0.000 -13.237
7536 2801971 -8.457 -6.460 -2.786 0.000 -13.304
7537 2801971 -7.614 -3.985 -4.289 0.000 -14.385
7538 2801971 -14.267 -14.274 0.877 0.000 -16.090
7539 2801971 -4.687 -3.315 -2.323 0.016 -9.729
7540 2801971 -10.475 -7.179 -3.836 0.000 -16.799
7541 2801971 -4.479 -1.478 -3.724 0.000 -9.013
7542 2801971 -9.397 -6.692 -3.374 0.006 -12.619
7543 2801971 -17.986 -13.972 -4.594 0.000 -19.585
7544 2801971 -12.845 -7.828 -3.979 0.000 -12.493
7545 2801971 -15.857 -11.177 -4.367 0.000 -17.902
7546 2801971 -12.600 -9.914 -2.231 0.000 -12.467
7547 2801971 -13.359 -11.699 -0.660 0.000 -17.014
7548 2801971 -11.789 -10.438 -1.939 0.000 -13.595
7549 2801971 -9.300 -4.670 -4.634 0.000 -12.353
7550 2801971 -12.401 -7.556 -3.730 0.000 -15.177
7551 2801971 -6.014 -9.323 2.540 0.000 -14.841
7552 2801971 -10.082 -9.311 -1.362 0.000 -18.431
7553 2801971 -6.253 -4.456 -2.222 0.000 -9.292
7554 2801971 -7.010 -5.621 -1.973 0.000 -9.750
7555 2801971 -14.883 -12.530 -2.204 0.000 -17.577
7556 2801971 -7.986 -7.139 0.149 0.000 -11.004
7557 2801971 -7.539 -5.203 -1.807 0.000 -13.258
7558 2801971 -16.323 -14.949 -1.447 0.000 -15.657
7559 2801971 -7.267 -6.663 -0.371 0.000 -16.273
7560 2801971 -5.601 -2.914 -1.679 0.029 -10.110
7561 2801971 -14.927 -13.372 -1.094 0.000 -16.218
7562 2801971 -8.476 -9.224 0.979 0.000 -13.347
7563 2801971 -3.683 -7.036 3.894 0.000 -6.930
7564 2801971 -11.024 -8.303 -2.593 0.000 -15.477
7565 2801971 -9.548 -9.193 -1.211 0.000 -14.558
7566 2801971 -3.473 -1.566 -1.822 0.000 -15.141
7567 2801971 -9.796 -8.546 -0.759 0.000 -16.552
7568 2801971 -12.414 -8.703 -3.665 0.000 -16.453
7569 2801971 -6.545 -8.511 1.328 0.000 -14.632
7570 2801971 -7.784 -4.964 -2.869 0.000 -11.860
7571 2801971 -16.773 -14.777 -1.605 0.000 -15.922
7572 2801971 -10.593 -9.345 -0.240 0.000 -16.849
7573 2801971 -11.388 -8.803 -2.461 0.000 -16.834
7574 2801971 -9.631 -10.229 -0.272 0.000 -17.657
7575 2801971 -5.623 -4.277 -0.960 0.000 -11.799
7576 2801971 -7.086 -5.152 -2.802 0.000 -11.354
7577 2801971 -5.503 -2.814 -2.233 0.000 -12.995
7578 2801971 -9.672 -9.041 -1.460 0.000 -16.195
7579 2801971 -10.011 -7.771 -3.097 0.000 -14.063
7580 2801971 -6.374 -3.424 -1.954 0.000 -10.488
7581 2801971 -10.549 -9.527 -0.572 0.000 -12.319
7582 2801971 -10.563 -8.934 -2.119 0.000 -19.466
7583 2801971 -5.422 -2.774 -2.330 0.000 -13.216
7584 2801971 -3.421 -0.765 -1.635 0.000 -10.421
7585 2801971 -13.171 -13.213 0.523 0.000 -14.428
7586 2801971 -7.453 -5.848 -1.518 0.000 -14.117
7587 2801971 -12.541 -9.791 -2.566 0.000 -11.430
7588 2801971 -11.447 -9.023 -2.171 0.000 -12.861
7589 2801971 0.752 3.010 -2.338 0.000 -5.169
7590 2801971 -10.188 -7.893 -1.185 0.000 -11.238
7591 2801971 -12.698 -8.421 -3.244 0.000 -15.842
7592 2801971 -13.158 -12.177 -0.449 0.000 -16.633
7593 2801971 -7.980 -9.634 1.733 0.000 -14.623
7594 2801971 -16.033 -16.048 0.007 0.000 -15.490
7595 2801971 -10.332 -11.687 0.470 0.000 -16.043
7596 2801971 -14.497 -12.927 -1.478 0.000 -15.662
7597 2801971 -13.235 -12.463 -0.769 0.000 -14.669
7598 2801971 -10.613 -9.976 0.056 0.000 -16.850
7599 2801971 -8.667 -7.044 -1.226 0.000 -14.640
7600 2801971 -8.401 -6.115 -1.744 0.000 -14.375
7601 2801971 -7.015 -3.806 -2.936 0.000 -12.621
7602 2801971 -10.775 -6.005 -4.474 0.000 -11.282
7603 2801971 -12.406 -7.252 -4.208 0.000 -15.908
7604 2801971 -6.128 -8.938 2.859 0.000 -13.557
7605 2801971 -14.823 -10.711 -4.115 0.000 -11.445
7606 2801971 -10.563 -3.727 -6.524 0.000 -12.935
7607 2801971 -8.414 -3.217 -5.716 0.000 -10.721
7608 2801971 -7.588 -1.645 -4.974 0.000 -14.840
7609 2801971 -5.914 -4.194 -0.754 0.000 -12.395
7610 2801971 -19.184 -14.421 -5.259 0.000 -18.994
7611 2801971 -14.755 -9.983 -3.737 0.000 -13.879
7612 2801971 -10.714 -6.482 -3.881 0.000 -11.844
7613 2801971 -13.859 -8.454 -4.300 0.000 -12.010
7614 2801971 -11.647 -7.553 -3.956 0.000 -10.762
7615 2801971 -10.554 -6.578 -4.033 0.018 -14.107
7616 2801971 -5.783 0.214 -4.880 0.000 -11.844
7617 2801971 -15.287 -9.677 -5.219 0.000 -13.936
7618 2801971 -12.765 -10.057 -3.522 0.000 -16.475
7619 2801971 -13.113 -8.136 -4.823 0.000 -13.802
7620 2801971 -12.757 -7.971 -3.835 0.000 -14.120
7621 2801971 -12.806 -13.123 -0.335 0.000 -13.563
7622 2801971 -5.866 -2.300 -4.057 0.000 -12.322
7623 2801971 -12.250 -8.492 -2.831 0.000 -16.911
7624 2801971 -8.860 -5.830 -3.091 0.000 -13.426
7625 2801971 -2.201 1.857 -4.721 0.000 -8.543
7626 2801971 -12.601 -9.140 -3.176 0.000 -17.820
7627 2801971 -15.531 -12.503 -2.981 0.000 -14.464
7628 2801971 -14.284 -8.121 -5.143 0.000 -14.629
7629 2801971 -11.754 -7.574 -4.055 0.000 -14.529
7630 2801971 -7.388 -2.142 -4.841 0.000 -7.472
7631 2801971 -3.832 -3.227 -1.223 0.000 -10.588
7632 2801971 -7.886 -3.450 -4.342 0.000 -8.972
7633 2801971 -11.858 -6.994 -3.885 0.000 -9.393
7634 2801971 -6.538 -2.698 -4.497 0.000 -13.098
7635 2801971 -10.233 -5.368 -4.455 0.000 -14.027
7636 2801971 -14.110 -12.319 -2.416 0.000 -15.853
7637 2801971 -5.664 -1.190 -4.966 0.000 -11.669
7638 2801971 -9.589 -5.290 -4.998 0.000 -14.012
7639 2801971 -9.448 -7.064 -3.246 0.000 -13.199
7640 2801971 -9.050 -7.300 -1.741 0.000 -13.944
7641 2801971 -10.970 -6.252 -3.748 0.000 -15.088
7642 2801971 -9.971 -5.600 -3.583 0.000 -14.264
7643 2801971 -8.997 -5.613 -3.388 0.000 -12.540
7644 2801971 -7.237 -2.148 -5.095 0.000 -12.665
7645 2801971 -15.196 -8.027 -6.200 0.000 -15.973
7646 2801971 -11.630 -11.193 -0.279 0.000 -15.508
7647 2801971 -9.386 -5.131 -3.943 0.000 -12.828
7648 2801971 -12.888 -9.286 -3.697 0.000 -12.590
7649 2801971 -7.364 -5.887 -1.923 0.000 -13.906
7650 2801971 -11.482 -9.480 -2.494 0.000 -12.696
7651 2733787 -15.364 -12.112 -3.835 0.000 -16.823
7652 2733787 -12.202 -12.472 -0.255 0.000 -17.174
7653 2733787 -15.712 -14.903 -1.400 0.000 -18.022
7654 2733787 -22.227 -17.325 -4.755 0.000 -16.733
7655 2733787 -7.999 -3.191 -4.403 0.000 -10.920
7656 2733787 -13.097 -13.833 0.842 0.000 -15.754
7657 2733787 -14.710 -15.529 0.305 0.000 -15.522
7658 2733787 -11.507 -6.270 -4.831 0.000 -16.501
7659 2733787 -13.536 -8.581 -4.728 0.000 -14.366
7660 2733787 -17.159 -13.490 -4.115 0.000 -16.281
7661 2733787 -9.812 -5.587 -3.124 0.000 -16.023
7662 2733787 -15.024 -14.736 -0.279 0.000 -14.513
7663 2733787 -11.832 -8.329 -3.996 0.000 -15.497
7664 2733787 -6.876 -3.562 -2.932 0.000 -12.962
7665 2733787 -15.458 -12.098 -2.366 0.000 -14.616
7666 2733787 -2.194 0.263 -1.477 0.000 -4.193
7667 2733787 -9.903 -7.415 -2.605 0.002 -13.852
7668 2733787 -17.802 -13.850 -4.631 0.000 -15.611
7669 2733787 -15.576 -10.095 -4.525 0.000 -13.891
7670 2733787 -15.512 -11.480 -2.989 0.000 -16.276
7671 2733787 -7.198 -3.452 -3.518 0.000 -10.969
7672 2733787 -8.953 -7.298 -1.693 0.000 -15.571
7673 2733787 -19.494 -17.038 -2.317 0.000 -15.778
7674 2733787 -12.835 -10.196 -3.532 0.000 -15.744
7675 2733787 -13.313 -10.396 -2.921 0.000 -13.746
7676 2733787 -18.379 -17.989 -1.181 0.000 -16.035
7677 2733787 -12.790 -11.804 -0.768 0.000 -13.521
7678 2733787 -14.330 -11.206 -2.672 0.000 -17.582
7679 2733787 -12.564 -13.579 0.466 0.000 -19.331
7680 2733787 -11.405 -8.590 -3.569 0.000 -14.520
7681 2733787 -13.745 -10.377 -3.991 0.000 -15.471
7682 2733787 -11.388 -7.584 -2.854 0.000 -12.701
7683 2733787 -10.309 -4.322 -4.858 0.000 -11.835
7684 2733787 -14.399 -15.122 1.105 0.000 -19.709
7685 2733787 -5.154 -2.843 -3.030 0.000 -9.429
7686 2733787 -15.618 -11.699 -3.828 0.000 -18.849
7687 2733787 -10.563 -7.344 -3.143 0.000 -9.042
7688 2733787 -14.002 -10.103 -2.928 0.000 -18.417
7689 2733787 -14.684 -9.793 -3.768 0.000 -16.528
7690 2733787 -11.891 -10.088 -2.606 0.000 -17.164
7691 2733787 -7.621 -3.985 -3.547 0.000 -12.214
7692 2733787 -16.800 -13.786 -2.707 0.000 -17.686
7693 2733787 -9.823 -9.661 -1.016 0.000 -15.691
7694 2733787 -14.983 -13.678 -1.936 0.000 -18.330
7695 2733787 -15.388 -9.289 -6.106 0.000 -16.597
7696 2733787 -13.847 -10.822 -3.889 0.013 -14.165
7697 2733787 -13.775 -10.452 -3.305 0.000 -13.746
7698 2733787 -12.386 -8.011 -4.996 0.000 -13.054
7699 2733787 -12.049 -11.335 -0.408 0.000 -14.994
7700 2733787 -11.997 -10.531 -2.153 0.000 -14.331
7701 2733787 -18.051 -20.892 2.978 0.000 -18.078
7702 2733787 -14.243 -15.029 0.547 0.000 -12.716
7703 2733787 -18.276 -19.276 1.980 0.000 -17.541
7704 2733787 -4.789 -5.728 0.054 0.000 -14.497
7705 2733787 -10.495 -11.703 0.787 0.000 -16.559
7706 2733787 -17.983 -18.441 0.997 0.000 -14.250
7707 2733787 -11.665 -13.493 1.149 0.000 -17.194
7708 2733787 -9.232 -13.511 3.633 0.000 -16.957
7709 2733787 -20.302 -20.186 0.286 0.000 -17.863
7710 2733787 -14.622 -17.862 2.516 0.000 -17.033
7711 2733787 -17.546 -17.809 0.672 0.000 -17.376
7712 2733787 -12.833 -11.293 -0.499 0.000 -16.057
7713 2733787 -10.739 -12.888 2.278 0.000 -14.251
7714 2733787 -12.358 -12.170 0.799 0.000 -14.952
7715 2733787 -8.453 -8.275 0.362 0.000 -13.377
7716 2733787 -8.747 -9.303 0.625 0.000 -16.885
7717 2733787 -5.256 -5.462 0.294 0.000 -14.862
7718 2733787 -15.973 -16.260 1.301 0.000 -15.092
7719 2733787 -10.954 -13.700 2.064 0.000 -14.695
7720 2733787 -11.307 -16.858 5.481 0.000 -14.736
7721 2733787 -12.304 -15.103 2.036 0.000 -18.998
7722 2733787 -2.586 -5.002 1.903 0.000 -15.301
7723 2733787 -9.743 -8.389 -0.366 0.000 -16.311
7724 2733787 2.346 -2.215 4.613 0.000 -7.535
7725 2733787 -10.627 -11.477 1.001 0.000 -15.271
7726 2733787 -5.422 -7.118 2.694 0.000 -14.472
7727 2733787 -7.850 -9.369 1.886 0.000 -13.795
7728 2733787 -8.416 -8.792 1.420 0.000 -13.744
7729 2733787 -11.027 -12.345 1.410 0.000 -19.946
7730 2733787 -9.212 -10.845 1.115 0.000 -14.849
7731 2733787 -9.539 -12.985 3.450 0.000 -13.226
7732 2733787 -17.385 -20.755 4.309 0.000 -19.700
7733 2733787 -13.449 -13.879 0.525 0.000 -14.699
7734 2733787 -10.366 -13.989 4.724 0.000 -13.792
7735 2733787 -9.757 -12.749 3.967 0.000 -17.535
7736 2733787 -7.832 -8.590 0.135 0.000 -13.031
7737 2733787 -12.040 -10.913 -0.008 0.000 -15.499
7738 2733787 -8.639 -10.899 1.682 0.000 -15.497
7739 2733787 -12.382 -11.082 -1.173 0.008 -11.706
7740 2733787 -8.223 -7.980 -0.186 0.000 -17.443
7741 2733787 -16.317 -16.634 -0.540 0.000 -14.872
7742 2733787 -14.296 -17.380 2.359 0.000 -14.559
7743 2733787 -15.530 -21.181 6.007 0.000 -17.666
7744 2733787 -11.809 -13.963 3.148 0.000 -16.458
7745 2733787 -13.534 -16.961 3.744 0.000 -14.825
7746 2733787 -14.267 -14.549 -0.522 0.000 -15.879
7747 2733787 -8.103 -7.576 -0.302 0.000 -15.779
7748 2733787 -7.622 -7.446 0.225 0.000 -13.363
7749 2733787 -10.506 -11.579 2.115 0.000 -13.485
7750 2733787 -9.819 -10.147 0.467 0.000 -14.834
7751 2733787 -12.977 -13.128 0.103 0.000 -14.653
7752 2733787 -14.597 -15.093 0.572 0.000 -16.064
7753 2733787 -19.164 -16.389 -1.743 0.000 -13.966
7754 2733787 -11.181 -8.771 -2.269 0.000 -16.851
7755 2733787 -17.138 -16.171 -1.023 0.000 -16.676
7756 2733787 -12.710 -14.179 2.414 0.000 -18.657
7757 2733787 -12.953 -11.449 -1.426 0.000 -16.637
7758 2733787 -14.405 -14.712 -0.138 0.000 -13.075
7759 2733787 -8.792 -7.912 -1.491 0.000 -15.858
7760 2733787 -16.986 -16.622 -0.361 0.000 -16.146
7761 2733787 -14.646 -14.255 -0.296 0.000 -13.289
7762 2733787 -11.534 -10.422 -1.051 0.000 -16.781
7763 2733787 -14.739 -13.793 -0.935 0.000 -16.850
7764 2733787 -15.323 -14.903 -1.151 0.000 -19.146
7765 2733787 -14.121 -12.286 -0.807 0.000 -16.826
7766 2733787 -12.041 -11.995 -0.099 0.000 -17.252
