,0,1,2
0,0.0,0.0,1.158640863410926
1,1.0,50.0,0.8478800773832436
2,2.0,100.0,0.7627090539405005
3,3.0,150.0,0.7880769333203891
4,4.0,200.0,1.06626577806145
5,5.0,250.0,1.2673364763881154
6,6.0,300.0,1.3252112267188292
7,7.0,350.0,1.4117663814100663
8,8.0,400.0,1.531262481503916
9,9.0,450.0,1.3816596078556982
10,10.0,500.0,1.483039011901114
11,11.0,550.0,1.547359740798135
12,12.0,600.0,1.5418890680110093
13,13.0,650.0,1.4173790542299454
14,14.0,700.0,1.4087002290632635
15,15.0,750.0,1.4843328540225766
16,16.0,800.0,1.5745426603761694
17,17.0,850.0,1.5643034488313705
18,18.0,900.0,1.5772360657291817
19,19.0,950.0,1.4492528583544881
20,20.0,1000.0,1.4582286597148306
21,21.0,1050.0,1.4230806980057826
22,22.0,1100.0,1.565742806484956
23,23.0,1150.0,1.5853227344368679
24,24.0,1200.0,1.570432916037635
25,25.0,1250.0,1.5182621776825216
26,26.0,1300.0,1.516050994252667
27,27.0,1350.0,1.401064590124962
28,28.0,1400.0,1.326478807871705
29,29.0,1450.0,1.4220599005142833
30,30.0,1500.0,1.2594190663906106
31,31.0,1550.0,1.4231272652914717
32,32.0,1600.0,1.4650094144538768
33,33.0,1650.0,1.3159757031731454
34,34.0,1700.0,1.644610279441613
35,35.0,1750.0,1.4057569444347502
36,36.0,1800.0,1.6152403558524466
37,37.0,1850.0,1.5626248786880508
38,38.0,1900.0,1.5566492224533548
39,39.0,1950.0,1.385914072029046
40,40.0,2000.0,1.5953777404364973
41,41.0,2050.0,1.6980787220823843
42,42.0,2100.0,1.4494959290487284
43,43.0,2150.0,1.4917793318568437
44,44.0,2200.0,1.5445340679880801
45,45.0,2250.0,1.473024607861584
46,46.0,2300.0,1.2396487899331385
47,47.0,2350.0,1.418812915218791
48,48.0,2400.0,1.467120909741635
49,49.0,2450.0,1.403236464379269
50,50.0,2500.0,1.2736404866319977
51,51.0,2550.0,1.2384468689171553
52,52.0,2600.0,1.3856833712485352
53,53.0,2650.0,1.2087125539654513
54,54.0,2700.0,1.2519658785556043
55,55.0,2750.0,1.3253372973979574
56,56.0,2800.0,1.2173052377468223
57,57.0,2850.0,1.2505948029559886
