,0,1,2
0,0.0,0.0,0.331493763078503
1,1.0,50.0,1.5138645950736926
2,2.0,100.0,1.3729642125674515
3,3.0,150.0,1.6829204130560311
4,4.0,200.0,1.7840760057760503
5,5.0,250.0,2.3614754175512656
6,6.0,300.0,2.1241564291954105
7,7.0,350.0,2.2234003702483296
8,8.0,400.0,2.0803909826873763
9,9.0,450.0,1.9349751445106134
10,10.0,500.0,1.803689367929999
11,11.0,550.0,1.9882355418871784
12,12.0,600.0,2.2375596941298683
13,13.0,650.0,2.2724857399219265
14,14.0,700.0,2.679207674887244
15,15.0,750.0,2.4613004087591586
16,16.0,800.0,2.6383747613802626
17,17.0,850.0,3.0285208067889977
18,18.0,900.0,2.4916595819630025
19,19.0,950.0,2.6660223168133617
20,20.0,1000.0,2.8022044587390287
21,21.0,1050.0,2.576196748321831
22,22.0,1100.0,2.639058077007696
23,23.0,1150.0,2.2780933041966547
24,24.0,1200.0,2.6444141785968047
25,25.0,1250.0,2.231752833846349
26,26.0,1300.0,2.2045330855500045
27,27.0,1350.0,2.0178387919535803
28,28.0,1400.0,2.487210483484523
29,29.0,1450.0,2.7719986651499746
30,30.0,1500.0,2.6741277298115116
31,31.0,1550.0,2.4640324777879274
32,32.0,1600.0,2.963226876893222
33,33.0,1650.0,2.6283525746527534
34,34.0,1700.0,2.7751548592029254
35,35.0,1750.0,2.800414284672454
36,36.0,1800.0,2.9304659567208358
37,37.0,1850.0,3.3141856453211593
38,38.0,1900.0,2.7990788036863696
39,39.0,1950.0,2.8092828161487526
40,40.0,2000.0,2.4512677093616357
41,41.0,2050.0,2.7103686685121584
42,42.0,2100.0,2.6446018886843654
43,43.0,2150.0,2.6832880005298714
44,44.0,2200.0,2.765721592797094
45,45.0,2250.0,2.5606007240984385
46,46.0,2300.0,2.869766568971295
47,47.0,2350.0,2.897887494547496
48,48.0,2400.0,3.085229443634691
49,49.0,2450.0,2.8590000307098915
50,50.0,2500.0,2.767270815699629
51,51.0,2550.0,2.7974490467449376
52,52.0,2600.0,2.919725294934019
53,53.0,2650.0,2.743464934990131
54,54.0,2700.0,2.657003086082483
55,55.0,2750.0,2.9240103567235796
56,56.0,2800.0,2.7304236081889153
57,57.0,2850.0,2.8285757380220615
58,58.0,2900.0,3.132586900881285
59,59.0,2950.0,3.0845450727660713
60,60.0,3000.0,3.061633595017892
61,61.0,3050.0,3.187339281042461
62,62.0,3100.0,4.021890838058619
63,63.0,3150.0,3.820527809569439
64,64.0,3200.0,3.725241929440696
65,65.0,3250.0,3.484658200928793
66,66.0,3300.0,3.1999131800841245
67,67.0,3350.0,2.8819352346801406
68,68.0,3400.0,2.954306903619117
69,69.0,3450.0,2.875442018810267
70,70.0,3500.0,3.304264608413411
71,71.0,3550.0,2.837237679669891
72,72.0,3600.0,3.1392288118779508
73,73.0,3650.0,2.5994243753696034
74,74.0,3700.0,2.502705273034219
75,75.0,3750.0,2.5574616145549554
76,76.0,3800.0,2.5145940405445373
77,77.0,3850.0,2.841522617355579
78,78.0,3900.0,2.7828121627806612
79,79.0,3950.0,2.706621279652039
80,80.0,4000.0,2.831264425408001
81,81.0,4050.0,2.4337419639916438
82,82.0,4100.0,2.6604147941801366
83,83.0,4150.0,2.526669219087141
84,84.0,4200.0,2.1855302477023013
85,85.0,4250.0,2.383701634951432
86,86.0,4300.0,2.334086751864017
87,87.0,4350.0,2.154563359671932
88,88.0,4400.0,2.211099058979452
89,89.0,4450.0,2.3327716621733003
90,90.0,4500.0,2.173804462673901
91,91.0,4550.0,2.487424154238076
92,92.0,4600.0,2.7604389713123836
93,93.0,4650.0,2.8380525780637136
94,94.0,4700.0,2.7224463937565186
95,95.0,4750.0,2.727026377467299
96,96.0,4800.0,2.3811487075661395
97,97.0,4850.0,2.3951841209347013
98,98.0,4900.0,2.416246314550477
99,99.0,4950.0,2.3588029176964396
100,100.0,5000.0,2.517294098001546
101,101.0,5050.0,2.337344089897401
102,102.0,5100.0,2.1949873087286704
103,103.0,5150.0,2.3417392962491546
104,104.0,5200.0,2.295776840367953
105,105.0,5250.0,2.0774396440201066
106,106.0,5300.0,2.1985652550888215
107,107.0,5350.0,2.11683958882149
108,108.0,5400.0,2.0759592492422057
109,109.0,5450.0,2.040068672871123
110,110.0,5500.0,2.2683668472409155
111,111.0,5550.0,2.1756782218007
112,112.0,5600.0,2.089595543061492
113,113.0,5650.0,2.283154428703741
114,114.0,5700.0,2.113705735253386
115,115.0,5750.0,2.345364422004314
116,116.0,5800.0,2.3747232491055335
117,117.0,5850.0,2.3632707822215413
118,118.0,5900.0,2.54799342874586
119,119.0,5950.0,2.5313565391189186
120,120.0,6000.0,2.2464064175600393
121,121.0,6050.0,2.1006178555302153
122,122.0,6100.0,2.336741585789036
123,123.0,6150.0,2.232126667294743
124,124.0,6200.0,2.3401024787687086
125,125.0,6250.0,2.2319605130434597
126,126.0,6300.0,2.98399719965614
127,127.0,6350.0,2.56267769531364
128,128.0,6400.0,2.8945914793138217
129,129.0,6450.0,2.8444450403067023
130,130.0,6500.0,2.974227297452638
131,131.0,6550.0,2.6996278384526406
132,132.0,6600.0,2.914396533131008
133,133.0,6650.0,2.3391550779001915
134,134.0,6700.0,2.4059250642834398
135,135.0,6750.0,2.5631433897650213
136,136.0,6800.0,2.6381234408472514
137,137.0,6850.0,2.464816421747885
138,138.0,6900.0,2.352382054157565
139,139.0,6950.0,2.1137475562024615
140,140.0,7000.0,2.200393394981549
141,141.0,7050.0,2.1694549711071103
142,142.0,7100.0,2.78645575638907
143,143.0,7150.0,2.7668221393859858
144,144.0,7200.0,3.14827680240917
145,145.0,7250.0,3.153943214023241
146,146.0,7300.0,2.9542623490041007
147,147.0,7350.0,2.847630174950463
148,148.0,7400.0,2.917568535611737
149,149.0,7450.0,2.689512228466315
150,150.0,7500.0,2.62690286835734
151,151.0,7550.0,2.9214439253878517
152,152.0,7600.0,2.741871345290057
153,153.0,7650.0,2.333898512900046
154,154.0,7700.0,2.6162773166599567
155,155.0,7750.0,2.3238166536302844
156,156.0,7800.0,2.7479388494718857
157,157.0,7850.0,2.571162713759628
158,158.0,7900.0,2.3023869693390693
159,159.0,7950.0,2.208367444599409
160,160.0,8000.0,2.400538610099453
161,161.0,8050.0,2.654666762241305
162,162.0,8100.0,2.3793513488854727
163,163.0,8150.0,2.27888220940181
164,164.0,8200.0,2.39718136766268
165,165.0,8250.0,2.2802260153746947
166,166.0,8300.0,2.298930246822815
167,167.0,8350.0,2.559647734795549
168,168.0,8400.0,2.50038614482507
169,169.0,8450.0,2.3601375191462917
170,170.0,8500.0,2.5634008570373794
171,171.0,8550.0,2.544576351892487
172,172.0,8600.0,2.2985525676801872
173,173.0,8650.0,2.3063457877788056
174,174.0,8700.0,2.3243268699695054
175,175.0,8750.0,2.3508496840116244
176,176.0,8800.0,2.3866816916385036
177,177.0,8850.0,2.758564469733845
178,178.0,8900.0,2.4464098500229876
179,179.0,8950.0,2.35635874785118
180,180.0,9000.0,2.588171024982512
181,181.0,9050.0,2.2474955668321774
182,182.0,9100.0,2.4399079439306264
