,time,rhoeq_xtal
7446,14892.0,996.809875
7447,14894.0,995.98407
7448,14896.0,994.681702
7449,14898.0,993.423889
7450,14900.0,992.441772
7451,14902.0,991.761292
7452,14904.0,991.65918
7453,14906.0,992.095398
7454,14908.0,993.245667
7455,14910.0,994.514221
7456,14912.0,995.63147
7457,14914.0,996.231201
7458,14916.0,995.873352
7459,14918.0,994.956665
7460,14920.0,994.168823
7461,14922.0,993.476013
7462,14924.0,993.03595
7463,14926.0,992.684082
7464,14928.0,992.712402
7465,14930.0,992.903259
7466,14932.0,993.357788
7467,14934.0,993.792786
7468,14936.0,994.221924
7469,14938.0,994.608459
7470,14940.0,995.017029
7471,14942.0,995.316162
7472,14944.0,995.023987
7473,14946.0,994.413208
7474,14948.0,994.033875
7475,14950.0,993.455383
7476,14952.0,993.146179
7477,14954.0,993.181519
7478,14956.0,993.676208
7479,14958.0,994.251465
7480,14960.0,994.616272
7481,14962.0,995.025269
7482,14964.0,995.491516
7483,14966.0,995.807129
7484,14968.0,995.5401
7485,14970.0,994.801697
7486,14972.0,993.831421
7487,14974.0,992.910522
7488,14976.0,992.613953
7489,14978.0,992.778564
7490,14980.0,992.949646
7491,14982.0,993.007019
7492,14984.0,993.643555
7493,14986.0,994.703552
7494,14988.0,995.826416
7495,14990.0,996.408264
7496,14992.0,996.074158
7497,14994.0,994.994629
7498,14996.0,993.750427
7499,14998.0,992.748047
7500,15000.0,992.134949
7501,15002.0,992.188904
7502,15004.0,992.50946
7503,15006.0,993.146179
7504,15008.0,994.162537
7505,15010.0,995.525696
7506,15012.0,996.660461
7507,15014.0,996.861389
7508,15016.0,995.868835
7509,15018.0,994.492615
7510,15020.0,993.111328
7511,15022.0,992.257812
7512,15024.0,992.084534
7513,15026.0,992.654785
7514,15028.0,993.539673
7515,15030.0,994.488342
7516,15032.0,995.405762
7517,15034.0,995.902466
7518,15036.0,996.012817
7519,15038.0,995.370544
7520,15040.0,994.223022
7521,15042.0,993.050171
7522,15044.0,992.08728
7523,15046.0,991.873169
7524,15048.0,992.289734
7525,15050.0,993.076172
7526,15052.0,994.166992
7527,15054.0,995.452454
7528,15056.0,996.677002
7529,15058.0,997.265381
7530,15060.0,996.743164
7531,15062.0,995.596619
7532,15064.0,994.121033
7533,15066.0,992.965027
7534,15068.0,992.351868
7535,15070.0,991.847534
7536,15072.0,991.776123
7537,15074.0,992.691223
7538,15076.0,994.085266
7539,15078.0,995.355652
7540,15080.0,996.097412
7541,15082.0,996.170227
7542,15084.0,995.617126
7543,15086.0,994.556885
7544,15088.0,993.459595
7545,15090.0,992.573059
7546,15092.0,992.145569
7547,15094.0,992.258911
7548,15096.0,992.907837
7549,15098.0,994.05072
7550,15100.0,995.23645
7551,15102.0,995.985046
7552,15104.0,995.888916
7553,15106.0,995.15271
7554,15108.0,994.212769
7555,15110.0,993.057434
7556,15112.0,992.209656
7557,15114.0,991.892029
7558,15116.0,992.241516
7559,15118.0,993.183838
7560,15120.0,994.378296
7561,15122.0,995.494629
7562,15124.0,996.076477
7563,15126.0,995.989258
7564,15128.0,995.572998
7565,15130.0,994.3125
7566,15132.0,992.710571
7567,15134.0,991.674805
7568,15136.0,991.432678
7569,15138.0,991.702209
7570,15140.0,992.390503
7571,15142.0,993.574646
7572,15144.0,994.727539
7573,15146.0,995.561951
7574,15148.0,995.718567
7575,15150.0,995.360046
7576,15152.0,994.701355
7577,15154.0,993.994507
7578,15156.0,993.711609
7579,15158.0,993.816895
7580,15160.0,994.102844
7581,15162.0,994.226685
7582,15164.0,994.220032
7583,15166.0,994.347961
7584,15168.0,994.314026
7585,15170.0,994.245178
7586,15172.0,994.221619
7587,15174.0,993.996155
7588,15176.0,993.495972
7589,15178.0,993.024414
7590,15180.0,993.053772
7591,15182.0,993.515015
7592,15184.0,993.849365
7593,15186.0,994.063049
7594,15188.0,994.376953
7595,15190.0,994.972229
7596,15192.0,995.520874
7597,15194.0,996.053833
7598,15196.0,995.965393
7599,15198.0,995.175964
7600,15200.0,994.324463
7601,15202.0,993.645264
7602,15204.0,993.370239
7603,15206.0,993.446594
7604,15208.0,993.765198
7605,15210.0,994.106506
7606,15212.0,994.432556
7607,15214.0,994.706909
7608,15216.0,994.795654
7609,15218.0,994.398499
7610,15220.0,993.817444
7611,15222.0,993.068237
7612,15224.0,992.804565
7613,15226.0,993.060608
7614,15228.0,993.569214
7615,15230.0,993.845764
7616,15232.0,994.275818
7617,15234.0,994.663879
7618,15236.0,994.965942
7619,15238.0,995.211426
7620,15240.0,994.978394
7621,15242.0,994.560974
7622,15244.0,993.763672
7623,15246.0,993.243286
7624,15248.0,993.041321
7625,15250.0,993.138733
7626,15252.0,993.521484
7627,15254.0,993.793091
7628,15256.0,994.105408
7629,15258.0,994.444336
7630,15260.0,994.771057
7631,15262.0,994.792908
7632,15264.0,994.596008
7633,15266.0,994.37793
7634,15268.0,994.096069
7635,15270.0,993.713806
7636,15272.0,993.624817
7637,15274.0,993.836487
7638,15276.0,993.9729
7639,15278.0,994.077942
7640,15280.0,994.288269
7641,15282.0,994.649048
7642,15284.0,994.717712
7643,15286.0,994.568481
7644,15288.0,994.379761
7645,15290.0,994.039856
7646,15292.0,993.804138
7647,15294.0,993.536072
7648,15296.0,993.100708
7649,15298.0,992.773071
7650,15300.0,992.809082
7651,15302.0,993.242554
7652,15304.0,994.149109
7653,15306.0,995.082214
7654,15308.0,995.768616
7655,15310.0,996.163269
7656,15312.0,996.092896
7657,15314.0,995.656128
7658,15316.0,995.053894
7659,15318.0,994.35199
7660,15320.0,993.386414
7661,15322.0,992.379089
7662,15324.0,992.034729
7663,15326.0,992.432007
7664,15328.0,993.079895
7665,15330.0,993.787781
7666,15332.0,994.386047
7667,15334.0,994.990723
7668,15336.0,995.508118
7669,15338.0,995.761414
7670,15340.0,995.436829
7671,15342.0,994.564453
7672,15344.0,993.45166
7673,15346.0,992.973083
7674,15348.0,993.055237
7675,15350.0,993.398682
7676,15352.0,993.661743
7677,15354.0,993.831116
7678,15356.0,994.276367
7679,15358.0,994.859802
7680,15360.0,995.137512
7681,15362.0,994.871399
7682,15364.0,994.238159
7683,15366.0,993.426025
7684,15368.0,993.043335
7685,15370.0,993.397034
7686,15372.0,994.198975
7687,15374.0,994.589722
7688,15376.0,994.654358
7689,15378.0,994.617432
7690,15380.0,994.407471
7691,15382.0,994.165344
7692,15384.0,993.990173
7693,15386.0,993.501526
7694,15388.0,993.07196
7695,15390.0,993.016846
7696,15392.0,993.219299
7697,15394.0,993.791199
7698,15396.0,994.553955
7699,15398.0,994.992798
7700,15400.0,995.056213
7701,15402.0,995.199341
7702,15404.0,995.03009
7703,15406.0,994.674316
7704,15408.0,993.952148
7705,15410.0,993.077271
7706,15412.0,992.619324
7707,15414.0,992.656189
7708,15416.0,993.402588
7709,15418.0,994.679688
7710,15420.0,995.726624
7711,15422.0,995.76416
7712,15424.0,995.065674
7713,15426.0,994.311951
7714,15428.0,993.697815
7715,15430.0,993.37616
7716,15432.0,993.116699
7717,15434.0,992.975098
7718,15436.0,992.980042
7719,15438.0,993.19342
7720,15440.0,993.743774
7721,15442.0,994.511841
7722,15444.0,994.772156
7723,15446.0,994.448853
7724,15448.0,993.981262
7725,15450.0,993.67981
7726,15452.0,993.382141
7727,15454.0,993.336304
7728,15456.0,993.511597
7729,15458.0,993.543274
7730,15460.0,993.779236
7731,15462.0,994.145447
7732,15464.0,994.225952
7733,15466.0,994.356628
7734,15468.0,994.114502
7735,15470.0,993.702393
7736,15472.0,993.266907
7737,15474.0,993.32373
7738,15476.0,994.044312
7739,15478.0,994.801147
7740,15480.0,995.106201
7741,15482.0,994.901184
7742,15484.0,994.514893
7743,15486.0,994.18988
7744,15488.0,994.03064
7745,15490.0,994.08075
7746,15492.0,994.259705
7747,15494.0,994.287109
7748,15496.0,994.395386
7749,15498.0,994.670044
7750,15500.0,994.739563
7751,15502.0,994.444946
7752,15504.0,993.886047
7753,15506.0,993.290588
7754,15508.0,992.9823
7755,15510.0,993.189636
7756,15512.0,993.841919
7757,15514.0,994.41095
7758,15516.0,994.855286
7759,15518.0,995.136414
7760,15520.0,995.08844
7761,15522.0,994.767639
7762,15524.0,994.255554
7763,15526.0,993.746033
7764,15528.0,993.310425
7765,15530.0,992.769348
7766,15532.0,992.576355
7767,15534.0,992.870789
7768,15536.0,993.628662
7769,15538.0,994.445312
7770,15540.0,994.973816
7771,15542.0,995.069275
7772,15544.0,994.938904
7773,15546.0,994.606689
7774,15548.0,994.225403
7775,15550.0,993.708435
7776,15552.0,993.211914
7777,15554.0,992.768188
7778,15556.0,992.807556
7779,15558.0,993.344482
7780,15560.0,993.9823
7781,15562.0,994.228088
7782,15564.0,994.057739
7783,15566.0,993.673462
7784,15568.0,993.690247
7785,15570.0,993.87854
7786,15572.0,994.123352
7787,15574.0,993.922791
7788,15576.0,993.452515
7789,15578.0,993.4245
7790,15580.0,993.786316
7791,15582.0,994.278748
7792,15584.0,994.306519
7793,15586.0,993.776245
7794,15588.0,993.209656
7795,15590.0,992.878601
7796,15592.0,992.942078
7797,15594.0,993.197571
7798,15596.0,993.819397
7799,15598.0,994.370422
7800,15600.0,994.89917
7801,15602.0,995.556274
7802,15604.0,996.100586
7803,15606.0,995.895447
7804,15608.0,994.796387
7805,15610.0,993.175354
7806,15612.0,992.189636
7807,15614.0,992.016602
7808,15616.0,992.544678
7809,15618.0,993.407654
7810,15620.0,993.959473
7811,15622.0,994.219055
7812,15624.0,994.522766
7813,15626.0,994.897705
7814,15628.0,995.063171
7815,15630.0,994.726501
7816,15632.0,993.992737
7817,15634.0,993.620056
7818,15636.0,993.796143
7819,15638.0,994.090454
7820,15640.0,994.219666
7821,15642.0,994.126404
7822,15644.0,993.769592
7823,15646.0,993.779663
7824,15648.0,994.047119
7825,15650.0,994.728394
7826,15652.0,995.401489
7827,15654.0,995.41449
7828,15656.0,995.195435
7829,15658.0,994.919617
7830,15660.0,994.687561
7831,15662.0,994.436462
7832,15664.0,993.745483
7833,15666.0,992.668335
7834,15668.0,991.796997
7835,15670.0,991.496399
7836,15672.0,992.051819
7837,15674.0,992.977661
7838,15676.0,994.125183
7839,15678.0,995.165771
7840,15680.0,995.591736
7841,15682.0,995.605713
7842,15684.0,995.172241
7843,15686.0,994.671448
7844,15688.0,994.164185
7845,15690.0,993.543518
7846,15692.0,993.060608
7847,15694.0,992.812256
7848,15696.0,992.943542
7849,15698.0,993.054138
7850,15700.0,993.571777
7851,15702.0,994.329041
7852,15704.0,995.164551
7853,15706.0,995.655151
7854,15708.0,995.479736
7855,15710.0,994.990356
7856,15712.0,994.300232
7857,15714.0,993.576294
7858,15716.0,992.926697
7859,15718.0,992.710022
7860,15720.0,993.33313
7861,15722.0,994.371826
7862,15724.0,995.377502
7863,15726.0,995.962158
7864,15728.0,995.725403
7865,15730.0,995.113281
7866,15732.0,994.579102
7867,15734.0,994.362671
7868,15736.0,994.323181
7869,15738.0,994.166992
7870,15740.0,993.893616
7871,15742.0,993.937378
7872,15744.0,994.268066
7873,15746.0,994.444397
7874,15748.0,994.516296
7875,15750.0,994.472778
7876,15752.0,994.281799
7877,15754.0,993.856934
7878,15756.0,993.368408
7879,15758.0,993.063538
7880,15760.0,992.834534
7881,15762.0,992.725952
7882,15764.0,993.052673
7883,15766.0,993.897217
7884,15768.0,994.766479
7885,15770.0,995.172424
7886,15772.0,995.291687
7887,15774.0,994.930847
7888,15776.0,994.515442
7889,15778.0,993.807312
7890,15780.0,993.012878
7891,15782.0,992.641052
7892,15784.0,992.490051
7893,15786.0,992.840271
7894,15788.0,993.314331
7895,15790.0,993.724731
7896,15792.0,994.033325
7897,15794.0,994.078125
7898,15796.0,993.922913
7899,15798.0,993.684082
7900,15800.0,993.80603
7901,15802.0,994.07373
7902,15804.0,994.130066
7903,15806.0,993.982117
7904,15808.0,994.066223
7905,15810.0,994.456909
7906,15812.0,994.871277
7907,15814.0,995.03595
7908,15816.0,995.127502
7909,15818.0,994.901001
7910,15820.0,994.724487
7911,15822.0,994.535217
7912,15824.0,994.327576
7913,15826.0,994.314819
7914,15828.0,994.037292
7915,15830.0,993.695618
7916,15832.0,993.39386
7917,15834.0,993.49762
7918,15836.0,994.128601
7919,15838.0,994.754639
7920,15840.0,995.276978
7921,15842.0,995.294861
7922,15844.0,994.937561
7923,15846.0,994.564758
7924,15848.0,994.126953
7925,15850.0,993.725708
7926,15852.0,993.420166
7927,15854.0,993.48175
7928,15856.0,993.829285
7929,15858.0,994.352722
7930,15860.0,994.885803
7931,15862.0,995.017029
7932,15864.0,994.576233
7933,15866.0,993.870667
7934,15868.0,993.377563
7935,15870.0,993.227295
7936,15872.0,993.260437
7937,15874.0,993.657654
7938,15876.0,993.959473
7939,15878.0,994.433228
7940,15880.0,994.830933
7941,15882.0,995.021118
7942,15884.0,994.866943
7943,15886.0,994.746521
7944,15888.0,994.478699
7945,15890.0,993.918152
7946,15892.0,993.741699
7947,15894.0,993.76239
7948,15896.0,993.871338
7949,15898.0,994.008179
7950,15900.0,994.412842
7951,15902.0,995.125183
7952,15904.0,995.452637
7953,15906.0,995.336182
7954,15908.0,994.654785
7955,15910.0,993.621948
7956,15912.0,992.650391
7957,15914.0,992.085083
7958,15916.0,992.284973
7959,15918.0,992.990112
7960,15920.0,993.843445
7961,15922.0,994.478271
7962,15924.0,994.959167
7963,15926.0,994.871277
7964,15928.0,994.56189
7965,15930.0,994.166687
7966,15932.0,993.831421
7967,15934.0,993.587402
7968,15936.0,993.415405
7969,15938.0,993.763977
7970,15940.0,994.280518
7971,15942.0,994.723816
7972,15944.0,994.959167
7973,15946.0,995.142273
7974,15948.0,995.088684
7975,15950.0,994.635925
7976,15952.0,993.724426
7977,15954.0,992.864502
7978,15956.0,992.528076
7979,15958.0,992.728821
7980,15960.0,992.930725
7981,15962.0,993.272583
7982,15964.0,993.995361
7983,15966.0,994.547485
7984,15968.0,994.617432
7985,15970.0,994.361084
7986,15972.0,994.215149
7987,15974.0,993.903137
7988,15976.0,993.558044
7989,15978.0,993.422119
7990,15980.0,993.364502
7991,15982.0,993.473572
7992,15984.0,994.124939
7993,15986.0,994.7276
7994,15988.0,994.893616
7995,15990.0,994.981201
7996,15992.0,994.897095
7997,15994.0,994.805542
7998,15996.0,994.586609
7999,15998.0,994.247986
8000,16000.0,993.807495
8001,16002.0,993.574646
8002,16004.0,993.468994
8003,16006.0,993.635132
8004,16008.0,993.950867
8005,16010.0,994.353455
8006,16012.0,994.763367
8007,16014.0,994.622314
8008,16016.0,994.579102
8009,16018.0,994.651367
8010,16020.0,994.43042
8011,16022.0,994.142273
8012,16024.0,994.029236
8013,16026.0,994.029053
8014,16028.0,994.049561
8015,16030.0,994.050415
8016,16032.0,993.954102
8017,16034.0,993.981018
8018,16036.0,994.082397
8019,16038.0,994.046143
8020,16040.0,993.985474
8021,16042.0,993.828064
8022,16044.0,993.764526
8023,16046.0,993.672729
8024,16048.0,993.532471
8025,16050.0,993.724731
8026,16052.0,993.95929
8027,16054.0,994.233521
8028,16056.0,994.678772
8029,16058.0,995.0224
8030,16060.0,995.325867
8031,16062.0,995.335815
8032,16064.0,994.6297
8033,16066.0,993.547241
8034,16068.0,992.791748
8035,16070.0,992.302124
8036,16072.0,992.483582
8037,16074.0,993.16333
8038,16076.0,994.199341
8039,16078.0,995.017944
8040,16080.0,995.367676
8041,16082.0,995.30603
8042,16084.0,994.730042
8043,16086.0,993.942261
8044,16088.0,993.239746
8045,16090.0,993.130676
8046,16092.0,993.44989
8047,16094.0,993.84906
8048,16096.0,994.536743
8049,16098.0,995.226746
8050,16100.0,995.624512
8051,16102.0,995.727173
8052,16104.0,995.27771
8053,16106.0,994.706177
8054,16108.0,994.218506
8055,16110.0,993.876526
8056,16112.0,993.095276
8057,16114.0,992.252563
8058,16116.0,992.348877
8059,16118.0,993.484924
8060,16120.0,994.684937
8061,16122.0,995.153442
8062,16124.0,994.903625
8063,16126.0,994.607971
8064,16128.0,994.475952
8065,16130.0,994.501587
8066,16132.0,994.265991
8067,16134.0,993.55011
8068,16136.0,992.794067
8069,16138.0,992.447998
8070,16140.0,992.733398
8071,16142.0,993.42804
8072,16144.0,994.203979
8073,16146.0,994.388794
8074,16148.0,994.308838
8075,16150.0,994.33252
8076,16152.0,994.346741
8077,16154.0,994.222168
8078,16156.0,993.636902
8079,16158.0,992.767883
8080,16160.0,992.262939
8081,16162.0,992.490051
8082,16164.0,993.298096
8083,16166.0,994.17926
8084,16168.0,994.777954
8085,16170.0,994.868225
8086,16172.0,994.908203
8087,16174.0,994.988159
8088,16176.0,994.889465
8089,16178.0,994.41925
8090,16180.0,994.002563
8091,16182.0,993.677734
8092,16184.0,993.5802
8093,16186.0,993.88269
8094,16188.0,994.161316
8095,16190.0,994.200562
8096,16192.0,993.816467
8097,16194.0,993.42334
8098,16196.0,993.57428
8099,16198.0,993.848328
8100,16200.0,994.059753
8101,16202.0,993.966064
8102,16204.0,993.65332
8103,16206.0,993.608643
8104,16208.0,993.992188
8105,16210.0,994.609009
8106,16212.0,994.770691
8107,16214.0,994.29895
8108,16216.0,993.846313
8109,16218.0,993.705017
8110,16220.0,994.103821
8111,16222.0,994.602783
8112,16224.0,994.777771
8113,16226.0,994.676941
8114,16228.0,994.588562
8115,16230.0,994.362244
8116,16232.0,993.973999
8117,16234.0,993.441345
8118,16236.0,992.654419
8119,16238.0,992.163696
8120,16240.0,992.26239
8121,16242.0,993.080688
8122,16244.0,994.159485
8123,16246.0,995.035828
8124,16248.0,995.556824
8125,16250.0,995.730164
8126,16252.0,995.481873
8127,16254.0,994.948242
8128,16256.0,994.260559
8129,16258.0,993.908569
8130,16260.0,993.765198
8131,16262.0,993.528748
8132,16264.0,993.4104
8133,16266.0,993.652649
8134,16268.0,994.073364
8135,16270.0,994.166687
8136,16272.0,993.978394
8137,16274.0,993.891479
8138,16276.0,993.827271
8139,16278.0,993.836304
8140,16280.0,993.695435
8141,16282.0,993.609741
8142,16284.0,993.395935
8143,16286.0,993.254639
8144,16288.0,993.212097
8145,16290.0,993.59082
8146,16292.0,994.1922
8147,16294.0,994.753235
8148,16296.0,994.934265
8149,16298.0,994.946289
8150,16300.0,994.828308
8151,16302.0,994.429688
8152,16304.0,993.909851
8153,16306.0,993.493958
8154,16308.0,993.170837
8155,16310.0,992.805664
8156,16312.0,992.735474
8157,16314.0,992.936646
8158,16316.0,993.34314
8159,16318.0,993.664795
8160,16320.0,993.976379
8161,16322.0,994.099487
8162,16324.0,993.851074
8163,16326.0,993.858459
8164,16328.0,994.1297
8165,16330.0,994.096558
8166,16332.0,993.6521
8167,16334.0,993.251038
8168,16336.0,993.133362
8169,16338.0,993.457581
8170,16340.0,993.854248
8171,16342.0,994.206848
8172,16344.0,994.498352
8173,16346.0,994.559326
8174,16348.0,994.416809
8175,16350.0,994.129517
8176,16352.0,993.768127
8177,16354.0,993.372437
8178,16356.0,993.00647
8179,16358.0,992.713257
8180,16360.0,992.637207
8181,16362.0,992.805481
8182,16364.0,993.010132
8183,16366.0,993.31311
8184,16368.0,993.038147
8185,16370.0,992.78363
8186,16372.0,992.966492
8187,16374.0,993.63446
8188,16376.0,994.219482
8189,16378.0,994.66333
8190,16380.0,994.933167
8191,16382.0,994.986023
8192,16384.0,994.644775
8193,16386.0,994.157288
8194,16388.0,993.725281
8195,16390.0,993.431152
8196,16392.0,992.986511
8197,16394.0,992.812073
8198,16396.0,993.294922
8199,16398.0,994.149109
8200,16400.0,995.100098
8201,16402.0,995.670349
8202,16404.0,995.578613
8203,16406.0,994.838501
8204,16408.0,994.084167
8205,16410.0,993.711426
8206,16412.0,993.66571
8207,16414.0,993.675842
8208,16416.0,993.508423
8209,16418.0,993.234802
8210,16420.0,993.352783
8211,16422.0,993.674377
8212,16424.0,994.008179
8213,16426.0,994.066528
8214,16428.0,993.84906
8215,16430.0,993.395203
8216,16432.0,993.226624
8217,16434.0,993.337219
8218,16436.0,993.643188
8219,16438.0,993.780518
8220,16440.0,993.690979
8221,16442.0,993.846313
8222,16444.0,994.182129
8223,16446.0,994.60907
8224,16448.0,994.452759
8225,16450.0,994.045593
8226,16452.0,993.59729
8227,16454.0,993.258301
8228,16456.0,993.077454
8229,16458.0,993.267334
8230,16460.0,993.350708
8231,16462.0,993.643738
8232,16464.0,994.035889
8233,16466.0,994.473083
8234,16468.0,994.710022
8235,16470.0,994.730408
8236,16472.0,994.908203
8237,16474.0,994.957275
8238,16476.0,994.770081
8239,16478.0,994.023682
8240,16480.0,993.27887
8241,16482.0,993.108643
8242,16484.0,993.388428
8243,16486.0,993.886414
8244,16488.0,994.133972
8245,16490.0,994.071838
8246,16492.0,993.972717
8247,16494.0,994.07843
8248,16496.0,994.271912
8249,16498.0,994.564026
8250,16500.0,994.469666
8251,16502.0,993.960571
8252,16504.0,993.625366
8253,16506.0,993.862671
8254,16508.0,994.309021
8255,16510.0,994.532288
8256,16512.0,994.339172
8257,16514.0,993.953003
8258,16516.0,993.696472
8259,16518.0,993.676392
8260,16520.0,993.847656
8261,16522.0,994.039856
8262,16524.0,994.000061
8263,16526.0,993.819946
8264,16528.0,993.990356
8265,16530.0,994.371826
8266,16532.0,994.730957
8267,16534.0,994.808716
8268,16536.0,994.696838
8269,16538.0,994.482971
8270,16540.0,994.105408
8271,16542.0,994.085754
8272,16544.0,994.217651
8273,16546.0,994.276428
8274,16548.0,994.008179
8275,16550.0,993.942749
8276,16552.0,993.968445
8277,16554.0,993.858643
8278,16556.0,994.030701
8279,16558.0,993.992737
8280,16560.0,993.646301
8281,16562.0,993.376892
8282,16564.0,993.571594
8283,16566.0,994.100708
8284,16568.0,994.741394
8285,16570.0,994.591614
8286,16572.0,993.947754
8287,16574.0,993.57135
8288,16576.0,993.596558
8289,16578.0,993.983337
8290,16580.0,994.544312
8291,16582.0,994.725708
8292,16584.0,994.5448
8293,16586.0,994.901001
8294,16588.0,995.463501
8295,16590.0,995.883667
8296,16592.0,995.426697
8297,16594.0,994.349243
8298,16596.0,993.0448
8299,16598.0,992.134155
8300,16600.0,991.641724
8301,16602.0,992.055786
8302,16604.0,993.156738
8303,16606.0,994.273376
8304,16608.0,995.233704
8305,16610.0,995.972046
8306,16612.0,996.240601
8307,16614.0,995.859436
8308,16616.0,995.283691
8309,16618.0,994.10437
8310,16620.0,993.068787
8311,16622.0,992.470581
8312,16624.0,992.158508
8313,16626.0,992.45813
8314,16628.0,993.39978
8315,16630.0,994.532837
8316,16632.0,995.416504
8317,16634.0,995.772339
8318,16636.0,995.574097
8319,16638.0,994.950806
8320,16640.0,994.460388
8321,16642.0,994.187256
8322,16644.0,994.043762
8323,16646.0,993.957458
8324,16648.0,993.97821
8325,16650.0,994.275879
8326,16652.0,994.61908
8327,16654.0,994.882019
8328,16656.0,994.78595
8329,16658.0,994.406555
8330,16660.0,994.088562
8331,16662.0,994.02002
8332,16664.0,993.94812
8333,16666.0,993.915039
8334,16668.0,993.701721
8335,16670.0,993.228516
8336,16672.0,993.206726
8337,16674.0,993.614441
8338,16676.0,993.937927
8339,16678.0,993.883911
8340,16680.0,993.752258
8341,16682.0,993.997803
8342,16684.0,994.118164
8343,16686.0,993.859497
8344,16688.0,993.657288
8345,16690.0,993.869873
8346,16692.0,994.033691
8347,16694.0,993.915588
8348,16696.0,993.650574
8349,16698.0,993.662659
8350,16700.0,993.870972
8351,16702.0,994.040405
8352,16704.0,994.159973
8353,16706.0,994.00708
8354,16708.0,993.450867
8355,16710.0,992.922546
8356,16712.0,993.089905
8357,16714.0,993.513367
8358,16716.0,993.702393
8359,16718.0,993.77948
8360,16720.0,993.996887
8361,16722.0,994.479248
8362,16724.0,994.958435
8363,16726.0,994.917419
8364,16728.0,994.63739
8365,16730.0,994.170654
8366,16732.0,993.716431
8367,16734.0,993.645752
8368,16736.0,993.926941
8369,16738.0,994.416443
8370,16740.0,994.364502
8371,16742.0,993.892639
8372,16744.0,993.578186
8373,16746.0,993.984253
8374,16748.0,994.426636
8375,16750.0,994.663879
8376,16752.0,994.455688
8377,16754.0,994.156616
8378,16756.0,994.040405
8379,16758.0,994.037292
8380,16760.0,994.169556
8381,16762.0,993.864746
8382,16764.0,993.503845
8383,16766.0,993.435791
8384,16768.0,993.757507
8385,16770.0,994.292419
8386,16772.0,994.773438
8387,16774.0,994.872559
8388,16776.0,994.614258
8389,16778.0,994.222473
8390,16780.0,993.754944
8391,16782.0,993.299805
8392,16784.0,992.907104
8393,16786.0,992.70697
8394,16788.0,992.751587
8395,16790.0,993.075623
8396,16792.0,993.67395
8397,16794.0,994.452759
8398,16796.0,994.988037
8399,16798.0,995.008057
8400,16800.0,994.805542
8401,16802.0,994.489807
8402,16804.0,993.748535
8403,16806.0,993.097473
8404,16808.0,993.073242
8405,16810.0,993.310242
8406,16812.0,993.440308
8407,16814.0,993.722229
8408,16816.0,994.172913
8409,16818.0,994.836731
8410,16820.0,995.258301
8411,16822.0,995.132874
8412,16824.0,994.647461
8413,16826.0,993.913452
8414,16828.0,993.685303
8415,16830.0,994.019531
8416,16832.0,994.283691
8417,16834.0,994.036072
8418,16836.0,993.724792
8419,16838.0,993.733765
8420,16840.0,993.622192
8421,16842.0,993.65509
8422,16844.0,993.996826
8423,16846.0,994.301697
8424,16848.0,994.357483
8425,16850.0,994.084595
8426,16852.0,994.070129
8427,16854.0,994.199524
8428,16856.0,994.019653
8429,16858.0,993.647034
8430,16860.0,992.986511
8431,16862.0,992.624939
8432,16864.0,992.781982
8433,16866.0,993.206726
8434,16868.0,993.928589
8435,16870.0,994.591858
8436,16872.0,994.749939
8437,16874.0,994.40564
8438,16876.0,994.229309
8439,16878.0,994.353088
8440,16880.0,994.626404
8441,16882.0,994.840942
8442,16884.0,994.810486
8443,16886.0,994.356323
8444,16888.0,993.822815
8445,16890.0,993.691772
8446,16892.0,993.855896
8447,16894.0,993.755127
8448,16896.0,993.680969
8449,16898.0,993.879578
8450,16900.0,994.260803
8451,16902.0,994.637756
8452,16904.0,994.786316
8453,16906.0,994.6745
8454,16908.0,994.300598
8455,16910.0,994.104797
8456,16912.0,994.085632
8457,16914.0,994.061035
8458,16916.0,993.99115
8459,16918.0,993.777161
8460,16920.0,993.725708
8461,16922.0,994.152283
8462,16924.0,994.905151
8463,16926.0,995.383118
8464,16928.0,995.352295
8465,16930.0,995.137329
8466,16932.0,994.777954
8467,16934.0,994.383057
8468,16936.0,993.900879
8469,16938.0,993.380615
8470,16940.0,992.894104
8471,16942.0,992.762756
8472,16944.0,993.177734
8473,16946.0,993.942383
8474,16948.0,994.498352
8475,16950.0,994.922852
8476,16952.0,994.805115
8477,16954.0,994.437256
8478,16956.0,993.970947
8479,16958.0,993.307861
8480,16960.0,992.543579
8481,16962.0,992.285828
8482,16964.0,992.443787
8483,16966.0,992.954041
8484,16968.0,993.867554
8485,16970.0,994.922485
8486,16972.0,995.518311
8487,16974.0,995.665222
8488,16976.0,995.266113
8489,16978.0,994.887573
8490,16980.0,994.701355
8491,16982.0,994.076477
8492,16984.0,993.271118
8493,16986.0,992.660767
8494,16988.0,992.474243
8495,16990.0,993.030518
8496,16992.0,994.18573
8497,16994.0,994.991272
8498,16996.0,995.329651
8499,16998.0,995.668091
8500,17000.0,995.4646
8501,17002.0,994.776245
8502,17004.0,994.079712
8503,17006.0,993.184387
8504,17008.0,992.000549
8505,17010.0,991.045105
8506,17012.0,990.934326
8507,17014.0,991.50824
8508,17016.0,992.680969
8509,17018.0,993.88916
8510,17020.0,994.969055
8511,17022.0,995.889954
8512,17024.0,996.394958
8513,17026.0,996.447266
8514,17028.0,995.703369
8515,17030.0,994.017395
8516,17032.0,992.48468
8517,17034.0,991.715393
8518,17036.0,991.356628
8519,17038.0,991.714111
8520,17040.0,992.812439
