,0,1,2
0,0.0,0.0,1.1822003407214732
1,1.0,50.0,1.1297323280914728
2,2.0,100.0,0.852328115177353
3,3.0,150.0,1.1369747846146803
4,4.0,200.0,1.1063011057649466
5,5.0,250.0,1.4008556428529508
6,6.0,300.0,1.103827966272108
7,7.0,350.0,1.0837706556007538
8,8.0,400.0,1.2343078977289008
9,9.0,450.0,1.058388201421558
10,10.0,500.0,0.947886924756606
11,11.0,550.0,1.3622931949966675
12,12.0,600.0,1.150548178049404
13,13.0,650.0,1.1310501134407036
14,14.0,700.0,1.128686617184702
15,15.0,750.0,1.1220649483905039
16,16.0,800.0,1.083427757776597
17,17.0,850.0,0.7677770847836605
18,18.0,900.0,1.253716348560935
19,19.0,950.0,1.2743693849352822
20,20.0,1000.0,1.1524933168787121
21,21.0,1050.0,0.7929434555096145
22,22.0,1100.0,0.83249075439325
23,23.0,1150.0,1.0020467962254958
24,24.0,1200.0,0.9334640890131392
25,25.0,1250.0,1.1056227873971618
26,26.0,1300.0,0.9069860556736369
27,27.0,1350.0,1.0440637022200312
28,28.0,1400.0,0.8309025391098158
29,29.0,1450.0,0.8324565472105974
30,30.0,1500.0,0.655449791888318
31,31.0,1550.0,0.8967360193478315
32,32.0,1600.0,0.82109045145696
33,33.0,1650.0,0.8516232400821758
34,34.0,1700.0,0.9814244165346818
35,35.0,1750.0,0.7746261880970745
36,36.0,1800.0,0.6977407958871396
37,37.0,1850.0,0.6595174982290564
38,38.0,1900.0,0.8297737568704167
39,39.0,1950.0,0.5454618765410938
40,40.0,2000.0,0.5935185378409317
41,41.0,2050.0,0.633346809459578
42,42.0,2100.0,0.7720373175506778
43,43.0,2150.0,0.7712994820462618
44,44.0,2200.0,0.6713293762078407
45,45.0,2250.0,0.9300179167221541
46,46.0,2300.0,0.5682581664841566
47,47.0,2350.0,0.7428878672032795
48,48.0,2400.0,0.7986000449820554
49,49.0,2450.0,0.5092413124304486
50,50.0,2500.0,0.7527345483060214
51,51.0,2550.0,0.6193844656310561
52,52.0,2600.0,0.6923877025393356
53,53.0,2650.0,0.8705339471645137
54,54.0,2700.0,0.8325999692591702
55,55.0,2750.0,0.7107703886794505
56,56.0,2800.0,0.612014046578687
57,57.0,2850.0,0.6083633264542164
58,58.0,2900.0,0.965836428182136
59,59.0,2950.0,0.7735092034599429
60,60.0,3000.0,1.0813980127562821
61,61.0,3050.0,0.6979979637599004
62,62.0,3100.0,0.6738400197853808
63,63.0,3150.0,0.748776391134657
64,64.0,3200.0,0.8155191269629677
65,65.0,3250.0,0.8155454265974001
66,66.0,3300.0,0.7900163343848204
67,67.0,3350.0,0.6187776493842648
68,68.0,3400.0,0.5814406077499268
69,69.0,3450.0,0.827812809424909
70,70.0,3500.0,0.6861820402992654
71,71.0,3550.0,0.7785121307466871
72,72.0,3600.0,0.7232693577476235
73,73.0,3650.0,0.8528603882681415
74,74.0,3700.0,0.7739578666031034
75,75.0,3750.0,0.8184472298281745
76,76.0,3800.0,0.8721109884630467
77,77.0,3850.0,0.7299894662407064
78,78.0,3900.0,0.6957004184229975
79,79.0,3950.0,0.7537323367716708
80,80.0,4000.0,0.745471756329984
81,81.0,4050.0,0.7930879371810671
82,82.0,4100.0,0.42018494395757516
83,83.0,4150.0,0.7227925790886573
84,84.0,4200.0,0.7014143235656073
85,85.0,4250.0,0.6789674720840009
86,86.0,4300.0,0.768400739205131
87,87.0,4350.0,0.9197323984291027
88,88.0,4400.0,0.9270529547369546
89,89.0,4450.0,0.6954634160629658
90,90.0,4500.0,1.1492498244388867
91,91.0,4550.0,0.736670353569894
92,92.0,4600.0,0.8677647146489212
93,93.0,4650.0,0.9561445917786205
94,94.0,4700.0,0.6729494206048545
95,95.0,4750.0,1.079082237781639
96,96.0,4800.0,0.9620522581406413
97,97.0,4850.0,0.9426110809749723
98,98.0,4900.0,0.9180867038232462
99,99.0,4950.0,0.8486825804433251
100,100.0,5000.0,0.6837446473401185
101,101.0,5050.0,0.474573255062777
102,102.0,5100.0,0.8230702007466593
103,103.0,5150.0,0.8687905254680396
104,104.0,5200.0,0.9801530033053621
105,105.0,5250.0,0.6546667487715369
106,106.0,5300.0,0.7740449886261159
107,107.0,5350.0,0.7202112009588325
108,108.0,5400.0,1.037618801312293
109,109.0,5450.0,1.3583886407716912
110,110.0,5500.0,0.6702269988400565
111,111.0,5550.0,0.7737603935030279
112,112.0,5600.0,0.5105898526727042
113,113.0,5650.0,0.5877839598677885
114,114.0,5700.0,0.7087841189981242
115,115.0,5750.0,0.8823175930914479
116,116.0,5800.0,0.6793023005827599
117,117.0,5850.0,0.7129042072677293
118,118.0,5900.0,0.8710627887338085
119,119.0,5950.0,0.48931626531911
120,120.0,6000.0,0.7166272872556474
121,121.0,6050.0,0.9229134115331648
122,122.0,6100.0,0.8440141531099215
123,123.0,6150.0,0.9674204770353715
124,124.0,6200.0,0.9968420302366926
125,125.0,6250.0,1.197116784672061
126,126.0,6300.0,1.2891105268354703
127,127.0,6350.0,0.9571200747573101
128,128.0,6400.0,0.5342771035583563
129,129.0,6450.0,0.7225134561539145
130,130.0,6500.0,0.6716579048954578
131,131.0,6550.0,0.822752032151575
132,132.0,6600.0,0.5208933946887201
133,133.0,6650.0,0.6738485822290516
134,134.0,6700.0,0.6335729467061385
135,135.0,6750.0,0.7984420544060754
136,136.0,6800.0,0.7210399619032003
137,137.0,6850.0,0.7661356343157685
138,138.0,6900.0,0.6547063616433726
139,139.0,6950.0,0.8160031178084567
140,140.0,7000.0,0.6623233407356897
141,141.0,7050.0,0.7837991913277715
142,142.0,7100.0,0.6399858108447251
143,143.0,7150.0,0.6809078343323817
144,144.0,7200.0,0.8017232320976903
145,145.0,7250.0,0.9882025951291791
146,146.0,7300.0,0.9895888237113063
147,147.0,7350.0,0.9326420556939993
148,148.0,7400.0,0.8029419685461783
149,149.0,7450.0,0.7554528999055315
150,150.0,7500.0,0.5660051051135095
151,151.0,7550.0,0.38898548552794304
152,152.0,7600.0,0.4420851049600851
153,153.0,7650.0,0.7031021706378624
154,154.0,7700.0,0.6174720699960908
155,155.0,7750.0,0.9233930163111121
156,156.0,7800.0,0.8282953320809866
157,157.0,7850.0,0.6079827342915307
158,158.0,7900.0,0.8103660042164617
159,159.0,7950.0,0.6788476472227026
160,160.0,8000.0,0.6445222086459486
161,161.0,8050.0,0.7340049930037353
162,162.0,8100.0,0.7003659209645968
163,163.0,8150.0,0.8149139112646793
164,164.0,8200.0,0.5841588629893119
165,165.0,8250.0,0.6862481620743265
166,166.0,8300.0,0.8009867530852407
167,167.0,8350.0,0.8009737994270295
168,168.0,8400.0,0.6947702430633105
169,169.0,8450.0,0.6686034204970498
170,170.0,8500.0,0.5787270633194097
171,171.0,8550.0,0.7702138782590353
172,172.0,8600.0,0.6919924491349914
173,173.0,8650.0,0.7635797384634915
174,174.0,8700.0,0.8078200772709834
175,175.0,8750.0,0.6534452647585256
176,176.0,8800.0,0.6574013028690229
177,177.0,8850.0,0.6041187473132286
178,178.0,8900.0,0.9762874995208097
179,179.0,8950.0,0.5804234451991162
180,180.0,9000.0,0.648716710052651
181,181.0,9050.0,0.8522772610439553
182,182.0,9100.0,0.6946571244824887
183,183.0,9150.0,0.599624531700586
184,184.0,9200.0,1.0406566324629318
185,185.0,9250.0,0.6648843094082767
186,186.0,9300.0,0.8268036126470865
187,187.0,9350.0,0.9523822892498529
188,188.0,9400.0,1.1448127562171961
189,189.0,9450.0,0.6547663556990417
190,190.0,9500.0,0.6265304202604455
191,191.0,9550.0,0.7429473685193486
192,192.0,9600.0,0.6158567910601456
193,193.0,9650.0,0.6044173344823334
194,194.0,9700.0,0.7327144878651098
195,195.0,9750.0,0.5815372215906972
196,196.0,9800.0,0.6360077317861748
197,197.0,9850.0,0.7034671133962642
198,198.0,9900.0,0.5861856621864072
199,199.0,9950.0,0.7049664834382828
200,200.0,10000.0,0.9785526501913192
201,201.0,10050.0,0.7996260311968273
202,202.0,10100.0,1.060083537715023
203,203.0,10150.0,1.0443352711478235
204,204.0,10200.0,0.6549762587603591
205,205.0,10250.0,0.7600660840561629
206,206.0,10300.0,0.6544865076823755
207,207.0,10350.0,0.495193017485131
208,208.0,10400.0,0.903851464185733
209,209.0,10450.0,1.1938474338379923
210,210.0,10500.0,0.8345742923938974
211,211.0,10550.0,0.8507890709973591
212,212.0,10600.0,0.7264448522143384
213,213.0,10650.0,0.8632659068777404
214,214.0,10700.0,0.7224381657871148
215,215.0,10750.0,1.0001156749384947
216,216.0,10800.0,0.681216661944636
217,217.0,10850.0,0.9019416118360785
218,218.0,10900.0,1.483111609331389
219,219.0,10950.0,0.7006437410606858
220,220.0,11000.0,0.6638204408724585
221,221.0,11050.0,0.7290840901856411
222,222.0,11100.0,0.4518093376716713
223,223.0,11150.0,0.6277112554601112
224,224.0,11200.0,1.1318778110077292
225,225.0,11250.0,0.7214839519952746
226,226.0,11300.0,1.0850544004279339
227,227.0,11350.0,1.0739704483523103
228,228.0,11400.0,0.6897113916762976
229,229.0,11450.0,0.42431117257555934
230,230.0,11500.0,1.2128907705851795
231,231.0,11550.0,1.2533181836777012
232,232.0,11600.0,1.251319302886529
233,233.0,11650.0,1.075510864700886
234,234.0,11700.0,0.6260449710749577
235,235.0,11750.0,0.638778361825461
236,236.0,11800.0,0.8376780688018443
237,237.0,11850.0,0.5079446990829286
238,238.0,11900.0,0.9114612163621905
239,239.0,11950.0,0.7569737670634296
240,240.0,12000.0,0.6134055169278704
241,241.0,12050.0,0.7192841859003476
242,242.0,12100.0,1.1203120545361602
243,243.0,12150.0,0.6289355585450886
244,244.0,12200.0,0.8572331371872189
245,245.0,12250.0,0.6692946434515874
246,246.0,12300.0,0.6868372015395569
247,247.0,12350.0,0.7128728245116304
248,248.0,12400.0,0.741077985226173
249,249.0,12450.0,0.6694151012723765
250,250.0,12500.0,0.698379070157185
251,251.0,12550.0,1.0513815245926428
252,252.0,12600.0,0.8185049080397329
253,253.0,12650.0,0.5161201083848006
254,254.0,12700.0,0.7105278544150347
255,255.0,12750.0,0.6276077095386003
256,256.0,12800.0,0.5601666389424613
257,257.0,12850.0,0.5817710283075496
258,258.0,12900.0,0.8485199234046286
259,259.0,12950.0,0.7373874445229046
260,260.0,13000.0,0.6448642566679395
261,261.0,13050.0,0.7505010889838073
262,262.0,13100.0,0.7132479293534573
263,263.0,13150.0,0.6671663432219003
264,264.0,13200.0,0.7940512602772274
265,265.0,13250.0,0.6120533361597421
266,266.0,13300.0,0.9725739818875261
267,267.0,13350.0,0.7634504299124298
268,268.0,13400.0,0.756346049698976
269,269.0,13450.0,0.8276217808849108
270,270.0,13500.0,1.0593936164775068
271,271.0,13550.0,1.3711660846686615
272,272.0,13600.0,1.1285886895845822
273,273.0,13650.0,1.2433609038425357
274,274.0,13700.0,1.3648642866397704
275,275.0,13750.0,1.723527863080065
276,276.0,13800.0,1.1971272362619805
277,277.0,13850.0,1.136692825056958
278,278.0,13900.0,1.3305521716480038
279,279.0,13950.0,1.005880889017155
280,280.0,14000.0,1.2052244453296006
281,281.0,14050.0,1.4891834343816353
282,282.0,14100.0,1.2443374600402182
283,283.0,14150.0,1.194239622918649
284,284.0,14200.0,0.9720452115957815
285,285.0,14250.0,1.0595420176142882
286,286.0,14300.0,1.0356930184013426
287,287.0,14350.0,0.9292129580417042
288,288.0,14400.0,1.05291324137322
289,289.0,14450.0,1.251297316123783
290,290.0,14500.0,0.9945391565762142
291,291.0,14550.0,1.224370241455122
292,292.0,14600.0,1.298354469621525
293,293.0,14650.0,0.7914175073239701
294,294.0,14700.0,1.3105156488109007
295,295.0,14750.0,0.8856309375925703
296,296.0,14800.0,1.1444326235008535
297,297.0,14850.0,0.798469580656268
298,298.0,14900.0,1.1233102708450102
299,299.0,14950.0,0.7036813376234514
300,300.0,15000.0,0.9834067394760319
301,301.0,15050.0,0.603586494594903
302,302.0,15100.0,0.7297750724368735
303,303.0,15150.0,0.6331373435227348
304,304.0,15200.0,0.7668047941026447
305,305.0,15250.0,1.1246973248587655
306,306.0,15300.0,0.902558790169612
307,307.0,15350.0,0.8863565810896631
308,308.0,15400.0,0.9937108498429781
309,309.0,15450.0,0.514647129234087
310,310.0,15500.0,0.846519718313011
311,311.0,15550.0,0.7179781339646643
312,312.0,15600.0,0.9718437790239599
313,313.0,15650.0,0.5146869238177223
314,314.0,15700.0,0.5530931247889539
315,315.0,15750.0,0.5364136706396561
316,316.0,15800.0,0.8255796416846124
317,317.0,15850.0,0.7502721746237908
318,318.0,15900.0,0.7932597674049255
319,319.0,15950.0,0.6930654778331143
320,320.0,16000.0,0.5919804967821236
321,321.0,16050.0,0.6948520056550521
322,322.0,16100.0,0.6654880388731232
323,323.0,16150.0,0.9143637726441928
324,324.0,16200.0,0.7610732777143416
325,325.0,16250.0,0.7019211588849993
326,326.0,16300.0,0.7707979492570358
327,327.0,16350.0,0.6810390936132529
328,328.0,16400.0,0.6914346262130695
329,329.0,16450.0,0.7477447106255812
330,330.0,16500.0,0.7010941479955863
331,331.0,16550.0,0.6192993089585587
332,332.0,16600.0,0.7507668220970243
333,333.0,16650.0,0.6841529933961995
334,334.0,16700.0,1.1876576773292251
335,335.0,16750.0,0.7521951145113781
336,336.0,16800.0,0.8618960183328452
337,337.0,16850.0,0.6097232972306955
338,338.0,16900.0,0.7307253713419828
339,339.0,16950.0,0.8252305327657723
340,340.0,17000.0,0.5224598007586784
341,341.0,17050.0,1.1938527538021293
342,342.0,17100.0,0.7138551493076176
343,343.0,17150.0,0.48752939634752074
344,344.0,17200.0,0.8962803705639677
345,345.0,17250.0,0.7057564062207698
346,346.0,17300.0,0.7402667923449794
347,347.0,17350.0,1.050335017698559
348,348.0,17400.0,0.7467277684833405
349,349.0,17450.0,0.722473107359738
350,350.0,17500.0,0.8827479910054479
351,351.0,17550.0,0.8308713560626007
352,352.0,17600.0,0.781687272155174
353,353.0,17650.0,0.8897102595973863
354,354.0,17700.0,0.7728814907905048
355,355.0,17750.0,0.8853037298949864
356,356.0,17800.0,0.8990203266583637
357,357.0,17850.0,0.6771304432299405
358,358.0,17900.0,0.771316584770247
359,359.0,17950.0,0.8432386954377531
360,360.0,18000.0,0.7866892275131913
361,361.0,18050.0,0.686160106270784
362,362.0,18100.0,0.6445214672192922
363,363.0,18150.0,0.592088809952132
364,364.0,18200.0,1.1014863476818866
365,365.0,18250.0,0.8625495465538495
366,366.0,18300.0,1.1894722562305577
367,367.0,18350.0,0.8592070648615902
368,368.0,18400.0,1.1674781062438486
369,369.0,18450.0,1.0727022609940304
370,370.0,18500.0,1.0605197850295613
371,371.0,18550.0,1.0504931384269747
372,372.0,18600.0,0.8803456361177361
373,373.0,18650.0,0.9534280454047451
374,374.0,18700.0,0.9261777850256764
375,375.0,18750.0,1.4271664652134666
376,376.0,18800.0,0.9183060271025927
377,377.0,18850.0,1.0744788304921895
378,378.0,18900.0,0.9409365502349172
379,379.0,18950.0,0.919914769408404
380,380.0,19000.0,0.7211433948221009
381,381.0,19050.0,0.6380737163964528
382,382.0,19100.0,0.6673430125631377
383,383.0,19150.0,0.7897921389403946
384,384.0,19200.0,0.8402292704617366
385,385.0,19250.0,0.7358692175954892
386,386.0,19300.0,0.7541768683749469
387,387.0,19350.0,0.6290059029848816
388,388.0,19400.0,0.7975393252134845
389,389.0,19450.0,0.6637043538642035
390,390.0,19500.0,0.5393243305890634
391,391.0,19550.0,0.5891791223046424
392,392.0,19600.0,0.5568579450440143
393,393.0,19650.0,0.8332976292730824
394,394.0,19700.0,0.7062316848516554
395,395.0,19750.0,0.609159177946471
396,396.0,19800.0,0.8552313093317495
397,397.0,19850.0,1.2798547338670427
398,398.0,19900.0,1.2752279157305988
399,399.0,19950.0,1.1024460985473048
400,400.0,20000.0,0.8440727652172907
401,401.0,20050.0,1.116492946789111
402,402.0,20100.0,1.2346188859238083
403,403.0,20150.0,1.1984230338403326
404,404.0,20200.0,1.104346644301792
405,405.0,20250.0,0.9524100152468002
406,406.0,20300.0,0.7304821203102021
407,407.0,20350.0,1.0950522033059595
408,408.0,20400.0,0.7324556305535241
409,409.0,20450.0,0.9867167705829389
410,410.0,20500.0,0.8542071170771061
411,411.0,20550.0,0.6694720381889003
412,412.0,20600.0,0.7246378959962998
413,413.0,20650.0,0.6626154102167763
414,414.0,20700.0,0.6688120500392024
415,415.0,20750.0,0.7838252737539976
416,416.0,20800.0,0.5781801388298078
417,417.0,20850.0,0.7137003675458297
418,418.0,20900.0,1.0599390545288037
419,419.0,20950.0,1.3450651740910167
420,420.0,21000.0,1.0984689516846273
421,421.0,21050.0,0.7141585837199084
422,422.0,21100.0,1.37562421609431
423,423.0,21150.0,0.9367446707108152
424,424.0,21200.0,1.0725174064157477
425,425.0,21250.0,1.2499268338001994
426,426.0,21300.0,1.1723957515921024
427,427.0,21350.0,1.3119164798313379
428,428.0,21400.0,1.4040465891004732
429,429.0,21450.0,1.505594043142078
430,430.0,21500.0,1.5552837661954482
431,431.0,21550.0,1.6214447445788605
432,432.0,21600.0,1.6823697524573067
433,433.0,21650.0,1.4009429741170227
434,434.0,21700.0,1.2169833674705424
435,435.0,21750.0,1.3622276985423714
436,436.0,21800.0,0.8991612829596376
437,437.0,21850.0,0.9553781744968585
438,438.0,21900.0,1.0822459524755665
439,439.0,21950.0,0.979936122853658
440,440.0,22000.0,1.3001305124113198
441,441.0,22050.0,1.0296661958823186
442,442.0,22100.0,1.0363684206061423
443,443.0,22150.0,1.038128026247813
444,444.0,22200.0,1.0930892322929482
445,445.0,22250.0,0.9252012879126293
446,446.0,22300.0,0.955145628609063
447,447.0,22350.0,0.9432499151124022
448,448.0,22400.0,0.5498034669868352
449,449.0,22450.0,1.24744130851055
450,450.0,22500.0,1.1236188172790342
451,451.0,22550.0,1.0004825355915707
452,452.0,22600.0,1.0656436430879315
453,453.0,22650.0,1.706268032709289
454,454.0,22700.0,0.8225749401372208
455,455.0,22750.0,0.9834852847930754
456,456.0,22800.0,0.949139587315127
457,457.0,22850.0,1.2004250238143324
458,458.0,22900.0,1.1649537047542724
459,459.0,22950.0,1.0138081310328941
460,460.0,23000.0,1.382570778010848
461,461.0,23050.0,0.8329541557968375
462,462.0,23100.0,0.9767827007482228
463,463.0,23150.0,1.2854730456681318
464,464.0,23200.0,0.648135986644965
465,465.0,23250.0,0.5704836202226667
466,466.0,23300.0,0.8756126687604967
467,467.0,23350.0,1.0401093208537926
468,468.0,23400.0,0.7868657097257218
469,469.0,23450.0,0.9372433112711357
470,470.0,23500.0,0.9289910224470167
471,471.0,23550.0,0.807704356268527
472,472.0,23600.0,0.9203097928991428
473,473.0,23650.0,0.7969478603777799
474,474.0,23700.0,0.522142548958559
475,475.0,23750.0,0.9604738458193431
476,476.0,23800.0,0.7967663063098384
477,477.0,23850.0,0.7705099977524996
478,478.0,23900.0,0.6735097313839641
479,479.0,23950.0,0.7690789043308256
480,480.0,24000.0,0.7491731466855543
481,481.0,24050.0,0.7273193443618721
482,482.0,24100.0,0.6472378057044309
483,483.0,24150.0,0.7673225796873728
484,484.0,24200.0,0.9608482038718625
485,485.0,24250.0,0.517081289363943
486,486.0,24300.0,0.6025910024784217
487,487.0,24350.0,0.6589899101120921
488,488.0,24400.0,0.728565660536727
489,489.0,24450.0,1.1034984656653781
490,490.0,24500.0,1.3144424248793756
491,491.0,24550.0,1.1553806816145027
492,492.0,24600.0,0.9312036306139425
493,493.0,24650.0,0.6511643272268663
494,494.0,24700.0,0.740432379011605
495,495.0,24750.0,0.7464051745789263
496,496.0,24800.0,0.7296696621696848
497,497.0,24850.0,0.6599385548458057
498,498.0,24900.0,0.4849327782230594
499,499.0,24950.0,1.3621391860367256
500,500.0,25000.0,0.753441482573345
501,501.0,25050.0,0.8876901293898032
502,502.0,25100.0,0.43692505373766893
503,503.0,25150.0,0.7899445694404171
504,504.0,25200.0,1.384008643470041
505,505.0,25250.0,0.7632254241412397
506,506.0,25300.0,0.4841462167892306
507,507.0,25350.0,0.7641559071675115
508,508.0,25400.0,0.8046517420192657
509,509.0,25450.0,0.6172973977198906
510,510.0,25500.0,0.7959831421313189
511,511.0,25550.0,0.7838624859019921
512,512.0,25600.0,0.7883418101371978
513,513.0,25650.0,1.2054557047378793
514,514.0,25700.0,0.8689697017987695
515,515.0,25750.0,1.2074313237105585
516,516.0,25800.0,1.1998517347607656
517,517.0,25850.0,0.8056293341100929
518,518.0,25900.0,0.802794138806647
519,519.0,25950.0,0.8174990552996902
520,520.0,26000.0,0.6892402852689389
521,521.0,26050.0,0.7673390121104724
522,522.0,26100.0,0.76194485413193
523,523.0,26150.0,0.7710989112747871
524,524.0,26200.0,0.8447851563753953
525,525.0,26250.0,0.91864291229376
526,526.0,26300.0,0.778519686030928
527,527.0,26350.0,0.7311153327938238
528,528.0,26400.0,0.6489450994441484
529,529.0,26450.0,0.6156351389996351
530,530.0,26500.0,0.6859377953774792
531,531.0,26550.0,0.7772535208343763
532,532.0,26600.0,0.7684665186457517
533,533.0,26650.0,0.6398710836281962
534,534.0,26700.0,0.5027501620905533
535,535.0,26750.0,1.1796954463252238
536,536.0,26800.0,0.8437867423749006
537,537.0,26850.0,0.916270438387943
538,538.0,26900.0,0.5911627450163279
539,539.0,26950.0,0.850010615965477
540,540.0,27000.0,1.1817840185453816
541,541.0,27050.0,0.6427066384408852
542,542.0,27100.0,0.8325976595722504
543,543.0,27150.0,0.6931929446903767
