,time,rhoeq_lig2
153,306.0,995.741028
154,308.0,996.559143
155,310.0,996.627563
156,312.0,995.905579
157,314.0,994.564026
158,316.0,993.481995
159,318.0,992.679565
160,320.0,992.06543
161,322.0,991.872192
162,324.0,992.43927
163,326.0,993.527222
164,328.0,994.818054
165,330.0,996.003784
166,332.0,996.501343
167,334.0,996.12262
168,336.0,995.124634
169,338.0,993.97467
170,340.0,993.156677
171,342.0,992.471497
172,344.0,991.968994
173,346.0,992.031372
174,348.0,992.844482
175,350.0,993.858521
176,352.0,994.716064
177,354.0,995.253662
178,356.0,995.584717
179,358.0,995.332642
180,360.0,994.517029
181,362.0,993.756714
182,364.0,992.958008
183,366.0,992.342529
184,368.0,992.38739
185,370.0,992.924805
186,372.0,993.700562
187,374.0,994.616577
188,376.0,995.219482
189,378.0,995.075439
190,380.0,994.840271
191,382.0,994.934448
192,384.0,994.859802
193,386.0,994.592407
194,388.0,994.046204
195,390.0,993.44928
196,392.0,992.934387
197,394.0,992.826782
198,396.0,993.140869
199,398.0,993.519165
200,400.0,993.665649
201,402.0,993.802185
202,404.0,993.947876
203,406.0,994.069946
204,408.0,994.148315
205,410.0,994.041565
206,412.0,993.680603
207,414.0,993.367981
208,416.0,993.171265
209,418.0,993.167664
210,420.0,993.54126
211,422.0,993.97467
212,424.0,994.343323
213,426.0,994.377991
214,428.0,994.295715
215,430.0,994.469177
216,432.0,994.866394
217,434.0,995.233826
218,436.0,995.231812
219,438.0,994.771667
220,440.0,994.252991
221,442.0,993.728638
222,444.0,993.173584
223,446.0,992.857117
224,448.0,992.972839
225,450.0,993.849243
226,452.0,994.816956
227,454.0,995.260132
228,456.0,995.357239
229,458.0,995.535706
230,460.0,995.502869
231,462.0,995.111206
232,464.0,994.832947
233,466.0,994.296143
234,468.0,993.815063
235,470.0,993.476257
236,472.0,993.22699
237,474.0,993.17511
238,476.0,993.323425
239,478.0,993.690125
240,480.0,994.232422
241,482.0,994.561646
242,484.0,994.454468
243,486.0,993.963074
244,488.0,993.494995
245,490.0,993.252625
246,492.0,993.633606
247,494.0,994.189026
248,496.0,994.465149
249,498.0,994.120667
250,500.0,993.683716
251,502.0,993.402527
252,504.0,992.955933
253,506.0,992.690918
254,508.0,992.75708
255,510.0,992.946472
256,512.0,993.543823
257,514.0,994.210327
258,516.0,994.554871
259,518.0,994.709595
260,520.0,994.598328
261,522.0,994.113586
262,524.0,993.862671
263,526.0,994.036377
264,528.0,994.282288
265,530.0,994.274048
266,532.0,993.970886
267,534.0,993.773987
268,536.0,993.64563
269,538.0,993.908875
270,540.0,994.33667
271,542.0,994.422119
272,544.0,993.912292
273,546.0,993.357544
274,548.0,993.084045
275,550.0,993.135437
276,552.0,993.300903
277,554.0,993.522522
278,556.0,993.787292
279,558.0,994.166809
280,560.0,994.658936
281,562.0,995.137024
282,564.0,995.528625
283,566.0,995.733276
284,568.0,995.566284
285,570.0,995.166687
286,572.0,994.54248
287,574.0,993.763733
288,576.0,993.318542
289,578.0,993.167664
290,580.0,992.960266
291,582.0,993.141235
292,584.0,993.705078
293,586.0,994.402161
294,588.0,994.902588
295,590.0,995.072693
296,592.0,994.686157
297,594.0,994.507385
298,596.0,994.402161
299,598.0,993.927612
300,600.0,993.40918
301,602.0,992.88208
302,604.0,992.445251
303,606.0,992.330383
304,608.0,992.74408
305,610.0,993.61676
306,612.0,994.642883
307,614.0,995.459412
308,616.0,995.966248
309,618.0,996.241638
310,620.0,996.185852
311,622.0,995.6026
312,624.0,994.414062
313,626.0,993.286011
314,628.0,992.529602
315,630.0,992.304749
316,632.0,992.354492
317,634.0,992.715759
318,636.0,992.914917
319,638.0,993.294128
320,640.0,993.89325
321,642.0,994.669067
322,644.0,995.204468
323,646.0,995.078796
324,648.0,994.56427
325,650.0,994.024109
326,652.0,993.76947
327,654.0,993.620361
328,656.0,993.489929
329,658.0,993.294678
330,660.0,993.093567
331,662.0,993.041077
332,664.0,993.293884
333,666.0,993.587891
334,668.0,994.036133
335,670.0,994.286987
336,672.0,994.303284
337,674.0,994.091187
338,676.0,993.79718
339,678.0,993.347839
340,680.0,992.934204
341,682.0,992.93103
342,684.0,993.487732
343,686.0,994.423401
344,688.0,995.361511
345,690.0,995.841309
346,692.0,995.87854
347,694.0,995.684143
348,696.0,995.406555
349,698.0,994.821228
350,700.0,994.047302
351,702.0,993.284363
352,704.0,992.920349
353,706.0,992.828552
354,708.0,992.934204
355,710.0,993.085571
356,712.0,993.496643
357,714.0,994.237366
358,716.0,995.118347
359,718.0,995.340881
360,720.0,994.952087
361,722.0,993.900269
362,724.0,993.027161
363,726.0,992.782349
364,728.0,992.925354
365,730.0,993.442871
366,732.0,993.991028
367,734.0,994.532959
368,736.0,994.855469
369,738.0,994.903015
370,740.0,994.731689
371,742.0,994.577271
372,744.0,994.489014
373,746.0,994.332703
374,748.0,994.265747
375,750.0,994.170166
376,752.0,993.954529
377,754.0,993.955078
378,756.0,993.772522
379,758.0,993.488525
380,760.0,993.194519
381,762.0,993.045715
382,764.0,993.123474
383,766.0,993.547791
384,768.0,993.773315
385,770.0,994.170532
386,772.0,994.61322
387,774.0,994.836731
388,776.0,994.699646
389,778.0,994.427368
390,780.0,994.146729
391,782.0,993.850586
392,784.0,993.585876
393,786.0,993.17334
394,788.0,993.27655
395,790.0,993.753723
396,792.0,994.430969
397,794.0,994.917297
398,796.0,994.935791
399,798.0,994.441895
400,800.0,993.701111
401,802.0,993.262756
402,804.0,993.520752
403,806.0,993.944458
404,808.0,994.154541
405,810.0,994.165405
406,812.0,994.171326
407,814.0,994.24176
408,816.0,994.473267
409,818.0,994.504333
410,820.0,994.048889
411,822.0,993.329712
412,824.0,993.044617
413,826.0,993.188843
414,828.0,993.829407
415,830.0,994.4198
416,832.0,994.890137
417,834.0,994.959045
418,836.0,994.643066
419,838.0,994.317261
420,840.0,993.896484
421,842.0,993.575806
422,844.0,993.381897
423,846.0,993.258972
424,848.0,993.548462
425,850.0,994.058228
426,852.0,994.683411
427,854.0,995.238281
428,856.0,995.263062
429,858.0,994.864624
430,860.0,994.299011
431,862.0,993.915588
432,864.0,993.990112
433,866.0,994.283691
434,868.0,994.472717
435,870.0,994.336182
436,872.0,994.07666
437,874.0,994.00415
438,876.0,993.708679
439,878.0,993.438965
440,880.0,993.456604
441,882.0,993.932678
442,884.0,994.382996
443,886.0,994.512878
444,888.0,994.762146
445,890.0,994.896851
446,892.0,994.971375
447,894.0,994.902039
448,896.0,994.244263
449,898.0,993.353699
450,900.0,992.761963
451,902.0,992.781982
452,904.0,993.195129
453,906.0,993.947754
454,908.0,994.892944
455,910.0,995.5354
456,912.0,995.531494
457,914.0,994.94342
458,916.0,994.15509
459,918.0,993.527771
460,920.0,993.186218
461,922.0,993.142639
462,924.0,993.026672
463,926.0,992.907471
464,928.0,993.320801
465,930.0,994.151917
466,932.0,994.717896
467,934.0,995.143555
468,936.0,995.067932
469,938.0,994.88562
470,940.0,994.439575
471,942.0,994.004761
472,944.0,993.680908
473,946.0,993.66687
474,948.0,993.786804
475,950.0,993.858704
476,952.0,993.99823
477,954.0,993.971436
478,956.0,993.955322
479,958.0,994.180969
480,960.0,994.480225
481,962.0,994.29541
482,964.0,993.757263
483,966.0,993.112854
484,968.0,993.007874
485,970.0,993.204163
486,972.0,993.644409
487,974.0,994.043152
488,976.0,994.342041
489,978.0,994.390015
490,980.0,994.483521
491,982.0,994.750183
492,984.0,994.843018
493,986.0,994.639404
494,988.0,994.223389
495,990.0,993.743469
496,992.0,993.329224
497,994.0,992.982605
498,996.0,992.844177
499,998.0,993.07135
500,1000.0,993.559753
501,1002.0,994.185486
502,1004.0,994.696716
503,1006.0,994.898193
504,1008.0,994.777222
505,1010.0,994.107849
506,1012.0,993.530273
507,1014.0,993.316833
508,1016.0,993.620667
509,1018.0,994.076843
510,1020.0,994.492798
511,1022.0,994.696594
512,1024.0,994.650085
513,1026.0,994.622498
514,1028.0,994.620117
515,1030.0,994.599487
516,1032.0,994.262329
517,1034.0,993.895569
518,1036.0,993.732483
519,1038.0,994.092224
520,1040.0,994.926392
521,1042.0,995.492004
522,1044.0,995.316284
523,1046.0,994.726257
524,1048.0,993.938232
525,1050.0,993.441895
526,1052.0,993.127502
527,1054.0,993.009644
528,1056.0,993.161926
529,1058.0,993.529907
530,1060.0,994.226257
531,1062.0,994.737976
532,1064.0,994.877563
533,1066.0,994.67041
534,1068.0,994.455811
535,1070.0,994.228271
536,1072.0,994.055603
537,1074.0,994.007935
538,1076.0,994.205444
539,1078.0,994.381042
540,1080.0,994.656616
541,1082.0,994.970459
542,1084.0,994.841187
543,1086.0,994.67688
544,1088.0,994.29071
545,1090.0,993.497192
546,1092.0,992.488892
547,1094.0,991.640991
548,1096.0,991.643494
549,1098.0,992.199402
550,1100.0,993.230591
551,1102.0,994.498413
552,1104.0,995.939758
553,1106.0,996.71759
554,1108.0,996.67218
555,1110.0,995.901123
556,1112.0,994.679749
557,1114.0,993.530945
558,1116.0,992.436279
559,1118.0,991.564575
560,1120.0,991.422119
561,1122.0,992.346313
562,1124.0,993.894653
563,1126.0,995.588257
564,1128.0,996.915283
565,1130.0,997.172852
566,1132.0,996.369263
567,1134.0,994.740051
568,1136.0,993.007874
569,1138.0,991.63208
570,1140.0,990.836914
571,1142.0,990.950256
572,1144.0,991.912842
573,1146.0,993.48291
574,1148.0,995.037048
575,1150.0,996.013245
576,1152.0,996.178894
577,1154.0,995.750854
578,1156.0,995.136414
579,1158.0,994.455444
580,1160.0,993.461975
581,1162.0,992.649597
582,1164.0,992.281982
583,1166.0,992.398804
584,1168.0,992.996338
585,1170.0,993.607361
586,1172.0,994.333069
587,1174.0,995.019592
588,1176.0,995.513611
589,1178.0,995.687744
590,1180.0,995.366272
591,1182.0,994.68457
592,1184.0,994.000244
593,1186.0,993.204712
594,1188.0,992.862061
595,1190.0,993.208252
596,1192.0,993.719604
597,1194.0,994.42627
598,1196.0,994.822754
599,1198.0,994.717468
600,1200.0,994.543457
601,1202.0,994.377991
602,1204.0,994.102112
603,1206.0,993.607849
604,1208.0,993.372986
605,1210.0,993.418213
606,1212.0,993.552246
607,1214.0,994.0896
608,1216.0,994.978027
609,1218.0,995.597168
610,1220.0,995.374573
611,1222.0,994.668884
612,1224.0,994.133545
613,1226.0,993.70813
614,1228.0,993.417908
615,1230.0,992.872986
616,1232.0,992.609497
617,1234.0,992.804993
618,1236.0,993.335144
619,1238.0,993.872559
620,1240.0,994.357849
621,1242.0,994.878601
622,1244.0,995.326477
623,1246.0,995.520874
624,1248.0,995.251282
625,1250.0,994.843628
626,1252.0,994.207397
627,1254.0,993.405823
628,1256.0,992.741211
629,1258.0,992.694946
630,1260.0,992.864685
631,1262.0,993.048828
632,1264.0,993.28717
633,1266.0,993.89502
634,1268.0,994.703552
635,1270.0,995.351868
636,1272.0,995.872559
637,1274.0,995.972595
638,1276.0,995.359314
639,1278.0,994.532654
640,1280.0,993.429199
641,1282.0,992.5802
642,1284.0,992.278076
643,1286.0,992.508545
644,1288.0,993.147522
645,1290.0,994.117615
646,1292.0,995.048401
647,1294.0,995.735596
648,1296.0,995.96283
649,1298.0,995.761536
650,1300.0,995.243469
651,1302.0,994.482422
652,1304.0,993.296814
653,1306.0,992.464661
654,1308.0,992.427368
655,1310.0,993.155762
656,1312.0,994.33905
657,1314.0,995.292236
658,1316.0,995.693115
659,1318.0,995.600952
660,1320.0,995.213928
661,1322.0,994.840637
662,1324.0,994.348145
663,1326.0,993.445435
664,1328.0,992.645996
665,1330.0,992.379822
666,1332.0,992.678467
667,1334.0,993.339172
668,1336.0,993.960327
669,1338.0,994.507568
670,1340.0,994.851624
671,1342.0,995.127808
672,1344.0,995.464661
673,1346.0,995.451416
674,1348.0,995.167603
675,1350.0,994.447571
676,1352.0,993.536987
677,1354.0,992.949219
678,1356.0,992.993774
679,1358.0,993.183411
680,1360.0,993.367249
681,1362.0,993.627869
682,1364.0,993.777771
683,1366.0,994.306335
684,1368.0,994.83728
685,1370.0,995.091553
686,1372.0,994.945618
687,1374.0,994.743103
688,1376.0,994.269897
689,1378.0,993.896667
690,1380.0,993.609314
691,1382.0,993.299072
692,1384.0,993.314636
693,1386.0,993.644226
694,1388.0,994.308533
695,1390.0,994.791931
696,1392.0,994.980652
697,1394.0,994.965881
698,1396.0,994.785583
699,1398.0,994.302063
700,1400.0,994.011963
701,1402.0,993.869324
702,1404.0,993.824707
703,1406.0,993.870972
704,1408.0,994.018555
705,1410.0,994.479309
706,1412.0,994.806091
707,1414.0,994.874695
708,1416.0,994.324463
709,1418.0,993.620667
710,1420.0,993.090088
711,1422.0,992.741699
712,1424.0,992.470398
713,1426.0,992.350098
714,1428.0,992.646118
715,1430.0,993.373718
716,1432.0,994.492065
717,1434.0,995.442078
718,1436.0,995.788635
719,1438.0,995.355042
720,1440.0,994.416687
721,1442.0,993.428833
722,1444.0,992.661377
723,1446.0,992.3974
724,1448.0,992.267395
725,1450.0,992.317749
726,1452.0,992.90918
727,1454.0,994.048584
728,1456.0,995.066406
729,1458.0,995.458069
730,1460.0,995.06073
731,1462.0,994.174316
732,1464.0,993.268982
733,1466.0,992.671082
734,1468.0,992.428101
735,1470.0,992.333801
736,1472.0,992.618286
737,1474.0,993.143494
738,1476.0,994.094055
739,1478.0,995.039612
740,1480.0,995.388428
741,1482.0,995.157349
742,1484.0,994.600464
743,1486.0,993.905273
744,1488.0,993.359375
745,1490.0,992.740967
746,1492.0,992.236267
747,1494.0,991.867737
748,1496.0,991.85614
749,1498.0,992.65271
750,1500.0,994.114746
751,1502.0,995.735413
752,1504.0,996.821899
753,1506.0,996.884521
754,1508.0,995.964111
755,1510.0,994.655701
756,1512.0,993.289062
757,1514.0,992.057922
758,1516.0,991.396851
759,1518.0,991.172791
760,1520.0,991.52594
761,1522.0,992.822632
762,1524.0,994.679749
763,1526.0,996.320801
764,1528.0,996.999634
765,1530.0,996.821167
766,1532.0,995.841309
767,1534.0,994.388184
768,1536.0,993.03479
769,1538.0,992.11615
770,1540.0,991.576721
771,1542.0,991.569702
772,1544.0,992.532776
773,1546.0,994.401611
774,1548.0,996.195557
775,1550.0,997.076111
776,1552.0,996.880554
777,1554.0,996.133972
778,1556.0,995.495605
779,1558.0,994.763245
780,1560.0,993.481323
781,1562.0,992.440247
782,1564.0,991.608215
783,1566.0,991.586243
784,1568.0,992.728577
785,1570.0,994.175964
786,1572.0,995.353577
787,1574.0,995.997437
788,1576.0,995.858032
789,1578.0,995.469116
790,1580.0,994.811096
791,1582.0,993.906921
792,1584.0,992.786926
793,1586.0,991.834351
794,1588.0,991.664795
795,1590.0,992.05835
796,1592.0,993.092834
797,1594.0,994.316101
798,1596.0,995.453674
799,1598.0,996.055786
800,1600.0,995.823792
801,1602.0,995.157166
802,1604.0,994.077698
803,1606.0,992.889587
804,1608.0,991.756714
805,1610.0,991.313904
806,1612.0,991.453003
807,1614.0,992.471313
808,1616.0,994.016418
809,1618.0,995.352234
810,1620.0,996.160217
811,1622.0,996.432556
812,1624.0,995.852356
813,1626.0,994.923401
814,1628.0,993.69519
815,1630.0,992.598083
816,1632.0,991.840088
817,1634.0,991.534302
818,1636.0,992.041687
819,1638.0,992.896545
820,1640.0,993.731018
821,1642.0,994.252991
822,1644.0,994.836731
823,1646.0,995.491028
824,1648.0,995.794006
825,1650.0,995.486816
826,1652.0,994.694031
827,1654.0,993.940552
828,1656.0,993.19043
829,1658.0,992.855347
830,1660.0,992.860413
831,1662.0,993.203979
832,1664.0,993.664062
833,1666.0,994.117615
834,1668.0,994.743652
835,1670.0,995.221741
836,1672.0,995.652588
837,1674.0,995.296387
838,1676.0,994.317627
839,1678.0,993.149658
840,1680.0,992.044922
841,1682.0,991.506531
842,1684.0,991.541321
843,1686.0,992.222717
844,1688.0,993.00769
845,1690.0,993.90387
846,1692.0,994.785034
847,1694.0,995.322144
848,1696.0,995.389709
849,1698.0,995.130493
850,1700.0,994.164429
851,1702.0,992.982788
852,1704.0,992.254028
853,1706.0,992.037292
854,1708.0,992.449646
855,1710.0,993.318542
856,1712.0,994.144165
857,1714.0,995.104187
858,1716.0,996.055054
859,1718.0,996.601135
860,1720.0,996.379578
861,1722.0,995.40094
862,1724.0,993.908569
863,1726.0,992.81311
864,1728.0,992.268494
865,1730.0,992.290649
866,1732.0,992.671265
867,1734.0,993.088379
868,1736.0,993.664062
869,1738.0,994.491516
870,1740.0,995.32782
871,1742.0,996.061829
872,1744.0,996.258728
873,1746.0,995.659546
874,1748.0,994.730408
875,1750.0,993.647156
876,1752.0,992.91449
877,1754.0,992.873901
878,1756.0,992.988342
879,1758.0,993.070618
880,1760.0,993.170776
881,1762.0,993.386169
882,1764.0,993.855103
883,1766.0,994.578064
884,1768.0,995.177551
885,1770.0,995.374573
886,1772.0,995.196411
887,1774.0,994.523621
888,1776.0,993.654663
889,1778.0,992.926086
890,1780.0,992.580505
891,1782.0,992.316284
892,1784.0,992.44165
893,1786.0,992.948486
894,1788.0,993.912476
895,1790.0,994.846191
896,1792.0,995.519714
897,1794.0,995.7229
898,1796.0,995.398315
899,1798.0,994.536987
900,1800.0,993.715759
901,1802.0,992.976868
902,1804.0,992.30188
903,1806.0,991.808655
904,1808.0,992.066162
905,1810.0,992.812561
906,1812.0,994.063904
907,1814.0,995.199219
908,1816.0,995.769348
909,1818.0,995.69812
910,1820.0,995.140198
911,1822.0,994.358032
912,1824.0,993.576782
913,1826.0,992.961121
914,1828.0,992.679749
915,1830.0,992.819031
916,1832.0,993.361145
917,1834.0,994.326477
918,1836.0,995.274719
919,1838.0,995.774414
920,1840.0,995.549194
921,1842.0,994.614746
922,1844.0,993.570312
923,1846.0,992.927734
924,1848.0,992.505371
925,1850.0,992.400574
926,1852.0,992.743591
927,1854.0,993.395874
928,1856.0,994.291321
929,1858.0,995.25293
930,1860.0,995.831116
931,1862.0,995.684326
932,1864.0,994.88092
933,1866.0,994.056885
934,1868.0,993.444336
935,1870.0,992.916016
936,1872.0,992.368652
937,1874.0,991.942566
938,1876.0,992.279053
939,1878.0,993.190613
940,1880.0,994.27832
941,1882.0,995.293762
942,1884.0,995.950378
943,1886.0,995.984192
944,1888.0,995.505188
945,1890.0,995.193298
946,1892.0,995.004883
947,1894.0,994.216736
948,1896.0,993.41626
949,1898.0,992.522461
950,1900.0,992.203918
951,1902.0,992.446716
952,1904.0,993.328003
953,1906.0,994.257507
954,1908.0,995.118408
955,1910.0,995.522339
956,1912.0,995.506592
957,1914.0,995.421936
958,1916.0,995.083801
959,1918.0,994.602783
960,1920.0,993.789246
961,1922.0,993.209656
962,1924.0,992.951233
963,1926.0,993.031555
964,1928.0,993.106873
965,1930.0,993.17926
966,1932.0,993.428833
967,1934.0,993.974304
968,1936.0,995.035645
969,1938.0,996.220459
970,1940.0,996.761108
971,1942.0,996.412903
972,1944.0,995.463867
973,1946.0,994.240784
974,1948.0,993.085083
975,1950.0,992.47644
976,1952.0,992.13147
977,1954.0,992.362061
978,1956.0,993.33667
979,1958.0,994.543579
980,1960.0,995.633789
981,1962.0,995.981873
982,1964.0,995.57074
983,1966.0,994.902466
984,1968.0,993.770996
985,1970.0,992.290039
986,1972.0,991.424316
987,1974.0,991.447571
988,1976.0,992.155762
989,1978.0,993.220764
990,1980.0,994.294495
991,1982.0,995.222168
992,1984.0,995.901672
993,1986.0,995.969971
994,1988.0,995.355896
995,1990.0,994.578064
996,1992.0,993.729736
997,1994.0,993.062927
998,1996.0,992.842346
999,1998.0,992.867798
1000,2000.0,993.377747
1001,2002.0,993.881042
1002,2004.0,994.259521
1003,2006.0,994.384216
1004,2008.0,994.609436
1005,2010.0,994.773254
1006,2012.0,994.520081
1007,2014.0,993.608765
1008,2016.0,992.851318
1009,2018.0,992.259094
1010,2020.0,992.132935
1011,2022.0,992.502991
1012,2024.0,993.059814
1013,2026.0,993.822083
1014,2028.0,994.617859
1015,2030.0,995.078796
1016,2032.0,995.118713
1017,2034.0,994.733521
1018,2036.0,994.214783
1019,2038.0,993.81073
1020,2040.0,993.658325
1021,2042.0,993.828857
1022,2044.0,993.977783
1023,2046.0,994.245422
1024,2048.0,994.543457
1025,2050.0,994.750732
1026,2052.0,994.727783
1027,2054.0,994.561218
1028,2056.0,994.232422
1029,2058.0,993.791809
1030,2060.0,993.394287
1031,2062.0,993.03064
1032,2064.0,992.765259
1033,2066.0,992.831482
1034,2068.0,993.17926
1035,2070.0,993.459717
1036,2072.0,993.643311
1037,2074.0,993.855652
1038,2076.0,994.018005
1039,2078.0,994.215881
1040,2080.0,994.453552
1041,2082.0,994.534424
1042,2084.0,994.385376
1043,2086.0,994.148804
1044,2088.0,994.075012
1045,2090.0,994.265076
1046,2092.0,994.547485
1047,2094.0,994.830994
1048,2096.0,994.941467
1049,2098.0,994.58075
1050,2100.0,993.948425
1051,2102.0,993.277527
1052,2104.0,992.932739
1053,2106.0,993.01062
1054,2108.0,993.136841
1055,2110.0,993.079102
1056,2112.0,993.126038
1057,2114.0,993.340088
1058,2116.0,993.789795
1059,2118.0,994.376953
1060,2120.0,994.882751
1061,2122.0,995.005005
1062,2124.0,994.908508
1063,2126.0,994.904175
1064,2128.0,994.581238
1065,2130.0,993.657776
1066,2132.0,992.871704
1067,2134.0,992.739868
1068,2136.0,992.918213
1069,2138.0,993.439453
1070,2140.0,993.944702
1071,2142.0,994.099609
1072,2144.0,994.586975
1073,2146.0,995.365784
1074,2148.0,995.935547
1075,2150.0,995.575256
1076,2152.0,994.65741
1077,2154.0,993.584839
1078,2156.0,993.067993
1079,2158.0,993.179077
1080,2160.0,993.525452
1081,2162.0,993.753296
1082,2164.0,994.303833
1083,2166.0,995.034912
1084,2168.0,995.305908
1085,2170.0,995.571838
1086,2172.0,995.534851
1087,2174.0,995.292419
1088,2176.0,994.4953
1089,2178.0,993.740356
1090,2180.0,992.97229
1091,2182.0,992.46051
1092,2184.0,992.394653
1093,2186.0,992.74408
1094,2188.0,993.598572
1095,2190.0,994.471985
1096,2192.0,995.076172
1097,2194.0,995.194824
1098,2196.0,994.965271
1099,2198.0,994.755371
1100,2200.0,994.031738
1101,2202.0,993.133911
1102,2204.0,992.477112
1103,2206.0,992.419556
1104,2208.0,993.021179
1105,2210.0,993.983337
1106,2212.0,994.866638
1107,2214.0,995.182312
1108,2216.0,995.102234
1109,2218.0,994.994324
1110,2220.0,994.884216
1111,2222.0,994.289307
1112,2224.0,993.497559
1113,2226.0,992.679565
1114,2228.0,992.382751
1115,2230.0,992.69458
1116,2232.0,993.471924
1117,2234.0,994.302185
1118,2236.0,994.802429
1119,2238.0,994.90332
1120,2240.0,994.71698
1121,2242.0,994.524536
1122,2244.0,994.122559
1123,2246.0,993.530518
1124,2248.0,992.969604
1125,2250.0,992.702026
1126,2252.0,992.770264
1127,2254.0,993.269226
1128,2256.0,993.785339
1129,2258.0,994.226257
1130,2260.0,994.561401
1131,2262.0,994.711731
1132,2264.0,994.770081
1133,2266.0,994.501404
1134,2268.0,994.082336
1135,2270.0,993.885315
1136,2272.0,994.022034
1137,2274.0,993.962708
1138,2276.0,993.845581
1139,2278.0,993.743469
1140,2280.0,994.13092
1141,2282.0,994.552429
1142,2284.0,994.637695
1143,2286.0,994.43811
1144,2288.0,994.192505
1145,2290.0,993.88446
1146,2292.0,993.970703
1147,2294.0,994.165222
1148,2296.0,994.108276
1149,2298.0,993.876831
1150,2300.0,993.95282
1151,2302.0,994.144714
1152,2304.0,994.07843
1153,2306.0,993.732117
1154,2308.0,993.263977
1155,2310.0,993.225525
1156,2312.0,993.537354
1157,2314.0,993.90155
1158,2316.0,994.170532
1159,2318.0,994.514648
1160,2320.0,994.928223
1161,2322.0,995.381104
1162,2324.0,995.637451
1163,2326.0,995.427246
1164,2328.0,994.770081
1165,2330.0,994.035583
1166,2332.0,993.635254
1167,2334.0,993.68811
1168,2336.0,993.881226
1169,2338.0,993.968384
1170,2340.0,993.897522
1171,2342.0,993.879395
1172,2344.0,993.957214
1173,2346.0,994.221558
1174,2348.0,994.636536
1175,2350.0,994.945251
1176,2352.0,995.316406
1177,2354.0,995.198914
1178,2356.0,994.647034
1179,2358.0,993.752258
1180,2360.0,992.950134
1181,2362.0,992.695251
1182,2364.0,992.850403
1183,2366.0,993.450134
1184,2368.0,994.3573
1185,2370.0,995.281494
1186,2372.0,995.991882
1187,2374.0,996.326782
1188,2376.0,996.183777
1189,2378.0,995.32666
