,time,c(t)_lig3
121,6050.0,0.41990630871502976
122,6100.0,0.4173505298845855
123,6150.0,0.40951292183967136
124,6200.0,0.4179497535689596
125,6250.0,0.41561555443930603
126,6300.0,0.42064447846935926
127,6350.0,0.4090488664867644
128,6400.0,0.42436490677537986
129,6450.0,0.40105281697561324
130,6500.0,0.39274562118462863
131,6550.0,0.38904890272270237
132,6600.0,0.38912887732875073
133,6650.0,0.4049794934348668
134,6700.0,0.40886585419963445
135,6750.0,0.4127259908601616
136,6800.0,0.4150072286944956
137,6850.0,0.4162459937495958
138,6900.0,0.40015142892917654
139,6950.0,0.4020708924937956
140,7000.0,0.3972126342096451
141,7050.0,0.39037303332108164
142,7100.0,0.3981415975018292
143,7150.0,0.40501310346335706
144,7200.0,0.4043028677839685
145,7250.0,0.40566203737297274
146,7300.0,0.39458270619875047
147,7350.0,0.3979212679810383
148,7400.0,0.39374005188985084
149,7450.0,0.3933495696503417
150,7500.0,0.39393486795056387
151,7550.0,0.4010034815152356
152,7600.0,0.3881405535621764
153,7650.0,0.3893018091303707
154,7700.0,0.37278571372146213
155,7750.0,0.3936533727971554
156,7800.0,0.3802325419213637
157,7850.0,0.40175171227010686
158,7900.0,0.39821474839967475
159,7950.0,0.38132612368977836
160,8000.0,0.388199896018679
161,8050.0,0.3748112995907136
162,8100.0,0.3706202647001168
163,8150.0,0.373689552555536
164,8200.0,0.3667868011179555
165,8250.0,0.38151572017663854
166,8300.0,0.3803878370086587
167,8350.0,0.37834649544240917
168,8400.0,0.3632979997934713
169,8450.0,0.3505515437768507
170,8500.0,0.3468171257469795
171,8550.0,0.35751561747957195
172,8600.0,0.3472044451555687
173,8650.0,0.34039108225320425
174,8700.0,0.3233804017425146
175,8750.0,0.3167567686059868
176,8800.0,0.31799611165558217
177,8850.0,0.3113414315500421
178,8900.0,0.32721334064464086
179,8950.0,0.3212254324222037
180,9000.0,0.3177040462696455
181,9050.0,0.31221168105787067
182,9100.0,0.3029295512020881
183,9150.0,0.3026037987189699
184,9200.0,0.2997547098880418
185,9250.0,0.30550018883183866
186,9300.0,0.30028554403396757
187,9350.0,0.30593368790446895
188,9400.0,0.3032357975257281
189,9450.0,0.2988325783220372
190,9500.0,0.27858488894172956
191,9550.0,0.28505609988897096
192,9600.0,0.27954377439962685
193,9650.0,0.27321115291285647
194,9700.0,0.2670630775835472
195,9750.0,0.2603696448327677
196,9800.0,0.2525602727507917
197,9850.0,0.2432782658517524
198,9900.0,0.2548277431037505
199,9950.0,0.2561448173475703
200,10000.0,0.24919755310737587
201,10050.0,0.2623713389467004
202,10100.0,0.23710353988882604
203,10150.0,0.2249688911647185
204,10200.0,0.21622637684885462
205,10250.0,0.21934762312344452
206,10300.0,0.22057450903395606
207,10350.0,0.2184714874422194
208,10400.0,0.22257149265467427
209,10450.0,0.22161096926593132
210,10500.0,0.2246791101996419
211,10550.0,0.22058095475374626
212,10600.0,0.2132539859146162
213,10650.0,0.22040152969798968
214,10700.0,0.20884258342145173
215,10750.0,0.21544518704596152
216,10800.0,0.19531340974515846
217,10850.0,0.20030741857155837
218,10900.0,0.20041784892901462
219,10950.0,0.20034016450516726
220,11000.0,0.19212943501599494
221,11050.0,0.18713527708248112
222,11100.0,0.16631969099365307
223,11150.0,0.16663741957077524
224,11200.0,0.15593977993008223
225,11250.0,0.16348848305387684
226,11300.0,0.1614998219111818
227,11350.0,0.15111349240971747
228,11400.0,0.15788273940088846
229,11450.0,0.1470950760129
230,11500.0,0.1485379191594126
231,11550.0,0.1356205773078119
232,11600.0,0.13401998182897468
233,11650.0,0.12911078246920094
234,11700.0,0.10730653589176255
235,11750.0,0.13162871760338038
236,11800.0,0.11840444741850857
237,11850.0,0.11650872920643722
238,11900.0,0.1245064247181213
239,11950.0,0.12233435662348092
240,12000.0,0.11740583534507702
241,12050.0,0.12125471730151813
242,12100.0,0.1188731095574392
243,12150.0,0.11772198198555339
244,12200.0,0.12520397084793955
245,12250.0,0.10261643385243811
246,12300.0,0.10172270994681981
247,12350.0,0.09885151020348219
248,12400.0,0.10061333964659444
249,12450.0,0.10235714086432211
250,12500.0,0.09959098198264811
251,12550.0,0.10147726370446965
252,12600.0,0.09901240069807399
253,12650.0,0.09271987637626561
254,12700.0,0.09067039162122782
255,12750.0,0.09012470439232828
256,12800.0,0.08863988571502819
257,12850.0,0.10489863525447603
258,12900.0,0.10321761831451359
259,12950.0,0.09785820565548249
260,13000.0,0.1040883127778657
261,13050.0,0.09499841882185191
262,13100.0,0.10172998252629797
263,13150.0,0.10345481611677619
264,13200.0,0.09315103102800107
265,13250.0,0.08946665270319128
266,13300.0,0.09353010240355991
267,13350.0,0.08253037946624324
268,13400.0,0.06887942227378216
269,13450.0,0.08514006708436214
270,13500.0,0.07573611073686527
271,13550.0,0.09936531589255757
272,13600.0,0.10570557910659371
273,13650.0,0.10799433952835395
274,13700.0,0.09848756372221196
275,13750.0,0.09456392473586746
276,13800.0,0.10228538281825952
277,13850.0,0.07822998074568756
278,13900.0,0.08444814162036125
279,13950.0,0.0806425693825608
280,14000.0,0.07915650086538703
281,14050.0,0.09356680791455986
282,14100.0,0.0833326224503342
283,14150.0,0.07533907705589941
284,14200.0,0.07798631616311433
285,14250.0,0.07175040465786522
286,14300.0,0.0768976503221308
287,14350.0,0.06179427876883982
288,14400.0,0.05256286179735785
289,14450.0,0.06144642844974839
290,14500.0,0.0413288441730904
291,14550.0,0.046304291929815236
292,14600.0,0.04345482920936459
293,14650.0,0.04132133109262302
294,14700.0,0.0387032201491838
295,14750.0,0.036317530598471884
296,14800.0,0.029582512721982406
297,14850.0,0.02174107786460871
298,14900.0,0.019936458779930197
299,14950.0,0.020459344648778556
300,15000.0,0.017306877021246166
301,15050.0,0.012518182738829224
302,15100.0,0.014654984318889216
303,15150.0,0.020900097541650176
304,15200.0,0.03534031862811659
305,15250.0,0.0374385967471608
306,15300.0,0.0361819905537704
307,15350.0,0.0337870145499992
308,15400.0,0.029652189246251695
309,15450.0,0.02014191267486571
310,15500.0,0.023574236550525127
311,15550.0,0.025470695665162496
312,15600.0,0.01686421560792463
313,15650.0,0.029443363719410164
314,15700.0,0.019223050951601997
315,15750.0,0.0175727783562856
316,15800.0,0.024219313809935722
317,15850.0,0.016295467035096333
318,15900.0,0.011395875807209742
319,15950.0,0.0014626736791003311
320,16000.0,0.005959932419782912
321,16050.0,0.009999132506072069
322,16100.0,0.017448862507562567
323,16150.0,0.019119144760273564
324,16200.0,0.004452524449539924
325,16250.0,-0.006680885633482239
326,16300.0,-0.0008119371194238752
327,16350.0,-0.008577511314260447
328,16400.0,-0.008342868400915202
329,16450.0,-0.0031865103667902683
330,16500.0,-0.005913971508650956
331,16550.0,-0.01369793974768411
332,16600.0,-0.00507917750432826
333,16650.0,-0.012062446401223276
334,16700.0,-0.014490863116384124
335,16750.0,-0.01336463019720175
336,16800.0,-0.007379402095268296
337,16850.0,-0.005658846685477552
338,16900.0,-0.009611079422213875
339,16950.0,-0.022227493231290626
340,17000.0,-0.03469230309763473
341,17050.0,-0.030445641322199315
342,17100.0,-0.033951937874802954
343,17150.0,-0.03297954035456761
344,17200.0,-0.025119262514652525
345,17250.0,-0.02699257289441604
346,17300.0,-0.03441471776994894
347,17350.0,-0.04342899128323383
348,17400.0,-0.054692800482575986
349,17450.0,-0.05505631200371083
350,17500.0,-0.05284338951156654
351,17550.0,-0.03596177202200391
352,17600.0,-0.041504691593477666
353,17650.0,-0.030847732294438393
354,17700.0,-0.029373641154291055
355,17750.0,-0.04755134791696363
356,17800.0,-0.04012670773939106
357,17850.0,-0.04401588890693128
358,17900.0,-0.041607303061440434
359,17950.0,-0.03278159950955373
360,18000.0,-0.03500301441952556
361,18050.0,-0.04332439337196295
362,18100.0,-0.05041002227551388
363,18150.0,-0.05269347058125866
364,18200.0,-0.055275308524724495
365,18250.0,-0.04928838622792961
366,18300.0,-0.05498868293514409
367,18350.0,-0.06153558532549047
368,18400.0,-0.06055686964144649
369,18450.0,-0.06549690790839044
370,18500.0,-0.07742160034277176
371,18550.0,-0.09141954846343028
372,18600.0,-0.07936756165403369
373,18650.0,-0.09378696170630983
374,18700.0,-0.09119637351879978
375,18750.0,-0.08831094260269282
376,18800.0,-0.0968075039218423
377,18850.0,-0.08310221520337667
378,18900.0,-0.08578283917237937
379,18950.0,-0.09333807108479773
380,19000.0,-0.09299567382552403
381,19050.0,-0.10312466800520914
382,19100.0,-0.1044878354179628
383,19150.0,-0.11036150352066376
384,19200.0,-0.10509287368404144
385,19250.0,-0.1106760094860633
386,19300.0,-0.10164797492177127
387,19350.0,-0.11516750838142448
388,19400.0,-0.1209820648909624
389,19450.0,-0.13717691619756175
390,19500.0,-0.12705137458429386
391,19550.0,-0.13446191263828888
392,19600.0,-0.1312022814357549
393,19650.0,-0.12528500812830468
394,19700.0,-0.12921684754287016
395,19750.0,-0.12601243901885611
396,19800.0,-0.13200644808523704
397,19850.0,-0.12767747360497916
398,19900.0,-0.1415227153947057
399,19950.0,-0.11529790359054959
400,20000.0,-0.11385927399647472
401,20050.0,-0.11375075880247137
402,20100.0,-0.1199330639136101
403,20150.0,-0.1328956170769978
404,20200.0,-0.13122301539167114
405,20250.0,-0.13973084492788707
406,20300.0,-0.12789582924881573
407,20350.0,-0.13854579365917588
408,20400.0,-0.1349052634586648
409,20450.0,-0.1274482019820825
410,20500.0,-0.14438385650694757
411,20550.0,-0.15107686832199424
412,20600.0,-0.1517238452421515
413,20650.0,-0.15739595624003908
414,20700.0,-0.15220769362480993
415,20750.0,-0.13891155129144483
416,20800.0,-0.15340585602978568
417,20850.0,-0.14577705304974792
418,20900.0,-0.14089192975088058
419,20950.0,-0.14038735881559408
420,21000.0,-0.13931041512280454
421,21050.0,-0.1341810350624566
422,21100.0,-0.14315210509540652
423,21150.0,-0.13703792445044022
424,21200.0,-0.1260869697419887
425,21250.0,-0.13917634211076407
426,21300.0,-0.12040809782695233
427,21350.0,-0.128992945235465
428,21400.0,-0.12667285778202855
429,21450.0,-0.12381468142016838
430,21500.0,-0.12599106154186399
431,21550.0,-0.12537735121138105
432,21600.0,-0.129859820275526
433,21650.0,-0.12625185991554477
434,21700.0,-0.132347236981428
435,21750.0,-0.13863517861846536
436,21800.0,-0.14116714084484286
437,21850.0,-0.14197125277820102
438,21900.0,-0.13291170979104605
439,21950.0,-0.13560397205299188
440,22000.0,-0.141089043933364
441,22050.0,-0.12729690414395733
442,22100.0,-0.13382213718336827
443,22150.0,-0.13958368439890784
444,22200.0,-0.13384623008962424
445,22250.0,-0.13885302420340664
446,22300.0,-0.1454917445771827
447,22350.0,-0.14345029787603836
448,22400.0,-0.15201613148351117
449,22450.0,-0.14788803333850126
450,22500.0,-0.1511111972706726
451,22550.0,-0.15393571513923338
452,22600.0,-0.15111646598303932
453,22650.0,-0.16217649980411597
454,22700.0,-0.1611700991639692
455,22750.0,-0.16222035887081146
456,22800.0,-0.1662767522218722
457,22850.0,-0.16066269526837074
458,22900.0,-0.16106712245070545
459,22950.0,-0.1634817605263924
460,23000.0,-0.16558143301283887
461,23050.0,-0.16292212971225142
462,23100.0,-0.16189931412053726
463,23150.0,-0.1680102993536462
464,23200.0,-0.16774219096507867
465,23250.0,-0.17284447638930717
466,23300.0,-0.17399190279333923
467,23350.0,-0.17539451843845957
468,23400.0,-0.17537462118217279
469,23450.0,-0.1790675233361602
470,23500.0,-0.1745394906591981
471,23550.0,-0.1766150900013353
472,23600.0,-0.16776324937409443
473,23650.0,-0.1777713231658828
474,23700.0,-0.1803645021894341
475,23750.0,-0.18576711806377297
476,23800.0,-0.18321018004505266
477,23850.0,-0.17208419950221937
478,23900.0,-0.18567095063514677
479,23950.0,-0.18171500164892737
480,24000.0,-0.1788326994628728
481,24050.0,-0.17924401365331322
482,24100.0,-0.18601296385065033
483,24150.0,-0.1902479363078644
484,24200.0,-0.18526958334337607
485,24250.0,-0.17840000717561405
486,24300.0,-0.1795148092077349
487,24350.0,-0.18342054580929737
488,24400.0,-0.18622773895298597
489,24450.0,-0.1813404277832408
490,24500.0,-0.18412069689313076
491,24550.0,-0.18550716464651784
492,24600.0,-0.18767394401083384
493,24650.0,-0.17957735316530465
494,24700.0,-0.1784347997010626
495,24750.0,-0.187189348142302
496,24800.0,-0.19077022571483804
497,24850.0,-0.19055192645363453
498,24900.0,-0.19948036738203886
499,24950.0,-0.1860507695707516
500,25000.0,-0.194188568643611
501,25050.0,-0.1902408369827719
502,25100.0,-0.1959766908740657
503,25150.0,-0.1995109830507514
504,25200.0,-0.19447858829512266
505,25250.0,-0.20345282881036866
506,25300.0,-0.2104648823475507
507,25350.0,-0.21618046797551901
508,25400.0,-0.21056151905201995
509,25450.0,-0.21050901150631302
510,25500.0,-0.21551770680188098
511,25550.0,-0.21287681400975847
512,25600.0,-0.217652988707816
513,25650.0,-0.2211780693148278
514,25700.0,-0.21717204977768634
515,25750.0,-0.21804241033631722
516,25800.0,-0.21612019498968082
517,25850.0,-0.20405039023830904
518,25900.0,-0.21261528772897823
519,25950.0,-0.21136608277448435
520,26000.0,-0.20851459563677424
521,26050.0,-0.21063610298565966
522,26100.0,-0.20724859663884806
523,26150.0,-0.2071782307564993
524,26200.0,-0.20359989959382296
525,26250.0,-0.2130373699159979
526,26300.0,-0.21094484704129007
527,26350.0,-0.21105466748876975
528,26400.0,-0.21760489823548382
529,26450.0,-0.21897477157087514
530,26500.0,-0.21498145461568052
531,26550.0,-0.22571455920210032
532,26600.0,-0.2175477003651396
533,26650.0,-0.2254520252429566
534,26700.0,-0.22768311337393257
535,26750.0,-0.22470353754296174
536,26800.0,-0.21616106443641375
537,26850.0,-0.22251468985082973
538,26900.0,-0.22758986591327823
539,26950.0,-0.2264378652607956
540,27000.0,-0.23337379854577317
541,27050.0,-0.23560894760536735
542,27100.0,-0.23840249559771132
543,27150.0,-0.22531704508582853
544,27200.0,-0.22707421449114504
545,27250.0,-0.23064553012904218
546,27300.0,-0.24519857640436607
547,27350.0,-0.24263155418508328
548,27400.0,-0.2434585623840609
549,27450.0,-0.24248112773667604
550,27500.0,-0.24082307716615187
551,27550.0,-0.23935761098026245
552,27600.0,-0.24030840603443432
553,27650.0,-0.25033277447428837
554,27700.0,-0.25718988386179426
555,27750.0,-0.2623698000466485
556,27800.0,-0.265874176925122
557,27850.0,-0.25093565772769166
558,27900.0,-0.2574162916420065
559,27950.0,-0.2556799962344544
560,28000.0,-0.25847788844673414
561,28050.0,-0.2623561066801299
562,28100.0,-0.26458372114094514
563,28150.0,-0.2697386960183304
564,28200.0,-0.2659645773874741
565,28250.0,-0.2601671951655172
566,28300.0,-0.2545371462692662
567,28350.0,-0.2583787583651557
568,28400.0,-0.26710619948469533
569,28450.0,-0.26829849834386094
570,28500.0,-0.2642728917678384
571,28550.0,-0.2745210507053443
572,28600.0,-0.27616452634564576
573,28650.0,-0.2808962591388962
574,28700.0,-0.28251394838618343
575,28750.0,-0.28466152142664886
576,28800.0,-0.28448600663672463
577,28850.0,-0.28211007596178206
578,28900.0,-0.2730461836229042
579,28950.0,-0.27646117272675524
580,29000.0,-0.274248446905251
581,29050.0,-0.27480219878872775
582,29100.0,-0.27780754670957175
583,29150.0,-0.2792263424858578
584,29200.0,-0.27714730109177926
585,29250.0,-0.27672110905284975
586,29300.0,-0.27530691404940205
587,29350.0,-0.2676309160728603
588,29400.0,-0.27011554558062145
589,29450.0,-0.26918803419984555
590,29500.0,-0.2732844613136069
591,29550.0,-0.27471124035845873
592,29600.0,-0.27638546096611116
593,29650.0,-0.27614686091729385
594,29700.0,-0.2673273657133764
595,29750.0,-0.2701665081944981
596,29800.0,-0.2648922752390316
597,29850.0,-0.26624671402980377
598,29900.0,-0.27148484683475577
599,29950.0,-0.2797891197068839
600,30000.0,-0.2764259208342475
601,30050.0,-0.27971721165486074
602,30100.0,-0.2786665442558972
603,30150.0,-0.2758104985136552
604,30200.0,-0.27419904374015025
605,30250.0,-0.27331468679051735
606,30300.0,-0.2792900987480061
607,30350.0,-0.27542732268729475
608,30400.0,-0.28072980455831587
609,30450.0,-0.27628039868846815
610,30500.0,-0.2758488270688536
611,30550.0,-0.27270059502387395
612,30600.0,-0.27211331875426586
613,30650.0,-0.2689654844370057
614,30700.0,-0.26632607411270953
615,30750.0,-0.2614831546359625
616,30800.0,-0.2647906640745717
617,30850.0,-0.2547128612885788
618,30900.0,-0.261108751121082
619,30950.0,-0.25467071668670366
620,31000.0,-0.2566798603527015
621,31050.0,-0.25911358049240224
622,31100.0,-0.2624866977517702
623,31150.0,-0.26474958518764313
624,31200.0,-0.2689507757362803
625,31250.0,-0.2631010934380531
626,31300.0,-0.2655560229476337
627,31350.0,-0.25760124011703334
628,31400.0,-0.2665141820856821
629,31450.0,-0.26345658032462027
630,31500.0,-0.26405774802563914
631,31550.0,-0.2759270466210041
632,31600.0,-0.26689051620180354
633,31650.0,-0.2695704168212868
634,31700.0,-0.26581748501952407
635,31750.0,-0.26922252872488983
636,31800.0,-0.2649396570026615
637,31850.0,-0.26530647561234605
638,31900.0,-0.273400040819381
639,31950.0,-0.271741041174894
640,32000.0,-0.27132175009478904
641,32050.0,-0.27398087133412496
642,32100.0,-0.2735192030247214
643,32150.0,-0.2720214997854861
644,32200.0,-0.2698974505212114
645,32250.0,-0.27405910416364493
646,32300.0,-0.27699549833573495
647,32350.0,-0.27377274012651565
648,32400.0,-0.2722417143081507
649,32450.0,-0.27498188458173156
650,32500.0,-0.26977515429257903
651,32550.0,-0.2724243631990236
652,32600.0,-0.2779494043614967
653,32650.0,-0.27360343997246706
654,32700.0,-0.28063695615223866
655,32750.0,-0.2835277509535918
656,32800.0,-0.2771500112277915
657,32850.0,-0.2819382760968913
658,32900.0,-0.2849242517175203
659,32950.0,-0.280115170038477
660,33000.0,-0.2898487748974063
661,33050.0,-0.2858560461066819
662,33100.0,-0.2889814878748447
663,33150.0,-0.2943785939487218
664,33200.0,-0.2834337467900792
665,33250.0,-0.2860796844115145
666,33300.0,-0.2774930228484769
667,33350.0,-0.28155944863048105
668,33400.0,-0.2859900168686701
669,33450.0,-0.28069305078411555
670,33500.0,-0.2775852869889447
671,33550.0,-0.27500945083766865
672,33600.0,-0.26680838369192483
673,33650.0,-0.266613854534322
674,33700.0,-0.2725009386981509
675,33750.0,-0.2704356327332772
676,33800.0,-0.2740435745534081
677,33850.0,-0.2629190248165845
678,33900.0,-0.2681324892238843
679,33950.0,-0.26766941289045104
680,34000.0,-0.26384061686215676
681,34050.0,-0.2654136766525147
682,34100.0,-0.2623846068061489
683,34150.0,-0.2631463849536743
684,34200.0,-0.2634446104678418
685,34250.0,-0.25921471503100324
686,34300.0,-0.2527020484332049
687,34350.0,-0.25240371831106273
688,34400.0,-0.2523369018459424
689,34450.0,-0.2545184385989247
690,34500.0,-0.2486662784188776
691,34550.0,-0.24465027955856905
692,34600.0,-0.2481451709892829
693,34650.0,-0.24957357808606492
694,34700.0,-0.24798335711925062
695,34750.0,-0.24052462758053267
696,34800.0,-0.24480067004773917
697,34850.0,-0.2432744684905687
698,34900.0,-0.2368579386148018
699,34950.0,-0.24468044796741295
700,35000.0,-0.2345086800452952
701,35050.0,-0.23485714420577536
702,35100.0,-0.236012120018397
703,35150.0,-0.23657424024871973
704,35200.0,-0.23219993533140018
705,35250.0,-0.23562797514061845
706,35300.0,-0.2276425927115794
707,35350.0,-0.23108557240331987
708,35400.0,-0.23503041216995432
709,35450.0,-0.23365479775436043
710,35500.0,-0.22714337381904223
711,35550.0,-0.23475976070274224
712,35600.0,-0.22599813895462317
713,35650.0,-0.23284206981789815
714,35700.0,-0.22860526312676424
715,35750.0,-0.22584736416021506
716,35800.0,-0.22804140476606027
717,35850.0,-0.22802519856561454
718,35900.0,-0.2319076147996537
719,35950.0,-0.22987660609585497
720,36000.0,-0.23355788191734797
721,36050.0,-0.23946919691803362
722,36100.0,-0.23570502768272256
723,36150.0,-0.22916713676933614
724,36200.0,-0.23352039166017877
725,36250.0,-0.23887857665577605
726,36300.0,-0.2422577531137995
727,36350.0,-0.24475643976545125
728,36400.0,-0.24924815492500568
729,36450.0,-0.24521122592606612
730,36500.0,-0.2446117649229333
731,36550.0,-0.2430010103362379
732,36600.0,-0.24104835215330053
733,36650.0,-0.24872343749922565
734,36700.0,-0.24774804005054937
735,36750.0,-0.2469485892749178
736,36800.0,-0.2460239082881892
737,36850.0,-0.2392427012809396
738,36900.0,-0.2333090919760278
739,36950.0,-0.23970045239787982
740,37000.0,-0.2379338441773776
741,37050.0,-0.23225260500679373
742,37100.0,-0.23654912948752224
743,37150.0,-0.22793226287546367
744,37200.0,-0.22885734183146875
745,37250.0,-0.22281354696622924
746,37300.0,-0.2308827358608885
747,37350.0,-0.22653890178986777
748,37400.0,-0.22546841243917176
749,37450.0,-0.2239187838948987
750,37500.0,-0.2221510955714273
751,37550.0,-0.2230526670397955
752,37600.0,-0.22048161474923245
753,37650.0,-0.22342306455047103
754,37700.0,-0.21847795088325922
755,37750.0,-0.21781607165612168
756,37800.0,-0.21602075269490562
757,37850.0,-0.2143611916549023
758,37900.0,-0.21654695593665638
759,37950.0,-0.21408917469172542
760,38000.0,-0.21306471530686372
761,38050.0,-0.21137344115818035
762,38100.0,-0.20158114380694456
763,38150.0,-0.20247819451858945
764,38200.0,-0.20667757694082228
765,38250.0,-0.20339867379582688
766,38300.0,-0.2013640038136331
767,38350.0,-0.20113860210980244
768,38400.0,-0.19847092076559
769,38450.0,-0.19987516068464747
770,38500.0,-0.19979007020580095
771,38550.0,-0.19856614572854098
772,38600.0,-0.19686514315050546
773,38650.0,-0.20660112461232674
774,38700.0,-0.19947795504889088
775,38750.0,-0.19642235072216968
776,38800.0,-0.19760447012779944
777,38850.0,-0.19165280351280453
778,38900.0,-0.1881587444191015
779,38950.0,-0.18896783187333588
780,39000.0,-0.181694765936989
781,39050.0,-0.18478148092813876
782,39100.0,-0.18646219124390895
783,39150.0,-0.18010163619713207
784,39200.0,-0.17980553244201058
785,39250.0,-0.18170412873320668
786,39300.0,-0.18106469622781893
787,39350.0,-0.17268827978868964
788,39400.0,-0.17636636972235203
789,39450.0,-0.172732692810693
790,39500.0,-0.1737604070994752
791,39550.0,-0.17568957020485337
792,39600.0,-0.17243434829192508
793,39650.0,-0.17428542570070724
794,39700.0,-0.17331226751291706
795,39750.0,-0.16744863597774173
796,39800.0,-0.17035528037707354
797,39850.0,-0.16796314260434264
798,39900.0,-0.16336426660223163
799,39950.0,-0.16994916125130807
800,40000.0,-0.16760218414113598
801,40050.0,-0.1645114293422242
802,40100.0,-0.16363742490442482
803,40150.0,-0.16336579399420798
804,40200.0,-0.16540399911808684
805,40250.0,-0.16131851660314378
806,40300.0,-0.15512145501322191
807,40350.0,-0.15385372234810152
808,40400.0,-0.15187361220377105
809,40450.0,-0.15402464045350794
810,40500.0,-0.15516705399968198
811,40550.0,-0.16101910627067592
812,40600.0,-0.15952008456610747
813,40650.0,-0.15890178492307244
814,40700.0,-0.15559533048735194
815,40750.0,-0.15519587758478273
816,40800.0,-0.14978992951918535
817,40850.0,-0.15035617628418954
818,40900.0,-0.15432818718558422
819,40950.0,-0.15035834177269622
820,41000.0,-0.14667939520995335
821,41050.0,-0.14400696787223036
822,41100.0,-0.14334272492383007
823,41150.0,-0.14183930433036554
824,41200.0,-0.13859685113660633
825,41250.0,-0.1394555490431962
826,41300.0,-0.13500286486605867
827,41350.0,-0.1328752273601821
828,41400.0,-0.13618869510539378
829,41450.0,-0.13902206865966882
830,41500.0,-0.14024445337075286
831,41550.0,-0.1388515684506216
832,41600.0,-0.1345041798401739
833,41650.0,-0.1369080457772572
834,41700.0,-0.13604897896109386
835,41750.0,-0.13326695430681584
836,41800.0,-0.1347404473685039
837,41850.0,-0.13214558865467504
838,41900.0,-0.13019766703634203
839,41950.0,-0.1337751754525667
840,42000.0,-0.1274675770565069
841,42050.0,-0.12885149180584146
842,42100.0,-0.12661698529268164
843,42150.0,-0.12618173823929704
