,0,1,2
0,0.0,0.0,1.2284326682327276
1,1.0,50.0,1.3197868204718295
2,2.0,100.0,1.350184083624344
3,3.0,150.0,1.298668876582465
4,4.0,200.0,1.134062416285147
5,5.0,250.0,1.2718716590035615
6,6.0,300.0,1.3665251106980907
7,7.0,350.0,1.3420021430823856
8,8.0,400.0,1.4827650880751178
9,9.0,450.0,1.5267448269682395
10,10.0,500.0,0.8959754783501582
11,11.0,550.0,0.9183362451159206
12,12.0,600.0,1.0945454836499962
13,13.0,650.0,1.2828842751150082
14,14.0,700.0,1.24508324388269
15,15.0,750.0,1.4076918943340695
16,16.0,800.0,1.3329192968947836
17,17.0,850.0,1.3736413314689389
18,18.0,900.0,1.564523222318208
19,19.0,950.0,1.6697493467158901
20,20.0,1000.0,1.5758139359368992
21,21.0,1050.0,1.477652996396366
22,22.0,1100.0,1.4609354683574334
23,23.0,1150.0,1.633600232199101
24,24.0,1200.0,1.6034148985458863
25,25.0,1250.0,1.5190018580361644
26,26.0,1300.0,1.6085403813204
27,27.0,1350.0,1.3046855676465572
28,28.0,1400.0,1.1574461010394208
29,29.0,1450.0,1.4113858097015213
30,30.0,1500.0,1.6121331167408206
31,31.0,1550.0,1.472624330058212
32,32.0,1600.0,1.4668622934497362
33,33.0,1650.0,1.2263057614796817
34,34.0,1700.0,1.1385126916949404
35,35.0,1750.0,1.4867348990990243
36,36.0,1800.0,1.3252338914768518
37,37.0,1850.0,1.317168696341751
38,38.0,1900.0,1.2382931122949656
39,39.0,1950.0,1.2015056874709684
40,40.0,2000.0,1.3853478929711103
41,41.0,2050.0,1.2279754804538832
42,42.0,2100.0,1.0405840573800793
43,43.0,2150.0,1.2462186626271712
44,44.0,2200.0,1.3082875063216288
45,45.0,2250.0,1.0998820808842027
46,46.0,2300.0,1.2622777058349695
47,47.0,2350.0,1.4220397190254916
48,48.0,2400.0,1.1575095739438301
49,49.0,2450.0,1.3722106717936995
50,50.0,2500.0,1.1902157836073202
51,51.0,2550.0,1.3649926202281446
52,52.0,2600.0,1.2547970195177744
53,53.0,2650.0,1.2953341356528343
54,54.0,2700.0,1.2863111631371376
55,55.0,2750.0,1.5563523017970815
56,56.0,2800.0,1.5119850364467575
57,57.0,2850.0,1.447518457424616
58,58.0,2900.0,1.172662459653811
59,59.0,2950.0,1.3062439714028313
60,60.0,3000.0,1.326395173936864
61,61.0,3050.0,1.266102303574203
62,62.0,3100.0,1.6743638565962924
63,63.0,3150.0,1.5702172366328742
64,64.0,3200.0,1.700325928880532
65,65.0,3250.0,1.4327280360057375
66,66.0,3300.0,1.5939639151274656
67,67.0,3350.0,1.4108934790444625
68,68.0,3400.0,1.2251647367492953
69,69.0,3450.0,1.150629581085149
70,70.0,3500.0,1.1879407260005117
71,71.0,3550.0,1.1041445044274627
72,72.0,3600.0,1.0674800607163821
73,73.0,3650.0,1.3351187946940595
74,74.0,3700.0,0.9921227420498082
75,75.0,3750.0,1.075569643485094
76,76.0,3800.0,1.1195884433423642
77,77.0,3850.0,1.1559842673565508
78,78.0,3900.0,0.9248722487383169
79,79.0,3950.0,1.2100762340602744
80,80.0,4000.0,1.0803116724646056
81,81.0,4050.0,1.1859774788227622
82,82.0,4100.0,0.9959411838715952
83,83.0,4150.0,1.2097944639571616
84,84.0,4200.0,0.9635083726761514
85,85.0,4250.0,0.9274599990427824
86,86.0,4300.0,1.0280824333654524
87,87.0,4350.0,1.1728622247151488
88,88.0,4400.0,1.1517298256527677
89,89.0,4450.0,1.0455396994793322
90,90.0,4500.0,1.2660900371963493
91,91.0,4550.0,1.0327798747350714
92,92.0,4600.0,1.0643240407761503
93,93.0,4650.0,1.0515164516764681
94,94.0,4700.0,1.1383607457793508
95,95.0,4750.0,0.999311802210037
96,96.0,4800.0,0.8783067847842863
97,97.0,4850.0,0.9885745394765131
98,98.0,4900.0,1.1258362649860638
99,99.0,4950.0,0.9086361749034081
100,100.0,5000.0,1.4329338715071334
101,101.0,5050.0,1.1435073242555187
102,102.0,5100.0,1.2273546639705502
103,103.0,5150.0,1.0404405565104373
104,104.0,5200.0,1.799802095140351
105,105.0,5250.0,1.786879305190917
106,106.0,5300.0,1.840298979129046
107,107.0,5350.0,1.6175990189681377
108,108.0,5400.0,1.6374550752582886
109,109.0,5450.0,1.657011630143861
110,110.0,5500.0,1.6294367455223588
111,111.0,5550.0,1.3538369573527849
112,112.0,5600.0,1.7388838583942712
113,113.0,5650.0,1.8264560214732373
114,114.0,5700.0,1.7159693161902432
115,115.0,5750.0,1.7995508857875722
116,116.0,5800.0,1.770043321035694
117,117.0,5850.0,1.985753229009552
118,118.0,5900.0,1.9548935412276118
119,119.0,5950.0,1.872925056481483
120,120.0,6000.0,1.9724191621720117
121,121.0,6050.0,1.9500416810135088
122,122.0,6100.0,1.7042377968479452
123,123.0,6150.0,1.9583728675462337
124,124.0,6200.0,1.9328254143630914
125,125.0,6250.0,1.6599335171943224
126,126.0,6300.0,1.7957482438923136
127,127.0,6350.0,1.6514606572039083
128,128.0,6400.0,1.628673899946437
129,129.0,6450.0,1.8229657414266232
130,130.0,6500.0,1.7750226926016934
131,131.0,6550.0,1.7681047767149696
132,132.0,6600.0,1.7395789808618671
133,133.0,6650.0,1.6746207248838443
134,134.0,6700.0,1.884792549064449
135,135.0,6750.0,1.847677317449009
136,136.0,6800.0,1.8380868964555035
137,137.0,6850.0,2.002188550721956
138,138.0,6900.0,1.8783074440290288
139,139.0,6950.0,1.6729756109278797
140,140.0,7000.0,1.8241568148358454
141,141.0,7050.0,1.8635742348905717
142,142.0,7100.0,1.8376362189841382
143,143.0,7150.0,1.86774008713277
144,144.0,7200.0,1.8278696403595105
145,145.0,7250.0,1.997302923085298
146,146.0,7300.0,1.9238860464759593
147,147.0,7350.0,1.9563603497796336
148,148.0,7400.0,1.8765659860229749
149,149.0,7450.0,1.78012218008236
150,150.0,7500.0,2.0256891091815072
151,151.0,7550.0,1.9998927071464088
152,152.0,7600.0,2.053768607163707
153,153.0,7650.0,2.015943295312539
154,154.0,7700.0,2.0245785115171273
155,155.0,7750.0,1.7612160173546314
156,156.0,7800.0,1.807204281217844
157,157.0,7850.0,1.8630200855493926
158,158.0,7900.0,1.91569699146458
159,159.0,7950.0,1.8144979335737972
160,160.0,8000.0,1.8558020123092491
161,161.0,8050.0,1.8481399592702088
162,162.0,8100.0,1.5796541256439285
163,163.0,8150.0,1.7872061646673922
164,164.0,8200.0,1.9243539250685877
165,165.0,8250.0,1.9817051756405835
166,166.0,8300.0,1.700702866882429
167,167.0,8350.0,1.830698657924317
168,168.0,8400.0,1.9256757992627402
169,169.0,8450.0,1.9819333622833903
170,170.0,8500.0,1.8094263840257074
171,171.0,8550.0,1.9841939086945521
172,172.0,8600.0,1.8383074791886502
173,173.0,8650.0,1.8759973443198885
174,174.0,8700.0,1.7609008081285915
175,175.0,8750.0,1.7630539454768488
176,176.0,8800.0,1.804236877735809
177,177.0,8850.0,1.7756967704970112
178,178.0,8900.0,1.795091637737942
179,179.0,8950.0,1.6706640387546787
180,180.0,9000.0,1.982848156095536
181,181.0,9050.0,1.9621279399627913
182,182.0,9100.0,1.7647746392582389
183,183.0,9150.0,1.880266304834015
184,184.0,9200.0,1.8124538894151512
185,185.0,9250.0,1.8205632322647385
186,186.0,9300.0,1.7095196086815805
187,187.0,9350.0,1.8395612754210642
188,188.0,9400.0,2.0152521476589773
189,189.0,9450.0,2.0274584965561946
190,190.0,9500.0,1.9306633444306687
191,191.0,9550.0,1.7305439360345782
192,192.0,9600.0,1.870600279790014
193,193.0,9650.0,1.8584818917712567
194,194.0,9700.0,1.8707368485313791
195,195.0,9750.0,1.7768978985730233
196,196.0,9800.0,1.8226606702863377
197,197.0,9850.0,1.8177893450766571
198,198.0,9900.0,1.8808446537005876
199,199.0,9950.0,1.9296226794075193
200,200.0,10000.0,1.9679413776659773
201,201.0,10050.0,1.7901347389589826
202,202.0,10100.0,2.0183326348082904
203,203.0,10150.0,1.8622365464005155
204,204.0,10200.0,1.8380665988778329
205,205.0,10250.0,1.930637404971965
206,206.0,10300.0,1.7204589277599314
207,207.0,10350.0,1.7772116836185188
208,208.0,10400.0,1.7002708376901436
209,209.0,10450.0,1.798654019117522
210,210.0,10500.0,1.9353368780291607
