,0,1,2
0,0.0,0.0,0.32359509317631546
1,1.0,50.0,2.072149866037934
2,2.0,100.0,2.230119106986971
3,3.0,150.0,1.9613215037834992
4,4.0,200.0,2.283079967034551
5,5.0,250.0,1.694822341628896
6,6.0,300.0,1.6414768720380424
7,7.0,350.0,1.8583715048523748
8,8.0,400.0,1.8400780081538592
9,9.0,450.0,1.878217757267555
10,10.0,500.0,2.1654819123417663
11,11.0,550.0,1.9491849216740915
12,12.0,600.0,2.2091958618900196
13,13.0,650.0,1.9048569688953731
14,14.0,700.0,2.1790305922956046
15,15.0,750.0,1.9753408792413356
16,16.0,800.0,2.4534083428054414
17,17.0,850.0,2.4270996481832046
18,18.0,900.0,2.632105099796327
19,19.0,950.0,2.442180060353441
20,20.0,1000.0,2.443352418595421
21,21.0,1050.0,2.6063617954511824
22,22.0,1100.0,3.055682125912363
23,23.0,1150.0,2.5192512081091545
24,24.0,1200.0,2.510337142580026
25,25.0,1250.0,2.6270199214370162
26,26.0,1300.0,2.5505338820272314
27,27.0,1350.0,2.8211963320518403
28,28.0,1400.0,3.252391133149458
29,29.0,1450.0,3.566905892687938
30,30.0,1500.0,2.9322524034180715
31,31.0,1550.0,2.9598757468411288
32,32.0,1600.0,2.2544110535697466
33,33.0,1650.0,2.4897582579511917
34,34.0,1700.0,2.62239645375626
35,35.0,1750.0,2.698656501098245
36,36.0,1800.0,3.2801353544952336
37,37.0,1850.0,3.075213202975862
38,38.0,1900.0,2.7809329133312843
39,39.0,1950.0,2.324960345908804
40,40.0,2000.0,3.0281314960651935
41,41.0,2050.0,2.6290506109137284
42,42.0,2100.0,2.374809311541393
43,43.0,2150.0,2.4892912202136417
44,44.0,2200.0,2.4559293359710046
45,45.0,2250.0,2.4346152973262347
46,46.0,2300.0,2.354343531713059
47,47.0,2350.0,2.605671716813181
48,48.0,2400.0,2.8543517748515113
49,49.0,2450.0,2.366227009008889
50,50.0,2500.0,2.5556720660871273
51,51.0,2550.0,2.962736267757337
52,52.0,2600.0,2.65022612898947
53,53.0,2650.0,2.5306540349266737
54,54.0,2700.0,3.281937528140957
55,55.0,2750.0,2.892369216483266
56,56.0,2800.0,2.5650123681419186
57,57.0,2850.0,2.6120481112206635
58,58.0,2900.0,2.7807870349766075
59,59.0,2950.0,2.481348000156008
