,Enthalpy (dH),Interaction entropy (-TdS),Total free energy (dG)
288,-44.22051216000368,38.10984297669587,-6.110669183307806
289,-42.33626231999921,38.10771544735678,-4.228546872642426
290,-37.030013520004914,38.10559524171322,1.0755817217083035
291,-34.48485663999658,38.10348230951668,3.6186256695200996
292,-41.13926879999559,38.101376601034055,-3.0378921989615364
293,-40.35639455999819,38.09927806704057,-2.2571164929576213
294,-39.72995399999628,38.09718665881291,-1.6327673411833743
295,-41.56216304000013,38.095102328122394,-3.4670607118777355
296,-36.30046463999324,38.09302502722833,1.792560387235092
297,-34.98644783999197,38.0909547088938,3.1045068689018294
298,-44.512348160000116,38.088891326289804,-6.423456833710311
299,-43.74985127998464,38.086834833123014,-5.663016446861626
300,-41.28155743999136,38.084785183540156,-3.1967722564512044
301,-38.039579120010345,38.08274233214418,0.043163212133833895
302,-37.22146864000497,38.08070623398829,0.8592375939833161
303,-33.56154647999787,38.07867684456994,4.517130364572068
304,-38.31873488001291,38.07665411982506,-0.24208076018785363
305,-37.15283304000718,38.07463801612333,0.9218049761161495
306,-37.44170919998666,38.07262849025836,0.6309192902716987
307,-39.568759679984595,38.07062549944838,-1.498134180536212
308,-36.75130896000371,38.068629001326656,1.3173200413229438
309,-41.93178695998823,38.06663895393708,-3.8651480060511503
310,-42.682250239997856,38.06465531572894,-4.617594924268914
311,-40.70454912000645,38.062678045551685,-2.6418710744547624
312,-48.967554080004405,38.060707102649815,-10.90684697735459
313,-51.60795408000351,38.058742446657824,-13.549211633345685
314,-50.919107439996566,38.05678403759528,-12.862323402401287
315,-39.636992799997856,38.054831835861876,-1.58216096413598
316,-51.14253744000284,38.0528858022327,-13.089651637770139
317,-49.21202744000328,38.05094589785345,-11.16108154214983
318,-43.409654959998164,38.049012084235805,-5.360642875762359
319,-43.69684800000877,38.04708432325285,-5.649763676755924
320,-39.34452823999365,38.04516257713452,-1.299365662859131
321,-41.15399848000139,38.04324680846322,-3.110751671538168
322,-46.49612991999125,38.04133698016944,-8.454792939821807
323,-45.684729200000646,38.0394330555274,-7.6452961444732495
324,-45.68514775999144,38.037534998150875,-7.647612761840563
325,-43.589872880003014,38.035642771989,-5.554230108014018
326,-43.51968624001108,38.033756341322146,-5.485929898688937
327,-43.18608120000275,38.03187567075789,-5.154205529244855
328,-47.845790479996666,38.03000072522705,-9.815789754769618
329,-42.08425463999828,38.0281314699797,-4.05612317001858
330,-39.215411200001185,38.02626787058138,-1.1891433294198066
331,-38.53820727999637,38.02440989290925,-0.5137973870871235
332,-41.97826696000102,38.02255750314831,-3.955709456852709
333,-43.933072240001636,38.02071066778781,-5.912361572213825
334,-39.69520239999376,38.01886935361749,-1.6763330463762713
335,-46.1373532799911,38.01703352772407,-8.120319752267037
336,-40.91551424000275,38.015203157487704,-2.9003110825150458
337,-42.92565119999901,38.0133782105785,-4.912272989420508
338,-41.51964303999611,38.01155865495311,-3.5080843850429986
339,-43.09247224000073,38.00974445885131,-5.082727781149423
340,-39.9998436800019,38.00793559079272,-1.9919080892091827
341,-40.35543431998519,38.00613201957351,-2.3493023004116793
342,-44.95941807998953,38.00433371426317,-6.955084365726364
343,-42.40545935999552,38.002540644201304,-4.402918715794215
344,-39.78222351999615,38.00075277899454,-1.7814707410016126
345,-48.231982080003036,37.99897008851342,-10.233011991489619
346,-39.89293367999697,37.997192542889316,-1.895741137107656
347,-42.42979112000148,37.995420112511496,-4.434371007489986
348,-41.25155999999882,37.9936527680241,-3.2579072319747198
349,-41.54445456000346,37.991890480323256,-3.5525640796802023
350,-28.850525439990776,37.99013322055422,9.139607780563445
351,-44.34729727999179,37.988380960108486,-6.358916319883306
352,-41.7284093600057,37.98663367062105,-3.741775689384646
353,-35.975333360003475,37.984891323967624,2.0095579639641485
354,-41.566078400005665,37.98315389226192,-3.5829245077437477
355,-42.64824159999023,37.98142134785297,-4.666820252137256
356,-42.84530383999575,37.97969366332253,-4.865610176673222
357,-42.71830863998933,37.97797081148239,-4.740337828506938
358,-45.016665280002314,37.97625276537191,-7.040412514630404
359,-35.90385511999975,37.97453949825538,2.070684378255635
360,-38.74265472000246,37.97283098361962,-0.7698237363828397
361,-40.07272840001015,37.97112719517146,-2.101601204838687
362,-31.232213440005523,37.96942810683535,6.7372146668298285
363,-38.40466864000457,37.9677336927509,-0.43693494725367543
364,-41.46142959999844,37.96604392727059,-3.495385672727849
365,-35.77551031999725,37.96435878495743,2.1888484649601807
366,-37.415392080020325,37.962678240582626,0.547286160562301
367,-40.08612679999557,37.96100226912334,-2.1251245308722275
368,-39.57586448000308,37.95933084576044,-1.6165336342426357
369,-43.45707752000884,37.957663945876305,-5.499413574132532
370,-46.100088799991454,37.956001545052665,-8.144087254938789
371,-41.56441127999523,37.95434361906842,-3.610067660926809
372,-34.40763823999933,37.95269014389753,3.545051903898198
373,-41.966124720005496,37.95104109570696,-4.0150836242985335
374,-41.69243623998889,37.949396450854586,-3.7430397891343077
375,-35.553344479998856,37.94775618588716,2.3944117058883023
376,-42.86439824001123,37.94612027753832,-4.9182779624729065
377,-39.257253839986646,37.94448870272661,-1.3127651372600369
378,-40.96225079999422,37.94286143855351,-3.019389361440716
379,-35.849928639989486,37.941238462301506,2.09130982231202
380,-39.041979119986976,37.93961975143222,-1.1023593685547581
381,-40.54915792000125,37.93800528358449,-2.6111526364167617
382,-39.73046575999527,37.93639503657255,-1.7940707234227204
383,-32.787387359998846,37.93478898838429,5.147401628385445
384,-43.97811392000078,37.933187117179024,-6.044926802821756
385,-44.48229591999706,37.931589401286345,-6.550706518710712
386,-43.807852799989476,37.92999581920395,-5.877856980785523
387,-39.45203712000462,37.928406349596024,-1.5236307704085945
388,-40.090769440000116,37.926820971291484,-2.1639484687086323
389,-42.38663711999325,37.92523966328232,-4.461397456710934
390,-48.66260112000434,37.92366240472191,-10.73893871528243
391,-42.0248710400038,37.922089174923386,-4.102781865080416
392,-47.477200159998006,37.92051995335799,-9.556680206640017
393,-45.18248559999029,37.91895471965348,-7.263530880336809
394,-41.06281391999825,37.91739345359252,-3.1454204664057315
395,-42.8487366399914,37.91583613511114,-4.9329005048802586
396,-45.778067919999856,37.914282744297196,-7.86378517570266
397,-43.600518080010914,37.912733261388794,-5.68778481862212
398,-45.4205888799881,37.91118766677283,-7.50940121321527
399,-48.36773839999758,37.90964594098348,-10.458092459014097
400,-47.33906568000086,37.908108064700734,-9.430957615300123
401,-50.92485775999998,37.906574018748934,-13.018283741251047
402,-44.05825312000178,37.90504378409534,-6.153209335906439
403,-40.61172631999959,37.90351734184875,-2.708208978150843
404,-47.173519680001036,37.90199467325804,-9.271525006742998
405,-49.38410695999626,37.900475759710815,-11.483631200285444
406,-48.71617056000784,37.89896058273206,-10.81720997727578
407,-45.48489287999881,37.89744912398275,-7.587443756016057
408,-37.67472407998616,37.895941365258565,0.22121728527240236
409,-44.418918320005204,37.894437288488525,-6.524481031516679
410,-41.275707519988956,37.89293687573374,-3.382770644255217
411,-38.01899319999602,37.89144010918608,-0.12755309080993982
412,-41.92541223999977,37.88994697116694,-4.03546526883283
413,-40.32299663999794,37.88845744412598,-2.434539195871956
414,-27.70063800000193,37.88697151063988,10.186333510637951
415,-48.854066239997024,37.88548915341111,-10.968577086585917
416,-40.48286904000284,37.884010355266746,-2.5988586847360935
417,-44.26618959999632,37.88253509915725,-6.3836545008390715
418,-40.79557296000543,37.881063368155324,-2.9145095918501056
419,-46.13989167999907,37.8795951454547,-8.260296534544366
420,-44.391621120002355,37.878130414369025,-6.51349070563333
421,-46.34492103998197,37.87666915833071,-8.468251881651263
422,-45.93088175999219,37.87521136088981,-8.055670399102382
423,-47.92290712000268,37.87375700571288,-10.049150114289795
424,-47.10356967999712,37.87230607658194,-9.23126360341518
425,-44.33888023999744,37.870858557393355,-6.468021682604082
426,-46.97129447998881,37.869414432156745,-9.101880047832068
427,-46.965038080003424,37.86797368499394,-9.097064395009482
428,-41.067643919980384,37.86653630013796,-3.201107619842425
429,-32.7932732000052,37.86510226193193,5.071829061926728
430,-44.26756175999412,37.86367155482811,-6.4038902051660145
431,-46.37918888000928,37.862244163386826,-8.516944716622454
432,-48.12639912000046,37.860820072275516,-10.265579047724941
433,-38.021698079999595,37.85939926626772,-0.16229881373187283
434,-43.808407519992656,37.85798173024213,-5.9504257897505255
435,-53.09044031999508,37.85656744918157,-15.233872870813514
436,-49.50668144000218,37.85515640817209,-11.65152503183009
437,-48.88818120000272,37.85374859240203,-11.034432607600692
438,-43.84073776000068,37.852343987161014,-5.988393772839665
439,-42.60997784001728,37.85094257783912,-4.759035262178159
440,-52.19546144000799,37.84954434992592,-14.345917090082068
441,-40.019700240010096,37.84814928900957,-2.171550951000526
442,-38.21781119999717,37.84675738077595,-0.37105381922122405
443,-46.39391592000568,37.845368611007736,-8.548547308997946
444,-43.849019920001055,37.843982965583606,-6.005036954417449
445,-42.77675280000793,37.8426004304773,-4.934152369530629
446,-43.11556607999654,37.8412209917568,-5.274345088239741
447,-48.20289711999567,37.83984463558349,-10.36305248441218
448,-48.66030463998827,37.838471348211336,-10.821833291776933
449,-45.37798000000731,37.837101115986016,-7.540878884021296
450,-47.50933064001218,37.835733925344165,-9.673596714668015
451,-51.5109218399934,37.834369762812535,-13.676552077180865
452,-48.93764048000307,37.83300861500718,-11.104631864995888
453,-51.17748151999989,37.83165046863272,-13.345831051367163
454,-54.20541240000922,37.83029531048152,-16.375117089527706
455,-47.80696111998496,37.82894312743293,-9.978017992552033
456,-45.797943440001205,37.82759390645254,-7.970349533548664
457,-50.17310512,37.826247634591404,-12.346857485408599
458,-51.036106640002586,37.82490429898529,-13.211202341017298
459,-52.935225760005665,37.82356388685396,-15.111661873151704
460,-48.60894272000124,37.82222638550046,-10.786716334500781
461,-40.319475440006016,37.82089178231034,-2.4985836576956757
462,-45.485176399999474,37.819560064750995,-7.66561633524848
463,-46.79555704000016,37.81823122037092,-8.977325819629243
464,-47.436898720000414,37.81690523679904,-9.619993483201377
465,-44.6155499199983,37.815582101744006,-6.799967818254295
466,-47.49251472000144,37.81426180299352,-9.678252917007917
467,-41.66447039999902,37.81294432853839,-3.8515260714606256
468,-49.166482000002446,37.811629666072875,-11.354852333929571
469,-41.98039704001141,37.81031780374253,-4.170079236268883
470,-48.77217391998471,37.80900872964453,-10.963165190340177
471,-46.21043480000213,37.807702431951796,-8.402732368050337
472,-47.34203616000107,37.80639889891232,-9.535637261088752
473,-45.91927632000122,37.80509811884858,-8.114178201152633
474,-47.98634311998744,37.803800080156876,-10.182543039830563
475,-47.36165768000846,37.8025047713067,-9.559152908701762
476,-48.75956231999422,37.80121218084016,-10.958350139154057
477,-45.9061151199877,37.79992229737134,-8.106192822616364
478,-48.8344431199919,37.79863510958572,-11.035808010406186
479,-46.38079952000179,37.797350606239554,-8.583448913762233
480,-48.45491104000918,37.79606877615931,-10.65884226384987
481,-51.894978479991536,37.794789608241054,-14.100188871750483
482,-46.48591135998788,37.79351309144993,-8.69239826853795
483,-51.22621120000201,37.79223921481951,-13.433971985182502
484,-55.40926079999767,37.79096796745129,-17.61829283254638
485,-57.11328768000351,37.789699338514104,-19.323588341489405
486,-42.155298240010566,37.78843331724359,-4.366864922766979
487,-48.95499663999601,37.78716989294159,-11.16782674705442
488,-49.50361487999419,37.785909054975704,-11.717705825018484
489,-45.70346384000676,37.78465079277865,-7.918813047228113
490,-46.362356720005366,37.78339509584779,-8.578961624157579
491,-44.87306247999942,37.7821419537446,-7.09092052625482
492,-41.50338319999641,37.78089135609412,-3.722491843902283
493,-41.04587216000772,37.7796432925845,-3.266228867423216
494,-53.64067055999634,37.778397752966406,-15.862272807029932
