,time,rhoeq_lig3
161,322.0,993.902161
162,324.0,992.708435
163,326.0,992.114685
164,328.0,992.339844
165,330.0,993.033203
166,332.0,993.985046
167,334.0,994.727844
168,336.0,995.107361
169,338.0,995.292603
170,340.0,995.219727
171,342.0,994.981079
172,344.0,994.912231
173,346.0,994.823853
174,348.0,994.255554
175,350.0,993.767456
176,352.0,993.428711
177,354.0,993.309265
178,356.0,993.24054
179,358.0,993.134766
180,360.0,993.262695
181,362.0,993.582092
182,364.0,994.074463
183,366.0,994.723389
184,368.0,994.930298
185,370.0,994.459656
186,372.0,993.894958
187,374.0,993.454651
188,376.0,993.323975
189,378.0,993.44989
190,380.0,993.678711
191,382.0,994.135742
192,384.0,994.722168
193,386.0,995.159912
194,388.0,995.439941
195,390.0,995.10968
196,392.0,994.570862
197,394.0,994.208862
198,396.0,993.898865
199,398.0,993.590393
200,400.0,993.465088
201,402.0,993.663635
202,404.0,993.942444
203,406.0,994.234741
204,408.0,994.476074
205,410.0,994.672119
206,412.0,994.848572
207,414.0,994.845215
208,416.0,994.575684
209,418.0,994.243835
210,420.0,993.976013
211,422.0,993.954407
212,424.0,993.888428
213,426.0,993.806152
214,428.0,993.833862
215,430.0,993.870544
216,432.0,994.205811
217,434.0,994.713135
218,436.0,994.993164
219,438.0,995.038574
220,440.0,994.728027
221,442.0,993.967712
222,444.0,993.110413
223,446.0,992.446533
224,448.0,992.349976
225,450.0,992.752991
226,452.0,993.528442
227,454.0,994.517395
228,456.0,995.337341
229,458.0,995.674866
230,460.0,995.441223
231,462.0,994.837646
232,464.0,994.181519
233,466.0,993.298645
234,468.0,992.397766
235,470.0,992.185303
236,472.0,992.66394
237,474.0,993.516541
238,476.0,994.188538
239,478.0,994.632812
240,480.0,994.589661
241,482.0,994.452454
242,484.0,994.507629
243,486.0,994.519714
244,488.0,994.263062
245,490.0,993.987183
246,492.0,994.048584
247,494.0,994.133118
248,496.0,994.170105
249,498.0,993.769775
250,500.0,993.381531
251,502.0,993.235352
252,504.0,993.334778
253,506.0,993.4552
254,508.0,993.723145
255,510.0,994.088196
256,512.0,994.478821
257,514.0,994.713867
258,516.0,994.947144
259,518.0,994.719971
260,520.0,994.332886
261,522.0,994.192322
262,524.0,993.989502
263,526.0,993.783508
264,528.0,993.825134
265,530.0,994.061401
266,532.0,994.339905
267,534.0,994.890198
268,536.0,995.233826
269,538.0,995.2005
270,540.0,994.634094
271,542.0,993.762634
272,544.0,992.872742
273,546.0,992.374512
274,548.0,992.383728
275,550.0,992.67627
276,552.0,993.2995
277,554.0,994.119995
278,556.0,994.794495
279,558.0,995.109985
280,560.0,995.059937
281,562.0,994.65387
282,564.0,993.900513
283,566.0,992.970703
284,568.0,992.173218
285,570.0,991.807983
286,572.0,991.989014
287,574.0,992.585022
288,576.0,993.431885
289,578.0,994.020813
290,580.0,994.541809
291,582.0,994.925476
292,584.0,995.010803
293,586.0,994.926575
294,588.0,994.651855
295,590.0,994.070374
296,592.0,993.573242
297,594.0,993.250427
298,596.0,993.149109
299,598.0,993.402527
300,600.0,994.004456
301,602.0,994.520569
302,604.0,994.946594
303,606.0,995.278381
304,608.0,995.092834
305,610.0,994.698425
306,612.0,994.156372
307,614.0,993.823975
308,616.0,993.588806
309,618.0,993.765076
310,620.0,994.270264
311,622.0,994.590515
312,624.0,994.796448
313,626.0,995.106628
314,628.0,995.196838
315,630.0,995.14978
316,632.0,994.725037
317,634.0,993.998352
318,636.0,993.021118
319,638.0,992.339844
320,640.0,992.252441
321,642.0,992.448364
322,644.0,992.771973
323,646.0,993.276794
324,648.0,994.013977
325,650.0,995.034607
326,652.0,995.742554
327,654.0,995.97998
328,656.0,995.825867
329,658.0,995.076233
330,660.0,994.102539
331,662.0,993.169006
332,664.0,992.701904
333,666.0,992.393494
334,668.0,992.335876
335,670.0,992.504272
336,672.0,993.393921
337,674.0,994.380798
338,676.0,994.862244
339,678.0,994.953064
340,680.0,994.60376
341,682.0,994.330078
342,684.0,994.457825
343,686.0,994.537109
344,688.0,994.241516
345,690.0,993.774597
346,692.0,993.335205
347,694.0,993.32019
348,696.0,993.831665
349,698.0,994.362305
350,700.0,994.509338
351,702.0,994.263977
352,704.0,993.86853
353,706.0,993.555115
354,708.0,993.662781
355,710.0,993.816772
356,712.0,993.905701
357,714.0,993.79657
358,716.0,993.629395
359,718.0,993.420166
360,720.0,993.368713
361,722.0,993.584229
362,724.0,993.947144
363,726.0,994.409546
364,728.0,994.78363
365,730.0,994.936707
366,732.0,994.729797
367,734.0,994.601257
368,736.0,994.213867
369,738.0,993.791931
370,740.0,993.156128
371,742.0,992.780701
372,744.0,992.570679
373,746.0,992.761292
374,748.0,993.220703
375,750.0,993.767029
376,752.0,994.41095
377,754.0,994.816895
378,756.0,995.315552
379,758.0,995.592712
380,760.0,995.285645
381,762.0,994.664551
382,764.0,994.095154
383,766.0,993.416565
384,768.0,992.663757
385,770.0,992.155396
386,772.0,991.982483
387,774.0,992.307617
388,776.0,993.09198
389,778.0,994.209045
390,780.0,995.230713
391,782.0,995.850281
392,784.0,995.99231
393,786.0,995.569336
394,788.0,994.89093
395,790.0,994.150085
396,792.0,993.209961
397,794.0,992.500244
398,796.0,992.630188
399,798.0,993.296936
400,800.0,994.125916
401,802.0,995.071533
402,804.0,995.559265
403,806.0,995.245667
404,808.0,994.815063
405,810.0,994.585205
406,812.0,994.457458
407,814.0,994.082214
408,816.0,993.383057
409,818.0,993.306519
410,820.0,993.399475
411,822.0,993.797363
412,824.0,994.319458
413,826.0,994.735352
414,828.0,994.680176
415,830.0,994.141113
416,832.0,993.666992
417,834.0,993.581055
418,836.0,993.853638
419,838.0,994.002075
420,840.0,993.806152
421,842.0,993.732422
422,844.0,993.618958
423,846.0,993.475159
424,848.0,993.186096
425,850.0,992.829102
426,852.0,992.525024
427,854.0,992.847107
428,856.0,993.734314
429,858.0,994.639832
430,860.0,995.381836
431,862.0,995.53479
432,864.0,995.150818
433,866.0,994.641235
434,868.0,994.088196
435,870.0,993.529358
436,872.0,993.13269
437,874.0,992.974915
438,876.0,993.089294
439,878.0,993.2229
440,880.0,993.797668
441,882.0,994.352966
442,884.0,994.590698
443,886.0,994.564392
444,888.0,994.417053
445,890.0,994.541077
446,892.0,994.654724
447,894.0,994.486877
448,896.0,993.940857
449,898.0,993.636963
450,900.0,993.600281
451,902.0,993.748352
452,904.0,993.985901
453,906.0,994.0802
454,908.0,994.100403
455,910.0,993.811462
456,912.0,993.895447
457,914.0,994.31781
458,916.0,994.883728
459,918.0,995.089661
460,920.0,995.088196
461,922.0,995.052917
462,924.0,994.82196
463,926.0,994.51239
464,928.0,994.086548
465,930.0,993.552795
466,932.0,993.130615
467,934.0,993.050659
468,936.0,993.059021
469,938.0,993.46344
470,940.0,994.276794
471,942.0,995.204834
472,944.0,995.609619
473,946.0,995.758911
474,948.0,995.476562
475,950.0,994.859741
476,952.0,994.022766
477,954.0,993.035156
478,956.0,992.618286
479,958.0,992.733826
480,960.0,993.082947
481,962.0,993.757568
482,964.0,994.373291
483,966.0,994.836731
484,968.0,994.79364
485,970.0,994.289246
486,972.0,993.247803
487,974.0,992.186523
488,976.0,991.681274
489,978.0,991.753906
490,980.0,992.399841
491,982.0,993.49408
492,984.0,994.558594
493,986.0,995.615906
494,988.0,996.310608
495,990.0,996.444153
496,992.0,995.70874
497,994.0,994.252441
498,996.0,992.803589
499,998.0,991.733643
500,1000.0,991.374451
501,1002.0,991.740112
502,1004.0,992.844238
503,1006.0,994.27655
504,1008.0,995.22522
505,1010.0,995.596985
506,1012.0,995.509644
507,1014.0,995.318542
508,1016.0,995.269714
509,1018.0,995.010803
510,1020.0,994.463074
511,1022.0,993.541382
512,1024.0,992.755249
513,1026.0,992.464294
514,1028.0,992.832458
515,1030.0,993.769104
516,1032.0,994.913818
517,1034.0,995.683655
518,1036.0,995.994507
519,1038.0,995.550537
520,1040.0,994.625854
521,1042.0,993.479309
522,1044.0,992.535278
523,1046.0,992.050049
524,1048.0,992.242065
525,1050.0,993.42041
526,1052.0,994.685913
527,1054.0,995.867676
528,1056.0,996.706238
529,1058.0,996.764465
530,1060.0,996.05365
531,1062.0,994.655396
532,1064.0,993.109497
533,1066.0,991.902527
534,1068.0,991.134827
535,1070.0,991.124634
536,1072.0,991.798767
537,1074.0,993.230591
538,1076.0,994.777832
539,1078.0,996.204285
540,1080.0,997.17749
541,1082.0,997.464355
542,1084.0,996.903931
543,1086.0,995.26532
544,1088.0,993.401978
545,1090.0,992.070557
546,1092.0,991.373291
547,1094.0,991.296936
548,1096.0,991.908691
549,1098.0,992.967468
550,1100.0,994.464844
551,1102.0,996.059204
552,1104.0,997.172119
553,1106.0,997.230408
554,1108.0,996.427246
555,1110.0,995.173706
556,1112.0,993.616699
557,1114.0,992.15448
558,1116.0,991.122009
559,1118.0,991.076111
560,1120.0,992.045654
561,1122.0,993.488708
562,1124.0,995.241333
563,1126.0,996.473877
564,1128.0,996.804443
565,1130.0,996.416809
566,1132.0,995.446594
567,1134.0,993.87915
568,1136.0,992.183533
569,1138.0,991.063416
570,1140.0,990.805237
571,1142.0,991.70929
572,1144.0,993.359558
573,1146.0,995.26062
574,1148.0,996.955322
575,1150.0,997.83197
576,1152.0,997.856506
577,1154.0,997.079895
578,1156.0,995.646057
579,1158.0,993.609131
580,1160.0,992.010254
581,1162.0,991.349792
582,1164.0,991.584534
583,1166.0,992.616272
584,1168.0,993.687256
585,1170.0,994.612732
586,1172.0,995.352722
587,1174.0,995.969849
588,1176.0,995.991211
589,1178.0,995.484863
590,1180.0,994.71051
591,1182.0,993.728821
592,1184.0,993.029541
593,1186.0,992.511108
594,1188.0,992.295532
595,1190.0,992.755249
596,1192.0,993.488464
597,1194.0,994.217163
598,1196.0,994.83075
599,1198.0,995.315369
600,1200.0,995.218445
601,1202.0,994.835388
602,1204.0,994.314392
603,1206.0,993.98938
604,1208.0,993.824829
605,1210.0,993.533325
606,1212.0,993.042603
607,1214.0,992.784058
608,1216.0,993.045288
609,1218.0,993.704651
610,1220.0,994.565979
611,1222.0,995.534851
612,1224.0,996.194946
613,1226.0,996.652039
614,1228.0,996.447327
615,1230.0,995.653442
616,1232.0,994.380127
617,1234.0,992.953735
618,1236.0,991.819336
619,1238.0,991.090332
620,1240.0,991.243225
621,1242.0,992.41449
622,1244.0,993.873352
623,1246.0,995.186951
624,1248.0,995.993958
625,1250.0,996.336975
626,1252.0,996.132751
627,1254.0,995.346863
628,1256.0,994.364136
629,1258.0,993.335571
630,1260.0,992.485596
631,1262.0,992.224792
632,1264.0,992.461365
633,1266.0,992.975037
634,1268.0,993.80304
635,1270.0,994.622314
636,1272.0,995.612122
637,1274.0,996.274109
638,1276.0,996.219055
639,1278.0,995.675903
640,1280.0,994.976624
641,1282.0,994.576721
642,1284.0,994.337463
643,1286.0,993.95105
644,1288.0,993.505066
645,1290.0,993.218567
646,1292.0,993.212402
647,1294.0,993.818665
648,1296.0,994.619751
649,1298.0,995.087646
650,1300.0,994.847351
651,1302.0,994.259705
652,1304.0,993.77478
653,1306.0,993.769226
654,1308.0,993.723877
655,1310.0,993.371155
656,1312.0,993.193115
657,1314.0,993.326721
658,1316.0,993.856506
659,1318.0,994.502625
660,1320.0,995.185913
661,1322.0,995.650696
662,1324.0,995.875427
663,1326.0,995.665222
664,1328.0,995.02594
665,1330.0,994.411682
666,1332.0,993.770142
667,1334.0,993.263672
668,1336.0,992.77594
669,1338.0,992.663757
670,1340.0,992.781982
671,1342.0,993.333374
672,1344.0,994.204041
673,1346.0,995.04248
674,1348.0,995.63092
675,1350.0,995.661499
676,1352.0,995.229309
677,1354.0,994.624939
678,1356.0,993.93866
679,1358.0,993.539551
680,1360.0,993.218018
681,1362.0,992.941528
682,1364.0,992.767517
683,1366.0,992.958801
684,1368.0,993.494812
685,1370.0,994.312317
686,1372.0,994.91626
687,1374.0,995.332703
688,1376.0,995.369324
689,1378.0,995.161743
690,1380.0,994.781372
691,1382.0,994.139893
692,1384.0,993.562683
693,1386.0,992.943115
694,1388.0,992.81604
695,1390.0,993.476196
696,1392.0,994.621704
697,1394.0,995.723572
698,1396.0,996.182861
699,1398.0,995.956299
700,1400.0,995.191589
701,1402.0,994.375244
702,1404.0,993.762634
703,1406.0,993.055359
704,1408.0,992.428772
705,1410.0,992.467346
706,1412.0,993.330261
707,1414.0,994.506592
708,1416.0,995.625183
709,1418.0,996.237244
710,1420.0,995.808167
711,1422.0,994.960388
712,1424.0,994.444885
713,1426.0,994.144958
714,1428.0,993.542542
715,1430.0,992.815186
716,1432.0,992.370605
717,1434.0,992.457947
718,1436.0,993.360901
719,1438.0,994.956726
720,1440.0,996.422607
721,1442.0,996.743835
722,1444.0,996.173218
723,1446.0,995.094421
724,1448.0,994.100403
725,1450.0,993.429749
726,1452.0,992.845825
727,1454.0,992.425598
728,1456.0,992.734558
729,1458.0,993.531921
730,1460.0,994.500305
731,1462.0,995.568237
732,1464.0,996.108704
733,1466.0,995.62915
734,1468.0,994.700806
735,1470.0,993.680237
736,1472.0,992.901611
737,1474.0,992.973267
738,1476.0,993.513
739,1478.0,993.902527
740,1480.0,994.300476
741,1482.0,994.604187
742,1484.0,994.990295
743,1486.0,995.265503
744,1488.0,995.185669
745,1490.0,994.73291
746,1492.0,994.090271
747,1494.0,993.554138
748,1496.0,993.362244
749,1498.0,993.202148
750,1500.0,993.252991
751,1502.0,993.751953
752,1504.0,994.402222
753,1506.0,994.997375
754,1508.0,995.413818
755,1510.0,995.450195
756,1512.0,995.040222
757,1514.0,994.300964
758,1516.0,993.529907
759,1518.0,993.078857
760,1520.0,992.980164
761,1522.0,993.20343
762,1524.0,993.974182
763,1526.0,994.713684
764,1528.0,995.214539
765,1530.0,995.52179
766,1532.0,995.386719
767,1534.0,994.942444
768,1536.0,994.3349
769,1538.0,993.630493
770,1540.0,993.339539
771,1542.0,993.2323
772,1544.0,993.297363
773,1546.0,993.221436
774,1548.0,993.08075
775,1550.0,993.12677
776,1552.0,993.50769
777,1554.0,994.204041
778,1556.0,994.747253
779,1558.0,995.145935
780,1560.0,995.195312
781,1562.0,994.831177
782,1564.0,994.35553
783,1566.0,993.867249
784,1568.0,993.449158
785,1570.0,993.158508
786,1572.0,992.996521
787,1574.0,993.111328
788,1576.0,993.686707
789,1578.0,994.461182
790,1580.0,995.04541
791,1582.0,995.339661
792,1584.0,994.723938
793,1586.0,994.048767
794,1588.0,993.634705
795,1590.0,993.651733
796,1592.0,993.632263
797,1594.0,993.615784
798,1596.0,993.569458
799,1598.0,993.424133
800,1600.0,993.615784
801,1602.0,993.654053
802,1604.0,994.092957
803,1606.0,994.75708
804,1608.0,995.147461
805,1610.0,995.443665
806,1612.0,995.557373
807,1614.0,995.204651
808,1616.0,994.523987
809,1618.0,993.745911
810,1620.0,993.161011
811,1622.0,992.871826
812,1624.0,993.131714
813,1626.0,993.897888
814,1628.0,994.712402
815,1630.0,995.507263
816,1632.0,995.81781
817,1634.0,995.746948
818,1636.0,995.230103
819,1638.0,994.537109
820,1640.0,993.841187
821,1642.0,993.211182
822,1644.0,992.721375
823,1646.0,992.303467
824,1648.0,992.700867
825,1650.0,993.869446
826,1652.0,995.066162
827,1654.0,995.788086
828,1656.0,995.905823
829,1658.0,995.769836
830,1660.0,995.314453
831,1662.0,994.613831
832,1664.0,993.863708
833,1666.0,993.078674
834,1668.0,992.436462
835,1670.0,992.301453
836,1672.0,992.62262
837,1674.0,993.42926
838,1676.0,994.401245
839,1678.0,995.370605
840,1680.0,995.819092
841,1682.0,995.776672
842,1684.0,995.440613
843,1686.0,994.613525
844,1688.0,993.352966
845,1690.0,992.232178
846,1692.0,991.934143
847,1694.0,992.371155
848,1696.0,993.110413
849,1698.0,994.294189
850,1700.0,995.280334
851,1702.0,995.976929
852,1704.0,996.199158
853,1706.0,995.853516
854,1708.0,995.114136
855,1710.0,994.225342
856,1712.0,993.422424
857,1714.0,992.74884
858,1716.0,992.396057
859,1718.0,992.45166
860,1720.0,993.02832
861,1722.0,993.706116
862,1724.0,994.504944
863,1726.0,995.082764
864,1728.0,995.290527
865,1730.0,995.314819
866,1732.0,994.900696
867,1734.0,994.27063
868,1736.0,993.751465
869,1738.0,993.536133
870,1740.0,993.360535
871,1742.0,993.29895
872,1744.0,993.754456
873,1746.0,994.32666
874,1748.0,994.886902
875,1750.0,995.412476
876,1752.0,995.444031
877,1754.0,995.134338
878,1756.0,994.86261
879,1758.0,994.232361
880,1760.0,993.389709
881,1762.0,992.849121
882,1764.0,992.697632
883,1766.0,993.069031
884,1768.0,993.899414
885,1770.0,994.725891
886,1772.0,995.000488
887,1774.0,994.951416
888,1776.0,994.608337
889,1778.0,993.983704
890,1780.0,993.569153
891,1782.0,993.511169
892,1784.0,993.366394
893,1786.0,993.273193
894,1788.0,993.333374
895,1790.0,993.496521
896,1792.0,993.625977
897,1794.0,993.721436
898,1796.0,993.692383
899,1798.0,993.755798
900,1800.0,993.742493
901,1802.0,993.703552
902,1804.0,993.635925
903,1806.0,993.531006
904,1808.0,993.479309
905,1810.0,993.672485
906,1812.0,993.916504
907,1814.0,994.025085
908,1816.0,994.114929
909,1818.0,994.304565
910,1820.0,994.404175
911,1822.0,994.32843
912,1824.0,994.170471
913,1826.0,993.962769
914,1828.0,993.740601
915,1830.0,993.861511
916,1832.0,993.911804
917,1834.0,993.740784
918,1836.0,993.678162
919,1838.0,993.838318
920,1840.0,993.90686
921,1842.0,994.098267
922,1844.0,994.179077
923,1846.0,994.541626
924,1848.0,995.041504
925,1850.0,995.141541
926,1852.0,995.022888
927,1854.0,994.879028
928,1856.0,994.780396
929,1858.0,994.474731
930,1860.0,994.083984
931,1862.0,993.568604
932,1864.0,992.806152
933,1866.0,992.420654
934,1868.0,992.791077
935,1870.0,993.776245
936,1872.0,994.683716
937,1874.0,995.516846
938,1876.0,996.19696
939,1878.0,996.527649
940,1880.0,996.364624
941,1882.0,995.462463
942,1884.0,994.018616
943,1886.0,992.784119
944,1888.0,991.975098
945,1890.0,991.482483
946,1892.0,991.658142
947,1894.0,992.730652
948,1896.0,994.126953
949,1898.0,995.199341
950,1900.0,995.577576
951,1902.0,995.529663
952,1904.0,994.86908
953,1906.0,993.822876
954,1908.0,992.704041
955,1910.0,991.994202
956,1912.0,991.780457
957,1914.0,992.143127
958,1916.0,993.055908
959,1918.0,994.270447
960,1920.0,995.18927
961,1922.0,995.60144
962,1924.0,995.308777
963,1926.0,994.573486
964,1928.0,993.872253
965,1930.0,993.294617
966,1932.0,992.745667
967,1934.0,992.57666
968,1936.0,992.53363
969,1938.0,992.828491
970,1940.0,993.338928
971,1942.0,993.729004
972,1944.0,994.072205
973,1946.0,994.500305
974,1948.0,994.670837
975,1950.0,994.450317
976,1952.0,994.071594
977,1954.0,993.697449
978,1956.0,993.608948
979,1958.0,993.651428
980,1960.0,993.871704
981,1962.0,994.000671
982,1964.0,994.141907
983,1966.0,993.915955
984,1968.0,993.954224
985,1970.0,993.980713
986,1972.0,993.907715
987,1974.0,993.992615
988,1976.0,994.342773
989,1978.0,994.718384
990,1980.0,994.774658
991,1982.0,994.519165
992,1984.0,993.93866
993,1986.0,993.241089
994,1988.0,992.555908
995,1990.0,992.164062
996,1992.0,992.44165
997,1994.0,992.862671
998,1996.0,993.072449
999,1998.0,993.343445
1000,2000.0,993.989502
1001,2002.0,994.970337
1002,2004.0,995.693787
1003,2006.0,996.022583
1004,2008.0,995.842285
1005,2010.0,994.950867
1006,2012.0,993.838623
1007,2014.0,992.903381
1008,2016.0,992.224731
1009,2018.0,991.794556
1010,2020.0,991.766479
1011,2022.0,992.685486
1012,2024.0,994.08728
1013,2026.0,995.260071
1014,2028.0,996.055298
1015,2030.0,996.257141
1016,2032.0,995.974487
1017,2034.0,995.806824
1018,2036.0,995.40686
1019,2038.0,994.495117
1020,2040.0,993.490051
1021,2042.0,992.548279
1022,2044.0,992.142151
1023,2046.0,992.103516
1024,2048.0,992.774841
1025,2050.0,993.801025
1026,2052.0,994.889771
1027,2054.0,995.833679
1028,2056.0,996.236572
1029,2058.0,996.04541
1030,2060.0,995.388428
1031,2062.0,994.365723
1032,2064.0,992.99884
1033,2066.0,991.835388
1034,2068.0,991.188843
1035,2070.0,991.764954
1036,2072.0,993.182922
1037,2074.0,994.835754
1038,2076.0,996.184082
1039,2078.0,996.809082
1040,2080.0,996.348572
1041,2082.0,995.458008
1042,2084.0,994.465698
1043,2086.0,993.281311
1044,2088.0,992.407471
1045,2090.0,991.735046
1046,2092.0,991.661621
1047,2094.0,992.200439
1048,2096.0,993.446533
1049,2098.0,994.844666
1050,2100.0,995.8703
1051,2102.0,996.183899
1052,2104.0,996.052917
1053,2106.0,995.469788
1054,2108.0,994.664795
1055,2110.0,993.842773
1056,2112.0,993.256409
1057,2114.0,992.824158
1058,2116.0,992.779968
1059,2118.0,992.983704
1060,2120.0,993.607788
1061,2122.0,994.547852
1062,2124.0,995.310547
1063,2126.0,995.375305
1064,2128.0,994.919006
1065,2130.0,994.208496
1066,2132.0,993.784546
1067,2134.0,993.469238
1068,2136.0,993.405945
1069,2138.0,993.568359
1070,2140.0,993.653015
1071,2142.0,993.848572
1072,2144.0,994.268799
1073,2146.0,994.6651
1074,2148.0,994.657776
1075,2150.0,994.134155
1076,2152.0,993.616699
1077,2154.0,993.140991
1078,2156.0,992.936401
1079,2158.0,993.345398
1080,2160.0,994.0849
1081,2162.0,994.855957
1082,2164.0,995.375061
1083,2166.0,995.713806
1084,2168.0,995.920837
1085,2170.0,995.947693
1086,2172.0,995.360229
1087,2174.0,994.20874
1088,2176.0,993.248901
1089,2178.0,992.640137
1090,2180.0,992.60907
1091,2182.0,992.819824
1092,2184.0,993.039612
1093,2186.0,993.332458
1094,2188.0,993.664917
1095,2190.0,993.985046
1096,2192.0,994.286621
1097,2194.0,994.567383
1098,2196.0,994.572937
1099,2198.0,994.252197
1100,2200.0,993.903015
1101,2202.0,993.607483
1102,2204.0,993.627686
1103,2206.0,993.654053
1104,2208.0,993.508972
1105,2210.0,993.308167
1106,2212.0,993.432983
1107,2214.0,993.670837
1108,2216.0,994.446106
1109,2218.0,995.057373
1110,2220.0,994.949768
1111,2222.0,994.26178
1112,2224.0,993.438538
1113,2226.0,992.795166
1114,2228.0,992.819153
1115,2230.0,993.275391
1116,2232.0,993.615906
1117,2234.0,994.175476
1118,2236.0,994.846802
1119,2238.0,995.295898
1120,2240.0,995.160645
1121,2242.0,994.303833
1122,2244.0,993.478699
1123,2246.0,993.066956
1124,2248.0,992.854187
1125,2250.0,992.869141
1126,2252.0,993.423462
1127,2254.0,994.04718
1128,2256.0,994.596985
1129,2258.0,995.238831
1130,2260.0,995.65094
1131,2262.0,995.568237
1132,2264.0,995.110718
1133,2266.0,994.442749
1134,2268.0,993.561035
1135,2270.0,992.963501
1136,2272.0,992.755371
1137,2274.0,993.109619
1138,2276.0,993.811096
1139,2278.0,994.444946
1140,2280.0,994.880798
1141,2282.0,995.076416
1142,2284.0,995.036865
1143,2286.0,995.068176
1144,2288.0,994.948242
1145,2290.0,994.375854
1146,2292.0,993.621033
1147,2294.0,993.266724
1148,2296.0,993.373718
1149,2298.0,993.59021
1150,2300.0,993.614136
1151,2302.0,993.615234
1152,2304.0,993.789062
1153,2306.0,994.525085
1154,2308.0,995.420654
1155,2310.0,996.064331
1156,2312.0,995.906555
1157,2314.0,995.079407
1158,2316.0,993.938049
1159,2318.0,992.911133
1160,2320.0,992.71405
1161,2322.0,993.145508
1162,2324.0,993.370544
1163,2326.0,993.611755
1164,2328.0,994.283325
1165,2330.0,995.010803
1166,2332.0,995.478394
1167,2334.0,995.197083
1168,2336.0,994.535645
1169,2338.0,993.783264
1170,2340.0,993.077698
1171,2342.0,992.679871
1172,2344.0,992.897156
1173,2346.0,993.466736
1174,2348.0,994.271667
1175,2350.0,995.183899
1176,2352.0,995.967712
1177,2354.0,996.164124
1178,2356.0,995.846191
1179,2358.0,995.065613
1180,2360.0,994.071655
1181,2362.0,992.99939
1182,2364.0,992.308411
1183,2366.0,992.192932
1184,2368.0,992.537292
1185,2370.0,993.158875
1186,2372.0,994.187622
1187,2374.0,994.999939
1188,2376.0,995.519287
1189,2378.0,995.625061
