0 , 29.4428 , 0.920088 , 0.736071 , 0.613392 , 2.26483 , 1.40204 , 3_var_418.mol2
1 , 25.7445 , 1.35497 , 1.07269 , 0.887742 , 2.34041 , 1.60903 , 3_var_363.mol2
2 , 25.7535 , 1.11972 , 0.953833 , 0.830758 , 1.98104 , 1.51491 , 3_var_424.mol2
3 , 25.7408 , 1.11916 , 0.919313 , 0.780023 , 2.34007 , 1.6088 , 3_var_464.mol2
4 , 25.7658 , 1.03063 , 0.780781 , 0.628434 , 1.84041 , 1.17117 , 3_var_322.mol2
5 , 25.7516 , 1.17053 , 1.03007 , 0.919701 , 2.14597 , 1.71678 , 3_var_300.mol2
6 , 25.7513 , 1.07297 , 0.830686 , 0.677665 , 2.14594 , 1.35533 , 3_var_260.mol2
7 , 25.7488 , 1.11951 , 0.95366 , 0.830607 , 2.14574 , 1.6093 , 3_var_438.mol2
8 , 25.7501 , 1.17046 , 1.03 , 0.919645 , 2.14584 , 1.71667 , 3_var_342.mol2
9 , 25.7522 , 0.804757 , 0.660314 , 0.559831 , 1.83945 , 1.2263 , 3_var_416.mol2
10 , 25.7594 , 1.11998 , 0.888256 , 0.735984 , 1.83996 , 1.28797 , 3_var_390.mol2
11 , 25.7537 , 0.735821 , 0.62814 , 0.547952 , 1.28769 , 0.990529 , 3_var_16.mol2
12 , 25.7606 , 0.736017 , 0.628307 , 0.548097 , 1.28803 , 0.990792 , 3_var_8.mol2
13 , 22.0973 , 1.22763 , 1.05225 , 0.920721 , 1.69979 , 1.38108 , 3_var_268.mol2
14 , 22.0969 , 1.47313 , 1.163 , 0.960736 , 1.84141 , 1.38106 , 3_var_262.mol2
15 , 22.0969 , 1.38106 , 1.16299 , 1.0044 , 1.57835 , 1.29982 , 3_var_72.mol2
16 , 22.0965 , 1.10483 , 0.883861 , 0.73655 , 1.84138 , 1.29979 , 3_var_142.mol2
17 , 22.0962 , 1.22757 , 0.960705 , 0.789151 , 1.47308 , 1.10481 , 3_var_159.mol2
18 , 22.0967 , 1.10484 , 0.818396 , 0.649903 , 1.57834 , 1.05222 , 3_var_144.mol2
19 , 22.095 , 1.10475 , 0.883802 , 0.736501 , 1.84125 , 1.29971 , 3_var_108.mol2
20 , 22.0868 , 1.22704 , 0.960294 , 0.788813 , 1.47245 , 1.10434 , 3_var_123.mol2
21 , 22.0914 , 1.38071 , 1.10457 , 0.920474 , 1.84095 , 1.38071 , 3_var_45.mol2
22 , 22.0864 , 1.10432 , 0.883458 , 0.736215 , 1.69896 , 1.22702 , 3_var_143.mol2
23 , 22.0973 , 1.38108 , 1.10486 , 0.920719 , 1.69979 , 1.29984 , 3_var_250.mol2
24 , 22.0715 , 1.00325 , 0.848902 , 0.735715 , 2.45238 , 1.6978 , 3_var_330.mol2
25 , 22.0703 , 1.0032 , 0.848859 , 0.735678 , 2.45226 , 1.69772 , 3_var_329.mol2
26 , 22.0963 , 1.16296 , 0.88385 , 0.712783 , 1.84135 , 1.22757 , 3_var_88.mol2
27 , 22.0813 , 1.16218 , 0.920056 , 0.761426 , 1.69856 , 1.22674 , 3_var_48.mol2
28 , 22.0869 , 1.05176 , 0.849495 , 0.71248 , 1.69899 , 1.22705 , 3_var_326.mol2
29 , 22.0779 , 1.00354 , 0.883116 , 0.788496 , 1.83982 , 1.47186 , 3_var_301.mol2
