"Index","pIC50"
115,6.35504850662893
116,6.35504850662893
215,6.35504850662893
216,6.35504850662893
275,6.35504850662893
276,6.35504850662893
277,6.35504850662893
278,6.35504850662893
279,6.35504850662893
280,6.35504850662893
7,6.17618550103355
8,6.17618550103355
21,6.17618550103355
22,6.17618550103355
29,6.17618550103355
30,6.17618550103355
125,6.17618550103355
126,6.17618550103355
127,6.17618550103355
128,6.17618550103355
1,5.99732249543818
2,5.99732249543818
3,5.99732249543818
4,5.99732249543818
5,5.99732249543818
6,5.99732249543818
9,5.99732249543818
10,5.99732249543818
11,5.99732249543818
12,5.99732249543818
13,5.99732249543818
14,5.99732249543818
15,5.99732249543818
16,5.99732249543818
17,5.99732249543818
18,5.99732249543818
19,5.99732249543818
20,5.99732249543818
23,5.99732249543818
24,5.99732249543818
25,5.99732249543818
26,5.99732249543818
27,5.99732249543818
28,5.99732249543818
31,5.99732249543818
32,5.99732249543818
33,5.99732249543818
34,5.99732249543818
35,5.99732249543818
36,5.99732249543818
37,5.99732249543818
38,5.99732249543818
39,5.99732249543818
40,5.99732249543818
41,5.99732249543818
42,5.99732249543818
43,5.99732249543818
44,5.99732249543818
45,5.99732249543818
46,5.99732249543818
47,5.99732249543818
48,5.99732249543818
49,5.99732249543818
50,5.99732249543818
51,5.99732249543818
52,5.99732249543818
53,5.99732249543818
54,5.99732249543818
55,5.99732249543818
56,5.99732249543818
57,5.99732249543818
58,5.99732249543818
59,5.99732249543818
60,5.99732249543818
61,5.99732249543818
62,5.99732249543818
63,5.99732249543818
64,5.99732249543818
65,5.99732249543818
66,5.99732249543818
67,5.99732249543818
68,5.99732249543818
69,5.99732249543818
70,5.99732249543818
71,5.99732249543818
72,5.99732249543818
73,5.99732249543818
74,5.99732249543818
75,5.99732249543818
76,5.99732249543818
77,5.99732249543818
78,5.99732249543818
79,5.99732249543818
80,5.99732249543818
81,5.99732249543818
82,5.99732249543818
83,5.99732249543818
84,5.99732249543818
85,5.99732249543818
86,5.99732249543818
87,5.99732249543818
88,5.99732249543818
89,5.99732249543818
90,5.99732249543818
91,5.99732249543818
92,5.99732249543818
93,5.99732249543818
94,5.99732249543818
95,5.99732249543818
96,5.99732249543818
97,5.99732249543818
98,5.99732249543818
99,5.99732249543818
100,5.99732249543818
101,5.99732249543818
102,5.99732249543818
103,5.99732249543818
104,5.99732249543818
105,5.99732249543818
106,5.99732249543818
107,5.99732249543818
108,5.99732249543818
109,5.99732249543818
110,5.99732249543818
111,5.99732249543818
112,5.99732249543818
113,5.99732249543818
114,5.99732249543818
117,5.99732249543818
118,5.99732249543818
119,5.99732249543818
120,5.99732249543818
121,5.99732249543818
122,5.99732249543818
123,5.99732249543818
124,5.99732249543818
129,5.99732249543818
130,5.99732249543818
131,5.99732249543818
132,5.99732249543818
133,5.99732249543818
134,5.99732249543818
135,5.99732249543818
136,5.99732249543818
137,5.99732249543818
138,5.99732249543818
139,5.99732249543818
140,5.99732249543818
141,5.99732249543818
142,5.99732249543818
143,5.99732249543818
