Lig100/out.pdbqt:REMARK minimizedAffinity -3.78580379
Lig100/out.pdbqt:REMARK minimizedAffinity -3.76783133
Lig100/out.pdbqt:REMARK minimizedAffinity -3.73849082
Lig100/out.pdbqt:REMARK minimizedAffinity -3.7184701
Lig100/out.pdbqt:REMARK minimizedAffinity -3.71080399
Lig100/out.pdbqt:REMARK minimizedAffinity -3.6954813
Lig100/out.pdbqt:REMARK minimizedAffinity -3.6312654
Lig101/out.pdbqt:REMARK minimizedAffinity -5.80471182
Lig101/out.pdbqt:REMARK minimizedAffinity -5.80075359
Lig101/out.pdbqt:REMARK minimizedAffinity -5.74859047
Lig101/out.pdbqt:REMARK minimizedAffinity -5.69221544
Lig101/out.pdbqt:REMARK minimizedAffinity -5.54547787
Lig101/out.pdbqt:REMARK minimizedAffinity -5.34639549
Lig101/out.pdbqt:REMARK minimizedAffinity -5.32339334
Lig101/out.pdbqt:REMARK minimizedAffinity -5.30474281
Lig101/out.pdbqt:REMARK minimizedAffinity -5.25954771
Lig101/out.pdbqt:REMARK minimizedAffinity -5.23573494
Lig101/out.pdbqt:REMARK minimizedAffinity -5.21499205
Lig101/out.pdbqt:REMARK minimizedAffinity -5.1232667
Lig101/out.pdbqt:REMARK minimizedAffinity -5.10543156
Lig101/out.pdbqt:REMARK minimizedAffinity -5.0371542
Lig101/out.pdbqt:REMARK minimizedAffinity -5.03522778
Lig101/out.pdbqt:REMARK minimizedAffinity -4.62989569
Lig101/out.pdbqt:REMARK minimizedAffinity -4.57001925
Lig101/out.pdbqt:REMARK minimizedAffinity -4.55325031
Lig101/out.pdbqt:REMARK minimizedAffinity -4.49642277
Lig101/out.pdbqt:REMARK minimizedAffinity -4.48301649
Lig101/out.pdbqt:REMARK minimizedAffinity -4.43676758
Lig101/out.pdbqt:REMARK minimizedAffinity -4.36638212
Lig101/out.pdbqt:REMARK minimizedAffinity -4.33917618
Lig101/out.pdbqt:REMARK minimizedAffinity -4.31654644
Lig101/out.pdbqt:REMARK minimizedAffinity -4.31533766
Lig101/out.pdbqt:REMARK minimizedAffinity -4.26588631
Lig101/out.pdbqt:REMARK minimizedAffinity -4.26558065
Lig101/out.pdbqt:REMARK minimizedAffinity -4.23216724
Lig101/out.pdbqt:REMARK minimizedAffinity -4.22312975
Lig101/out.pdbqt:REMARK minimizedAffinity -4.21556711
Lig101/out.pdbqt:REMARK minimizedAffinity -4.20078707
Lig101/out.pdbqt:REMARK minimizedAffinity -4.19490147
Lig101/out.pdbqt:REMARK minimizedAffinity -4.17685127
Lig101/out.pdbqt:REMARK minimizedAffinity -4.14967775
Lig101/out.pdbqt:REMARK minimizedAffinity -4.11152506
Lig101/out.pdbqt:REMARK minimizedAffinity -4.10242081
Lig101/out.pdbqt:REMARK minimizedAffinity -4.08663416
Lig101/out.pdbqt:REMARK minimizedAffinity -4.06615114
Lig101/out.pdbqt:REMARK minimizedAffinity -4.06129313
Lig101/out.pdbqt:REMARK minimizedAffinity -4.05889273
Lig101/out.pdbqt:REMARK minimizedAffinity -4.05209446
Lig101/out.pdbqt:REMARK minimizedAffinity -4.02775812
Lig101/out.pdbqt:REMARK minimizedAffinity -3.99127388
Lig101/out.pdbqt:REMARK minimizedAffinity -3.96863031
Lig101/out.pdbqt:REMARK minimizedAffinity -3.93497539
Lig101/out.pdbqt:REMARK minimizedAffinity -3.91789365
Lig101/out.pdbqt:REMARK minimizedAffinity -3.86771536
Lig101/out.pdbqt:REMARK minimizedAffinity -3.85463929
Lig101/out.pdbqt:REMARK minimizedAffinity -3.67933607
Lig101/out.pdbqt:REMARK minimizedAffinity -3.62937856
Lig102/out.pdbqt:REMARK minimizedAffinity -5.95641708
Lig102/out.pdbqt:REMARK minimizedAffinity -5.81340504
Lig102/out.pdbqt:REMARK minimizedAffinity -5.7578721
Lig102/out.pdbqt:REMARK minimizedAffinity -5.74421453
Lig102/out.pdbqt:REMARK minimizedAffinity -5.71117496
Lig102/out.pdbqt:REMARK minimizedAffinity -5.66334391
Lig102/out.pdbqt:REMARK minimizedAffinity -5.62899733
Lig102/out.pdbqt:REMARK minimizedAffinity -5.58625126
Lig102/out.pdbqt:REMARK minimizedAffinity -5.53817654
Lig102/out.pdbqt:REMARK minimizedAffinity -5.51584959
Lig102/out.pdbqt:REMARK minimizedAffinity -5.44407606
Lig102/out.pdbqt:REMARK minimizedAffinity -5.37258291
Lig102/out.pdbqt:REMARK minimizedAffinity -5.22118855
Lig102/out.pdbqt:REMARK minimizedAffinity -5.2148695
Lig102/out.pdbqt:REMARK minimizedAffinity -5.19894314
Lig102/out.pdbqt:REMARK minimizedAffinity -5.17297125
Lig102/out.pdbqt:REMARK minimizedAffinity -5.02722931
Lig102/out.pdbqt:REMARK minimizedAffinity -4.9567399
Lig102/out.pdbqt:REMARK minimizedAffinity -4.94539881
Lig102/out.pdbqt:REMARK minimizedAffinity -4.88333321
Lig102/out.pdbqt:REMARK minimizedAffinity -4.87723875
Lig102/out.pdbqt:REMARK minimizedAffinity -4.79910803
Lig102/out.pdbqt:REMARK minimizedAffinity -4.7974472
Lig102/out.pdbqt:REMARK minimizedAffinity -4.76580191
Lig102/out.pdbqt:REMARK minimizedAffinity -4.74376059
Lig102/out.pdbqt:REMARK minimizedAffinity -4.69367075
Lig102/out.pdbqt:REMARK minimizedAffinity -4.67730904
Lig102/out.pdbqt:REMARK minimizedAffinity -4.65481901
Lig102/out.pdbqt:REMARK minimizedAffinity -4.5708828
Lig102/out.pdbqt:REMARK minimizedAffinity -4.47809076
Lig102/out.pdbqt:REMARK minimizedAffinity -4.43610334
Lig102/out.pdbqt:REMARK minimizedAffinity -4.41307926
Lig102/out.pdbqt:REMARK minimizedAffinity -4.40446329
Lig102/out.pdbqt:REMARK minimizedAffinity -4.39428663
Lig102/out.pdbqt:REMARK minimizedAffinity -4.39346695
Lig102/out.pdbqt:REMARK minimizedAffinity -4.38847399
Lig102/out.pdbqt:REMARK minimizedAffinity -4.38645792
Lig102/out.pdbqt:REMARK minimizedAffinity -4.3749361
Lig102/out.pdbqt:REMARK minimizedAffinity -4.31135559
Lig102/out.pdbqt:REMARK minimizedAffinity -4.30294895
Lig102/out.pdbqt:REMARK minimizedAffinity -4.28789949
Lig102/out.pdbqt:REMARK minimizedAffinity -4.27641726
Lig102/out.pdbqt:REMARK minimizedAffinity -4.26199961
Lig102/out.pdbqt:REMARK minimizedAffinity -4.22390795
Lig102/out.pdbqt:REMARK minimizedAffinity -4.19529581
Lig102/out.pdbqt:REMARK minimizedAffinity -4.16807604
Lig102/out.pdbqt:REMARK minimizedAffinity -4.0500803
Lig102/out.pdbqt:REMARK minimizedAffinity -3.9969604
Lig102/out.pdbqt:REMARK minimizedAffinity -3.94447994
Lig102/out.pdbqt:REMARK minimizedAffinity -3.92196083
Lig103/out.pdbqt:REMARK minimizedAffinity -7.1838336
Lig103/out.pdbqt:REMARK minimizedAffinity -7.02217293
Lig103/out.pdbqt:REMARK minimizedAffinity -7.00782394
Lig103/out.pdbqt:REMARK minimizedAffinity -6.85267067
Lig103/out.pdbqt:REMARK minimizedAffinity -6.75669003
Lig103/out.pdbqt:REMARK minimizedAffinity -6.6718235
Lig103/out.pdbqt:REMARK minimizedAffinity -6.49239302
Lig103/out.pdbqt:REMARK minimizedAffinity -6.4555583
Lig103/out.pdbqt:REMARK minimizedAffinity -6.34190273
Lig103/out.pdbqt:REMARK minimizedAffinity -6.22215605
Lig103/out.pdbqt:REMARK minimizedAffinity -6.02432919
Lig103/out.pdbqt:REMARK minimizedAffinity -5.91573334
Lig103/out.pdbqt:REMARK minimizedAffinity -5.90006256
Lig103/out.pdbqt:REMARK minimizedAffinity -5.83737421
Lig103/out.pdbqt:REMARK minimizedAffinity -5.83540535
Lig103/out.pdbqt:REMARK minimizedAffinity -5.76886654
Lig103/out.pdbqt:REMARK minimizedAffinity -5.73959494
Lig103/out.pdbqt:REMARK minimizedAffinity -5.64623737
Lig103/out.pdbqt:REMARK minimizedAffinity -5.63114262
Lig103/out.pdbqt:REMARK minimizedAffinity -5.61854553
Lig103/out.pdbqt:REMARK minimizedAffinity -5.5851922
Lig103/out.pdbqt:REMARK minimizedAffinity -5.52676582
Lig103/out.pdbqt:REMARK minimizedAffinity -5.50732136
Lig103/out.pdbqt:REMARK minimizedAffinity -5.44307327
Lig103/out.pdbqt:REMARK minimizedAffinity -5.41775179
Lig103/out.pdbqt:REMARK minimizedAffinity -5.37843704
Lig103/out.pdbqt:REMARK minimizedAffinity -5.33290911
Lig103/out.pdbqt:REMARK minimizedAffinity -5.33209419
Lig103/out.pdbqt:REMARK minimizedAffinity -5.28414392
Lig103/out.pdbqt:REMARK minimizedAffinity -5.24056768
Lig103/out.pdbqt:REMARK minimizedAffinity -5.2304697
Lig103/out.pdbqt:REMARK minimizedAffinity -5.21935415
Lig103/out.pdbqt:REMARK minimizedAffinity -5.21598053
Lig103/out.pdbqt:REMARK minimizedAffinity -5.2111721
Lig103/out.pdbqt:REMARK minimizedAffinity -5.18523788
Lig103/out.pdbqt:REMARK minimizedAffinity -5.15180254
Lig103/out.pdbqt:REMARK minimizedAffinity -5.14133358
Lig103/out.pdbqt:REMARK minimizedAffinity -5.08928394
Lig103/out.pdbqt:REMARK minimizedAffinity -5.06428719
Lig103/out.pdbqt:REMARK minimizedAffinity -5.03968
Lig103/out.pdbqt:REMARK minimizedAffinity -5.03571415
Lig103/out.pdbqt:REMARK minimizedAffinity -4.97669077
Lig103/out.pdbqt:REMARK minimizedAffinity -4.95547581
Lig103/out.pdbqt:REMARK minimizedAffinity -4.90553904
Lig103/out.pdbqt:REMARK minimizedAffinity -4.90474558
Lig103/out.pdbqt:REMARK minimizedAffinity -4.90265799
Lig103/out.pdbqt:REMARK minimizedAffinity -4.88277674
Lig103/out.pdbqt:REMARK minimizedAffinity -4.84591007
Lig103/out.pdbqt:REMARK minimizedAffinity -4.81251621
Lig103/out.pdbqt:REMARK minimizedAffinity -4.77399111
Lig104/out.pdbqt:REMARK minimizedAffinity -6.9063735
Lig104/out.pdbqt:REMARK minimizedAffinity -6.86235142
Lig104/out.pdbqt:REMARK minimizedAffinity -6.82976294
Lig104/out.pdbqt:REMARK minimizedAffinity -6.741539
Lig104/out.pdbqt:REMARK minimizedAffinity -6.7252059
Lig104/out.pdbqt:REMARK minimizedAffinity -6.66876125
Lig104/out.pdbqt:REMARK minimizedAffinity -6.63321495
Lig104/out.pdbqt:REMARK minimizedAffinity -6.46200037
Lig104/out.pdbqt:REMARK minimizedAffinity -6.44493341
Lig104/out.pdbqt:REMARK minimizedAffinity -6.38089705
Lig104/out.pdbqt:REMARK minimizedAffinity -6.31461191
Lig104/out.pdbqt:REMARK minimizedAffinity -6.22819376
Lig104/out.pdbqt:REMARK minimizedAffinity -6.20433712
Lig104/out.pdbqt:REMARK minimizedAffinity -6.18221092
Lig104/out.pdbqt:REMARK minimizedAffinity -6.11576557
Lig104/out.pdbqt:REMARK minimizedAffinity -6.0917592
Lig104/out.pdbqt:REMARK minimizedAffinity -5.99788284
Lig104/out.pdbqt:REMARK minimizedAffinity -5.89011478
Lig104/out.pdbqt:REMARK minimizedAffinity -5.88639688
Lig104/out.pdbqt:REMARK minimizedAffinity -5.87991047
Lig104/out.pdbqt:REMARK minimizedAffinity -5.87328053
Lig104/out.pdbqt:REMARK minimizedAffinity -5.81107187
Lig104/out.pdbqt:REMARK minimizedAffinity -5.7871623
Lig104/out.pdbqt:REMARK minimizedAffinity -5.78564119
Lig104/out.pdbqt:REMARK minimizedAffinity -5.7794652
Lig104/out.pdbqt:REMARK minimizedAffinity -5.6879468
Lig104/out.pdbqt:REMARK minimizedAffinity -5.67912626
Lig104/out.pdbqt:REMARK minimizedAffinity -5.64915895
Lig104/out.pdbqt:REMARK minimizedAffinity -5.59465933
Lig104/out.pdbqt:REMARK minimizedAffinity -5.57111883
Lig104/out.pdbqt:REMARK minimizedAffinity -5.55509567
Lig104/out.pdbqt:REMARK minimizedAffinity -5.48959684
Lig104/out.pdbqt:REMARK minimizedAffinity -5.48589849
Lig104/out.pdbqt:REMARK minimizedAffinity -5.41838694
Lig104/out.pdbqt:REMARK minimizedAffinity -5.37178135
Lig104/out.pdbqt:REMARK minimizedAffinity -5.37031317
Lig104/out.pdbqt:REMARK minimizedAffinity -5.35132933
Lig104/out.pdbqt:REMARK minimizedAffinity -5.31763887
Lig104/out.pdbqt:REMARK minimizedAffinity -5.29298019
Lig104/out.pdbqt:REMARK minimizedAffinity -5.23643541
Lig104/out.pdbqt:REMARK minimizedAffinity -5.23115587
Lig104/out.pdbqt:REMARK minimizedAffinity -5.18514156
Lig104/out.pdbqt:REMARK minimizedAffinity -5.12248611
Lig104/out.pdbqt:REMARK minimizedAffinity -5.11867809
Lig104/out.pdbqt:REMARK minimizedAffinity -5.09740639
Lig104/out.pdbqt:REMARK minimizedAffinity -5.08264828
Lig104/out.pdbqt:REMARK minimizedAffinity -5.03882742
Lig104/out.pdbqt:REMARK minimizedAffinity -5.03484964
Lig104/out.pdbqt:REMARK minimizedAffinity -5.00376558
Lig104/out.pdbqt:REMARK minimizedAffinity -4.85457754
Lig105/out.pdbqt:REMARK minimizedAffinity -6.83010006
Lig105/out.pdbqt:REMARK minimizedAffinity -6.428298
Lig105/out.pdbqt:REMARK minimizedAffinity -5.98553801
Lig105/out.pdbqt:REMARK minimizedAffinity -5.96022224
Lig105/out.pdbqt:REMARK minimizedAffinity -5.71121454
Lig105/out.pdbqt:REMARK minimizedAffinity -5.68769073
Lig105/out.pdbqt:REMARK minimizedAffinity -5.54420948
Lig105/out.pdbqt:REMARK minimizedAffinity -5.48296118
Lig105/out.pdbqt:REMARK minimizedAffinity -5.47886944
Lig105/out.pdbqt:REMARK minimizedAffinity -5.38686419
Lig105/out.pdbqt:REMARK minimizedAffinity -5.37911987
Lig105/out.pdbqt:REMARK minimizedAffinity -5.36102819
Lig105/out.pdbqt:REMARK minimizedAffinity -5.30180311
Lig105/out.pdbqt:REMARK minimizedAffinity -5.2642107
Lig105/out.pdbqt:REMARK minimizedAffinity -5.18856764
Lig105/out.pdbqt:REMARK minimizedAffinity -5.08346701
Lig105/out.pdbqt:REMARK minimizedAffinity -4.98846912
Lig105/out.pdbqt:REMARK minimizedAffinity -4.92487907
Lig105/out.pdbqt:REMARK minimizedAffinity -4.8044343
Lig105/out.pdbqt:REMARK minimizedAffinity -4.67396355
Lig105/out.pdbqt:REMARK minimizedAffinity -4.63939238
Lig105/out.pdbqt:REMARK minimizedAffinity -4.58351994
Lig105/out.pdbqt:REMARK minimizedAffinity -4.56515312
Lig105/out.pdbqt:REMARK minimizedAffinity -4.5634985
Lig105/out.pdbqt:REMARK minimizedAffinity -4.55899286
Lig105/out.pdbqt:REMARK minimizedAffinity -4.50012636
Lig105/out.pdbqt:REMARK minimizedAffinity -4.48507357
Lig105/out.pdbqt:REMARK minimizedAffinity -4.46731472
Lig105/out.pdbqt:REMARK minimizedAffinity -4.42376471
Lig105/out.pdbqt:REMARK minimizedAffinity -4.36972475
Lig105/out.pdbqt:REMARK minimizedAffinity -4.35735321
Lig105/out.pdbqt:REMARK minimizedAffinity -4.35315895
Lig105/out.pdbqt:REMARK minimizedAffinity -4.35087729
Lig105/out.pdbqt:REMARK minimizedAffinity -4.34974527
Lig105/out.pdbqt:REMARK minimizedAffinity -4.33303785
Lig105/out.pdbqt:REMARK minimizedAffinity -4.32337427
Lig105/out.pdbqt:REMARK minimizedAffinity -4.29331255
Lig105/out.pdbqt:REMARK minimizedAffinity -4.18613672
Lig105/out.pdbqt:REMARK minimizedAffinity -4.14543343
Lig105/out.pdbqt:REMARK minimizedAffinity -4.12553453
Lig105/out.pdbqt:REMARK minimizedAffinity -4.12436485
Lig105/out.pdbqt:REMARK minimizedAffinity -4.10884047
Lig105/out.pdbqt:REMARK minimizedAffinity -4.08343267
Lig105/out.pdbqt:REMARK minimizedAffinity -4.05023623
Lig105/out.pdbqt:REMARK minimizedAffinity -4.04965878
Lig105/out.pdbqt:REMARK minimizedAffinity -4.03810787
Lig105/out.pdbqt:REMARK minimizedAffinity -3.99531746
Lig105/out.pdbqt:REMARK minimizedAffinity -3.96339631
Lig105/out.pdbqt:REMARK minimizedAffinity -3.90150547
Lig106/out.pdbqt:REMARK minimizedAffinity -5.74008179
Lig106/out.pdbqt:REMARK minimizedAffinity -5.30791712
Lig106/out.pdbqt:REMARK minimizedAffinity -5.09974289
Lig106/out.pdbqt:REMARK minimizedAffinity -4.95612192
Lig106/out.pdbqt:REMARK minimizedAffinity -4.94662523
Lig106/out.pdbqt:REMARK minimizedAffinity -4.92301369
Lig106/out.pdbqt:REMARK minimizedAffinity -4.77656603
Lig106/out.pdbqt:REMARK minimizedAffinity -4.68796158
Lig106/out.pdbqt:REMARK minimizedAffinity -4.64893532
Lig106/out.pdbqt:REMARK minimizedAffinity -4.64440775
Lig106/out.pdbqt:REMARK minimizedAffinity -4.61833477
Lig106/out.pdbqt:REMARK minimizedAffinity -4.52737474
Lig106/out.pdbqt:REMARK minimizedAffinity -4.49158955
Lig106/out.pdbqt:REMARK minimizedAffinity -4.47866249
Lig106/out.pdbqt:REMARK minimizedAffinity -4.39177799
Lig106/out.pdbqt:REMARK minimizedAffinity -4.38276386
Lig106/out.pdbqt:REMARK minimizedAffinity -4.36752176
Lig106/out.pdbqt:REMARK minimizedAffinity -4.34142542
Lig106/out.pdbqt:REMARK minimizedAffinity -4.25036478
Lig106/out.pdbqt:REMARK minimizedAffinity -4.18117189
Lig106/out.pdbqt:REMARK minimizedAffinity -4.1639328
Lig106/out.pdbqt:REMARK minimizedAffinity -4.15338326
Lig106/out.pdbqt:REMARK minimizedAffinity -4.13620138
Lig106/out.pdbqt:REMARK minimizedAffinity -4.13581896
Lig106/out.pdbqt:REMARK minimizedAffinity -4.12827444
Lig106/out.pdbqt:REMARK minimizedAffinity -4.08909559
Lig106/out.pdbqt:REMARK minimizedAffinity -4.07014704
Lig106/out.pdbqt:REMARK minimizedAffinity -4.02751637
Lig106/out.pdbqt:REMARK minimizedAffinity -3.9845407
Lig106/out.pdbqt:REMARK minimizedAffinity -3.98247862
Lig106/out.pdbqt:REMARK minimizedAffinity -3.98107529
Lig106/out.pdbqt:REMARK minimizedAffinity -3.95797825
Lig106/out.pdbqt:REMARK minimizedAffinity -3.91799331
Lig106/out.pdbqt:REMARK minimizedAffinity -3.90640759
Lig106/out.pdbqt:REMARK minimizedAffinity -3.90420794
Lig106/out.pdbqt:REMARK minimizedAffinity -3.87653422
Lig106/out.pdbqt:REMARK minimizedAffinity -3.81577754
Lig106/out.pdbqt:REMARK minimizedAffinity -3.81515884
Lig106/out.pdbqt:REMARK minimizedAffinity -3.71782231
Lig106/out.pdbqt:REMARK minimizedAffinity -3.69912744
Lig106/out.pdbqt:REMARK minimizedAffinity -3.56539798
Lig106/out.pdbqt:REMARK minimizedAffinity -3.54831147
Lig106/out.pdbqt:REMARK minimizedAffinity -3.54215622
Lig106/out.pdbqt:REMARK minimizedAffinity -3.53502464
Lig106/out.pdbqt:REMARK minimizedAffinity -3.51199102
Lig106/out.pdbqt:REMARK minimizedAffinity -3.48925638
Lig106/out.pdbqt:REMARK minimizedAffinity -3.47156954
Lig106/out.pdbqt:REMARK minimizedAffinity -3.46585011
Lig106/out.pdbqt:REMARK minimizedAffinity -3.46566653
Lig106/out.pdbqt:REMARK minimizedAffinity -3.43527651
Lig107/out.pdbqt:REMARK minimizedAffinity -5.19246912
Lig107/out.pdbqt:REMARK minimizedAffinity -5.09648371
Lig107/out.pdbqt:REMARK minimizedAffinity -4.78619528
Lig107/out.pdbqt:REMARK minimizedAffinity -4.74373722
Lig107/out.pdbqt:REMARK minimizedAffinity -4.58929539
Lig107/out.pdbqt:REMARK minimizedAffinity -4.47633648
Lig107/out.pdbqt:REMARK minimizedAffinity -4.36444187
Lig107/out.pdbqt:REMARK minimizedAffinity -4.35817051
Lig107/out.pdbqt:REMARK minimizedAffinity -4.21532726
Lig107/out.pdbqt:REMARK minimizedAffinity -4.03396416
Lig107/out.pdbqt:REMARK minimizedAffinity -4.02897787
Lig107/out.pdbqt:REMARK minimizedAffinity -3.98421025
Lig107/out.pdbqt:REMARK minimizedAffinity -3.94299221
Lig107/out.pdbqt:REMARK minimizedAffinity -3.90863967
Lig107/out.pdbqt:REMARK minimizedAffinity -3.8813436
Lig107/out.pdbqt:REMARK minimizedAffinity -3.87811613
Lig107/out.pdbqt:REMARK minimizedAffinity -3.87638474
Lig107/out.pdbqt:REMARK minimizedAffinity -3.79178333
Lig107/out.pdbqt:REMARK minimizedAffinity -3.67696404
Lig107/out.pdbqt:REMARK minimizedAffinity -3.59508848
Lig107/out.pdbqt:REMARK minimizedAffinity -3.58314466
Lig107/out.pdbqt:REMARK minimizedAffinity -3.55607915
Lig107/out.pdbqt:REMARK minimizedAffinity -3.51488304
Lig107/out.pdbqt:REMARK minimizedAffinity -3.5076499
Lig107/out.pdbqt:REMARK minimizedAffinity -3.46222377
Lig107/out.pdbqt:REMARK minimizedAffinity -3.4097929
Lig107/out.pdbqt:REMARK minimizedAffinity -3.37758303
Lig107/out.pdbqt:REMARK minimizedAffinity -3.3464148
Lig107/out.pdbqt:REMARK minimizedAffinity -3.30145931
Lig107/out.pdbqt:REMARK minimizedAffinity -3.29401803
Lig107/out.pdbqt:REMARK minimizedAffinity -3.28175187
Lig107/out.pdbqt:REMARK minimizedAffinity -3.24606514
Lig107/out.pdbqt:REMARK minimizedAffinity -3.21371508
Lig107/out.pdbqt:REMARK minimizedAffinity -3.16089034
Lig107/out.pdbqt:REMARK minimizedAffinity -3.12526178
Lig107/out.pdbqt:REMARK minimizedAffinity -3.09174514
Lig107/out.pdbqt:REMARK minimizedAffinity -3.05907178
Lig107/out.pdbqt:REMARK minimizedAffinity -3.0122335
Lig107/out.pdbqt:REMARK minimizedAffinity -2.99512815
Lig107/out.pdbqt:REMARK minimizedAffinity -2.99491811
Lig107/out.pdbqt:REMARK minimizedAffinity -2.99317408
Lig107/out.pdbqt:REMARK minimizedAffinity -2.99313331
Lig107/out.pdbqt:REMARK minimizedAffinity -2.9868865
Lig107/out.pdbqt:REMARK minimizedAffinity -2.97910237
Lig107/out.pdbqt:REMARK minimizedAffinity -2.93866897
Lig107/out.pdbqt:REMARK minimizedAffinity -2.91683722
Lig107/out.pdbqt:REMARK minimizedAffinity -2.90392876
Lig107/out.pdbqt:REMARK minimizedAffinity -2.9033649
Lig107/out.pdbqt:REMARK minimizedAffinity -2.8929069
Lig107/out.pdbqt:REMARK minimizedAffinity -2.88146234
Lig108/out.pdbqt:REMARK minimizedAffinity -5.20394659
Lig108/out.pdbqt:REMARK minimizedAffinity -5.12146902
Lig108/out.pdbqt:REMARK minimizedAffinity -4.73032856
Lig108/out.pdbqt:REMARK minimizedAffinity -4.68028736
Lig108/out.pdbqt:REMARK minimizedAffinity -4.60223961
Lig108/out.pdbqt:REMARK minimizedAffinity -4.59602594
Lig108/out.pdbqt:REMARK minimizedAffinity -4.57431984
Lig108/out.pdbqt:REMARK minimizedAffinity -4.42312241
Lig108/out.pdbqt:REMARK minimizedAffinity -4.1031394
Lig108/out.pdbqt:REMARK minimizedAffinity -3.93965578
Lig108/out.pdbqt:REMARK minimizedAffinity -3.93172002
Lig108/out.pdbqt:REMARK minimizedAffinity -3.85924625
Lig108/out.pdbqt:REMARK minimizedAffinity -3.85699749
Lig108/out.pdbqt:REMARK minimizedAffinity -3.58530688
Lig108/out.pdbqt:REMARK minimizedAffinity -3.54731989
Lig108/out.pdbqt:REMARK minimizedAffinity -3.52214432
Lig108/out.pdbqt:REMARK minimizedAffinity -3.5134027
Lig108/out.pdbqt:REMARK minimizedAffinity -3.47342253
Lig108/out.pdbqt:REMARK minimizedAffinity -3.43204641
Lig108/out.pdbqt:REMARK minimizedAffinity -3.37060833
Lig108/out.pdbqt:REMARK minimizedAffinity -3.3653717
Lig108/out.pdbqt:REMARK minimizedAffinity -3.36328387
Lig108/out.pdbqt:REMARK minimizedAffinity -3.35698533
Lig108/out.pdbqt:REMARK minimizedAffinity -3.32473803
Lig108/out.pdbqt:REMARK minimizedAffinity -3.27146244
Lig108/out.pdbqt:REMARK minimizedAffinity -3.27031541
Lig108/out.pdbqt:REMARK minimizedAffinity -3.26721287
Lig108/out.pdbqt:REMARK minimizedAffinity -3.24035478
Lig108/out.pdbqt:REMARK minimizedAffinity -3.23868608
Lig108/out.pdbqt:REMARK minimizedAffinity -3.1922183
Lig108/out.pdbqt:REMARK minimizedAffinity -3.16912651
Lig108/out.pdbqt:REMARK minimizedAffinity -3.15469217
Lig108/out.pdbqt:REMARK minimizedAffinity -3.13182664
Lig108/out.pdbqt:REMARK minimizedAffinity -3.10360575
Lig108/out.pdbqt:REMARK minimizedAffinity -3.0417645
Lig108/out.pdbqt:REMARK minimizedAffinity -3.03779602
Lig108/out.pdbqt:REMARK minimizedAffinity -2.98133159
Lig108/out.pdbqt:REMARK minimizedAffinity -2.9797864
