0 , 14.7109 , 0.668678 , 0.588436 , 0.52539 , 1.22591 , 0.980727 , 2_var_228.mol2
1 , 14.7095 , 0.544797 , 0.459672 , 0.397554 , 0.817195 , 0.639544 , 2_var_104.mol2
2 , 14.7093 , 0.54479 , 0.445737 , 0.377162 , 0.865255 , 0.639536 , 2_var_160.mol2
3 , 14.7093 , 0.639536 , 0.525333 , 0.445737 , 1.47093 , 0.980622 , 2_var_273.mol2
4 , 14.7105 , 0.4203 , 0.358793 , 0.31299 , 0.735525 , 0.565789 , 2_var_5.mol2
5 , 14.7133 , 0.42038 , 0.358861 , 0.313049 , 0.735666 , 0.565897 , 2_var_11.mol2
6 , 11.0359 , 0.501631 , 0.424457 , 0.367863 , 1.00326 , 0.735726 , 2_var_271.mol2
7 , 11.0358 , 0.479819 , 0.408735 , 0.355995 , 0.919653 , 0.68974 , 2_var_291.mol2
8 , 11.0299 , 0.525236 , 0.424229 , 0.355805 , 0.848458 , 0.612775 , 2_var_231.mol2
9 , 11.0305 , 0.501388 , 0.393947 , 0.324427 , 0.848502 , 0.580554 , 2_var_158.mol2
10 , 11.0357 , 0.501623 , 0.424451 , 0.367857 , 1.22619 , 0.848901 , 2_var_220.mol2
11 , 11.0318 , 0.408586 , 0.334298 , 0.282867 , 0.689489 , 0.501447 , 2_var_50.mol2
12 , 11.0324 , 0.315211 , 0.269083 , 0.234732 , 0.551619 , 0.424323 , 2_var_12.mol2
13 , 11.0328 , 0.408621 , 0.334327 , 0.282892 , 0.689549 , 0.50149 , 2_var_49.mol2
14 , 11.0362 , 0.344882 , 0.28298 , 0.239918 , 0.788303 , 0.525535 , 2_var_277.mol2
15 , 11.036 , 0.344875 , 0.282974 , 0.239913 , 0.788285 , 0.525523 , 2_var_278.mol2
16 , 11.0352 , 0.5016 , 0.424431 , 0.36784 , 1.22613 , 0.848862 , 2_var_219.mol2
17 , 11.0308 , 0.479602 , 0.393959 , 0.334268 , 1.10308 , 0.73539 , 2_var_274.mol2
18 , 11.0356 , 0.50162 , 0.408727 , 0.344863 , 1.10356 , 0.735709 , 2_var_272.mol2
19 , 11.0351 , 0.315288 , 0.269148 , 0.234789 , 0.551754 , 0.424426 , 2_var_6.mol2
20 , 11.0272 , 0.315064 , 0.229734 , 0.180775 , 0.73515 , 0.39383 , 2_var_25.mol2
21 , 11.0312 , 0.408563 , 0.334279 , 0.282851 , 0.648894 , 0.479618 , 2_var_159.mol2
22 , 11.0352 , 0.5016 , 0.424431 , 0.36784 , 1.0032 , 0.73568 , 2_var_227.mol2
23 , 11.0353 , 0.479797 , 0.408716 , 0.355979 , 0.919611 , 0.689709 , 2_var_292.mol2
24 , 11.0371 , 0.32462 , 0.239937 , 0.190294 , 0.788363 , 0.424503 , 2_var_27.mol2
25 , 11.035 , 0.32456 , 0.239892 , 0.190259 , 0.788216 , 0.424424 , 2_var_28.mol2
26 , 7.36436 , 0.490957 , 0.409131 , 0.350684 , 0.566489 , 0.460272 , 2_var_189.mol2
27 , 7.36766 , 0.460479 , 0.350841 , 0.283372 , 0.566743 , 0.409314 , 2_var_47.mol2
28 , 7.36764 , 0.61397 , 0.52626 , 0.460477 , 0.669785 , 0.566741 , 2_var_74.mol2
29 , 7.36754 , 0.613962 , 0.526253 , 0.460472 , 0.669777 , 0.566734 , 2_var_181.mol2
30 , 7.36763 , 0.491175 , 0.38777 , 0.320332 , 0.613969 , 0.460477 , 2_var_132.mol2
31 , 7.36757 , 0.387767 , 0.294703 , 0.237664 , 0.613964 , 0.40931 , 2_var_20.mol2
32 , 7.36672 , 0.387722 , 0.306947 , 0.254025 , 0.56667 , 0.409262 , 2_var_32.mol2
