0 , 14.7094 , 0.544794 , 0.44574 , 0.377165 , 0.865261 , 0.639541 , 3_var_155.mol2
1 , 14.7113 , 0.668695 , 0.588451 , 0.525403 , 1.22594 , 0.980752 , 3_var_342.mol2
2 , 14.7109 , 0.668676 , 0.588435 , 0.525388 , 1.22591 , 0.980725 , 3_var_340.mol2
3 , 14.7092 , 0.544786 , 0.459663 , 0.397546 , 0.817179 , 0.639531 , 3_var_154.mol2
4 , 14.7092 , 0.544784 , 0.445733 , 0.377158 , 0.865246 , 0.63953 , 3_var_156.mol2
5 , 14.7091 , 0.639525 , 0.525324 , 0.44573 , 1.47091 , 0.980605 , 3_var_409.mol2
6 , 14.718 , 0.420514 , 0.358975 , 0.313149 , 0.735899 , 0.566076 , 3_var_18.mol2
7 , 14.713 , 0.420372 , 0.358854 , 0.313043 , 0.735651 , 0.565885 , 3_var_16.mol2
8 , 14.7096 , 0.5448 , 0.459675 , 0.397557 , 0.8172 , 0.639548 , 3_var_240.mol2
9 , 14.7135 , 0.420385 , 0.358865 , 0.313053 , 0.735673 , 0.565903 , 3_var_17.mol2
10 , 14.7103 , 0.544825 , 0.445766 , 0.377187 , 0.919393 , 0.668649 , 3_var_75.mol2
11 , 14.7158 , 0.42045 , 0.358921 , 0.313101 , 0.735788 , 0.565991 , 3_var_9.mol2
12 , 14.7191 , 0.420547 , 0.359003 , 0.313173 , 0.735957 , 0.566121 , 3_var_8.mol2
13 , 11.0358 , 0.501628 , 0.424454 , 0.36786 , 1.00326 , 0.735721 , 3_var_406.mol2
14 , 11.0359 , 0.479822 , 0.408738 , 0.355997 , 0.919659 , 0.689745 , 3_var_436.mol2
15 , 11.0306 , 0.408542 , 0.334262 , 0.282837 , 0.648861 , 0.479593 , 3_var_239.mol2
16 , 11.0354 , 0.479798 , 0.39412 , 0.334405 , 1.00321 , 0.68971 , 3_var_437.mol2
17 , 11.0278 , 0.479469 , 0.408436 , 0.355735 , 0.848291 , 0.648693 , 3_var_424.mol2
18 , 11.036 , 0.501635 , 0.42446 , 0.367866 , 1.22622 , 0.848921 , 3_var_332.mol2
19 , 11.0273 , 0.50124 , 0.424127 , 0.367576 , 1.22525 , 0.848253 , 3_var_331.mol2
20 , 11.0357 , 0.344867 , 0.275894 , 0.229911 , 0.848903 , 0.525512 , 3_var_417.mol2
21 , 11.0351 , 0.501596 , 0.424428 , 0.367837 , 1.22612 , 0.848855 , 3_var_328.mol2
22 , 11.0269 , 0.408404 , 0.324321 , 0.268949 , 0.735127 , 0.501223 , 3_var_74.mol2
23 , 11.041 , 0.345031 , 0.283102 , 0.240022 , 0.788642 , 0.525762 , 3_var_415.mol2
24 , 11.0354 , 0.501609 , 0.408719 , 0.344856 , 1.10354 , 0.735693 , 3_var_407.mol2
25 , 11.0271 , 0.315061 , 0.229732 , 0.180773 , 0.735143 , 0.393827 , 3_var_38.mol2
26 , 11.036 , 0.479827 , 0.408742 , 0.356001 , 0.919669 , 0.689752 , 3_var_438.mol2
27 , 11.0351 , 0.501597 , 0.424428 , 0.367838 , 1.00319 , 0.735676 , 3_var_341.mol2
28 , 11.031 , 0.408555 , 0.334272 , 0.282846 , 0.689437 , 0.501409 , 3_var_73.mol2
29 , 11.0381 , 0.34494 , 0.275952 , 0.22996 , 0.849082 , 0.525622 , 3_var_418.mol2
30 , 11.0381 , 0.344939 , 0.283027 , 0.239958 , 0.788433 , 0.525622 , 3_var_419.mol2
31 , 11.0376 , 0.324635 , 0.239948 , 0.190303 , 0.7884 , 0.424523 , 3_var_42.mol2
32 , 11.0373 , 0.306592 , 0.220746 , 0.172458 , 0.735821 , 0.380597 , 3_var_34.mol2
33 , 11.036 , 0.344875 , 0.282975 , 0.239913 , 0.788287 , 0.525525 , 3_var_416.mol2
34 , 7.36679 , 0.387726 , 0.30695 , 0.254027 , 0.566676 , 0.409266 , 3_var_77.mol2
35 , 7.36676 , 0.387724 , 0.306948 , 0.254026 , 0.566674 , 0.409264 , 3_var_78.mol2
36 , 7.3668 , 0.6139 , 0.5262 , 0.460425 , 0.669709 , 0.566677 , 3_var_140.mol2
37 , 7.36725 , 0.38775 , 0.306969 , 0.254043 , 0.566712 , 0.409292 , 3_var_173.mol2
38 , 7.36755 , 0.613962 , 0.526253 , 0.460472 , 0.669777 , 0.566734 , 3_var_165.mol2
39 , 7.36754 , 0.613962 , 0.526253 , 0.460471 , 0.669777 , 0.566734 , 3_var_179.mol2
40 , 7.36763 , 0.491176 , 0.409313 , 0.35084 , 0.566741 , 0.460477 , 3_var_161.mol2
41 , 7.36771 , 0.613975 , 0.526265 , 0.460482 , 0.669791 , 0.566747 , 3_var_110.mol2
42 , 7.36788 , 0.334904 , 0.294715 , 0.263139 , 0.61399 , 0.491192 , 3_var_301.mol2
43 , 7.36788 , 0.334904 , 0.294715 , 0.263139 , 0.61399 , 0.491192 , 3_var_302.mol2
44 , 7.36298 , 0.32013 , 0.272703 , 0.237515 , 0.525927 , 0.409054 , 3_var_426.mol2
45 , 7.36771 , 0.491181 , 0.387774 , 0.320335 , 0.613976 , 0.460482 , 3_var_160.mol2
46 , 7.36768 , 0.613974 , 0.526263 , 0.46048 , 0.669789 , 0.566745 , 3_var_67.mol2
47 , 7.36768 , 0.491178 , 0.409315 , 0.350842 , 0.566744 , 0.46048 , 3_var_204.mol2
48 , 7.36766 , 0.613971 , 0.526261 , 0.460479 , 0.669787 , 0.566743 , 3_var_200.mol2
49 , 7.36763 , 0.613969 , 0.526259 , 0.460477 , 0.669784 , 0.56674 , 3_var_109.mol2
50 , 7.36649 , 0.613874 , 0.526178 , 0.460405 , 0.669681 , 0.566653 , 3_var_141.mol2
51 , 7.36703 , 0.40928 , 0.350811 , 0.30696 , 0.526217 , 0.433355 , 3_var_127.mol2
52 , 7.36775 , 0.387776 , 0.30699 , 0.25406 , 0.56675 , 0.40932 , 3_var_48.mol2
53 , 7.36771 , 0.387774 , 0.294708 , 0.237668 , 0.613976 , 0.409317 , 3_var_28.mol2
54 , 7.36735 , 0.491157 , 0.387755 , 0.32032 , 0.736735 , 0.52624 , 3_var_431.mol2
55 , 7.36767 , 0.613973 , 0.526262 , 0.46048 , 0.669788 , 0.566744 , 3_var_201.mol2
56 , 7.36756 , 0.491171 , 0.387766 , 0.320329 , 0.613963 , 0.460472 , 3_var_117.mol2
57 , 7.36737 , 0.433375 , 0.334881 , 0.272866 , 0.526241 , 0.387756 , 3_var_206.mol2
58 , 7.36764 , 0.61397 , 0.52626 , 0.460478 , 0.669786 , 0.566742 , 3_var_278.mol2
