LIGAND_ENTRY,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,EVAL,TIME
134695375_entry_00001_conf_01,-63.746,-49.746,-3.54145,-24.3237,-0.239432,-9.909,-18.9817,-2.77157,1004634,2.16509
134695375_entry_00002_conf_01,-64.4721,-46.4721,-3.58178,-24.6007,-0.24308,-10.0345,-17.7324,-2.93055,1458905,3.43773
134695375_entry_00003_conf_01,-61.7486,-43.7486,-3.43048,-23.5615,-0.232812,-9.61066,-16.6932,-2.80676,1565279,3.53824
129878031_entry_00004_conf_01,-65.0433,-49.0433,-3.82608,-25.2961,-0.260944,-10.3352,-19.0735,-3.25217,1303265,2.69214
129878031_entry_00005_conf_01,-63.2563,-45.2563,-3.72096,-24.6011,-0.253774,-10.0512,-17.6007,-3.0122,1631089,3.61346
129878031_entry_00006_conf_01,-69.8995,-51.8995,-4.11174,-27.1847,-0.280426,-11.1068,-20.1843,-3.32855,1464438,3.25615
118707521_entry_00007_conf_01,-43.5535,-25.5535,-1.24439,-13.3148,-0.0902712,-5.55305,-7.81197,-1.24439,1790068,6.07605
118707521_entry_00008_conf_01,-55.0971,-37.0971,-1.5742,-16.8438,-0.114197,-7.02486,-11.341,-1.48911,1758093,5.81768
118707521_entry_00009_conf_01,-63.5522,-45.5522,-1.81578,-19.4286,-0.131721,-8.10288,-13.9258,-1.67243,1910268,6.46923
91820057_entry_00010_conf_01,-60.4107,-46.4107,-3.17951,-22.6393,-0.201193,-9.02153,-17.3927,-2.62655,1173425,2.54487
91820057_entry_00011_conf_01,-62.3003,-46.3003,-3.27896,-23.3474,-0.207486,-9.30372,-17.3513,-2.83183,1401312,3.08228
91820057_entry_00012_conf_01,-63.2611,-47.2611,-3.32953,-23.7075,-0.210686,-9.44721,-17.7114,-2.87551,1373782,3.0588
90659182_entry_00013_conf_01,-62.431,-48.431,-3.46839,-23.8219,-0.237159,-9.74122,-18.4799,-2.83777,1132041,2.26014
90659182_entry_00014_conf_01,-65.8795,-49.8795,-3.65997,-25.1377,-0.250258,-10.2793,-19.0326,-2.99452,1320300,2.81468
90659182_entry_00015_conf_01,-64.2347,-48.2347,-3.56859,-24.5101,-0.24401,-10.0226,-18.405,-3.05879,1351844,2.83465
76325328_entry_00016_conf_01,-47.0717,-29.0717,-1.34491,-14.3903,-0.0975632,-6.00162,-8.88753,-1.23873,1735861,6.06863
76325328_entry_00017_conf_01,-59.6197,-41.6197,-1.70342,-18.2264,-0.123571,-7.60148,-12.7236,-1.70342,1632565,5.60931
76325328_entry_00018_conf_01,-62.2473,-44.2473,-1.77849,-19.0297,-0.129017,-7.9365,-13.5269,-1.68236,1703434,5.85455
57376616_entry_00019_conf_01,-56.4143,-44.4143,-3.76095,-22.8749,-0.255026,-9.32798,-18.0091,-2.96917,771209,1.41722
57376616_entry_00020_conf_01,-60.1743,-46.1743,-4.01162,-24.3995,-0.272024,-9.94969,-18.7228,-3.00872,934700,1.82836
57376616_entry_00021_conf_01,-58.1256,-44.1256,-3.87504,-23.5688,-0.262762,-9.61094,-17.8921,-3.2292,857804,1.64661
57339292_entry_00022_conf_01,-59.8075,-39.8075,-2.99038,-22.0333,-0.203961,-9.00229,-14.6652,-2.49198,2147363,5.39916
57339292_entry_00023_conf_01,-60.7226,-40.7226,-3.03613,-22.3704,-0.206372,-9.12958,-15.0023,-2.4289,2128442,5.49271
57339292_entry_00024_conf_01,-57.872,-37.872,-2.8936,-21.3202,-0.19736,-8.71095,-13.9522,-2.31488,2002625,5.05959
57339290_entry_00025_conf_01,-64.4724,-44.4724,-2.80315,-22.6707,-0.192302,-9.28063,-15.638,-2.47971,2170613,5.77974
57339290_entry_00026_conf_01,-62.7502,-40.7502,-2.72827,-22.0651,-0.187165,-9.03272,-14.3291,-2.41347,2588585,7.13429
57339290_entry_00027_conf_01,-56.3197,-36.3197,-2.44868,-19.8039,-0.167985,-8.10707,-12.7712,-2.08591,2238388,5.9172
54758653_entry_00028_conf_01,-62.2605,-48.2605,-3.27687,-23.3325,-0.20811,-9.30906,-18.0859,-2.83002,1198834,2.55919
54758653_entry_00029_conf_01,-60.874,-46.874,-3.20389,-22.8129,-0.203475,-9.10175,-17.5663,-2.6467,1154428,2.43416
54758653_entry_00030_conf_01,-60.6799,-46.6799,-3.19368,-22.7402,-0.202826,-9.07273,-17.4936,-2.63826,1267414,2.70089
54758613_entry_00031_conf_01,-60.8048,-44.8048,-3.20025,-22.787,-0.202506,-9.08038,-16.7909,-2.64369,1297833,2.86547
54758613_entry_00032_conf_01,-60.5577,-44.5577,-3.18725,-22.6944,-0.201683,-9.04348,-16.6983,-2.75262,1371428,3.07151
54758613_entry_00033_conf_01,-58.3844,-42.3844,-3.07286,-21.8799,-0.194445,-8.71893,-15.8838,-2.65384,1318000,2.91718
52948856_entry_00034_conf_01,-82.1598,-52.1598,-2.28222,-24.8824,-0.166109,-10.3889,-15.7968,-2.1621,5231445,20.5803
52948856_entry_00035_conf_01,-83.3433,-53.3433,-2.31509,-25.2408,-0.168159,-10.5314,-16.1552,-2.08358,5472636,21.4513
52948856_entry_00036_conf_01,-80.3337,-50.3337,-2.23149,-24.3293,-0.162087,-10.1511,-15.2437,-2.05984,5104764,20.2335
52944904_entry_00037_conf_01,-82.8709,-54.8709,-2.36774,-25.3345,-0.171716,-10.5651,-16.7746,-2.23976,4867830,18.4892
52944904_entry_00038_conf_01,-78.2338,-50.2338,-2.23525,-23.9169,-0.162447,-9.98084,-15.357,-2.05878,4754281,18.1727
52944904_entry_00039_conf_01,-86.5886,-58.5886,-2.47396,-26.4711,-0.17942,-11.039,-17.9112,-2.22022,4636137,17.889
52944903_entry_00040_conf_01,-76.813,-50.813,-2.25921,-23.7106,-0.164636,-9.90372,-15.6849,-2.07603,4313576,15.3072
52944903_entry_00041_conf_01,-79.0158,-53.0158,-2.324,-24.3905,-0.169358,-10.1877,-16.3649,-2.19488,4342054,15.5099
52944903_entry_00042_conf_01,-87.7046,-61.7046,-2.57955,-27.0725,-0.187575,-11.2999,-19.0469,-2.37039,4219679,15.4336
51351654_entry_00043_conf_01,-60.9305,-46.9305,-3.80816,-24.1803,-0.235958,-9.56831,-18.6244,-2.90145,968902,1.99289
51351654_entry_00044_conf_01,-56.5504,-42.5504,-3.5344,-22.442,-0.218996,-8.88046,-16.8861,-2.82752,922062,1.89797
51351654_entry_00045_conf_01,-61.6079,-47.6079,-3.8505,-24.4491,-0.238582,-9.67468,-18.8932,-3.0804,912319,1.90647
49859685_entry_00046_conf_01,-63.8636,-49.8636,-3.36124,-23.9333,-0.213468,-9.54875,-18.6867,-2.90289,1043155,2.22736
49859685_entry_00047_conf_01,-58.0146,-44.0146,-3.0534,-21.7413,-0.193917,-8.67421,-16.4947,-2.63703,1113234,2.3657
49859685_entry_00048_conf_01,-58.1706,-42.1706,-3.06161,-21.7998,-0.194439,-8.69754,-15.8037,-2.64412,1271859,2.85684
49802606_entry_00049_conf_01,-60.387,-44.387,-3.35483,-23.0419,-0.219441,-9.28399,-16.9368,-2.74486,1186781,2.53119
49802606_entry_00050_conf_01,-61.0161,-45.0161,-3.38978,-23.282,-0.221727,-9.38071,-17.1769,-2.77346,1239126,2.70186
49802606_entry_00051_conf_01,-63.1806,-47.1806,-3.51004,-24.1079,-0.229593,-9.71349,-18.0028,-2.87185,1185708,2.58195
46174147_entry_00052_conf_01,-63.235,-47.235,-3.51305,-24.1287,-0.239311,-9.85429,-18.0235,-2.74935,1291678,2.91051
46174147_entry_00053_conf_01,-62.9145,-46.9145,-3.49525,-24.0064,-0.238098,-9.80435,-17.9012,-2.85975,1274660,2.87707
46174147_entry_00054_conf_01,-62.7386,-46.7386,-3.48548,-23.9393,-0.237432,-9.77695,-17.8341,-2.72777,1171644,2.72075
45934204_entry_00055_conf_01,-56.9092,-40.9092,-2.84546,-20.9655,-0.194718,-8.57545,-15.0711,-2.47431,1553660,3.55242
45934204_entry_00056_conf_01,-59.7798,-41.7798,-2.98899,-22.0231,-0.20454,-9.00802,-15.3918,-2.59912,1743156,4.15629
45934204_entry_00057_conf_01,-58.9383,-40.9383,-2.94692,-21.7131,-0.201661,-8.88122,-15.0818,-2.56253,1750365,4.19408
45933887_entry_00058_conf_01,-56.3246,-44.3246,-4.69372,-24.602,-0.314357,-9.99094,-19.3606,-3.12915,683260,1.21479
45933887_entry_00059_conf_01,-60.1853,-48.1853,-5.01544,-26.2883,-0.334025,-10.6558,-21.0469,-3.54031,666406,1.22227
45933887_entry_00060_conf_01,-54.2685,-42.2685,-4.52237,-23.7039,-0.302882,-9.62622,-18.4625,-3.19226,671330,1.17142
45357367_entry_00061_conf_01,-62.2112,-44.2112,-3.45618,-23.738,-0.234556,-9.68265,-16.8697,-2.82778,1549913,3.59406
45357367_entry_00062_conf_01,-60.4012,-46.4012,-3.35562,-23.0474,-0.226869,-9.38907,-17.7054,-2.74551,1004618,2.20949
45357367_entry_00063_conf_01,-65.2422,-47.2422,-3.62457,-24.8946,-0.245984,-10.1544,-18.0263,-2.96556,1467261,3.4909
45266822_entry_00064_conf_01,-67.0438,-45.0438,-2.68175,-22.9287,-0.173538,-9.20528,-15.4048,-2.39442,2807420,7.90976
45266822_entry_00065_conf_01,-62.4595,-40.4595,-2.49838,-21.3609,-0.161672,-8.57585,-13.837,-2.31332,2676403,7.45392
45266822_entry_00066_conf_01,-65.1419,-43.1419,-2.60568,-22.2782,-0.168615,-8.94415,-14.7543,-2.3265,2731737,7.69788
45266741_entry_00067_conf_01,-60.1136,-48.1136,-5.00947,-26.257,-0.335504,-10.663,-21.0155,-3.7571,671171,1.22213
45266741_entry_00068_conf_01,-64.2538,-52.2538,-5.35448,-28.0654,-0.356605,-11.3761,-22.8239,-3.77963,651005,1.17887
45266741_entry_00069_conf_01,-65.5151,-53.5151,-5.4596,-28.6164,-0.363606,-11.5995,-23.3749,-3.85383,658191,1.20281
44630437_entry_00070_conf_01,-61.7665,-45.7665,-3.86041,-24.512,-0.262573,-10.0058,-18.1624,-3.08832,1154185,2.41921
44630437_entry_00071_conf_01,-61.6629,-45.6629,-3.85393,-24.4709,-0.262132,-9.98901,-18.1213,-3.08314,1155824,2.39693
44630437_entry_00072_conf_01,-63.055,-47.055,-3.94094,-25.0234,-0.26805,-10.2145,-18.6738,-3.00262,1196100,2.50307
44341508_entry_00073_conf_01,-67.8753,-49.8753,-2.5139,-22.6251,-0.179857,-9.39255,-16.6251,-2.26251,1917556,5.0759
44341508_entry_00074_conf_01,-72.4526,-56.4526,-2.68343,-24.1509,-0.191986,-10.026,-18.8175,-2.49836,1601555,4.17604
44341508_entry_00075_conf_01,-67.6361,-49.6361,-2.50504,-22.5454,-0.179224,-9.35946,-16.5454,-2.25454,1819552,4.84957
44229083_entry_00076_conf_01,-60.2037,-44.2037,-3.16861,-22.5617,-0.201234,-9.00152,-16.5656,-2.73653,1385173,3.11985
44229083_entry_00077_conf_01,-58.5012,-42.5012,-3.07901,-21.9237,-0.195544,-8.74698,-15.9276,-2.54353,1288133,2.86653
44229083_entry_00078_conf_01,-56.6279,-40.6279,-2.98042,-21.2217,-0.189282,-8.46689,-15.2256,-2.46208,1414559,3.17584
44119773_entry_00079_conf_01,-59.1178,-47.1178,-3.94119,-23.9711,-0.267248,-9.775,-19.1053,-3.11146,769445,1.42094
44119773_entry_00080_conf_01,-60.0995,-46.0995,-4.00663,-24.3692,-0.271685,-9.93732,-18.6924,-3.16313,939267,1.86222
44119773_entry_00081_conf_01,-59.8996,-45.8996,-3.99331,-24.2881,-0.270782,-9.90427,-18.6114,-3.15261,920249,1.78991
42612215_entry_00082_conf_01,-60.5642,-42.5642,-3.36468,-23.1096,-0.230957,-9.4621,-16.2413,-2.63323,1489370,3.55777
42612215_entry_00083_conf_01,-57.3764,-39.3764,-3.18758,-21.8932,-0.2188,-8.96406,-15.0249,-2.49463,1669237,3.98938
42612215_entry_00084_conf_01,-56.7056,-38.7056,-3.15031,-21.6372,-0.216242,-8.85925,-14.7689,-2.46546,1487595,3.63089
25243963_entry_00085_conf_01,-59.6785,-45.6785,-3.14097,-22.3649,-0.199479,-8.923,-17.1183,-2.59472,1211235,2.60583
25243963_entry_00086_conf_01,-59.7368,-43.7368,-3.14404,-22.3867,-0.199674,-8.93172,-16.3906,-2.59725,1410355,3.17433
25243963_entry_00087_conf_01,-55.6624,-39.6624,-2.9296,-20.8598,-0.186055,-8.32252,-14.8637,-2.53011,1296194,2.91551
25243937_entry_00088_conf_01,-58.804,-44.804,-3.09495,-22.0372,-0.196556,-8.79225,-16.7906,-2.67291,1059065,2.28826
25243937_entry_00089_conf_01,-61.345,-45.345,-3.22868,-22.9894,-0.205049,-9.17217,-16.9933,-2.66717,1288932,2.89566
25243937_entry_00090_conf_01,-60.0266,-44.0266,-3.1593,-22.4954,-0.200643,-8.97505,-16.4993,-2.60985,1288742,2.91945
24847493_entry_00091_conf_01,-60.2288,-42.2288,-3.01144,-22.1885,-0.191996,-8.86408,-15.5572,-2.50953,1594454,3.8279
24847493_entry_00092_conf_01,-62.7656,-44.7656,-3.13828,-23.1231,-0.200083,-9.23743,-16.4918,-2.51062,1575927,3.78663
24847493_entry_00093_conf_01,-63.9719,-45.9719,-3.1986,-23.5675,-0.203928,-9.41497,-16.9362,-2.6655,1556590,3.80004
24779679_entry_00094_conf_01,-64.9546,-44.9546,-3.09308,-23.5434,-0.212051,-9.63577,-16.2942,-2.82411,2137728,5.36022
24779679_entry_00095_conf_01,-66.2762,-46.2762,-3.15601,-24.0225,-0.216366,-9.83183,-16.7733,-2.54908,2161133,5.40603
24779679_entry_00096_conf_01,-65.8402,-45.8402,-3.13525,-23.8644,-0.214942,-9.76715,-16.6152,-2.63361,2051487,5.14649
22833605_entry_00097_conf_01,-57.9897,-41.9897,-3.41116,-22.5528,-0.231748,-9.20249,-16.3303,-2.6359,1494445,3.2361
22833605_entry_00098_conf_01,-59.6387,-43.6387,-3.50816,-23.1942,-0.237381,-9.45151,-16.9716,-2.71085,1370417,3.05856
22833605_entry_00099_conf_01,-59.4714,-43.4714,-3.49832,-23.1291,-0.236715,-9.42499,-16.9065,-2.70325,1362908,3.06051
16738680_entry_00100_conf_01,-62.3397,-46.3397,-3.11699,-22.9661,-0.213299,-9.39377,-17.0717,-2.59749,1556633,3.59458
16738680_entry_00101_conf_01,-59.5632,-41.5632,-2.97816,-21.9433,-0.203799,-8.97538,-15.312,-2.5897,1727550,4.17229
16738680_entry_00102_conf_01,-59.9773,-41.9773,-2.99887,-22.0958,-0.205216,-9.03778,-15.4646,-2.60771,1854839,4.49376
12917651_entry_00103_conf_01,-58.0872,-40.0872,-2.90436,-21.3995,-0.198749,-8.75297,-14.7683,-2.52553,1724553,4.13883
12917651_entry_00104_conf_01,-56.8141,-38.8141,-2.8407,-20.9305,-0.194393,-8.56112,-14.2992,-2.47018,1630205,3.91873
12917651_entry_00105_conf_01,-57.6706,-41.6706,-2.88353,-21.246,-0.197324,-8.69019,-15.3516,-2.40294,1381965,3.17224
12600646_entry_00106_conf_01,-67.0887,-49.0887,-3.35443,-24.7157,-0.213864,-9.87367,-18.0844,-2.68355,1646286,3.98915
12600646_entry_00107_conf_01,-61.0156,-43.0156,-3.05078,-22.4784,-0.194504,-8.97988,-15.8471,-2.65285,1630604,3.92162
12600646_entry_00108_conf_01,-69.5753,-51.5753,-3.47876,-25.6318,-0.221791,-10.2396,-19.0005,-2.78301,1551104,3.76073
12302999_entry_00109_conf_01,-58.8164,-46.8164,-4.90136,-25.6904,-0.328264,-10.4329,-20.4489,-3.92109,654125,1.18397
12302999_entry_00110_conf_01,-59.7944,-47.7944,-4.98286,-26.1176,-0.331856,-10.5866,-20.8761,-3.32191,657106,1.18716
12302999_entry_00111_conf_01,-62.4293,-50.4293,-5.20244,-27.2685,-0.346479,-11.0531,-22.027,-3.90183,665838,1.23652
11908605_entry_00112_conf_01,-57.4009,-45.4009,-3.82673,-23.2749,-0.259486,-9.49112,-18.4092,-3.18894,808016,1.50586
11908605_entry_00113_conf_01,-62.6116,-48.6116,-4.17411,-25.3878,-0.283041,-10.3527,-19.711,-3.29535,892803,1.82494
11908605_entry_00114_conf_01,-57.2965,-43.2965,-3.81977,-23.2326,-0.259014,-9.47385,-17.5559,-3.0156,865356,1.74111
11096158_entry_00115_conf_01,-60.6229,-46.6229,-4.04153,-24.5814,-0.274051,-10.0239,-18.9047,-3.19068,924274,1.86005
11096158_entry_00116_conf_01,-59.2163,-45.2163,-3.94775,-24.011,-0.267693,-9.79129,-18.3343,-3.28979,925751,1.83426
11096158_entry_00117_conf_01,-61.0634,-49.0634,-4.07089,-24.76,-0.276043,-10.0967,-19.8942,-3.21386,805444,1.47838
9816401_entry_00118_conf_01,-61.0483,-45.0483,-3.59108,-23.7424,-0.243971,-9.68788,-17.5198,-2.90706,1316385,2.89965
9816401_entry_00119_conf_01,-60.6745,-44.6745,-3.56909,-23.597,-0.242477,-9.62855,-17.3744,-2.88926,1302112,2.85886
9816401_entry_00120_conf_01,-57.0755,-41.0755,-3.35738,-22.1973,-0.228094,-9.05742,-15.9747,-2.71788,1380401,2.98905
7067772_entry_00121_conf_01,-67.9187,-49.9187,-3.77326,-25.9158,-0.255105,-10.5576,-19.0476,-3.08722,1594845,3.82277
7067772_entry_00122_conf_01,-58.3899,-40.3899,-3.24388,-22.2799,-0.219315,-9.07641,-15.4116,-2.65409,1566455,3.71934
7067772_entry_00123_conf_01,-60.4645,-42.4645,-3.35914,-23.0715,-0.227107,-9.3989,-16.2032,-2.74838,1648552,3.93205
6971258_entry_00124_conf_01,-58.8038,-46.8038,-3.92025,-23.8438,-0.265828,-9.72308,-18.978,-2.94019,768996,1.41994
6971258_entry_00125_conf_01,-60.896,-46.896,-4.05974,-24.6921,-0.275286,-10.069,-19.0154,-3.0448,975741,1.92861
6971258_entry_00126_conf_01,-57.6649,-45.6649,-3.84433,-23.382,-0.26068,-9.53477,-18.5162,-3.39206,883945,1.58452
6713972_entry_00127_conf_01,-57.8444,-43.8444,-3.21358,-22.0718,-0.217266,-8.99162,-16.7298,-3.04444,1079687,2.34968
6713972_entry_00128_conf_01,-58.413,-44.413,-3.24517,-22.2887,-0.219401,-9.08,-16.9467,-2.78157,1018996,2.27629
6713972_entry_00129_conf_01,-62.4627,-48.4627,-3.47015,-23.834,-0.234612,-9.70951,-18.492,-2.97442,982739,2.19071
6420074_entry_00130_conf_01,-61.9045,-47.9045,-3.43914,-23.621,-0.232516,-9.62275,-18.279,-2.6915,1000520,2.21492
6420074_entry_00131_conf_01,-65.957,-47.957,-3.66428,-25.1673,-0.248678,-10.2657,-18.299,-2.99804,1479629,3.56321
6420074_entry_00132_conf_01,-64.8078,-46.8078,-3.60043,-24.7288,-0.244346,-10.0868,-17.8605,-2.94581,1472746,3.51403
6323218_entry_00133_conf_01,-62.1853,-46.1853,-3.10927,-22.9093,-0.212771,-9.3705,-17.0148,-2.59106,1543943,3.59924
6323218_entry_00134_conf_01,-60.6303,-42.6303,-3.03151,-22.3364,-0.20745,-9.13618,-15.7051,-2.6361,1800199,4.35035
6323218_entry_00135_conf_01,-58.0137,-42.0137,-2.90069,-21.3724,-0.198498,-8.7419,-15.478,-2.41724,1435838,3.3083
5462244_entry_00136_conf_01,-61.5954,-45.5954,-3.07977,-22.6919,-0.210753,-9.28161,-16.7975,-2.56648,1427005,3.33266
5462244_entry_00137_conf_01,-61.0538,-45.0538,-3.05269,-22.4924,-0.2089,-9.2,-16.598,-2.54391,1516750,3.49325
5462244_entry_00138_conf_01,-62.3609,-46.3609,-3.11804,-22.9739,-0.213372,-9.39696,-17.0795,-2.59837,1532953,3.59766
5317448_entry_00139_conf_01,-58.0819,-46.0819,-4.84015,-25.3696,-0.324165,-10.3026,-20.1281,-3.41658,675185,1.24257
5317448_entry_00140_conf_01,-59.7277,-47.7277,-4.97731,-26.0885,-0.331485,-10.5748,-20.847,-3.3182,670239,1.21939
5317448_entry_00141_conf_01,-56.6257,-44.6257,-4.71881,-24.7335,-0.316038,-10.0444,-19.4921,-3.33092,678902,1.2346
5284365_entry_00142_conf_01,-65.3509,-43.3509,-3.26755,-24.0755,-0.208324,-9.61792,-15.9706,-2.72295,2218082,5.85601
5284365_entry_00143_conf_01,-67.9559,-49.9559,-3.3978,-25.0352,-0.215935,-9.99062,-18.4039,-2.71824,1571412,3.9099
5284365_entry_00144_conf_01,-66.0209,-44.0209,-3.30105,-24.3223,-0.209786,-9.70614,-16.2174,-2.64084,2393937,6.3418
4282259_entry_00145_conf_01,-65.3248,-51.3248,-3.11071,-23.6776,-0.219726,-9.78766,-18.6032,-2.61299,1202586,2.63829
4282259_entry_00146_conf_01,-65.6915,-49.6915,-3.12817,-23.8106,-0.220959,-9.8426,-18.0112,-2.73715,1350037,3.12121
4282259_entry_00147_conf_01,-67.8308,-53.8308,-3.23004,-24.5859,-0.228155,-10.1631,-19.5115,-2.94916,1180781,2.63748
3052142_entry_00148_conf_01,-61.2141,-37.2141,-2.18622,-20.1588,-0.144442,-8.14953,-12.2552,-2.11083,3596096,10.5148
3052142_entry_00149_conf_01,-53.0727,-29.0727,-1.89545,-17.4777,-0.125232,-7.06565,-9.57413,-1.76909,3736663,11.0139
3052142_entry_00150_conf_01,-57.0707,-33.0707,-2.03824,-18.7943,-0.134666,-7.59791,-10.8907,-1.90236,3726086,11.0163
2801971_entry_00151_conf_01,-67.582,-51.582,-3.07191,-24.1188,-0.217076,-9.97145,-18.4087,-2.93835,1619538,3.83817
2801971_entry_00152_conf_01,-69.6739,-53.6739,-3.167,-24.8654,-0.223796,-10.2801,-19.1553,-2.90308,1491121,3.55164
2801971_entry_00153_conf_01,-71.0316,-53.0316,-3.22871,-25.35,-0.228157,-10.4804,-18.9261,-2.95965,1831247,4.56078
2733787_entry_00154_conf_01,-69.8922,-53.8922,-2.5886,-23.2974,-0.184238,-9.65485,-17.9641,-2.49615,1809217,4.99584
2733787_entry_00155_conf_01,-66.7781,-52.7781,-2.47326,-22.2594,-0.176029,-9.22468,-17.5927,-2.22594,1396237,3.69218
2733787_entry_00156_conf_01,-68.0066,-54.0066,-2.51876,-22.6689,-0.179268,-9.39438,-18.0022,-2.34505,1455274,3.83169
2733335_entry_00157_conf_01,-56.752,-38.752,-3.15289,-21.655,-0.213973,-8.83298,-14.7867,-2.57964,1580307,3.74
2733335_entry_00158_conf_01,-59.8184,-41.8184,-3.32324,-22.825,-0.225534,-9.31023,-15.9567,-2.71902,1500361,3.54408
2733335_entry_00159_conf_01,-68.2042,-50.2042,-3.78912,-26.0248,-0.256178,-10.602,-19.1565,-2.9654,1525541,3.69944
644170_entry_00160_conf_01,-59.954,-47.954,-3.99694,-24.3102,-0.271028,-9.91327,-19.4444,-3.33078,770870,1.45785
644170_entry_00161_conf_01,-64.5604,-50.5604,-4.30403,-26.178,-0.291851,-10.6749,-20.5012,-3.39792,917350,1.83631
644170_entry_00162_conf_01,-63.4585,-51.4585,-4.23056,-25.7311,-0.28687,-10.4927,-20.8654,-3.33992,762988,1.46913
449462_entry_00163_conf_01,-58.84,-46.84,-4.90333,-25.7007,-0.328396,-10.4371,-20.4593,-3.46118,661241,1.22071
449462_entry_00164_conf_01,-61.9929,-49.9929,-5.16607,-27.0779,-0.344057,-10.9758,-21.8364,-3.44405,662748,1.23617
449462_entry_00165_conf_01,-58.1447,-46.1447,-4.84539,-25.397,-0.324516,-10.3138,-20.1556,-3.42028,668554,1.22423
448882_entry_00166_conf_01,-62.7618,-50.7618,-3.92261,-24.907,-0.266804,-10.167,-20.1448,-3.30325,842307,1.55565
448882_entry_00167_conf_01,-56.5724,-42.5724,-3.53578,-22.4508,-0.240492,-9.16439,-16.8949,-2.82862,946464,1.85868
448882_entry_00168_conf_01,-57.9803,-43.9803,-3.62377,-23.0095,-0.246477,-9.39246,-17.4536,-2.89902,953321,1.87361
447448_entry_00169_conf_01,-65.6669,-47.6669,-3.86276,-25.5386,-0.263445,-10.4343,-18.5382,-3.127,1388967,3.13745
447448_entry_00170_conf_01,-65.9739,-47.9739,-3.88082,-25.658,-0.264677,-10.483,-18.6576,-2.99882,1520763,3.48427
447448_entry_00171_conf_01,-63.541,-45.541,-3.7377,-24.7118,-0.254916,-10.0964,-17.7114,-3.02576,1407197,3.2406
446101_entry_00172_conf_01,-52.6231,-38.6231,-2.76964,-19.7208,-0.175257,-7.85856,-14.4742,-2.50586,1086301,2.35927
446101_entry_00173_conf_01,-58.8035,-42.8035,-3.09492,-22.037,-0.195841,-8.78153,-16.0409,-2.67289,1298339,3.03157
446101_entry_00174_conf_01,-58.4743,-42.4743,-3.0776,-21.9136,-0.194744,-8.73236,-15.9175,-2.65792,1265049,2.87573
445621_entry_00175_conf_01,-62.5661,-50.5661,-5.21384,-27.3282,-0.349192,-11.0981,-22.0868,-3.68036,666547,1.22947
445621_entry_00176_conf_01,-65.5039,-53.5039,-5.45866,-28.6115,-0.363543,-11.5975,-23.37,-3.85317,664104,1.23638
445621_entry_00177_conf_01,-59.8289,-47.8289,-4.98574,-26.1327,-0.333915,-10.6125,-20.8912,-3.51935,675548,1.24039
441477_entry_00178_conf_01,-60.1236,-48.1236,-5.0103,-26.2614,-0.33556,-10.6648,-21.0199,-3.53668,686959,1.24898
441477_entry_00179_conf_01,-53.7881,-41.7881,-4.48234,-23.4941,-0.3002,-9.54101,-18.2526,-3.36176,649452,1.15588
441477_entry_00180_conf_01,-56.6314,-44.6314,-4.71928,-24.736,-0.316069,-10.0454,-19.4946,-3.33126,649001,1.18394
441038_entry_00181_conf_01,-53.8739,-37.8739,-3.16905,-20.9522,-0.215299,-8.54935,-14.7296,-2.44881,1316711,2.88916
441038_entry_00182_conf_01,-58.5725,-42.5725,-3.44544,-22.7795,-0.233138,-9.28254,-16.5569,-2.66239,1345411,3.01601
441038_entry_00183_conf_01,-55.44,-39.44,-3.26118,-21.5612,-0.221558,-8.79788,-15.3386,-2.52,1237923,2.77188
440552_entry_00184_conf_01,-59.9447,-47.9447,-3.99631,-24.3064,-0.270986,-9.91173,-19.4406,-2.99724,757617,1.43738
440552_entry_00185_conf_01,-59.7024,-47.7024,-3.98016,-24.2082,-0.26989,-9.87167,-19.3424,-2.98512,741610,1.42942
440552_entry_00186_conf_01,-65.0824,-51.0824,-4.33883,-26.3896,-0.294211,-10.7612,-20.7129,-3.42539,894132,1.77131
440271_entry_00187_conf_01,-59.1561,-45.1561,-3.11348,-22.1691,-0.197015,-8.83418,-16.9225,-2.68892,1156819,2.5187
440271_entry_00188_conf_01,-61.6155,-45.6155,-3.24292,-23.0908,-0.205206,-9.20145,-17.0947,-2.8007,1351547,3.06531
440271_entry_00189_conf_01,-58.6952,-42.6952,-3.08922,-21.9964,-0.19548,-8.76535,-16.0003,-2.79501,1330502,3.01377
440235_entry_00190_conf_01,-56.4076,-40.4076,-2.96882,-21.1391,-0.187861,-8.42372,-15.143,-2.56398,1345484,3.05668
440235_entry_00191_conf_01,-59.4141,-43.4141,-3.12706,-22.2658,-0.197874,-8.8727,-16.2697,-2.70064,1372276,3.1012
440235_entry_00192_conf_01,-59.9065,-43.9065,-3.15297,-22.4503,-0.199514,-8.94623,-16.4542,-2.72302,1366274,3.10604
440049_entry_00193_conf_01,-59.6945,-47.6945,-4.97454,-26.074,-0.333165,-10.5887,-20.8325,-3.31636,652011,1.20234
440049_entry_00194_conf_01,-59.0373,-47.0373,-4.91977,-25.7869,-0.327654,-10.4526,-20.5454,-3.47278,679567,1.23821
