REC _TITLE1 TOTAL INTER INTRA RESTR VDW
4993 3052142 2.652 -1.378 -3.535 0.000 -16.288
4994 3052142 -4.442 -4.692 -1.814 0.000 -15.562
4995 3052142 -1.512 -3.096 -1.670 0.000 -13.998
4996 3052142 2.711 1.937 -3.404 0.000 -13.290
4997 3052142 -1.150 -4.441 0.089 0.000 -16.884
4998 3052142 -1.809 -5.171 -4.224 0.000 -15.337
4999 3052142 -0.116 1.133 -3.049 0.000 -11.970
5000 3052142 4.385 -0.760 1.887 0.000 -15.788
5001 2801971 -8.263 -5.374 -5.301 0.000 -15.774
5002 2801971 0.776 -4.023 -2.788 0.000 -11.432
5003 2801971 -15.494 -15.760 -3.799 0.000 -14.025
5004 2801971 -2.813 -0.898 -5.222 0.000 -12.232
5005 2801971 -8.066 -6.867 -4.451 0.000 -15.351
5006 2801971 -9.284 -7.312 -4.387 0.000 -14.611
5007 2801971 -11.448 -9.298 -5.339 0.000 -19.234
5008 2801971 4.854 0.918 -0.163 0.000 -5.870
5009 2801971 -9.542 -7.909 -4.781 0.000 -14.082
5010 2801971 -5.255 -3.819 -3.824 0.000 -14.220
5011 2801971 -7.497 -5.884 -4.744 0.000 -14.714
5012 2801971 -14.006 -12.961 -4.208 0.000 -16.907
5013 2801971 -4.530 -8.995 -3.989 0.000 -15.405
5014 2801971 -16.331 -12.786 -6.682 0.002 -14.233
5015 2801971 -12.772 -11.420 -3.742 0.000 -15.417
5016 2801971 -10.101 -8.125 -5.112 0.000 -10.489
5017 2801971 -7.934 -7.096 -4.067 0.000 -14.978
5018 2801971 -3.725 -11.607 -1.760 0.000 -14.138
5019 2801971 -10.460 -11.760 -0.473 0.000 -18.027
5020 2801971 -15.075 -13.559 -4.774 0.000 -12.504
5021 2801971 -3.932 -3.190 -4.529 0.000 -13.742
5022 2801971 -8.056 -9.347 -2.521 0.000 -13.456
5023 2801971 -14.456 -10.867 -5.330 0.000 -13.541
5024 2801971 -13.383 -8.360 -8.853 0.000 -15.649
5025 2801971 -10.993 -9.112 -5.771 0.000 -14.712
5026 2801971 -17.290 -12.749 -8.264 0.000 -14.406
5027 2801971 -12.225 -12.658 -2.811 0.000 -14.466
5028 2801971 -12.046 -11.522 -2.915 0.000 -18.959
5029 2801971 -8.473 -5.714 -4.494 0.000 -13.136
5030 2801971 -9.461 -7.343 -3.855 0.000 -17.104
5031 2801971 -9.291 -3.092 -7.945 0.000 -12.967
5032 2801971 -8.483 -7.592 -6.014 0.000 -13.883
5033 2801971 -7.244 -5.246 -5.493 0.000 -11.935
5034 2801971 -9.501 -5.859 -6.028 0.000 -16.259
5035 2801971 -8.930 -5.885 -5.461 0.000 -16.285
5036 2801971 -9.575 -11.007 -2.435 0.077 -18.731
5037 2801971 -13.063 -15.169 -0.295 0.000 -16.722
5038 2801971 -8.550 -14.298 -2.490 0.000 -14.014
5039 2801971 -13.264 -12.373 -4.155 0.000 -13.524
5040 2801971 -10.161 -9.455 -4.556 0.000 -11.752
5041 2801971 -10.496 -8.889 -4.150 0.000 -15.389
5042 2801971 -14.977 -15.447 -3.458 0.000 -14.548
5043 2801971 -11.286 -11.411 -3.113 0.000 -14.357
5044 2801971 -7.225 -5.962 -4.398 0.000 -13.832
5045 2801971 -3.798 -2.564 -3.639 0.000 -9.209
5046 2801971 -13.122 -11.078 -4.432 0.000 -13.573
5047 2801971 -3.745 -6.334 -4.951 0.000 -14.191
5048 2801971 -9.346 -9.259 -3.684 0.000 -19.882
5049 2801971 -7.048 -9.161 -1.287 0.000 -14.138
5050 2801971 -3.489 -6.323 -6.101 0.000 -15.394
5051 2801971 -10.176 -12.656 -0.676 0.000 -15.127
5052 2801971 -10.280 -14.582 0.498 0.000 -18.087
5053 2801971 -8.709 -8.257 -3.698 0.000 -15.981
5054 2801971 -10.222 -7.686 -5.730 0.000 -15.481
5055 2801971 -10.619 -12.451 -0.575 0.000 -13.426
5056 2801971 -11.715 -12.169 -1.417 0.000 -15.429
5057 2801971 -13.282 -12.521 -2.502 0.000 -14.398
5058 2801971 -7.647 -6.290 -4.603 0.000 -14.327
5059 2801971 -4.192 -9.032 -4.190 0.000 -14.882
5060 2801971 -8.966 -9.352 -2.870 0.000 -16.737
5061 2801971 -7.793 -6.960 -4.582 0.000 -12.404
5062 2801971 -7.231 -7.200 -1.770 0.000 -15.005
5063 2801971 -3.881 -8.566 0.189 0.054 -15.197
5064 2801971 -6.528 -5.596 -2.679 0.000 -15.039
5065 2801971 -10.556 -10.836 -1.501 0.000 -15.580
5066 2801971 -11.937 -11.878 -2.447 0.000 -14.651
5067 2801971 -5.193 -8.945 -4.440 0.000 -12.606
5068 2801971 -9.288 -10.662 -1.858 0.000 -18.265
5069 2801971 -7.358 -7.692 -3.012 0.000 -13.178
5070 2801971 -8.070 -7.097 -2.713 0.000 -15.347
5071 2801971 -8.761 -10.574 -1.429 0.000 -15.527
5072 2801971 -0.887 -9.673 -0.255 0.000 -16.000
5073 2801971 -3.133 -10.201 -1.957 0.000 -12.566
5074 2801971 -10.552 -9.266 -4.573 0.000 -16.946
5075 2801971 -8.100 -13.438 -2.197 0.000 -15.768
5076 2801971 -11.723 -13.984 -1.337 0.000 -15.799
5077 2801971 -10.044 -11.623 -0.822 0.000 -12.988
5078 2801971 -9.906 -11.201 -1.880 0.000 -12.736
5079 2801971 -9.289 -9.969 -1.059 0.000 -15.211
5080 2801971 -11.571 -12.804 -1.186 0.000 -18.547
5081 2801971 -13.463 -11.245 -4.623 0.000 -19.026
5082 2801971 -8.517 -8.876 -2.777 0.000 -18.033
5083 2801971 -1.849 -12.125 0.682 0.000 -16.291
5084 2801971 -9.356 -8.855 -2.244 0.000 -18.407
5085 2801971 -7.246 -8.769 -2.409 0.023 -17.229
5086 2801971 -5.065 -6.981 -1.982 0.000 -12.414
5087 2801971 -7.305 -6.141 -4.305 0.000 -14.446
5088 2801971 -11.323 -11.085 -2.025 0.031 -13.547
5089 2801971 -7.788 -8.473 -2.470 0.000 -16.727
5090 2801971 -9.005 -11.731 -1.129 0.000 -12.420
5091 2801971 -11.323 -13.369 -1.987 0.000 -13.756
5092 2801971 -7.351 -8.676 -1.916 0.000 -12.545
5093 2801971 -5.960 -7.127 -1.989 0.007 -13.145
5094 2801971 -12.749 -12.406 -3.617 0.000 -15.646
5095 2801971 -13.620 -13.641 -3.215 0.000 -16.650
5096 2801971 -8.835 -10.101 -2.361 0.000 -12.466
5097 2801971 -3.393 -6.501 -0.833 0.000 -11.793
5098 2801971 -10.706 -9.106 -4.753 0.006 -14.308
5099 2801971 -3.406 -4.083 -2.565 0.000 -14.483
5100 2801971 -11.492 -14.480 -0.971 0.000 -21.764
5101 2733787 -0.599 -7.409 -1.373 0.000 -13.867
5102 2733787 -17.463 -19.287 -2.156 0.000 -17.658
5103 2733787 -12.799 -14.138 -3.395 0.000 -15.726
5104 2733787 -12.890 -15.196 -0.991 0.000 -16.779
5105 2733787 -13.408 -13.026 -2.440 0.001 -14.796
5106 2733787 -15.644 -16.008 -3.235 0.000 -17.491
5107 2733787 -7.055 -10.839 1.383 0.000 -15.528
5108 2733787 -15.419 -17.103 -1.993 0.515 -22.646
5109 2733787 -11.350 -12.275 -1.470 0.000 -17.096
5110 2733787 -16.008 -16.706 -2.938 0.000 -17.897
5111 2733787 -10.143 -10.479 -2.977 0.000 -15.043
5112 2733787 -2.788 -9.725 -1.273 0.000 -16.084
5113 2733787 -5.136 -10.838 -1.835 0.000 -17.875
5114 2733787 -15.388 -18.278 -0.374 0.000 -19.260
5115 2733787 -4.550 -7.456 -0.983 0.000 -12.869
5116 2733787 -8.341 -9.709 -2.441 0.000 -11.825
5117 2733787 -17.957 -18.504 -1.217 0.000 -17.901
5118 2733787 -9.920 -10.469 -3.237 0.000 -14.039
5119 2733787 -16.840 -16.957 -1.621 0.000 -17.199
5120 2733787 -12.334 -15.875 -0.259 0.000 -18.737
5121 2733787 -12.934 -13.349 -2.802 0.000 -16.959
5122 2733787 -11.467 -12.770 -2.305 0.000 -16.237
5123 2733787 -13.768 -11.489 -4.022 0.000 -17.451
5124 2733787 -16.108 -17.956 -1.402 0.000 -15.210
5125 2733787 -8.371 -10.471 -1.860 0.000 -13.649
5126 2733787 -7.897 -14.490 2.355 0.000 -17.936
5127 2733787 -9.366 -10.122 -2.482 0.000 -16.049
5128 2733787 -14.755 -16.153 -2.529 0.000 -17.331
5129 2733787 -11.967 -15.351 -0.264 0.000 -18.949
5130 2733787 -3.523 -11.635 0.575 0.000 -18.334
5131 2733787 -9.405 -12.170 -0.891 0.000 -16.203
5132 2733787 -10.954 -8.139 -4.551 0.000 -14.153
5133 2733787 -9.874 -10.796 -2.272 0.000 -14.305
5134 2733787 -7.435 -13.541 -2.146 0.000 -19.351
5135 2733787 -16.809 -14.850 -4.352 0.000 -16.634
5136 2733787 -0.874 -8.003 -1.944 0.002 -15.816
5137 2733787 -11.029 -12.550 -0.418 0.000 -14.523
5138 2733787 -7.980 -9.886 -1.338 0.000 -14.421
5139 2733787 -17.880 -18.756 -0.931 0.000 -17.218
5140 2733787 -12.817 -14.116 -2.495 0.000 -14.203
5141 2733787 -11.679 -14.698 0.624 0.000 -15.184
5142 2733787 -13.936 -13.459 -2.217 0.000 -18.771
5143 2733787 -4.396 -9.310 -4.018 0.000 -15.251
5144 2733787 -16.828 -17.741 -2.972 0.033 -18.345
5145 2733787 -8.252 -9.034 -4.322 0.000 -14.022
5146 2733787 -9.340 -10.555 -2.050 0.029 -15.296
5147 2733787 -8.919 -7.980 -2.927 0.000 -16.174
5148 2733787 -3.502 -9.144 -3.386 0.000 -15.656
5149 2733787 -7.909 -9.058 -2.243 0.000 -15.284
5150 2733787 -4.798 -9.803 1.060 0.000 -16.856
5151 2733787 -11.543 -14.390 1.053 0.002 -19.459
5152 2733787 -0.191 -7.005 -2.581 0.000 -13.835
5153 2733787 -7.610 -9.349 -2.160 0.000 -14.794
5154 2733787 -17.455 -18.419 -0.912 0.129 -20.582
5155 2733787 -6.748 -7.155 -1.329 0.000 -11.988
5156 2733787 0.328 -6.728 -2.354 0.000 -10.309
5157 2733787 -12.466 -14.801 0.594 0.000 -17.638
5158 2733787 -13.549 -16.477 -0.370 0.007 -20.788
5159 2733787 -11.579 -11.412 -1.902 0.000 -18.201
5160 2733787 -12.033 -13.793 -1.503 0.000 -15.680
5161 2733787 -13.350 -13.620 -2.161 0.000 -18.542
5162 2733787 -10.301 -8.655 -3.388 0.000 -15.016
5163 2733787 -11.323 -12.651 -1.103 0.000 -16.498
5164 2733787 -11.859 -11.875 -2.383 0.000 -19.684
5165 2733787 -5.113 -6.189 -0.672 0.000 -16.149
5166 2733787 -9.886 -14.622 -0.297 0.000 -18.603
5167 2733787 -12.045 -14.527 0.087 0.000 -19.246
5168 2733787 -5.196 -4.230 -3.363 0.000 -11.039
5169 2733787 -4.262 -11.130 -0.735 0.004 -18.142
5170 2733787 -8.300 -13.195 -0.109 0.009 -17.359
5171 2733787 -11.728 -14.825 -0.553 0.000 -11.690
5172 2733787 -15.233 -15.041 -1.936 0.000 -18.178
5173 2733787 -7.037 -6.893 -2.542 0.000 -12.212
5174 2733787 -6.181 -13.197 3.853 0.000 -11.053
5175 2733787 2.010 -2.744 -3.450 0.000 -9.897
5176 2733787 -8.310 -8.217 -1.867 0.000 -14.507
5177 2733787 -9.587 -10.780 -1.943 0.000 -17.070
5178 2733787 -8.427 -9.801 -2.428 0.000 -16.404
5179 2733787 -10.854 -13.152 -1.374 0.000 -14.651
5180 2733787 -15.339 -18.161 -0.727 0.000 -18.496
5181 2733787 -9.760 -15.830 2.256 0.016 -18.178
5182 2733787 -1.063 -6.812 -2.437 0.000 -14.376
5183 2733787 -2.905 -11.485 1.040 0.000 -10.079
5184 2733787 -10.585 -15.805 3.410 0.000 -18.090
5185 2733787 -1.257 -10.346 -0.424 0.000 -16.089
5186 2733787 -9.774 -11.858 -1.414 0.333 -12.465
5187 2733787 -12.141 -11.965 -2.568 0.000 -14.222
5188 2733787 -9.160 -9.540 -2.867 0.001 -15.139
5189 2733787 -10.871 -12.352 -2.753 0.000 -15.026
5190 2733787 -7.007 -15.333 -0.702 0.000 -18.235
5191 2733787 -11.306 -11.363 -1.700 0.000 -14.450
5192 2733787 -11.421 -10.474 -2.724 0.013 -16.437
5193 2733787 -12.249 -13.117 -2.337 0.000 -16.683
5194 2733787 -10.040 -11.723 -2.207 0.000 -17.646
5195 2733787 -12.905 -17.338 0.603 0.011 -18.353
5196 2733787 -13.813 -14.149 -1.410 0.000 -18.600
5197 2733787 -12.347 -13.207 -2.384 0.000 -17.855
5198 2733787 -9.367 -10.360 -2.643 0.000 -12.400
5199 2733787 -11.590 -8.906 -4.422 0.000 -16.676
5200 2733787 -13.703 -14.765 -2.181 0.000 -17.202
5201 2733335 -11.446 -9.692 -3.522 0.000 -11.691
5202 2733335 -10.660 -9.399 -4.530 0.000 -13.695
5203 2733335 -14.895 -12.587 -4.075 0.000 -11.247
5204 2733335 -9.621 -9.311 -2.791 0.000 -10.565
5205 2733335 -9.487 -7.013 -4.877 0.000 -10.050
5206 2733335 -9.356 -5.060 -6.685 0.000 -9.492
5207 2733335 -13.192 -12.291 -4.503 0.000 -15.450
5208 2733335 -7.838 -6.178 -4.790 0.000 -8.829
5209 2733335 -12.996 -11.072 -4.352 0.000 -13.610
5210 2733335 -11.806 -11.605 -3.362 0.000 -12.578
5211 2733335 -13.803 -11.367 -4.180 0.000 -11.851
5212 2733335 -7.181 -4.564 -5.036 0.000 -10.350
5213 2733335 -10.451 -10.483 -3.773 0.000 -12.312
5214 2733335 -13.837 -14.433 -2.657 0.015 -15.908
5215 2733335 -5.338 -3.245 -4.485 0.000 -9.180
5216 2733335 -16.837 -17.057 -2.193 0.000 -11.305
5217 2733335 -12.929 -11.518 -5.306 0.000 -11.909
5218 2733335 -7.308 -4.767 -4.273 0.000 -10.572
5219 2733335 -14.845 -14.634 -4.175 0.140 -12.897
5220 2733335 -8.776 -5.729 -6.655 0.000 -13.134
5221 2733335 -7.457 -10.580 -5.813 0.000 -15.281
5222 2733335 -7.925 -4.540 -5.117 0.000 -8.922
5223 2733335 -17.026 -16.240 -2.678 0.071 -12.626
5224 2733335 -12.111 -11.412 -4.045 0.115 -12.738
5225 2733335 -3.951 -3.646 -3.905 0.000 -7.542
5226 2733335 -9.793 -7.519 -4.688 0.000 -13.495
5227 2733335 -8.463 -6.883 -5.374 0.000 -12.739
5228 2733335 -11.424 -10.478 -4.109 0.001 -12.306
5229 2733335 -10.275 -7.478 -5.191 0.000 -10.550
5230 2733335 -4.703 -9.707 -3.190 0.000 -12.935
5231 2733335 -6.293 -9.917 -4.577 0.000 -11.858
5232 2733335 -12.178 -12.781 -1.802 0.000 -12.306
5233 2733335 -8.648 -5.731 -6.172 0.000 -7.704
5234 2733335 -14.388 -11.187 -4.969 0.000 -12.825
5235 2733335 -10.425 -8.839 -4.816 0.000 -12.422
5236 2733335 -7.768 -7.229 -4.132 0.000 -11.335
5237 2733335 -16.788 -14.409 -4.125 0.000 -14.806
5238 2733335 -11.802 -9.070 -5.865 0.000 -10.709
5239 2733335 -13.091 -11.424 -3.444 0.000 -13.622
5240 2733335 -14.487 -11.140 -5.080 0.000 -11.209
5241 2733335 -12.139 -10.599 -3.278 0.005 -12.709
5242 2733335 -11.034 -11.513 -3.434 0.000 -14.202
5243 2733335 -14.760 -11.868 -6.484 0.000 -10.882
5244 2733335 -10.383 -12.755 -2.050 0.000 -14.344
5245 2733335 -12.768 -9.803 -6.106 0.000 -14.415
5246 2733335 -8.265 -7.045 -4.828 0.000 -9.804
5247 2733335 -10.288 -15.592 -3.861 0.000 -12.870
5248 2733335 -14.105 -11.794 -5.574 0.000 -12.549
5249 2733335 -9.987 -7.621 -5.612 0.000 -11.800
5250 2733335 -6.990 -8.143 -2.087 0.007 -11.650
5251 2733335 -5.255 -8.423 -1.822 0.000 -11.340
5252 2733335 -9.154 -12.723 -0.288 0.018 -12.537
5253 2733335 -9.401 -8.386 -4.607 0.000 -12.877
5254 2733335 -14.239 -14.774 -2.701 0.000 -12.602
5255 2733335 -9.946 -7.847 -3.889 0.000 -8.444
5256 2733335 -10.284 -12.826 -1.549 0.000 -11.131
5257 2733335 -8.107 -7.304 -4.699 0.000 -12.608
5258 2733335 -3.903 -6.506 -0.648 0.000 -8.417
5259 2733335 -10.776 -8.778 -4.463 0.000 -11.200
5260 2733335 -9.568 -6.570 -4.978 0.000 -10.730
5261 2733335 -7.255 -9.260 -1.789 0.000 -12.791
5262 2733335 -8.063 -6.860 -3.646 0.000 -7.513
5263 2733335 -3.436 -10.214 -4.116 0.000 -12.764
5264 2733335 -13.962 -13.222 -2.473 0.000 -11.511
5265 2733335 -0.836 -11.065 -0.672 0.000 -12.113
5266 2733335 -8.687 -9.593 -0.843 0.000 -8.247
5267 2733335 -12.628 -12.926 -1.450 0.000 -11.639
5268 2733335 -8.088 -9.468 -1.037 0.000 -11.450
5269 2733335 -11.404 -13.794 -1.202 0.000 -12.392
5270 2733335 -17.908 -17.701 -2.077 0.000 -14.627
5271 2733335 -14.437 -16.602 -0.285 0.000 -13.306
5272 2733335 -11.555 -12.419 -0.869 0.000 -11.839
5273 2733335 -8.258 -8.931 -1.063 0.000 -12.101
5274 2733335 -11.612 -12.314 -1.693 0.000 -12.601
5275 2733335 -11.222 -10.373 -2.625 0.000 -10.880
5276 2733335 -4.243 -7.546 -4.244 0.000 -10.331
5277 2733335 -3.927 -3.742 -3.320 0.000 -7.884
5278 2733335 -6.644 -7.636 -1.457 0.000 -10.925
5279 2733335 -11.876 -10.286 -3.369 0.000 -11.742
5280 2733335 -7.907 -6.645 -4.494 0.000 -11.855
5281 2733335 -14.776 -14.790 -2.737 0.000 -14.374
5282 2733335 -2.085 -3.739 -2.131 0.000 -12.139
5283 2733335 -6.775 -8.529 -0.011 0.000 -11.895
5284 2733335 -0.250 -9.121 -1.961 0.000 -11.321
5285 2733335 -6.862 -9.539 -1.115 0.000 -11.767
5286 2733335 -2.910 -7.808 -2.661 0.000 -10.559
5287 2733335 -6.375 -6.816 -3.755 0.000 -10.379
5288 2733335 -0.580 -5.769 -4.485 0.094 -7.382
5289 2733335 -7.499 -4.434 -6.197 0.000 -10.648
5290 2733335 -11.359 -12.385 -1.387 0.000 -11.890
5291 2733335 -8.406 -11.009 -0.638 0.000 -11.342
5292 2733335 -6.835 -2.773 -5.807 0.000 -9.714
5293 2733335 -6.486 -9.261 -0.457 0.000 -8.883
5294 2733335 -11.236 -9.535 -4.089 0.000 -9.875
5295 2733335 -8.179 -6.431 -4.135 0.000 -8.995
5296 2733335 -1.086 -8.507 -1.636 0.000 -10.764
5297 2733335 -7.516 -6.544 -4.108 0.002 -9.410
5298 2733335 -0.831 -7.655 -2.582 0.000 -11.674
5299 2733335 -13.805 -12.321 -3.241 0.000 -12.600
5300 2733335 -7.369 -6.546 -2.558 0.000 -12.673
5301 644170 -15.042 -14.635 -4.016 0.000 -8.503
5302 644170 -0.145 -1.230 -1.302 0.000 -7.284
5303 644170 -16.545 -14.650 -5.231 0.000 -12.530
5304 644170 -10.132 -8.961 -3.562 0.000 -8.880
5305 644170 -12.048 -11.185 -5.440 0.000 -10.943
5306 644170 -13.516 -11.898 -4.006 0.000 -13.748
5307 644170 -11.814 -10.167 -3.386 0.000 -8.578
5308 644170 -11.300 -10.095 -3.864 0.213 -12.626
5309 644170 -10.282 -7.792 -4.897 0.000 -11.634
5310 644170 -7.143 -4.701 -4.177 0.000 -10.297
5311 644170 -10.415 -11.069 -2.657 0.000 -13.072
5312 644170 -11.232 -9.913 -3.706 0.000 -12.773
5313 644170 -11.064 -11.075 -3.784 0.000 -10.889
5314 644170 -5.193 -5.734 -1.847 0.000 -9.494
5315 644170 -9.271 -10.547 -3.388 0.000 -10.060
5316 644170 -11.615 -15.278 -3.887 0.000 -10.014
5317 644170 -13.423 -12.865 -3.787 0.000 -9.075
5318 644170 -8.000 -9.376 -2.522 0.000 -9.608
5319 644170 -13.503 -14.078 -3.313 0.000 -10.025
5320 644170 -11.598 -7.854 -5.531 0.000 -10.063
5321 644170 -10.346 -10.041 -3.475 0.000 -10.414
5322 644170 -9.899 -12.785 -0.919 0.000 -10.845
5323 644170 -2.546 -1.503 -4.643 0.000 -9.477
5324 644170 -15.852 -14.829 -4.169 0.000 -10.628
5325 644170 -5.719 -6.695 -2.625 0.000 -6.578
5326 644170 -9.818 -10.828 -2.296 0.000 -10.400
5327 644170 -11.323 -7.816 -5.240 0.000 -7.224
5328 644170 -9.002 -9.270 -1.470 0.000 -9.196
5329 644170 -10.636 -8.918 -3.463 0.000 -11.954
5330 644170 -8.743 -6.780 -3.735 0.000 -8.422
5331 644170 -6.593 -4.257 -4.746 0.000 -7.736
5332 644170 -13.976 -13.772 -3.987 0.000 -12.438
5333 644170 -11.553 -11.834 -3.606 0.000 -9.725
5334 644170 -11.179 -10.132 -2.792 0.000 -9.128
5335 644170 -5.591 -5.084 -4.106 0.000 -7.640
5336 644170 -6.638 -6.385 -3.392 0.006 -9.514
5337 644170 -7.209 -13.329 -1.459 0.000 -9.020
5338 644170 -9.442 -11.384 -1.342 0.000 -10.604
5339 644170 -8.825 -8.029 -3.181 0.000 -13.260
5340 644170 -9.096 -7.140 -3.698 0.000 -11.065
5341 644170 -7.373 -7.142 -1.966 0.000 -9.115
5342 644170 -10.616 -12.141 -2.064 0.000 -8.692
5343 644170 -3.105 -8.599 -2.716 0.000 -12.190
5344 644170 -10.974 -12.709 -2.193 0.286 -11.236
5345 644170 -7.592 -6.798 -4.065 0.000 -11.821
5346 644170 -7.038 -8.166 -3.975 0.000 -9.957
5347 644170 -14.312 -14.827 -3.383 0.000 -10.231
5348 644170 -6.348 -8.713 -3.890 0.000 -10.375
5349 644170 -9.490 -7.464 -3.770 0.000 -13.401
5350 644170 -14.479 -14.073 -2.273 0.000 -12.087
5351 644170 -11.013 -13.441 -2.569 0.000 -12.161
5352 644170 -5.725 -9.780 -3.484 0.000 -13.216
5353 644170 -3.723 -8.631 -2.625 0.000 -10.681
5354 644170 -4.537 -11.338 -2.337 0.000 -10.466
5355 644170 -13.934 -15.176 -0.500 0.000 -10.842
5356 644170 -16.358 -16.624 -1.473 0.000 -11.695
5357 644170 -5.725 -6.603 -0.860 0.000 -6.048
5358 644170 -0.307 -5.265 -4.428 0.000 -9.288
5359 644170 -13.169 -16.710 -0.049 0.000 -9.392
5360 644170 -9.104 -10.117 -0.721 0.000 -10.250
5361 644170 -7.640 -8.307 -1.720 0.000 -9.015
5362 644170 -9.291 -10.831 -1.699 0.000 -7.875
5363 644170 -7.807 -7.990 -2.314 0.000 -9.664
5364 644170 -13.137 -12.346 -3.228 0.000 -10.211
5365 644170 -13.825 -12.568 -3.691 0.000 -8.642
5366 644170 -12.065 -11.864 -2.615 0.000 -10.144
5367 644170 -7.975 -10.715 -1.142 0.139 -13.075
5368 644170 -10.498 -10.281 -2.612 0.000 -9.848
5369 644170 -11.236 -11.040 -1.966 0.000 -9.785
5370 644170 -11.591 -13.191 -0.802 0.000 -10.014
5371 644170 -16.317 -17.286 -0.779 0.000 -11.345
5372 644170 -10.370 -11.802 -2.416 0.000 -10.481
5373 644170 -12.097 -12.412 -2.836 0.000 -12.085
5374 644170 -1.482 -6.730 -2.282 0.000 -8.400
5375 644170 0.757 -3.747 -3.046 0.000 -7.384
5376 644170 -5.525 -6.259 -0.999 0.000 -9.003
5377 644170 -3.507 -11.740 -0.707 0.000 -9.061
5378 644170 -8.320 -8.942 -1.814 0.000 -10.938
5379 644170 -13.239 -12.416 -4.708 0.000 -10.151
5380 644170 -9.615 -15.760 -2.058 0.000 -11.377
5381 644170 -8.372 -9.357 -0.752 0.000 -11.922
5382 644170 -8.197 -9.054 -1.531 0.000 -11.337
5383 644170 -9.838 -11.793 -1.320 0.000 -11.230
5384 644170 -10.281 -11.335 -2.095 0.000 -11.013
5385 644170 -15.008 -14.322 -3.094 0.000 -11.896
5386 644170 -6.115 -5.148 -3.356 0.000 -9.603
5387 644170 -4.953 -8.418 -4.078 0.000 -10.064
5388 644170 -15.655 -13.367 -4.025 0.000 -12.534
5389 644170 -9.700 -11.872 -1.823 0.000 -9.234
5390 644170 -13.299 -11.111 -4.573 0.000 -11.789
5391 644170 -16.583 -18.421 -0.554 0.000 -12.760
5392 644170 -12.662 -13.908 -1.993 0.000 -8.944
5393 644170 -9.413 -12.762 -4.839 0.000 -12.173
5394 644170 -10.328 -10.195 -1.891 0.000 -10.703
5395 644170 -11.318 -11.012 -2.040 0.000 -10.473
5396 644170 -5.730 -12.249 -2.597 0.000 -10.349
5397 644170 -12.550 -13.630 -2.061 0.000 -11.029
5398 644170 -8.286 -9.034 -1.024 0.000 -12.041
5399 644170 -6.046 -7.374 -2.561 0.000 -9.920
5400 644170 -5.235 -7.620 -1.026 0.032 -9.609
5401 449462 -12.893 -15.385 -1.658 0.000 -13.167
5402 449462 -13.293 -13.763 -1.264 0.000 -9.192
5403 449462 -6.758 -12.040 0.841 0.539 -9.804
5404 449462 -6.138 -9.269 -0.765 0.000 -10.472
5405 449462 -9.352 -11.211 -1.057 0.013 -9.157
5406 449462 -7.544 -8.526 -0.754 0.000 -10.794
5407 449462 -3.370 -7.981 0.558 0.000 -9.919
5408 449462 -7.395 -7.659 -1.472 0.000 -11.204
5409 449462 -8.589 -9.934 -1.042 0.000 -8.877
5410 449462 -13.410 -14.202 -0.947 0.000 -9.978
5411 449462 -7.464 -12.002 -0.553 0.000 -10.956
5412 449462 -10.882 -13.724 1.108 0.000 -12.447
5413 449462 -8.859 -9.717 -1.536 0.000 -8.561
5414 449462 -3.242 -10.005 -0.766 0.000 -6.505
5415 449462 -10.434 -13.251 -0.326 0.000 -11.113
5416 449462 3.385 -4.494 -1.482 0.000 -6.120
5417 449462 -4.237 -4.656 -1.315 0.000 -9.570
5418 449462 -12.878 -16.836 0.164 0.000 -12.289
5419 449462 -0.206 -2.547 -0.795 0.000 -4.968
5420 449462 -9.383 -11.143 0.026 0.000 -8.452
5421 449462 -17.970 -19.185 -0.518 0.000 -13.357
5422 449462 -10.653 -11.267 -1.130 0.000 -9.017
5423 449462 -13.152 -21.296 -0.787 0.000 -13.544
5424 449462 -10.253 -14.450 0.537 0.000 -10.192
5425 449462 -10.244 -13.322 -0.513 0.000 -9.059
5426 449462 -4.573 -6.757 -1.411 0.000 -11.543
5427 449462 -9.908 -12.145 -0.148 0.000 -10.594
5428 449462 -9.298 -9.633 -1.400 0.000 -8.431
5429 449462 -11.415 -12.607 -0.544 0.000 -9.496
5430 449462 -2.571 -8.820 -1.337 0.057 -9.658
5431 449462 -7.435 -8.916 -1.702 0.032 -13.749
5432 449462 -9.034 -11.170 -0.253 0.000 -8.876
5433 449462 -9.237 -9.338 -1.632 0.000 -8.988
5434 449462 -5.738 -8.521 -0.350 0.000 -11.935
5435 449462 -7.107 -9.227 -1.474 0.000 -9.384
5436 449462 -11.147 -12.266 -1.341 0.070 -13.225
5437 449462 -10.975 -12.836 -1.382 0.000 -9.679
5438 449462 -5.032 -7.939 -0.331 0.000 -7.469
5439 449462 -8.267 -10.557 -0.950 0.000 -10.320
5440 449462 -6.667 -11.968 1.655 0.000 -9.551
5441 449462 -4.608 -12.149 0.006 0.000 -9.869
5442 449462 -4.983 -7.439 0.622 0.000 -9.601
5443 449462 -11.385 -12.018 -1.099 0.000 -11.544
5444 449462 -7.836 -10.290 -1.340 0.000 -10.486
5445 449462 -6.907 -15.648 -0.294 0.000 -10.366
5446 449462 -4.623 -10.552 -1.609 0.000 -8.204
5447 449462 -17.555 -19.904 -1.327 0.000 -13.204
5448 449462 -8.388 -9.291 -2.893 0.000 -9.718
