Ligand,Affinity
Lig14,-4.4127965
Lig14,-4.34529686
Lig14,-4.27407455
Lig14,-4.14669609
Lig14,-4.08531666
Lig14,-3.81609702
Lig14,-3.72114778
Lig14,-3.68476391
Lig14,-3.56291461
Lig14,-3.47217846
Lig14,-3.46311879
Lig14,-3.45626545
Lig14,-3.41325688
Lig14,-3.38830066
Lig14,-3.34675884
Lig14,-3.33906627
Lig14,-3.31860542
Lig14,-3.28701639
Lig14,-3.22153687
Lig14,-3.17576575
Lig14,-3.13389039
Lig14,-3.13235784
Lig14,-3.12043142
Lig14,-3.10904694
Lig14,-3.09132528
Lig14,-3.09131718
Lig14,-3.08046532
Lig14,-3.07985806
Lig14,-3.05686307
Lig14,-3.05513763
Lig14,-3.03564906
Lig14,-3.02219653
Lig14,-3.01654482
Lig14,-2.98574162
Lig14,-2.93979955
Lig14,-2.93407917
Lig14,-2.88651299
Lig14,-2.85285258
Lig14,-2.85102963
Lig14,-2.78564048
Lig14,-2.78349996
Lig14,-2.78013849
Lig14,-2.7512157
Lig14,-2.7115016
Lig14,-2.68107748
Lig14,-2.61088252
Lig14,-2.60049176
Lig150,-5.15731335
Lig150,-4.81285858
Lig150,-4.75736713
Lig150,-4.40977764
Lig150,-4.35561848
Lig150,-4.26952314
Lig150,-4.25845623
Lig150,-4.23217535
Lig150,-4.2196846
Lig150,-4.21241236
Lig150,-4.02891064
Lig150,-3.99808884
Lig150,-3.89732862
Lig150,-3.88672233
Lig150,-3.85605264
Lig150,-3.75234556
Lig150,-3.69313359
Lig150,-3.67203522
Lig150,-3.66908336
Lig150,-3.64826798
Lig150,-3.6337142
Lig150,-3.62171841
Lig150,-3.56274629
Lig150,-3.55260658
Lig150,-3.46261597
Lig150,-3.40728426
Lig150,-3.38075423
Lig150,-3.3426435
Lig150,-3.2583878
Lig150,-3.24449849
Lig150,-3.23896551
Lig150,-3.23264313
Lig150,-3.17852926
Lig150,-3.16506505
Lig150,-3.11026406
Lig150,-3.02284265
Lig150,-2.97483587
Lig150,-2.94024563
Lig150,-2.92774296
Lig150,-2.92464113
Lig150,-2.85147071
Lig150,-2.83745813
Lig150,-2.83737874
Lig150,-2.82284331
Lig150,-2.8016572
Lig150,-2.71621585
Lig150,-2.69457269
Lig150,-2.69230604
Lig151,-6.12259102
Lig151,-6.06147051
Lig151,-5.58773756
Lig151,-5.35230207
Lig151,-5.24957991
Lig151,-5.19106579
Lig151,-5.15850306
Lig151,-5.01614046
Lig151,-4.9679265
Lig151,-4.92118025
Lig151,-4.8572216
Lig151,-4.8448863
Lig151,-4.7000432
Lig151,-4.5206728
Lig151,-4.43766117
Lig151,-4.43408918
Lig151,-4.33689404
Lig151,-4.32126427
Lig151,-4.30214214
Lig151,-4.21713972
Lig151,-4.02122784
Lig151,-3.99513888
Lig151,-3.95823646
Lig151,-3.92949867
Lig151,-3.90629697
Lig151,-3.90468025
Lig151,-3.90247035
Lig151,-3.88842869
Lig151,-3.84541273
Lig151,-3.80946231
Lig151,-3.79517412
Lig151,-3.68392253
Lig151,-3.61321735
Lig151,-3.60310984
Lig151,-3.60085034
Lig151,-3.59780955
Lig151,-3.57441092
Lig151,-3.56670547
Lig151,-3.5582304
Lig151,-3.46641493
Lig151,-3.46542215
Lig151,-3.46350002
Lig151,-3.37693048
Lig151,-3.35869765
Lig151,-3.3254981
Lig151,-3.29315329
Lig151,-3.25141191
Lig151,-3.22896123
Lig151,-3.2170434
Lig151,-3.1758647
Lig152,-4.9945755
Lig152,-4.89139271
Lig152,-4.71216249
Lig152,-4.65689945
Lig152,-4.63518667
Lig152,-4.51553154
Lig152,-4.20446777
Lig152,-4.09204912
Lig152,-4.06894732
Lig152,-4.06463528
Lig152,-4.06370354
Lig152,-3.98812366
Lig152,-3.88164139
Lig152,-3.82597494
Lig152,-3.80330586
Lig152,-3.67234612
Lig152,-3.62810707
Lig152,-3.53175163
Lig152,-3.50428319
Lig152,-3.46719575
Lig152,-3.40037417
Lig152,-3.373909
Lig152,-3.31796217
Lig152,-3.22141314
Lig152,-3.11809993
Lig152,-3.04613256
Lig152,-3.02439928
Lig152,-3.00540972
Lig152,-2.99877071
Lig152,-2.95319057
Lig152,-2.94386125
Lig152,-2.91305685
Lig152,-2.86047316
Lig152,-2.84176445
Lig152,-2.84026694
Lig152,-2.83710885
Lig152,-2.81793451
Lig152,-2.81701398
Lig152,-2.78358436
Lig152,-2.73091149
Lig152,-2.70105004
Lig152,-2.6839323
Lig152,-2.67094851
Lig152,-2.65849829
Lig152,-2.63731027
Lig152,-2.61633396
Lig152,-2.60885859
Lig152,-2.60247111
Lig152,-2.55712414
Lig152,-2.5363276
Lig153,-5.03705311
Lig153,-5.01897192
Lig153,-5.01701069
Lig153,-4.85057545
Lig153,-4.84437513
Lig153,-4.83170414
Lig153,-4.81871843
Lig153,-4.81491327
Lig153,-4.81063461
Lig153,-4.7614665
Lig153,-4.64848995
Lig153,-4.59743977
Lig153,-4.59738684
Lig153,-4.52939463
Lig153,-4.34517622
Lig153,-4.33224821
Lig153,-4.32730198
Lig153,-4.31791782
Lig153,-4.27638245
Lig153,-4.27512598
Lig153,-4.27241898
Lig153,-4.232903
Lig153,-4.22022438
Lig153,-4.05857611
Lig153,-4.04492998
Lig153,-3.99183297
Lig153,-3.94696808
Lig153,-3.94097495
Lig153,-3.92867947
Lig153,-3.91621447
Lig153,-3.9118886
Lig153,-3.91023684
Lig153,-3.88765264
Lig153,-3.86989617
Lig153,-3.85429025
Lig153,-3.84333205
Lig153,-3.8358078
Lig153,-3.80798697
Lig153,-3.74977469
Lig153,-3.74283099
Lig153,-3.74006081
Lig153,-3.68485045
Lig153,-3.66201973
Lig153,-3.61816144
Lig153,-3.56398082
Lig153,-3.50950909
Lig153,-3.49344087
Lig153,-3.47539735
Lig153,-3.40187669
Lig153,-3.34654164
Lig154,-4.84541559
Lig154,-4.8238368
Lig154,-4.76884127
Lig154,-4.67941332
Lig154,-4.64512348
Lig154,-4.62903261
Lig154,-4.60405874
Lig154,-4.59133816
Lig154,-4.56455421
Lig154,-4.48929453
Lig154,-4.47402191
Lig154,-4.46906567
Lig154,-4.45335245
Lig154,-4.34723997
Lig154,-4.24227476
Lig154,-4.19391727
Lig154,-4.18694592
Lig154,-4.17664528
Lig154,-4.13480091
Lig154,-4.09289885
Lig154,-3.97447824
Lig154,-3.9414084
Lig154,-3.93751168
Lig154,-3.92303896
Lig154,-3.9150908
Lig154,-3.89626741
Lig154,-3.84965587
Lig154,-3.80225992
Lig154,-3.79977512
Lig154,-3.79633975
Lig154,-3.79013038
Lig154,-3.70777178
Lig154,-3.70670319
Lig154,-3.67874336
Lig154,-3.64717269
Lig154,-3.63968039
Lig154,-3.58568859
Lig154,-3.4783659
Lig154,-3.4492116
Lig154,-3.44495034
Lig154,-3.39349055
Lig154,-3.33895397
Lig154,-3.32685637
Lig154,-3.30511642
Lig154,-3.23269224
Lig154,-3.23223758
Lig154,-3.18185878
Lig154,-3.17495394
Lig154,-3.16517878
Lig154,-3.10009432
Lig155,-5.07138062
Lig155,-4.77892542
Lig155,-4.58938456
Lig155,-4.52246714
Lig155,-4.50402498
Lig155,-4.49771976
Lig155,-4.26821423
Lig155,-4.25766468
Lig155,-4.25754833
Lig155,-4.07731342
Lig155,-4.03968048
Lig155,-4.0292201
Lig155,-3.98407197
Lig155,-3.98316836
Lig155,-3.98006582
Lig155,-3.96624517
Lig155,-3.84852695
Lig155,-3.7864747
Lig155,-3.78280592
Lig155,-3.71466327
Lig155,-3.6060667
Lig155,-3.57929325
Lig155,-3.57818007
Lig155,-3.51054716
Lig155,-3.47461939
Lig155,-3.4729619
Lig155,-3.40994787
Lig155,-3.40407753
Lig155,-3.39386177
Lig155,-3.33561397
Lig155,-3.30923986
Lig155,-3.30631828
Lig155,-3.25292253
Lig155,-3.23826957
Lig155,-3.23479438
Lig155,-3.21246672
Lig155,-3.15678525
Lig155,-3.09382391
Lig155,-3.07240057
Lig155,-3.04163933
Lig155,-3.01267552
Lig155,-2.99621201
Lig155,-2.99545789
Lig155,-2.99334574
Lig155,-2.99011707
Lig155,-2.98347616
Lig155,-2.97634459
Lig155,-2.96034408
Lig155,-2.94922733
Lig156,-4.93271255
Lig156,-4.81496382
Lig156,-4.77762413
Lig156,-4.64765453
Lig156,-4.64680576
Lig156,-4.64250898
Lig156,-4.54929924
Lig156,-4.47874165
Lig156,-4.42267513
Lig156,-4.40973043
Lig156,-4.29818487
Lig156,-4.20299435
Lig156,-4.16794109
Lig156,-4.09165621
Lig156,-4.07430649
Lig156,-4.06270027
Lig156,-4.01281548
Lig156,-4.00000858
Lig156,-3.98714161
Lig156,-3.9392736
Lig156,-3.92805648
Lig156,-3.91473985
Lig156,-3.90846729
Lig156,-3.86716723
Lig156,-3.75692272
Lig156,-3.74569845
Lig156,-3.73425508
Lig156,-3.6672802
Lig156,-3.64582729
Lig156,-3.60573268
Lig156,-3.60066628
Lig156,-3.57487416
Lig156,-3.41717625
Lig156,-3.41441488
Lig156,-3.35243773
Lig156,-3.33927512
Lig156,-3.31514597
Lig156,-3.30941033
Lig156,-3.26881981
Lig156,-3.22899389
Lig156,-3.22798491
Lig156,-3.20511627
Lig156,-3.19850802
Lig156,-3.19170761
Lig156,-3.18133378
Lig156,-3.13769341
Lig156,-3.06673145
Lig156,-3.02400303
Lig156,-3.0153935
Lig157,-5.87917185
Lig157,-5.72666454
Lig157,-5.69618654
Lig157,-5.68277884
Lig157,-5.64937973
Lig157,-5.58657312
Lig157,-5.51121569
Lig157,-5.40784407
Lig157,-5.38443375
Lig157,-5.14381075
Lig157,-5.09856844
Lig157,-5.08453274
Lig157,-5.05370426
Lig157,-5.04398537
Lig157,-5.03141785
Lig157,-4.96951056
Lig157,-4.89711332
Lig157,-4.81122971
Lig157,-4.73829556
Lig157,-4.66663218
Lig157,-4.65468979
Lig157,-4.57401228
Lig157,-4.56548262
Lig157,-4.48595285
Lig157,-4.37911797
Lig157,-4.36015034
Lig157,-4.27987146
Lig157,-4.27313137
Lig157,-4.27011871
Lig157,-4.26662445
Lig157,-4.21173191
Lig157,-4.17308474
Lig157,-4.16760254
Lig157,-4.1248579
Lig157,-4.11226225
Lig157,-4.02604961
Lig157,-4.01147985
Lig157,-4.00965166
Lig157,-3.97961354
Lig157,-3.9513905
Lig157,-3.94245768
Lig157,-3.93631577
Lig157,-3.92630744
Lig157,-3.87272477
Lig157,-3.85696411
Lig157,-3.82932043
Lig157,-3.82091498
Lig157,-3.81875396
Lig157,-3.79013872
Lig158,-5.25127697
Lig158,-5.20724487
Lig158,-5.14909935
Lig158,-5.04952383
Lig158,-4.60058737
Lig158,-4.51101923
Lig158,-4.49338865
Lig158,-4.46001291
Lig158,-4.44215679
Lig158,-4.41128445
Lig158,-4.39497662
Lig158,-4.32613277
Lig158,-4.3161602
Lig158,-4.30404091
Lig158,-4.11094093
Lig158,-4.10183525
Lig158,-4.04068851
Lig158,-3.96238804
Lig158,-3.95523
Lig158,-3.918823
Lig158,-3.8745141
Lig158,-3.81404185
Lig158,-3.81318378
Lig158,-3.79838276
Lig158,-3.78047228
Lig158,-3.77738595
Lig158,-3.76528049
Lig158,-3.74888134
Lig158,-3.68025255
Lig158,-3.60194206
Lig158,-3.59522676
Lig158,-3.57236362
Lig158,-3.5660975
Lig158,-3.51594567
Lig158,-3.51243782
Lig158,-3.48946857
Lig158,-3.40393806
Lig158,-3.3940742
Lig158,-3.38820696
Lig158,-3.38741851
Lig158,-3.37679982
Lig158,-3.36764812
Lig158,-3.32063389
Lig158,-3.31401348
Lig158,-3.2902
Lig158,-3.28550744
Lig158,-3.2396853
Lig158,-3.18656683
Lig158,-3.16394114
Lig158,-3.11963272
Lig159,-6.80722046
Lig159,-6.78565407
Lig159,-6.58903456
Lig159,-6.46232224
Lig159,-6.44777632
Lig159,-6.40383339
Lig159,-6.34693813
Lig159,-6.29424477
Lig159,-6.07890892
Lig159,-5.98392487
Lig159,-5.97867489
Lig159,-5.91862679
Lig159,-5.81829929
Lig159,-5.81004095
Lig159,-5.62387896
Lig159,-5.57366323
Lig159,-5.56545544
Lig159,-5.53811693
Lig159,-5.52233696
Lig159,-5.48690701
Lig159,-5.39088964
Lig159,-5.36305094
Lig159,-5.34162283
Lig159,-5.26120853
Lig159,-5.22617626
Lig159,-5.13862467
Lig159,-5.09501553
Lig159,-5.05649137
Lig159,-4.97366095
Lig159,-4.97323942
Lig159,-4.92433405
Lig159,-4.91379213
Lig159,-4.91096115
Lig159,-4.84477139
Lig159,-4.79009819
Lig159,-4.75194359
Lig159,-4.75100231
Lig159,-4.74557066
Lig159,-4.70559406
Lig159,-4.65959072
Lig159,-4.60146952
Lig159,-4.56619644
Lig159,-4.56556463
Lig159,-4.53876352
Lig159,-4.48962164
Lig159,-4.46306467
Lig159,-4.42981625
Lig159,-4.42587423
Lig159,-4.3279376
Lig159,-4.32769775
Lig15,-6.33351278
Lig15,-5.35705471
Lig15,-5.23120832
Lig15,-5.08097601
Lig15,-4.82755232
Lig15,-4.5914278
Lig15,-4.35491657
Lig15,-4.30081558
Lig15,-4.28656578
Lig15,-4.24320555
Lig15,-4.22043848
Lig15,-4.15399742
Lig15,-4.14607716
Lig15,-4.10801411
Lig15,-4.08870888
Lig15,-3.83070159
Lig15,-3.81610608
Lig15,-3.71383071
Lig15,-3.68762445
Lig15,-3.66995072
Lig15,-3.6275959
Lig15,-3.61719298
Lig15,-3.59399199
Lig15,-3.5660255
Lig15,-3.56079245
Lig15,-3.50707865
Lig15,-3.48967695
Lig15,-3.48146296
Lig15,-3.47404814
Lig15,-3.42409563
Lig15,-3.42229486
Lig15,-3.40279913
Lig15,-3.39884543
Lig15,-3.34964442
Lig15,-3.34015012
Lig160,-6.88225651
Lig160,-6.40273142
Lig160,-6.27240944
Lig160,-6.24863482
Lig160,-6.21122026
Lig160,-6.16800785
Lig160,-6.10787535
Lig160,-5.98238468
Lig160,-5.98100805
Lig160,-5.97858
Lig160,-5.89110088
Lig160,-5.73844004
Lig160,-5.68669558
Lig160,-5.62610531
Lig160,-5.51814747
Lig160,-5.48389339
Lig160,-5.30704117
Lig160,-5.26211405
Lig160,-5.14003754
Lig160,-5.09912205
Lig160,-5.03334904
Lig160,-5.00165606
Lig160,-4.87995195
Lig160,-4.82711172
Lig160,-4.78553152
Lig160,-4.77475929
Lig160,-4.71487045
Lig160,-4.68792772
Lig160,-4.65900993
Lig160,-4.6539917
Lig160,-4.64589357
Lig160,-4.63269567
Lig160,-4.61521864
Lig160,-4.61496782
Lig160,-4.54888964
Lig160,-4.51769114
Lig160,-4.49676657
Lig160,-4.49070835
Lig160,-4.47047091
Lig160,-4.46448183
Lig160,-4.44363976
Lig160,-4.41102839
Lig160,-4.4068718
Lig160,-4.38903809
Lig160,-4.38008833
Lig160,-4.32467222
Lig160,-4.31454515
Lig160,-4.31392145
Lig160,-4.27441692
Lig160,-4.26744604
Lig161,-6.53422213
Lig161,-6.12887383
Lig161,-6.07470846
Lig161,-6.05914688
Lig161,-6.05453348
Lig161,-5.98760414
Lig161,-5.79813576
Lig161,-5.74376535
Lig161,-5.70716429
Lig161,-5.69760895
Lig161,-5.65593243
Lig161,-5.65523911
Lig161,-5.62564039
Lig161,-5.52737522
Lig161,-5.51771402
Lig161,-5.500525
Lig161,-5.39506865
Lig161,-5.25710249
Lig161,-5.15901995
Lig161,-5.15458107
Lig161,-5.15419436
Lig161,-5.11429024
Lig161,-5.07492352
Lig161,-5.03310061
Lig161,-5.0267334
Lig161,-4.9963541
Lig161,-4.9722271
Lig161,-4.94640636
Lig161,-4.75723982
Lig161,-4.75570869
Lig161,-4.74450111
Lig161,-4.73821402
Lig161,-4.60806322
Lig161,-4.56942129
Lig161,-4.56522417
Lig161,-4.55720186
Lig161,-4.55705738
Lig161,-4.53846836
Lig161,-4.48629379
Lig161,-4.46338606
Lig161,-4.4550581
Lig161,-4.45085239
Lig161,-4.38558292
Lig161,-4.31985426
Lig161,-4.31087255
Lig161,-4.2321372
Lig161,-4.23209381
Lig161,-4.19102573
Lig161,-4.14498281
Lig162,-5.92514515
Lig162,-5.92136908
Lig162,-5.82182312
Lig162,-5.81253958
Lig162,-5.69908142
Lig162,-5.5341239
Lig162,-5.53356791
Lig162,-5.30434608
Lig162,-5.27038097
Lig162,-5.27009916
Lig162,-5.20871782
Lig162,-5.20409584
Lig162,-5.05133677
Lig162,-5.0204196
Lig162,-4.92460871
Lig162,-4.91009283
Lig162,-4.90135384
Lig162,-4.87598944
Lig162,-4.83113766
Lig162,-4.79641819
Lig162,-4.77513313
Lig162,-4.76670551
Lig162,-4.76479292
Lig162,-4.75999832
Lig162,-4.70850992
Lig162,-4.70476151
Lig162,-4.62787437
Lig162,-4.61658001
Lig162,-4.58500814
Lig162,-4.57320738
Lig162,-4.56987
Lig162,-4.5496521
Lig162,-4.51233768
Lig162,-4.47156906
Lig162,-4.423563
Lig162,-4.28507853
Lig162,-4.26355648
Lig162,-4.23314905
Lig162,-4.20322227
Lig162,-4.17005777
Lig162,-4.12606907
Lig162,-4.11951447
Lig162,-4.11191607
Lig162,-4.10992861
Lig162,-3.9897387
Lig162,-3.98173451
Lig162,-3.84308171
Lig162,-3.79609251
Lig162,-3.70409966
Lig162,-3.68589878
Lig163,-6.26071358
Lig163,-5.80085135
Lig163,-5.61191702
Lig163,-5.56449223
Lig163,-5.49373055
Lig163,-5.35903835
Lig163,-5.25505638
Lig163,-5.25291967
Lig163,-5.23987913
Lig163,-5.16530085
Lig163,-5.12828636
Lig163,-5.09231472
Lig163,-5.07314014
Lig163,-5.04806662
Lig163,-5.0437851
Lig163,-4.95260048
Lig163,-4.90924215
Lig163,-4.85124397
Lig163,-4.75920725
Lig163,-4.75525141
Lig163,-4.74024248
Lig163,-4.71115637
Lig163,-4.70688009
Lig163,-4.66302204
Lig163,-4.62036467
Lig163,-4.59971905
Lig163,-4.55813742
Lig163,-4.55049658
Lig163,-4.50264788
Lig163,-4.45832825
Lig163,-4.43644333
Lig163,-4.42227268
Lig163,-4.39012098
Lig163,-4.36891127
Lig163,-4.35992384
Lig163,-4.33044863
Lig163,-4.26207495
Lig163,-4.2366581
Lig163,-4.21940565
Lig163,-4.19223261
Lig163,-4.11873102
Lig163,-4.11305714
Lig163,-4.07366705
Lig163,-4.07177162
Lig163,-4.06458092
Lig163,-4.04094887
Lig163,-4.02516937
Lig163,-3.98171329
Lig163,-3.97868514
Lig163,-3.9591198
Lig164,-5.70828485
Lig164,-5.57020617
Lig164,-5.52384186
Lig164,-5.22822475
Lig164,-5.18138409
Lig164,-5.13182688
Lig164,-5.0861764
Lig164,-5.0650239
Lig164,-5.04088593
Lig164,-4.96063328
Lig164,-4.89903688
Lig164,-4.88449907
Lig164,-4.84068966
Lig164,-4.78530502
Lig164,-4.74207115
Lig164,-4.64794493
Lig164,-4.60154009
Lig164,-4.5524087
Lig164,-4.52181196
Lig164,-4.50259256
Lig164,-4.49269247
Lig164,-4.46509027
Lig164,-4.45063686
Lig164,-4.42552567
Lig164,-4.38503027
Lig164,-4.38500214
Lig164,-4.37204933
Lig164,-4.37040186
Lig164,-4.33033085
Lig164,-4.28206444
Lig164,-4.2756381
Lig164,-4.23265409
Lig164,-4.22654915
Lig164,-4.21800709
Lig164,-4.14122677
Lig164,-4.14102983
Lig164,-4.0744729
Lig164,-4.06012011
Lig164,-4.01371908
Lig164,-3.97998929
Lig164,-3.89984083
Lig164,-3.89112306
Lig164,-3.88558888
Lig164,-3.88219476
Lig164,-3.88052106
Lig164,-3.77774644
Lig164,-3.73302031
Lig164,-3.70724392
Lig164,-3.69851899
Lig164,-3.67132115
Lig165,-4.70854139
Lig165,-4.69898129
Lig165,-4.61268663
Lig165,-4.61264324
Lig165,-4.48275948
Lig165,-4.46897745
Lig165,-4.37327051
Lig165,-4.34094429
Lig165,-4.26221371
Lig165,-4.23310137
Lig165,-4.18114996
Lig165,-4.12009478
Lig165,-3.90617847
Lig165,-3.90332603
Lig165,-3.90242314
Lig165,-3.86975479
Lig165,-3.81205297
Lig165,-3.7762208
Lig165,-3.77612734
Lig165,-3.73857093
Lig165,-3.72004223
Lig165,-3.66746783
Lig165,-3.66689062
Lig165,-3.64925623
Lig165,-3.60631204
Lig165,-3.5958457
Lig165,-3.57814074
Lig165,-3.57554555
Lig165,-3.55359721
Lig165,-3.53026342
Lig165,-3.47544599
Lig165,-3.47097802
Lig165,-3.45982647
Lig165,-3.3928721
Lig165,-3.37791872
Lig165,-3.36452579
Lig165,-3.36333394
Lig165,-3.34415412
Lig165,-3.30201769
Lig165,-3.29712272
Lig165,-3.28694844
Lig165,-3.23785424
Lig165,-3.19677401
Lig165,-3.14707637
Lig165,-3.11790466
Lig165,-3.06313229
Lig165,-2.98924088
Lig165,-2.96297002
Lig165,-2.94411445
Lig165,-2.94383812
Lig166,-5.04407454
Lig166,-5.01022768
Lig166,-4.8503108
Lig166,-4.75456476
Lig166,-4.75243855
Lig166,-4.74101019
Lig166,-4.63896704
Lig166,-4.59995365
Lig166,-4.54939318
Lig166,-4.47706032
Lig166,-4.46958208
Lig166,-4.37886286
Lig166,-4.30208635
Lig166,-4.29817677
Lig166,-4.28088045
Lig166,-4.23180246
Lig166,-4.11993122
Lig166,-4.10028267
Lig166,-4.09062386
Lig166,-4.08360577
Lig166,-4.07421637
Lig166,-4.05198336
Lig166,-4.01583099
Lig166,-3.98066759
Lig166,-3.94891667
Lig166,-3.94085765
Lig166,-3.88821006
Lig166,-3.83564138
Lig166,-3.78941822
Lig166,-3.76551223
Lig166,-3.74098706
Lig166,-3.71071625
Lig166,-3.68913722
Lig166,-3.57145071
Lig166,-3.54591417
Lig166,-3.53322816
Lig166,-3.53176022
Lig166,-3.50870419
Lig166,-3.50120354
Lig166,-3.50067067
Lig166,-3.47843456
Lig166,-3.45955586
Lig166,-3.44293666
Lig166,-3.44008946
Lig166,-3.43315601
Lig166,-3.41249609
Lig166,-3.39145231
Lig166,-3.38649464
Lig166,-3.31329536
Lig166,-3.28538561
Lig167,-4.78495407
Lig167,-4.71608639
Lig167,-4.32649851
Lig167,-4.1823082
Lig167,-4.08415985
Lig167,-4.01689672
Lig167,-3.95762682
Lig167,-3.84870768
Lig167,-3.83014083
Lig167,-3.8120656
Lig167,-3.69828367
Lig167,-3.67967415
Lig167,-3.67931437
Lig167,-3.65900302
Lig167,-3.65548253
Lig167,-3.63811302
Lig167,-3.63570237
Lig167,-3.61322784
Lig167,-3.55971766
Lig167,-3.54776955
Lig167,-3.52916765
Lig167,-3.47747326
Lig167,-3.46202254
Lig167,-3.38823676
Lig167,-3.37241817
Lig167,-3.37116551
Lig167,-3.34148669
Lig167,-3.33788919
Lig167,-3.32203555
Lig167,-3.16558981
Lig167,-3.14753628
Lig167,-3.12335825
Lig167,-3.06141686
Lig167,-3.0353334
Lig167,-3.03363872
Lig167,-3.03357267
Lig167,-3.01716781
Lig167,-2.94761968
Lig167,-2.91354704
Lig167,-2.91305113
Lig167,-2.89917374
Lig167,-2.88223481
Lig167,-2.84260678
Lig167,-2.83102798
Lig167,-2.81778455
Lig167,-2.80261278
Lig167,-2.77446532
Lig167,-2.72737598
Lig167,-2.69856858
Lig168,-5.08568859
Lig168,-4.53600359
Lig168,-4.42161942
Lig168,-4.33252954
Lig168,-4.12535906
Lig168,-3.75778675
Lig168,-3.75628138
Lig168,-3.71606278
Lig168,-3.68119788
Lig168,-3.61724448
Lig168,-3.56420755
Lig168,-3.54468393
Lig168,-3.50013041
Lig168,-3.29748631
Lig168,-3.28568959
Lig168,-3.27869654
Lig168,-3.22318077
Lig168,-3.21541095
Lig168,-3.1618371
Lig168,-3.12748432
Lig168,-3.11851215
Lig168,-3.11121321
Lig168,-3.0929265
Lig168,-2.9896915
Lig168,-2.96943259
Lig168,-2.96673989
Lig168,-2.95648074
Lig168,-2.94236779
Lig168,-2.89861226
Lig168,-2.89845848
Lig168,-2.88308072
Lig168,-2.87960649
Lig168,-2.87903523
Lig168,-2.84673429
Lig168,-2.8319664
Lig168,-2.80488014
Lig168,-2.76101494
Lig168,-2.75233841
Lig168,-2.74936247
Lig168,-2.66885853
Lig168,-2.65874124
Lig168,-2.58323121
Lig168,-2.56873989
Lig168,-2.56727266
Lig168,-2.53510165
Lig168,-2.51905847
Lig168,-2.50265241
Lig168,-2.49190998
Lig168,-2.39239645
Lig169,-5.60365486
Lig169,-5.58274221
Lig169,-5.40286303
Lig169,-5.36285734
Lig169,-5.27759504
Lig169,-5.27100325
Lig169,-5.05498314
Lig169,-5.01766586
Lig169,-4.88569784
Lig169,-4.87746572
Lig169,-4.77314138
Lig169,-4.74492645
Lig169,-4.73389101
Lig169,-4.69547987
Lig169,-4.49711323
Lig169,-4.46734047
Lig169,-4.41199541
Lig169,-4.32946587
Lig169,-4.31835842
Lig169,-4.28360891
Lig169,-4.25867987
Lig169,-4.1949482
Lig169,-4.18333912
Lig169,-4.15277243
Lig169,-4.14068031
Lig169,-4.12809992
Lig169,-4.10770655
Lig169,-4.08922052
Lig169,-4.05143499
Lig169,-4.02131367
Lig169,-4.00860119
Lig169,-3.98146391
Lig169,-3.95344639
Lig169,-3.94480038
Lig169,-3.93366742
Lig169,-3.90460491
Lig169,-3.89691687
Lig169,-3.87857294
Lig169,-3.86381316
Lig169,-3.85791922
Lig169,-3.84391785
Lig169,-3.83564568
Lig169,-3.81958604
Lig169,-3.79845262
Lig169,-3.76769781
Lig169,-3.75692344
Lig169,-3.72270632
Lig169,-3.71525693
Lig169,-3.70126581
Lig169,-3.66926003
Lig16,-5.63619804
Lig16,-5.0311594
Lig16,-4.86237288
Lig16,-4.82173014
Lig16,-4.8211441
Lig16,-4.7196846
Lig16,-4.58304405
Lig16,-4.57513285
Lig16,-4.56107903
Lig16,-4.41458368
Lig16,-4.19708204
Lig16,-4.19256592
Lig16,-4.14084625
Lig16,-4.0725379
Lig16,-4.07010698
Lig16,-4.0665164
Lig16,-4.01539803
Lig16,-3.93309069
Lig16,-3.92716551
Lig16,-3.92042708
Lig16,-3.91408944
Lig16,-3.90102744
Lig16,-3.86850643
Lig16,-3.82976747
Lig16,-3.79080987
Lig16,-3.73578739
Lig16,-3.7157135
Lig16,-3.7008388
Lig16,-3.64267778
Lig16,-3.63665152
Lig16,-3.59803581
Lig16,-3.59531164
Lig16,-3.58725858
Lig16,-3.55172658
Lig16,-3.53823566
Lig16,-3.52831197
Lig16,-3.52423716
Lig16,-3.52254486
Lig16,-3.49847603
Lig16,-3.49501991
Lig16,-3.49406028
Lig16,-3.44332647
Lig16,-3.41836214
Lig16,-3.38689876
Lig16,-3.38004899
Lig16,-3.26941752
Lig16,-3.2352314
Lig16,-3.21823311
Lig16,-3.20965672
Lig16,-3.15612316
Lig170,-5.82598019
Lig170,-5.6223855
Lig170,-5.60023308
Lig170,-5.53254366
Lig170,-5.40092087
Lig170,-5.33941698
Lig170,-5.23097181
Lig170,-5.19606352
Lig170,-5.04650116
Lig170,-5.02568197
Lig170,-4.93289995
Lig170,-4.90376568
Lig170,-4.63693571
Lig170,-4.60390043
Lig170,-4.60085058
Lig170,-4.51667881
Lig170,-4.48084545
Lig170,-4.44325113
Lig170,-4.40966082
Lig170,-4.37491989
Lig170,-4.35442972
Lig170,-4.33307219
Lig170,-4.31956959
Lig170,-4.28161669
Lig170,-4.25519228
Lig170,-4.23598623
Lig170,-4.11066198
Lig170,-4.11023283
Lig170,-4.10897398
Lig170,-4.04249477
Lig170,-4.02914429
Lig170,-4.0183692
Lig170,-3.99554324
Lig170,-3.9074192
Lig170,-3.90543365
Lig170,-3.90510511
Lig170,-3.89143062
Lig170,-3.86677837
Lig170,-3.85349393
Lig170,-3.83607721
Lig170,-3.81840444
Lig170,-3.79122376
