"Index","pIC50"
115,5.93897314329807
116,5.93897314329807
215,5.93897314329807
216,5.93897314329807
275,5.93897314329807
276,5.93897314329807
277,5.93897314329807
278,5.93897314329807
279,5.93897314329807
280,5.93897314329807
7,5.6332531718359
8,5.6332531718359
21,5.6332531718359
22,5.6332531718359
29,5.6332531718359
30,5.6332531718359
125,5.6332531718359
126,5.6332531718359
127,5.6332531718359
128,5.6332531718359
1,5.32753320037374
2,5.32753320037374
3,5.32753320037374
4,5.32753320037374
5,5.32753320037374
6,5.32753320037374
9,5.32753320037374
10,5.32753320037374
11,5.32753320037374
12,5.32753320037374
13,5.32753320037374
14,5.32753320037374
15,5.32753320037374
16,5.32753320037374
17,5.32753320037374
18,5.32753320037374
19,5.32753320037374
20,5.32753320037374
23,5.32753320037374
24,5.32753320037374
25,5.32753320037374
26,5.32753320037374
27,5.32753320037374
28,5.32753320037374
31,5.32753320037374
32,5.32753320037374
33,5.32753320037374
34,5.32753320037374
35,5.32753320037374
36,5.32753320037374
37,5.32753320037374
38,5.32753320037374
39,5.32753320037374
40,5.32753320037374
41,5.32753320037374
42,5.32753320037374
43,5.32753320037374
44,5.32753320037374
45,5.32753320037374
46,5.32753320037374
47,5.32753320037374
48,5.32753320037374
49,5.32753320037374
50,5.32753320037374
51,5.32753320037374
52,5.32753320037374
53,5.32753320037374
54,5.32753320037374
55,5.32753320037374
56,5.32753320037374
57,5.32753320037374
58,5.32753320037374
59,5.32753320037374
60,5.32753320037374
61,5.32753320037374
62,5.32753320037374
63,5.32753320037374
64,5.32753320037374
65,5.32753320037374
66,5.32753320037374
67,5.32753320037374
68,5.32753320037374
69,5.32753320037374
70,5.32753320037374
71,5.32753320037374
72,5.32753320037374
73,5.32753320037374
74,5.32753320037374
75,5.32753320037374
76,5.32753320037374
77,5.32753320037374
78,5.32753320037374
79,5.32753320037374
80,5.32753320037374
81,5.32753320037374
82,5.32753320037374
83,5.32753320037374
84,5.32753320037374
85,5.32753320037374
86,5.32753320037374
87,5.32753320037374
88,5.32753320037374
89,5.32753320037374
90,5.32753320037374
91,5.32753320037374
92,5.32753320037374
93,5.32753320037374
94,5.32753320037374
95,5.32753320037374
96,5.32753320037374
97,5.32753320037374
98,5.32753320037374
99,5.32753320037374
100,5.32753320037374
101,5.32753320037374
102,5.32753320037374
103,5.32753320037374
104,5.32753320037374
105,5.32753320037374
106,5.32753320037374
107,5.32753320037374
108,5.32753320037374
109,5.32753320037374
110,5.32753320037374
111,5.32753320037374
112,5.32753320037374
113,5.32753320037374
114,5.32753320037374
117,5.32753320037374
118,5.32753320037374
119,5.32753320037374
120,5.32753320037374
121,5.32753320037374
122,5.32753320037374
123,5.32753320037374
124,5.32753320037374
129,5.32753320037374
130,5.32753320037374
131,5.32753320037374
132,5.32753320037374
133,5.32753320037374
134,5.32753320037374
135,5.32753320037374
136,5.32753320037374
137,5.32753320037374
138,5.32753320037374
139,5.32753320037374
140,5.32753320037374
141,5.32753320037374
142,5.32753320037374
143,5.32753320037374
144,5.32753320037374
145,5.32753320037374
146,5.32753320037374
147,5.32753320037374
148,5.32753320037374
149,5.32753320037374
150,5.32753320037374
151,5.32753320037374
152,5.32753320037374
153,5.32753320037374
154,5.32753320037374
155,5.32753320037374
156,5.32753320037374
157,5.32753320037374
158,5.32753320037374
159,5.32753320037374
160,5.32753320037374
161,5.32753320037374
162,5.32753320037374
163,5.32753320037374
164,5.32753320037374
165,5.32753320037374
166,5.32753320037374
167,5.32753320037374
168,5.32753320037374
169,5.32753320037374
170,5.32753320037374
171,5.32753320037374
172,5.32753320037374
173,5.32753320037374
174,5.32753320037374
175,5.32753320037374
176,5.32753320037374
177,5.32753320037374
178,5.32753320037374
179,5.32753320037374
180,5.32753320037374
181,5.32753320037374
182,5.32753320037374
183,5.32753320037374
184,5.32753320037374
185,5.32753320037374
186,5.32753320037374
187,5.32753320037374
188,5.32753320037374
189,5.32753320037374
190,5.32753320037374
191,5.32753320037374
192,5.32753320037374
193,5.32753320037374
194,5.32753320037374
195,5.32753320037374
196,5.32753320037374
197,5.32753320037374
198,5.32753320037374
199,5.32753320037374
200,5.32753320037374
201,5.32753320037374
202,5.32753320037374
203,5.32753320037374
204,5.32753320037374
205,5.32753320037374
206,5.32753320037374
207,5.32753320037374
208,5.32753320037374
209,5.32753320037374
210,5.32753320037374
211,5.32753320037374
212,5.32753320037374
213,5.32753320037374
214,5.32753320037374
217,5.32753320037374
218,5.32753320037374
219,5.32753320037374
220,5.32753320037374
221,5.32753320037374
222,5.32753320037374
223,5.32753320037374
224,5.32753320037374
225,5.32753320037374
226,5.32753320037374
227,5.32753320037374
228,5.32753320037374
229,5.32753320037374
230,5.32753320037374
231,5.32753320037374
232,5.32753320037374
233,5.32753320037374
234,5.32753320037374
235,5.32753320037374
236,5.32753320037374
237,5.32753320037374
238,5.32753320037374
239,5.32753320037374
240,5.32753320037374
241,5.32753320037374
242,5.32753320037374
243,5.32753320037374
244,5.32753320037374
245,5.32753320037374
246,5.32753320037374
247,5.32753320037374
248,5.32753320037374
249,5.32753320037374
250,5.32753320037374
251,5.32753320037374
252,5.32753320037374
253,5.32753320037374
254,5.32753320037374
255,5.32753320037374
256,5.32753320037374
257,5.32753320037374
258,5.32753320037374
259,5.32753320037374
260,5.32753320037374
261,5.32753320037374
262,5.32753320037374
263,5.32753320037374
264,5.32753320037374
265,5.32753320037374
266,5.32753320037374
267,5.32753320037374
268,5.32753320037374
269,5.32753320037374
270,5.32753320037374
271,5.32753320037374
272,5.32753320037374
273,5.32753320037374
274,5.32753320037374
281,5.32753320037374
282,5.32753320037374
283,5.32753320037374
284,5.32753320037374
285,5.32753320037374
286,5.32753320037374
287,5.32753320037374
288,5.32753320037374
289,5.32753320037374
290,5.32753320037374
291,5.32753320037374
292,5.32753320037374
293,5.32753320037374
294,5.32753320037374
295,5.32753320037374
296,5.32753320037374
297,5.32753320037374
298,5.32753320037374
299,5.32753320037374
300,5.32753320037374
301,5.32753320037374
302,5.32753320037374
303,5.32753320037374
304,5.32753320037374
305,5.32753320037374
306,5.32753320037374
307,5.32753320037374
308,5.32753320037374
309,5.32753320037374
310,5.32753320037374
