"Index","pIC50"
172,5.93897314329807
173,5.93897314329807
174,5.93897314329807
322,5.93897314329807
323,5.93897314329807
324,5.93897314329807
412,5.93897314329807
413,5.93897314329807
414,5.93897314329807
415,5.93897314329807
416,5.93897314329807
417,5.93897314329807
418,5.93897314329807
419,5.93897314329807
420,5.93897314329807
10,5.6332531718359
11,5.6332531718359
12,5.6332531718359
31,5.6332531718359
32,5.6332531718359
33,5.6332531718359
43,5.6332531718359
44,5.6332531718359
45,5.6332531718359
187,5.6332531718359
188,5.6332531718359
189,5.6332531718359
190,5.6332531718359
191,5.6332531718359
192,5.6332531718359
1,5.32753320037374
2,5.32753320037374
3,5.32753320037374
4,5.32753320037374
5,5.32753320037374
6,5.32753320037374
7,5.32753320037374
8,5.32753320037374
9,5.32753320037374
13,5.32753320037374
14,5.32753320037374
15,5.32753320037374
16,5.32753320037374
17,5.32753320037374
18,5.32753320037374
19,5.32753320037374
20,5.32753320037374
21,5.32753320037374
22,5.32753320037374
23,5.32753320037374
24,5.32753320037374
25,5.32753320037374
26,5.32753320037374
27,5.32753320037374
28,5.32753320037374
29,5.32753320037374
30,5.32753320037374
34,5.32753320037374
35,5.32753320037374
36,5.32753320037374
37,5.32753320037374
38,5.32753320037374
39,5.32753320037374
40,5.32753320037374
41,5.32753320037374
42,5.32753320037374
46,5.32753320037374
47,5.32753320037374
48,5.32753320037374
49,5.32753320037374
50,5.32753320037374
51,5.32753320037374
52,5.32753320037374
53,5.32753320037374
54,5.32753320037374
55,5.32753320037374
56,5.32753320037374
57,5.32753320037374
58,5.32753320037374
59,5.32753320037374
60,5.32753320037374
61,5.32753320037374
62,5.32753320037374
63,5.32753320037374
64,5.32753320037374
65,5.32753320037374
66,5.32753320037374
67,5.32753320037374
68,5.32753320037374
69,5.32753320037374
70,5.32753320037374
71,5.32753320037374
72,5.32753320037374
73,5.32753320037374
74,5.32753320037374
75,5.32753320037374
76,5.32753320037374
77,5.32753320037374
78,5.32753320037374
79,5.32753320037374
80,5.32753320037374
81,5.32753320037374
82,5.32753320037374
83,5.32753320037374
84,5.32753320037374
85,5.32753320037374
86,5.32753320037374
87,5.32753320037374
88,5.32753320037374
89,5.32753320037374
90,5.32753320037374
91,5.32753320037374
92,5.32753320037374
93,5.32753320037374
94,5.32753320037374
95,5.32753320037374
96,5.32753320037374
97,5.32753320037374
98,5.32753320037374
99,5.32753320037374
100,5.32753320037374
101,5.32753320037374
102,5.32753320037374
103,5.32753320037374
104,5.32753320037374
105,5.32753320037374
106,5.32753320037374
107,5.32753320037374
108,5.32753320037374
109,5.32753320037374
110,5.32753320037374
111,5.32753320037374
112,5.32753320037374
113,5.32753320037374
114,5.32753320037374
115,5.32753320037374
116,5.32753320037374
117,5.32753320037374
118,5.32753320037374
119,5.32753320037374
120,5.32753320037374
121,5.32753320037374
122,5.32753320037374
123,5.32753320037374
124,5.32753320037374
125,5.32753320037374
126,5.32753320037374
127,5.32753320037374
128,5.32753320037374
129,5.32753320037374
130,5.32753320037374
131,5.32753320037374
132,5.32753320037374
133,5.32753320037374
134,5.32753320037374
135,5.32753320037374
136,5.32753320037374
137,5.32753320037374
138,5.32753320037374
139,5.32753320037374
140,5.32753320037374
141,5.32753320037374
