"Index","pIC50"
5,7.04617538669321
6,7.04617538669321
11,7.04617538669321
12,7.04617538669321
147,5.95843131093732
148,5.95843131093732
149,5.95843131093732
277,5.84211895718181
278,5.84211895718181
279,5.84211895718181
280,5.84211895718181
99,5.82328553246652
100,5.82328553246652
150,5.73613965447661
219,5.67909644058131
220,5.67909644058131
221,5.67909644058131
222,5.67909644058131
153,5.60099387600581
154,5.60099387600581
17,5.58848073442065
18,5.58848073442065
284,5.55317313198446
273,5.52302127520537
274,5.52302127520537
141,5.50374376662046
142,5.50374376662046
155,5.50374376662046
156,5.50374376662046
165,5.50374376662046
166,5.50374376662046
235,5.47345227867875
236,5.47345227867875
33,5.39862808324236
34,5.39862808324236
283,5.3819230172775
259,5.37377837830348
261,5.37377837830348
151,5.35896618007077
271,5.28446695779784
272,5.28446695779784
217,5.21861901361515
223,5.21861901361515
224,5.21861901361515
231,5.21861901361515
232,5.21861901361515
237,5.21861901361515
238,5.21861901361515
27,5.17272681130076
28,5.17272681130076
291,5.16968657616132
292,5.16968657616132
309,5.16968657616132
310,5.16968657616132
25,5.15179742439562
239,5.11884373897054
240,5.11884373897054
101,5.11659799218403
102,5.11659799218403
196,5.11659799218403
233,5.11659799218403
23,5.11234373278542
24,5.11234373278542
7,5.09550460256207
8,5.09550460256207
19,5.09550460256207
20,5.09550460256207
21,5.09550460256207
22,5.09550460256207
31,5.09550460256207
32,5.09550460256207
51,5.09550460256207
52,5.09550460256207
57,5.09550460256207
58,5.09550460256207
59,5.09550460256207
60,5.09550460256207
115,5.09550460256207
116,5.09550460256207
125,5.09550460256207
126,5.09550460256207
127,5.09550460256207
128,5.09550460256207
251,5.09035891425441
252,5.09035891425441
197,5.06217530133713
198,5.06217530133713
199,5.06217530133713
200,5.06217530133713
201,5.06217530133713
202,5.06217530133713
227,5.06217530133713
228,5.06217530133713
161,5.05670319013845
162,5.05670319013845
285,5.05047619643272
286,5.05047619643272
152,5.00461645074184
215,4.9986921708286
216,4.9986921708286
257,4.9840586954994
258,4.9840586954994
242,4.9811344422626
103,4.94157099788519
104,4.94157099788519
159,4.94157099788519
160,4.94157099788519
245,4.93249382193822
246,4.93249382193822
146,4.9304894703212
275,4.88666003056852
276,4.88666003056852
49,4.8843567123753
50,4.8843567123753
43,4.86116501903187
44,4.86116501903187
55,4.85966919848661
26,4.85541265004683
301,4.84538114380083
302,4.84538114380083
241,4.80988432755565
71,4.80854656932996
72,4.80854656932996
96,4.80854656932996
260,4.80084185345485
262,4.80084185345485
287,4.79144606674365
288,4.79144606674365
29,4.77767635511066
30,4.77767635511066
15,4.74011420985409
16,4.74011420985409
163,4.70493516505955
164,4.70493516505955
169,4.70493516505955
170,4.70493516505955
173,4.70493516505955
174,4.70493516505955
205,4.70493516505955
206,4.70493516505955
207,4.70493516505955
208,4.70493516505955
209,4.70493516505955
210,4.70493516505955
211,4.70493516505955
212,4.70493516505955
139,4.69667202579333
140,4.69667202579333
145,4.69667202579333
37,4.67598885750842
38,4.67598885750842
67,4.67598885750842
68,4.67598885750842
69,4.67598885750842
70,4.67598885750842
89,4.67598885750842
90,4.67598885750842
91,4.67598885750842
92,4.67598885750842
61,4.66858011953347
62,4.66858011953347
95,4.66858011953347
35,4.65234284631237
36,4.65234284631237
97,4.64568248876652
98,4.64568248876652
203,4.64568248876652
204,4.64568248876652
213,4.64568248876652
214,4.64568248876652
218,4.64568248876652
308,4.57621133764115
9,4.57508958685923
10,4.57508958685923
157,4.54366146733539
158,4.54366146733539
193,4.54366146733539
194,4.54366146733539
195,4.54366146733539
234,4.54366146733539
263,4.54366146733539
264,4.54366146733539
297,4.51787530134934
298,4.51787530134934
56,4.50531946915767
247,4.50079860372177
248,4.50079860372177
66,4.42815000815056
80,4.42815000815056
137,4.42815000815056
138,4.42815000815056
1,4.40332383545227
2,4.40332383545227
42,4.40332383545227
82,4.40332383545227
85,4.40332383545227
86,4.40332383545227
3,4.37093572264067
4,4.37093572264067
113,4.37093572264067
114,4.37093572264067
111,4.26351189761861
112,4.26351189761861
143,4.26351189761861
144,4.26351189761861
167,4.26351189761861
168,4.26351189761861
225,4.26351189761861
226,4.26351189761861
267,4.26351189761861
268,4.26351189761861
41,4.26335738565578
81,4.26335738565578
87,4.26335738565578
88,4.26335738565578
105,4.26335738565578
106,4.26335738565578
179,4.26335738565578
180,4.26335738565578
187,4.26335738565578
188,4.26335738565578
65,4.25689989344361
79,4.25689989344361
121,4.25689989344361
122,4.25689989344361
299,4.24258251071346
300,4.24258251071346
249,4.21348309710857
250,4.21348309710857
305,4.21348309710857
306,4.21348309710857
255,4.20531307040883
256,4.20531307040883
303,4.20531307040883
243,4.20312881910326
244,4.20312881910326
293,4.20312881910326
294,4.20312881910326
13,4.14324126258901
14,4.14324126258901
53,4.14324126258901
54,4.14324126258901
75,4.14324126258901
76,4.14324126258901
77,4.14324126258901
78,4.14324126258901
83,4.14324126258901
84,4.14324126258901
107,4.14324126258901
108,4.14324126258901
123,4.14324126258901
124,4.14324126258901
131,4.14324126258901
132,4.14324126258901
135,4.14324126258901
136,4.14324126258901
171,4.14324126258901
172,4.14324126258901
175,4.14324126258901
176,4.14324126258901
177,4.14324126258901
178,4.14324126258901
183,4.14324126258901
184,4.14324126258901
189,4.14324126258901
190,4.14324126258901
307,4.14324126258901
63,4.10801021306752
64,4.10801021306752
289,4.10348850831803
290,4.10348850831803
40,4.09552400971061
45,4.09552400971061
73,4.09552400971061
94,4.09552400971061
109,4.09552400971061
119,4.09552400971061
120,4.09552400971061
129,4.09552400971061
130,4.09552400971061
134,4.09552400971061
192,4.09552400971061
47,4.0412202411579
48,4.0412202411579
282,3.88936687855706
230,3.84649536350305
253,3.84649536350305
269,3.72875495077349
270,3.72875495077349
229,3.70652891370655
254,3.70652891370655
265,3.70652891370655
266,3.70652891370655
295,3.664003369647
296,3.664003369647
304,3.63237654556019
39,3.63127026974801
46,3.63127026974801
74,3.63127026974801
93,3.63127026974801
110,3.63127026974801
117,3.63127026974801
118,3.63127026974801
133,3.63127026974801
181,3.63127026974801
182,3.63127026974801
185,3.63127026974801
186,3.63127026974801
191,3.63127026974801
281,3.51896413332584
