LIGAND_ENTRY,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,EVAL,TIME
52944903_entry_00028_conf_01,-84.1483,-58.1483,-2.47495,-25.9748,-0.179969,-10.8417,-17.9492,-2.27428,4669789,22.7935
51351654_entry_00029_conf_01,-61.105,-47.105,-3.81907,-24.2496,-0.236634,-9.59571,-18.6936,-3.05525,1243857,3.70383
51351654_entry_00030_conf_01,-70.7171,-56.7171,-4.41982,-28.0641,-0.273858,-11.1052,-22.5082,-3.36748,1298775,3.92817
49859685_entry_00031_conf_01,-59.2407,-43.2407,-3.11793,-22.2008,-0.198016,-8.85755,-16.2047,-2.69276,1608893,5.1468
49859685_entry_00032_conf_01,-57.1634,-41.1634,-3.0086,-21.4223,-0.191072,-8.54694,-15.4262,-2.72206,1671333,5.26512
49802606_entry_00033_conf_01,-71.9132,-55.9132,-3.99518,-27.44,-0.261326,-11.056,-21.3349,-3.12666,1511625,4.77118
49802606_entry_00034_conf_01,-60.9694,-44.9694,-3.38719,-23.2642,-0.221557,-9.37353,-17.159,-2.65084,1557456,4.84887
46174147_entry_00035_conf_01,-65.3402,-49.3402,-3.63001,-24.932,-0.247278,-10.1824,-18.8268,-2.84088,1587816,5.31174
46174147_entry_00036_conf_01,-69.5465,-55.5465,-3.8637,-26.537,-0.263197,-10.8379,-21.195,-3.02376,1444719,4.6893
45934204_entry_00037_conf_01,-61.6536,-43.6536,-3.08268,-22.7134,-0.210952,-9.29038,-16.0821,-2.5689,2204774,7.38514
45934204_entry_00038_conf_01,-62.2549,-44.2549,-3.11275,-22.9349,-0.213009,-9.38099,-16.3037,-2.59396,1984275,6.68462
45933887_entry_00039_conf_01,-71.9833,-59.9833,-5.99861,-31.4416,-0.399504,-12.7447,-26.2001,-4.23431,876588,2.35984
45933887_entry_00040_conf_01,-69.516,-57.516,-5.793,-30.3639,-0.387981,-12.3309,-25.1224,-3.862,885436,2.31396
45357367_entry_00041_conf_01,-70.9489,-56.9489,-3.9416,-27.0721,-0.267499,-11.0426,-21.7301,-3.08473,1320951,4.14846
45357367_entry_00042_conf_01,-71.0791,-57.0791,-3.94884,-27.1218,-0.266976,-11.0489,-21.7798,-3.0904,1277524,4.14792
45266822_entry_00043_conf_01,-70.2161,-48.2161,-2.80864,-24.0136,-0.181749,-9.64084,-16.4897,-2.42124,3317157,12.6266
45266822_entry_00044_conf_01,-73.6029,-51.6029,-2.94412,-25.1718,-0.190515,-10.1059,-17.6479,-2.53803,3390583,13.0384
45266741_entry_00045_conf_01,-71.4663,-59.4663,-5.95552,-31.2158,-0.398865,-12.6768,-25.9743,-4.2039,857374,2.3009
45266741_entry_00046_conf_01,-71.4182,-59.4182,-5.95151,-31.1948,-0.396367,-12.6446,-25.9533,-4.20107,842078,2.26644
44630437_entry_00047_conf_01,-76.2931,-62.2931,-4.76832,-30.2769,-0.324326,-12.359,-24.721,-3.63301,1332800,3.84788
44630437_entry_00048_conf_01,-70.7039,-56.7039,-4.419,-28.0589,-0.300566,-11.4536,-22.503,-3.36685,1214850,3.49685
44341508_entry_00049_conf_01,-67.4515,-49.4515,-2.49821,-22.4838,-0.178735,-9.33392,-16.4838,-2.17586,2228554,8.4233
44341508_entry_00050_conf_01,-67.9918,-49.9918,-2.51822,-22.6639,-0.180166,-9.40868,-16.6639,-2.19328,2314303,8.6967
44229083_entry_00051_conf_01,-66.6992,-50.6992,-3.51048,-24.9959,-0.222946,-9.97272,-18.9998,-2.89996,1821962,5.8877
44229083_entry_00052_conf_01,-63.1719,-47.1719,-3.32484,-23.6741,-0.211156,-9.44533,-17.678,-2.74661,1752502,5.65917
44119773_entry_00053_conf_01,-68.5252,-54.5252,-4.56835,-27.7856,-0.309774,-11.3305,-22.1089,-3.42626,1140270,3.33345
44119773_entry_00054_conf_01,-67.8865,-55.8865,-4.52577,-27.5266,-0.306887,-11.2249,-22.6609,-3.39433,1007703,2.80236
42612215_entry_00055_conf_01,-67.5002,-49.5002,-3.75001,-25.7561,-0.257406,-10.5457,-18.8879,-2.81251,1977305,6.74816
42612215_entry_00056_conf_01,-67.2898,-49.2898,-3.73832,-25.6759,-0.256604,-10.5129,-18.8076,-2.92564,1838699,6.21416
25243963_entry_00057_conf_01,-75.1761,-61.1761,-3.95663,-28.1727,-0.25128,-11.2402,-22.9261,-3.26852,1448726,4.54023
25243963_entry_00058_conf_01,-71.6586,-57.6586,-3.7715,-26.8545,-0.239523,-10.7142,-21.6079,-3.11559,1456453,4.58056
25243937_entry_00059_conf_01,-62.0175,-46.0175,-3.26408,-23.2414,-0.207297,-9.27273,-17.2453,-2.69641,1671007,5.50451
25243937_entry_00060_conf_01,-56.8545,-40.8545,-2.99234,-21.3066,-0.19004,-8.50076,-15.3105,-2.5843,1621354,5.13959
24847493_entry_00061_conf_01,-69.6184,-47.6184,-3.48092,-25.6476,-0.221928,-10.246,-17.5428,-2.90077,2630281,9.64847
24847493_entry_00062_conf_01,-66.236,-44.236,-3.3118,-24.4016,-0.211146,-9.74818,-16.2967,-2.64944,2580712,9.38058
24779679_entry_00063_conf_01,-64.5252,-44.5252,-3.07263,-23.3878,-0.210649,-9.57207,-16.1386,-2.58101,2420250,8.61194
24779679_entry_00064_conf_01,-69.2282,-49.2282,-3.29658,-25.0925,-0.226003,-10.2698,-17.8433,-2.66262,2615366,9.29318
22833605_entry_00065_conf_01,-65.1926,-49.1926,-3.83486,-25.3541,-0.260533,-10.3455,-19.1316,-3.10441,1806332,5.60155
22833605_entry_00066_conf_01,-68.2804,-52.2804,-4.0165,-26.555,-0.271778,-10.821,-20.3324,-3.10366,1767307,5.5253
16738680_entry_00067_conf_01,-58.3562,-40.3562,-2.91781,-21.4986,-0.199669,-8.7935,-14.8673,-2.43151,2014421,6.88333
16738680_entry_00068_conf_01,-60.3529,-42.3529,-3.01765,-22.2342,-0.206501,-9.09439,-15.603,-2.51471,2096419,7.10339
12917651_entry_00069_conf_01,-57.5793,-41.5793,-2.87897,-21.2124,-0.197011,-8.67644,-15.318,-2.50345,1850159,6.18216
12917651_entry_00070_conf_01,-61.2586,-43.2586,-3.06293,-22.5679,-0.2096,-9.23086,-15.9366,-2.66342,2061756,6.9595
12600646_entry_00071_conf_01,-68.154,-50.154,-3.4077,-25.1081,-0.216564,-10.0197,-18.4769,-2.96322,2015031,7.12995
12600646_entry_00072_conf_01,-71.896,-53.896,-3.5948,-26.4867,-0.228455,-10.5699,-19.8555,-2.99567,2036720,7.20104
12302999_entry_00073_conf_01,-68.8832,-56.8832,-5.74026,-30.0875,-0.384449,-12.2186,-24.846,-4.05195,839136,2.26839
12302999_entry_00074_conf_01,-70.5911,-58.5911,-5.88259,-30.8335,-0.391777,-12.4982,-25.592,-3.92173,864902,2.38641
11908605_entry_00075_conf_01,-67.8339,-55.8339,-4.52226,-27.5053,-0.306649,-11.2162,-22.6395,-3.39169,1044751,2.891
11908605_entry_00076_conf_01,-66.8699,-52.8699,-4.45799,-27.1144,-0.302292,-11.0568,-21.4377,-3.3435,1168935,3.37761
11096158_entry_00077_conf_01,-67.5938,-55.5938,-4.50625,-27.4079,-0.305564,-11.1765,-22.5422,-3.37969,1080013,2.96875
11096158_entry_00078_conf_01,-62.833,-48.833,-4.18887,-25.4775,-0.284042,-10.3893,-19.8008,-3.14165,1300472,3.69606
9816401_entry_00079_conf_01,-60.4465,-44.4465,-3.55568,-23.5083,-0.241566,-9.59237,-17.2857,-2.74757,1651913,5.16062
9816401_entry_00080_conf_01,-59.719,-43.719,-3.51288,-23.2254,-0.237701,-9.46423,-17.0028,-2.84376,1607895,5.04295
7067772_entry_00081_conf_01,-72.7981,-54.7981,-4.04434,-27.7777,-0.274472,-11.3304,-20.9094,-3.16514,1900445,6.36259
7067772_entry_00082_conf_01,-77.6327,-59.6327,-4.31293,-29.6224,-0.291591,-12.0676,-22.7541,-3.23469,2009130,6.79634
6971258_entry_00083_conf_01,-67.1071,-55.1071,-4.47381,-27.2106,-0.303364,-11.096,-22.3448,-3.53195,1043168,2.87797
6971258_entry_00084_conf_01,-67.7413,-53.7413,-4.51609,-27.4677,-0.306231,-11.2009,-21.791,-3.38706,1223747,3.53653
6713972_entry_00085_conf_01,-72.4305,-54.4305,-4.02392,-27.6374,-0.272052,-11.259,-20.7691,-3.14915,2027438,6.92709
6713972_entry_00086_conf_01,-68.1672,-50.1672,-3.78707,-26.0106,-0.256039,-10.5962,-19.1424,-2.8403,1955739,6.54502
6420074_entry_00087_conf_01,-67.5131,-53.5131,-3.75073,-25.7611,-0.254546,-10.5079,-20.4191,-2.93535,1353108,4.22749
6420074_entry_00088_conf_01,-71.1589,-57.1589,-3.95327,-27.1522,-0.268292,-11.0753,-21.8102,-3.09387,1388303,4.32596
6323218_entry_00089_conf_01,-58.8313,-40.8313,-2.94157,-21.6736,-0.201295,-8.8651,-15.0424,-2.4513,2251569,7.62483
6323218_entry_00090_conf_01,-56.627,-40.627,-2.83135,-20.8616,-0.193753,-8.53293,-14.9671,-2.46204,1908451,6.27599
5462244_entry_00091_conf_01,-60.4271,-42.4271,-3.02136,-22.2616,-0.206755,-9.10557,-15.6303,-2.62727,2028465,6.9518
5462244_entry_00092_conf_01,-61.3825,-45.3825,-3.06912,-22.6135,-0.210024,-9.24952,-16.719,-2.5576,1895603,6.22423
5317448_entry_00093_conf_01,-71.6192,-59.6192,-5.96826,-31.2825,-0.397482,-12.6802,-26.0411,-4.21289,876431,2.37396
5317448_entry_00094_conf_01,-68.1648,-56.1648,-5.6804,-29.7737,-0.380439,-12.0912,-24.5322,-4.0097,866616,2.30717
5284365_entry_00095_conf_01,-73.0667,-51.0667,-3.65334,-26.918,-0.232921,-10.7535,-18.8131,-3.04445,2705880,10.0424
5284365_entry_00096_conf_01,-73.7648,-51.7648,-3.68824,-27.1752,-0.234393,-10.8446,-19.0703,-2.95059,2872483,10.7219
4282259_entry_00097_conf_01,-66.1854,-50.1854,-3.15169,-23.9896,-0.22262,-9.91661,-18.1902,-2.64742,1741866,5.73145
4282259_entry_00098_conf_01,-78.4517,-62.4517,-3.73579,-28.4356,-0.263879,-11.7545,-22.6362,-3.13807,1825708,6.03803
3052142_entry_00099_conf_01,-63.5462,-39.5462,-2.26951,-20.9268,-0.149945,-8.46,-13.0232,-2.19125,3855440,15.5342
3052142_entry_00100_conf_01,-60.2991,-36.2991,-2.15354,-19.8575,-0.142283,-8.02771,-11.9539,-2.07928,3975540,15.8132
2801971_entry_00101_conf_01,-69.2634,-53.2634,-3.14833,-24.7189,-0.222477,-10.2195,-19.0088,-2.77053,1979135,6.52069
2801971_entry_00102_conf_01,-69.2713,-53.2713,-3.14869,-24.7217,-0.222503,-10.2207,-19.0116,-2.66428,1805822,6.11675
2733787_entry_00103_conf_01,-66.4876,-50.4876,-2.4625,-22.1625,-0.175264,-9.18455,-16.8292,-2.14476,2073165,7.84086
2733787_entry_00104_conf_01,-69.5117,-53.5117,-2.57451,-23.1706,-0.183235,-9.60229,-17.8372,-2.31706,2062119,8.00276
2733335_entry_00105_conf_01,-75.4408,-57.4408,-4.19116,-28.7861,-0.284435,-11.7417,-21.9178,-3.28003,1841968,6.35775
2733335_entry_00106_conf_01,-62.1367,-44.1367,-3.45204,-23.7096,-0.234275,-9.67106,-16.8413,-2.7016,1946932,6.39395
644170_entry_00107_conf_01,-65.7425,-51.7425,-4.38283,-26.6573,-0.297195,-10.8704,-20.9805,-3.46013,1208871,3.51371
644170_entry_00108_conf_01,-63.4918,-49.4918,-4.23279,-25.7447,-0.287021,-10.4982,-20.068,-3.17459,1210327,3.49451
449462_entry_00109_conf_01,-65.9496,-53.9496,-5.4958,-28.8062,-0.368076,-11.6982,-23.5647,-3.66387,854534,2.31388
449462_entry_00110_conf_01,-69.2666,-57.2666,-5.77222,-30.255,-0.384426,-12.2637,-25.0135,-4.07451,878785,2.38887
448882_entry_00111_conf_01,-60.2662,-46.2662,-3.76664,-23.9166,-0.256195,-9.76275,-18.3607,-3.1719,1279848,3.69283
448882_entry_00112_conf_01,-62.8179,-48.8179,-3.92612,-24.9293,-0.267042,-10.1761,-19.3734,-3.14089,1283458,3.73685
447448_entry_00113_conf_01,-66.9606,-48.9606,-3.93886,-26.0417,-0.268636,-10.6398,-19.0413,-3.1886,1852432,6.01774
447448_entry_00114_conf_01,-60.678,-42.678,-3.5693,-23.5984,-0.243431,-9.64153,-16.598,-2.63817,1913762,6.16885
446101_entry_00115_conf_01,-60.7571,-44.7571,-3.19774,-22.7691,-0.202347,-9.07326,-16.773,-2.64161,1568476,5.18596
446101_entry_00116_conf_01,-70.7516,-54.7516,-3.72377,-26.5146,-0.235633,-10.5658,-20.5185,-3.21598,1658161,5.35065
445621_entry_00117_conf_01,-74.284,-62.284,-6.19034,-32.4465,-0.412272,-13.152,-27.2051,-4.36965,831849,2.28365
445621_entry_00118_conf_01,-70.3463,-58.3463,-5.86219,-30.7266,-0.390418,-12.4548,-25.4851,-4.13802,887681,2.41577
441477_entry_00119_conf_01,-68.4865,-56.4865,-5.70721,-29.9142,-0.382235,-12.1482,-24.6728,-4.02862,838599,2.28117
441477_entry_00120_conf_01,-64.3146,-52.3146,-5.35955,-28.092,-0.35895,-11.4082,-22.8505,-3.57303,852010,2.25936
441038_entry_00121_conf_01,-65.6749,-49.6749,-3.86323,-25.5417,-0.262461,-10.4221,-19.3191,-3.12738,1689894,5.31443
441038_entry_00122_conf_01,-63.3688,-47.3688,-3.72758,-24.6448,-0.253244,-10.0561,-18.4223,-3.01756,1535697,4.83572
440552_entry_00123_conf_01,-67.8121,-53.8121,-4.52081,-27.4965,-0.306551,-11.2126,-21.8197,-3.3906,1172847,3.39251
440552_entry_00124_conf_01,-66.6315,-52.6315,-4.4421,-27.0177,-0.301214,-11.0174,-21.341,-3.50692,1173331,3.32237
440271_entry_00125_conf_01,-68.054,-54.054,-3.58179,-25.5037,-0.226649,-10.163,-20.2571,-2.95887,1488951,4.63091
440271_entry_00126_conf_01,-68.6519,-54.6519,-3.61326,-25.7277,-0.22864,-10.2522,-20.4811,-2.98486,1546332,4.8143
440235_entry_00127_conf_01,-73.5723,-59.5723,-3.87223,-27.5717,-0.245027,-10.987,-22.3251,-3.1988,1419963,4.52723
440235_entry_00128_conf_01,-74.9634,-58.9634,-3.94544,-28.093,-0.24966,-11.1948,-22.0969,-3.25928,1848953,6.11605
440049_entry_00129_conf_01,-66.2119,-54.2119,-5.51766,-28.9207,-0.36954,-11.7448,-23.6792,-3.67844,844912,2.27041
440049_entry_00130_conf_01,-60.3172,-48.3172,-5.02644,-26.346,-0.336641,-10.6992,-21.1045,-3.54807,814053,2.16575
439281_entry_00131_conf_01,-68.9639,-56.9639,-4.59759,-27.9635,-0.311758,-11.403,-23.0977,-3.44819,1128674,3.15035
439281_entry_00132_conf_01,-70.6391,-58.6391,-4.70927,-28.6427,-0.31933,-11.68,-23.777,-3.53195,997703,2.80049
439213_entry_00133_conf_01,-71.3214,-59.3214,-5.94345,-31.1525,-0.39583,-12.6275,-25.911,-4.19538,849311,2.31567
439213_entry_00134_conf_01,-68.4459,-56.4459,-5.70383,-29.8965,-0.382008,-12.141,-24.655,-4.02623,842227,2.2736
439174_entry_00135_conf_01,-71.9195,-57.9195,-4.79463,-29.1619,-0.325119,-11.8917,-23.4852,-3.78524,1218998,3.52469
439174_entry_00136_conf_01,-68.5562,-56.5562,-4.57041,-27.7982,-0.309915,-11.3356,-22.9324,-3.42781,1048495,2.91436
433580_entry_00137_conf_01,-68.8749,-52.8749,-4.05147,-26.7862,-0.274144,-10.9153,-20.5636,-3.27976,1674557,5.31826
433580_entry_00138_conf_01,-61.1593,-45.1593,-3.59761,-23.7855,-0.243434,-9.69249,-17.563,-2.91235,1532236,4.92004
408523_entry_00139_conf_01,-64.8837,-44.8837,-2.70349,-22.4939,-0.186814,-9.23053,-15.5603,-2.49553,2913784,10.2933
408523_entry_00140_conf_01,-67.6062,-47.6062,-2.81692,-23.4378,-0.194652,-9.61783,-16.5041,-2.70425,3128203,10.9574
312829_entry_00141_conf_01,-59.9409,-39.9409,-2.22003,-19.9803,-0.15395,-8.20871,-13.3136,-2.14075,3107260,11.5909
312829_entry_00142_conf_01,-58.6162,-38.6162,-2.17097,-19.5387,-0.150547,-8.0273,-12.8721,-2.09344,3278766,11.9738
254124_entry_00143_conf_01,-64.6583,-52.6583,-4.04115,-25.6597,-0.274866,-10.4743,-20.8975,-3.23292,1123433,3.05871
254124_entry_00144_conf_01,-63.4156,-51.4156,-3.96348,-25.1665,-0.269583,-10.2729,-20.4043,-3.17078,1215449,3.30012
202260_entry_00145_conf_01,-61.2418,-41.2418,-2.55174,-21.2313,-0.176328,-8.71242,-14.2977,-2.55174,3022392,10.377
202260_entry_00146_conf_01,-66.1441,-46.1441,-2.75601,-22.9309,-0.189892,-9.40076,-15.9973,-2.64577,2943424,10.4316
198515_entry_00147_conf_01,-65.0991,-43.0991,-2.32497,-21.4382,-0.139028,-8.38334,-14.1933,-2.2448,3632217,13.9534
198515_entry_00148_conf_01,-60.7803,-38.7803,-2.17073,-20.016,-0.129804,-7.82717,-12.771,-2.09587,3744554,14.4515
198514_entry_00149_conf_01,-64.384,-42.384,-2.29943,-21.2027,-0.1375,-8.29125,-13.9578,-2.22014,3699643,14.3602
198514_entry_00150_conf_01,-60.4541,-36.4541,-2.15907,-19.9085,-0.129107,-7.78516,-12.0049,-2.01514,3869642,15.53
193108_entry_00151_conf_01,-72.2792,-56.2792,-4.51745,-28.684,-0.240849,-10.7959,-22.3344,-3.28542,1587165,4.92075
193108_entry_00152_conf_01,-68.6375,-54.6375,-4.28984,-27.2388,-0.228714,-10.2519,-21.6829,-3.43187,1243682,3.64398
129618_entry_00153_conf_01,-60.3451,-36.3451,-2.15518,-19.8727,-0.142392,-8.03384,-11.9691,-2.08087,4032366,16.3867
129618_entry_00154_conf_01,-69.1283,-45.1283,-2.46887,-22.7651,-0.163117,-9.20316,-14.8615,-2.30428,4148836,16.8844
127132_entry_00155_conf_01,-62.0557,-42.0557,-2.29836,-20.6852,-0.159381,-8.49833,-14.0186,-2.21627,3212919,11.815
127132_entry_00156_conf_01,-63.8879,-41.8879,-2.36622,-21.296,-0.164087,-8.74924,-13.9626,-2.28171,3521113,13.4582
122253_entry_00157_conf_01,-72.6526,-54.6526,-3.30239,-25.9285,-0.233364,-10.7196,-19.5046,-2.90611,2141987,7.52233
122253_entry_00158_conf_01,-72.578,-54.578,-3.299,-25.9019,-0.233124,-10.7086,-19.478,-2.79146,2245566,7.90709
118328_entry_00159_conf_01,-72.2751,-58.2751,-2.67686,-24.0917,-0.19052,-9.98403,-19.425,-2.33146,1828956,6.76283
118328_entry_00160_conf_01,-69.9321,-55.9321,-2.59008,-23.3107,-0.184343,-9.66036,-18.644,-2.25587,1834680,6.74614
112106_entry_00161_conf_01,-71.5827,-57.5827,-2.86331,-24.4809,-0.206078,-10.1832,-19.693,-2.55652,1599166,5.62535
112106_entry_00162_conf_01,-73.4377,-57.4377,-2.93751,-25.1153,-0.211418,-10.447,-19.6434,-2.62277,1889206,6.89937
102416_entry_00163_conf_01,-74.1615,-58.1615,-3.09006,-25.7104,-0.216654,-10.6017,-20.1635,-2.64862,2009453,7.3191
102416_entry_00164_conf_01,-66.5406,-50.5406,-2.77252,-23.0683,-0.19439,-9.51223,-17.5214,-2.46447,2101936,7.55611
99461_entry_00165_conf_01,-62.287,-42.287,-2.30693,-20.7623,-0.159975,-8.53,-14.0957,-2.22454,3218132,11.9468
99461_entry_00166_conf_01,-62.5586,-40.5586,-2.31699,-20.8529,-0.160673,-8.5672,-13.5195,-2.23424,3479405,13.3507
96523_entry_00167_conf_01,-65.104,-51.104,-4.069,-25.8366,-0.276761,-10.5465,-20.2807,-3.2552,1324521,3.82452
96523_entry_00168_conf_01,-65.44,-53.44,-4.09,-25.9699,-0.278189,-10.6009,-21.2077,-3.272,1111995,3.05128
90220_entry_00169_conf_01,-67.3395,-51.3395,-2.80581,-23.3453,-0.196724,-9.62645,-17.7984,-2.40498,2116717,7.66216
90220_entry_00170_conf_01,-63.775,-47.775,-2.65729,-22.1096,-0.186311,-9.11689,-16.5627,-2.36204,1977851,7.02944
