REC _TITLE1 TOTAL INTER INTRA RESTR VDW
033 134695375 -12.590 -8.960 -2.500 0.000 -10.610
034 134695375 -18.281 -15.859 -2.202 0.000 -10.976
035 134695375 -20.323 -16.689 -3.557 0.000 -12.738
036 134695375 -3.616 -3.149 0.076 0.000 0.012
037 134695375 -19.377 -18.020 -2.111 0.000 -13.278
038 134695375 -18.287 -17.403 -0.815 0.000 -11.792
039 134695375 -20.849 -15.571 -5.844 0.000 -14.129
040 134695375 -23.352 -23.164 0.018 0.000 -14.774
041 134695375 -21.771 -22.979 0.307 0.000 -15.033
042 134695375 -14.964 -9.816 -4.996 0.000 -12.470
043 134695375 -19.413 -18.045 -1.357 0.000 -15.311
044 134695375 -19.916 -15.063 -4.890 0.000 -11.968
045 134695375 -11.683 -10.372 -1.361 0.000 -6.501
046 134695375 -14.591 -10.600 -4.565 0.000 -13.433
047 134695375 -17.597 -17.221 -1.116 0.000 -12.202
048 134695375 -19.296 -14.494 -5.805 0.000 -14.189
049 134695375 -13.885 -14.945 0.254 0.000 -12.160
050 134695375 -15.515 -14.830 -0.533 0.000 -12.097
051 134695375 -23.536 -24.690 0.517 0.000 -18.168
052 134695375 -22.280 -18.078 -3.970 0.000 -16.868
053 134695375 -23.675 -23.013 -0.481 0.000 -16.516
054 134695375 -16.794 -12.716 -3.743 0.000 -11.049
055 134695375 -21.916 -21.113 -0.802 0.000 -17.083
056 134695375 -26.941 -28.742 1.951 0.000 -18.000
057 134695375 -20.282 -17.184 -3.017 0.000 -11.645
058 134695375 -22.338 -21.790 -0.461 0.000 -14.401
059 134695375 -25.838 -24.407 -1.435 0.000 -15.157
060 134695375 -19.546 -15.496 -3.053 0.000 -11.605
061 134695375 -18.334 -15.171 -3.212 0.000 -11.296
062 134695375 -18.434 -11.315 -6.762 0.000 -11.241
063 134695375 -21.925 -19.908 -1.022 0.000 -15.080
064 134695375 -23.410 -22.073 -0.292 0.000 -14.795
065 134695375 -23.351 -22.315 0.088 0.000 -14.462
066 134695375 -15.242 -11.958 -4.138 0.000 -13.486
067 134695375 -16.171 -13.308 -3.587 0.000 -12.875
068 134695375 -17.507 -21.578 3.503 0.000 -11.591
069 134695375 -15.749 -14.261 -1.999 0.000 -11.739
070 134695375 -25.352 -22.922 -2.466 0.000 -16.754
071 134695375 -20.447 -20.431 0.527 0.000 -14.797
072 134695375 -22.562 -21.637 -0.389 0.000 -15.305
073 134695375 -20.531 -17.062 -4.211 0.000 -14.401
074 134695375 -17.142 -15.014 -2.975 0.000 -11.070
075 134695375 -16.057 -12.953 -2.927 0.000 -12.534
076 134695375 -15.490 -10.976 -3.396 0.000 -10.934
077 134695375 -20.021 -20.248 0.407 0.000 -16.761
078 134695375 -19.160 -15.328 -3.429 0.000 -14.477
079 134695375 -20.273 -16.516 -3.803 0.000 -13.895
080 134695375 -21.973 -24.192 1.480 0.000 -17.227
081 134695375 -20.869 -21.318 -0.201 0.000 -10.454
082 134695375 -21.544 -20.824 0.199 0.000 -17.338
083 134695375 -27.020 -23.108 -2.875 0.000 -15.319
084 134695375 -11.875 -12.209 -0.399 0.000 -8.577
085 134695375 -25.442 -23.312 -2.756 0.000 -15.117
086 134695375 -20.457 -19.247 -1.147 0.000 -12.000
087 134695375 -15.856 -11.921 -3.927 0.000 -11.458
088 134695375 -18.795 -13.097 -6.242 0.000 -12.774
089 134695375 -18.140 -13.564 -4.393 0.000 -12.734
090 134695375 -22.799 -22.827 -0.858 0.000 -16.726
091 134695375 -20.303 -18.123 -1.742 0.000 -15.219
092 134695375 -23.117 -19.458 -3.677 0.000 -12.048
093 134695375 -23.884 -23.041 -0.695 0.000 -15.220
094 134695375 -24.080 -20.967 -3.179 0.000 -15.809
095 134695375 -17.172 -15.589 -2.350 0.000 -11.100
096 134695375 -21.320 -21.266 1.072 0.000 -17.779
097 134695375 -17.956 -14.694 -3.244 0.000 -13.818
098 134695375 -25.398 -23.325 -2.009 0.000 -16.925
099 134695375 -27.599 -24.950 -1.526 0.000 -16.127
100 134695375 -22.228 -23.339 1.103 0.000 -17.719
101 129878031 -20.599 -20.241 -0.061 0.000 -15.894
102 129878031 -12.912 -9.643 -4.143 0.000 -10.692
103 129878031 -19.004 -13.258 -4.623 0.000 -16.680
104 129878031 -11.913 -8.360 -3.573 0.001 -7.896
105 129878031 -25.568 -24.350 -1.969 0.000 -15.708
106 129878031 -27.432 -24.256 -2.052 0.000 -16.762
107 129878031 -10.546 -9.766 -1.630 0.000 -10.722
108 129878031 -24.279 -23.377 -0.842 0.000 -15.677
109 129878031 -9.651 -7.023 -2.673 0.000 -7.281
110 129878031 -18.775 -14.936 -3.305 0.000 -14.030
111 129878031 -26.116 -25.041 -1.799 0.000 -17.453
112 129878031 -12.378 -10.801 -2.341 0.000 -5.157
113 129878031 -10.250 -14.854 3.961 0.000 -11.021
114 129878031 -8.656 -4.392 -4.257 0.000 -11.310
115 129878031 -23.017 -19.259 -4.441 0.000 -15.140
116 129878031 -10.688 -8.377 -2.226 0.000 -11.278
117 129878031 -15.496 -11.834 -4.403 0.000 -12.157
118 129878031 -10.165 -5.917 -4.971 0.000 -12.066
119 129878031 -15.712 -10.971 -4.337 0.000 -15.365
120 129878031 -25.275 -24.125 -0.607 0.000 -16.928
121 129878031 -6.876 -2.131 -4.734 0.000 -9.434
122 129878031 -17.053 -13.328 -3.498 0.000 -12.037
123 129878031 -20.429 -17.043 -3.877 0.000 -15.589
124 129878031 -28.773 -24.820 -3.802 0.000 -16.819
125 129878031 -17.775 -13.950 -3.842 0.000 -15.115
126 129878031 -9.582 -5.742 -4.568 0.000 -7.783
127 129878031 -16.023 -13.707 -3.039 0.000 -11.911
128 129878031 -18.477 -14.765 -4.163 0.000 -16.059
129 129878031 -6.920 -3.801 -2.715 0.000 -10.330
130 129878031 -22.042 -17.930 -3.810 0.000 -16.036
131 129878031 -11.407 -6.394 -4.879 0.000 -11.008
132 129878031 -9.205 -5.984 -3.084 0.000 -6.623
133 129878031 -21.124 -17.712 -4.215 0.000 -15.569
134 129878031 -25.880 -22.654 -3.263 0.000 -15.243
135 129878031 -21.867 -17.856 -4.485 0.000 -15.017
136 129878031 -3.969 -4.149 1.166 0.000 -12.334
137 129878031 -10.616 -5.800 -4.733 0.000 -12.011
138 129878031 -18.426 -14.843 -2.550 0.000 -10.237
139 129878031 -15.520 -11.898 -3.226 0.000 -12.105
140 129878031 -13.959 -8.896 -4.975 0.000 -8.523
141 129878031 -19.430 -15.736 -3.467 0.000 -14.987
142 129878031 -16.922 -13.069 -3.623 0.000 -13.786
143 129878031 -19.180 -15.819 -4.162 0.000 -13.813
144 129878031 -10.001 -5.914 -2.982 0.000 -9.906
145 129878031 -4.971 -5.210 -0.998 0.000 -7.989
146 129878031 -19.423 -16.669 -2.590 0.000 -14.593
147 129878031 -7.084 -2.955 -4.900 0.000 -3.951
148 129878031 -14.348 -7.164 -6.195 0.000 -12.159
149 129878031 -22.066 -18.756 -4.051 0.000 -13.992
150 129878031 -24.885 -19.781 -5.153 0.000 -15.152
151 129878031 -17.037 -17.652 -0.073 0.000 -13.807
152 129878031 -14.551 -13.060 -2.213 0.000 -12.244
153 129878031 -19.474 -19.401 -0.869 0.000 -14.873
154 129878031 -18.468 -18.214 -0.935 0.000 -14.493
155 129878031 -10.189 -11.953 1.017 0.000 -11.025
156 129878031 -15.053 -13.639 -0.886 0.000 -14.595
157 129878031 -18.659 -18.288 -0.955 0.000 -16.230
158 129878031 -18.847 -17.049 -2.519 0.000 -15.061
159 129878031 -21.445 -19.703 -1.309 0.000 -16.448
160 129878031 -6.818 -4.546 -1.929 0.000 -10.666
161 129878031 -16.175 -13.805 -1.410 0.000 -11.299
162 129878031 -13.176 -16.079 3.043 0.000 -11.011
163 129878031 -20.954 -18.966 -1.892 0.000 -16.518
164 129878031 -20.340 -18.100 -1.271 0.000 -13.048
165 129878031 -5.502 -2.209 -2.170 0.000 -9.316
166 129878031 -11.214 -11.292 -0.533 0.000 -11.987
167 129878031 -11.997 -10.932 -1.929 0.000 -9.055
168 129878031 -20.816 -17.537 -2.175 0.000 -15.133
169 129878031 -17.133 -16.147 -0.448 0.000 -16.285
170 129878031 -14.480 -13.820 -1.159 0.000 -12.413
171 129878031 -13.813 -10.413 -2.356 0.000 -16.027
172 129878031 -18.273 -17.725 -0.376 0.000 -15.234
173 129878031 -15.350 -15.091 -0.691 0.000 -14.643
174 129878031 -17.587 -17.075 -1.207 0.000 -16.702
175 129878031 -16.782 -13.973 -2.598 0.000 -13.469
176 129878031 -20.421 -20.921 -0.220 0.000 -14.784
177 129878031 -19.698 -19.797 -0.653 0.000 -16.395
178 129878031 -15.402 -13.564 -1.434 0.000 -13.263
179 129878031 -14.259 -14.237 -0.542 0.000 -13.859
180 129878031 -16.930 -16.526 -0.897 0.000 -12.491
181 129878031 -8.239 -9.507 1.688 0.000 -9.196
182 129878031 -11.882 -7.958 -2.954 0.000 -10.735
183 129878031 -11.233 -12.514 0.710 0.000 -14.604
184 129878031 -17.113 -14.884 -2.162 0.000 -15.751
185 129878031 -17.164 -14.575 -2.054 0.000 -14.667
186 129878031 -9.263 -8.461 -0.790 0.000 -11.200
187 129878031 -8.770 -5.042 -3.336 0.000 -12.915
188 129878031 -18.984 -18.804 -1.000 0.000 -13.207
189 129878031 -20.271 -22.519 2.283 0.000 -15.340
190 129878031 -17.571 -17.888 -0.467 0.000 -16.610
191 129878031 -18.793 -17.614 -0.996 0.000 -14.960
192 129878031 -18.547 -16.572 -1.980 0.000 -15.858
193 129878031 -20.378 -19.457 -0.776 0.000 -15.139
194 129878031 -17.750 -15.055 -1.633 0.000 -14.903
195 129878031 -17.122 -15.011 -2.028 0.000 -16.730
196 129878031 -18.052 -16.195 -1.401 0.000 -16.070
197 129878031 -15.507 -13.911 -2.065 0.000 -14.674
198 129878031 -18.264 -17.085 -1.612 0.000 -12.458
199 129878031 -17.623 -14.256 -2.347 0.000 -13.565
200 129878031 -19.326 -16.861 -2.352 0.000 -16.227
201 118707521 -15.894 -12.394 -3.393 0.000 -20.952
202 118707521 -16.172 -11.287 -5.682 0.000 -20.613
203 118707521 -16.444 -11.405 -3.925 0.000 -20.033
204 118707521 -15.055 -15.554 0.672 0.903 -19.001
205 118707521 -17.906 -15.918 -1.731 0.000 -22.139
206 118707521 -17.145 -13.823 -2.890 0.000 -15.939
207 118707521 -9.762 -10.237 -0.276 0.000 -20.956
208 118707521 -25.477 -19.875 -4.475 0.000 -24.515
209 118707521 -16.327 -15.005 -1.309 0.000 -22.064
210 118707521 -14.008 -10.027 -2.875 0.000 -17.764
211 118707521 -16.954 -14.861 -1.687 0.000 -20.715
212 118707521 -15.267 -13.160 -2.824 0.000 -22.422
213 118707521 -16.009 -10.458 -5.428 0.000 -18.965
214 118707521 -9.171 -5.032 -3.974 0.000 -15.997
215 118707521 -15.630 -10.801 -4.295 0.003 -17.415
216 118707521 -12.798 -14.976 0.808 0.000 -19.078
217 118707521 -16.158 -13.094 -3.659 0.000 -18.956
218 118707521 -24.347 -20.195 -4.200 0.000 -23.237
219 118707521 -17.970 -18.821 1.953 0.000 -20.612
220 118707521 -23.860 -22.466 -2.207 0.000 -20.129
221 118707521 -14.505 -6.862 -6.655 0.000 -20.534
222 118707521 -17.446 -14.689 -2.608 0.000 -22.116
223 118707521 -21.455 -17.230 -4.667 0.000 -24.509
224 118707521 -10.888 -7.553 -3.206 0.007 -17.953
225 118707521 -18.835 -15.258 -3.527 0.000 -19.673
226 118707521 -13.825 -13.211 -1.426 0.000 -18.734
227 118707521 -15.638 -10.727 -4.527 0.000 -21.241
228 118707521 -6.419 -7.823 0.797 0.000 -21.820
229 118707521 -9.399 -13.308 3.914 0.059 -18.413
230 118707521 -19.532 -12.314 -7.291 0.000 -20.124
231 118707521 -18.428 -13.896 -3.418 0.000 -21.596
232 118707521 -15.960 -13.318 -2.585 0.000 -18.868
233 118707521 -12.887 -14.089 1.087 0.164 -18.221
234 118707521 -13.918 -10.205 -3.171 0.000 -20.702
235 118707521 -14.551 -10.562 -2.897 0.000 -18.364
236 118707521 -15.020 -10.461 -5.231 0.000 -19.744
237 118707521 -12.070 -11.470 -1.324 0.000 -22.327
238 118707521 -18.157 -12.201 -4.851 0.000 -22.601
239 118707521 -19.131 -18.513 -1.471 0.000 -23.415
240 118707521 -23.503 -18.580 -4.865 0.000 -23.277
241 118707521 -16.381 -13.637 -3.381 0.000 -16.700
242 118707521 -24.512 -24.742 0.596 0.000 -25.031
243 118707521 -16.386 -12.156 -3.834 0.000 -21.472
244 118707521 -24.479 -20.512 -3.059 0.000 -21.763
245 118707521 -11.843 -13.831 1.104 0.000 -22.791
246 118707521 -11.748 -12.834 1.044 0.000 -20.468
247 118707521 -18.841 -16.789 -2.221 0.000 -22.023
248 118707521 -15.988 -16.070 0.103 0.000 -23.207
249 118707521 -20.590 -16.811 -3.489 0.000 -21.463
250 118707521 -7.605 -11.162 2.895 0.000 -20.868
251 118707521 -16.064 -10.411 -5.642 0.000 -19.224
252 118707521 -14.078 -11.831 -2.235 0.000 -25.200
253 118707521 -18.863 -15.048 -2.777 0.000 -22.223
254 118707521 -11.630 -12.796 1.150 0.000 -15.133
255 118707521 -7.383 -7.757 -0.374 0.000 -18.157
256 118707521 -15.238 -16.427 2.127 0.017 -18.995
257 118707521 -14.629 -14.176 -1.121 0.000 -22.724
258 118707521 -14.544 -11.767 -3.453 0.000 -24.178
259 118707521 -14.942 -15.174 0.116 0.000 -19.325
260 118707521 -16.140 -12.993 -2.130 0.000 -20.469
261 118707521 -19.171 -14.552 -5.388 0.000 -19.070
262 118707521 -10.704 -7.230 -2.533 0.000 -15.778
263 118707521 -13.412 -13.249 -0.044 0.000 -22.841
264 118707521 -14.086 -8.694 -5.499 0.000 -19.626
265 118707521 -11.557 -9.724 -2.264 0.000 -20.150
266 118707521 -15.735 -15.769 -0.038 0.000 -16.450
267 118707521 -14.827 -14.876 1.038 0.000 -22.216
268 118707521 -11.965 -6.873 -5.914 0.000 -17.273
269 118707521 -18.543 -14.999 -4.343 0.000 -20.986
270 118707521 -21.031 -15.191 -5.783 0.000 -20.370
271 118707521 -10.683 -9.254 -2.318 0.000 -19.688
272 118707521 -13.179 -13.027 -0.901 0.000 -21.462
273 118707521 -16.533 -10.740 -5.353 0.000 -19.091
274 118707521 -16.232 -17.000 0.287 0.000 -18.936
275 118707521 -10.929 -9.061 -0.753 0.000 -16.199
276 118707521 -10.995 -13.393 1.955 0.000 -21.457
277 118707521 -12.667 -11.558 -0.195 0.000 -20.274
278 118707521 -16.041 -11.753 -4.232 0.000 -22.387
279 118707521 -19.440 -13.086 -6.207 0.000 -22.275
280 118707521 -14.070 -12.872 -1.265 0.000 -21.273
281 118707521 -13.605 -13.639 -0.679 0.000 -22.206
282 118707521 -6.059 -2.203 -4.392 0.000 -11.893
283 118707521 -13.018 -8.174 -5.411 0.000 -20.086
284 118707521 -19.011 -13.567 -5.442 0.000 -21.084
285 118707521 -20.120 -13.147 -6.021 0.028 -18.695
286 118707521 -14.408 -8.238 -5.161 0.000 -17.474
287 118707521 -9.858 -8.275 -1.266 0.000 -16.948
288 118707521 -14.248 -11.847 -3.166 0.000 -15.630
289 118707521 -21.277 -19.241 -1.119 0.000 -18.739
290 118707521 -13.642 -13.561 -0.038 0.000 -18.991
291 118707521 -16.755 -16.102 -1.032 0.789 -17.193
292 118707521 -20.085 -17.755 -1.209 0.000 -19.600
293 118707521 -18.992 -12.685 -5.295 0.000 -20.399
294 118707521 -18.517 -15.026 -3.088 0.000 -20.003
295 118707521 -12.055 -9.885 -2.119 0.001 -18.253
296 118707521 -18.369 -16.003 -3.175 0.000 -20.808
297 118707521 -17.806 -13.563 -3.980 0.000 -20.973
298 118707521 -20.844 -16.599 -3.277 0.000 -23.923
299 118707521 -14.582 -10.345 -5.314 0.630 -18.081
300 118707521 -25.541 -18.783 -5.793 0.000 -22.102
301 91820057 -6.755 -10.002 2.449 0.000 -11.270
302 91820057 -10.486 -8.663 -0.825 0.000 -15.825
303 91820057 -16.294 -15.133 -1.146 0.000 -14.464
304 91820057 -13.385 -12.302 -1.013 0.000 -15.780
305 91820057 -17.134 -15.851 -0.753 0.000 -16.014
306 91820057 -14.522 -14.012 -1.325 0.000 -14.076
307 91820057 -8.210 -6.296 -0.977 0.000 -12.882
308 91820057 -3.743 -5.002 1.266 0.000 -8.447
309 91820057 -7.117 -8.711 1.626 0.000 -11.829
310 91820057 -9.223 -11.006 1.849 0.000 -13.390
311 91820057 -17.440 -16.660 -1.258 0.000 -12.350
312 91820057 -16.194 -17.723 1.517 0.000 -15.447
313 91820057 -14.072 -15.079 0.286 0.000 -13.361
314 91820057 -11.368 -10.809 -0.475 0.000 -14.462
315 91820057 -15.559 -12.674 -1.858 0.000 -15.733
316 91820057 -16.732 -19.660 3.062 0.000 -15.471
317 91820057 -5.751 -6.775 1.054 0.000 -12.594
318 91820057 -16.971 -17.451 -0.151 0.000 -15.051
319 91820057 -13.830 -14.485 0.015 0.000 -14.043
320 91820057 -17.667 -16.746 -0.828 0.000 -14.958
321 91820057 -15.561 -15.614 0.281 0.000 -13.335
322 91820057 -17.374 -18.036 -0.138 0.000 -15.915
323 91820057 -10.474 -9.789 -0.370 0.000 -11.051
324 91820057 -13.752 -13.860 -0.330 0.000 -16.182
325 91820057 -11.094 -14.347 2.540 0.000 -16.256
326 91820057 -18.605 -19.562 0.944 0.000 -16.376
327 91820057 -11.175 -12.291 1.183 0.000 -11.235
328 91820057 -10.185 -10.593 0.204 0.000 -12.941
329 91820057 -13.986 -12.384 -0.491 0.000 -15.315
330 91820057 -14.967 -14.045 0.014 0.000 -14.283
331 91820057 -10.498 -13.877 3.817 0.000 -12.102
332 91820057 -14.767 -13.800 -1.883 0.000 -13.472
333 91820057 -16.441 -17.885 1.435 0.000 -16.342
334 91820057 -12.999 -11.505 -1.540 0.000 -12.528
335 91820057 -13.025 -10.443 -1.469 0.000 -15.697
336 91820057 -6.656 -11.726 4.137 0.000 -18.250
337 91820057 -10.787 -9.269 -1.111 0.000 -14.410
338 91820057 -9.349 -11.828 2.629 0.000 -14.203
339 91820057 -17.902 -17.896 0.390 0.000 -15.485
340 91820057 -13.877 -15.726 1.989 0.000 -13.427
341 91820057 -13.352 -15.682 1.447 0.000 -13.007
342 91820057 -15.996 -17.074 1.188 0.000 -14.575
343 91820057 -17.556 -16.182 -2.254 0.000 -13.193
344 91820057 -7.561 -7.370 -0.945 0.000 -13.325
345 91820057 -14.323 -14.996 -0.210 0.000 -13.487
346 91820057 -18.210 -21.289 3.214 0.000 -16.483
347 91820057 -11.001 -9.344 -1.260 0.000 -13.987
348 91820057 -12.616 -12.287 -0.331 0.000 -14.952
349 91820057 -9.159 -10.572 0.825 0.000 -13.496
350 91820057 -8.795 -9.524 0.151 0.000 -11.464
351 91820057 -11.176 -11.597 0.930 0.000 -14.108
352 91820057 -11.191 -9.181 -0.882 0.000 -16.728
353 91820057 -8.476 -9.583 1.203 0.000 -11.673
354 91820057 -6.081 -7.487 1.903 0.000 -13.153
355 91820057 -10.069 -11.010 0.133 0.000 -11.553
356 91820057 -7.868 -8.459 -0.034 0.000 -15.591
357 91820057 -14.349 -16.818 1.790 0.000 -18.146
358 91820057 -4.014 -4.229 -0.582 0.000 -8.601
359 91820057 -12.644 -9.558 -2.169 0.000 -13.305
360 91820057 -6.933 -12.008 5.359 0.000 -11.314
361 91820057 10.814 11.158 -0.977 0.000 4.719
362 91820057 -12.690 -10.567 -1.033 0.000 -13.230
363 91820057 -8.308 -8.768 -0.124 0.000 -11.653
364 91820057 -8.275 -7.406 -0.327 0.000 -15.966
365 91820057 -16.295 -15.489 0.320 0.000 -13.263
366 91820057 -6.923 -6.797 -0.934 0.000 -14.020
367 91820057 -12.096 -11.155 -1.581 0.000 -11.293
368 91820057 -14.449 -12.561 -1.943 0.000 -12.324
369 91820057 -14.347 -15.022 0.607 0.000 -12.366
370 91820057 -7.304 -7.662 1.401 0.000 -12.070
371 91820057 -7.790 -6.237 -2.720 0.000 -11.592
372 91820057 -6.943 -7.235 0.229 0.000 -12.583
373 91820057 -9.380 -8.516 -1.672 0.000 -11.587
374 91820057 -5.691 -6.047 0.411 0.000 -10.452
375 91820057 -9.484 -9.891 -0.398 0.000 -15.748
376 91820057 -8.507 -7.299 -0.140 0.000 -10.438
377 91820057 -13.729 -9.596 -4.064 0.000 -13.043
378 91820057 -11.153 -11.213 0.057 0.000 -15.335
379 91820057 -9.129 -8.091 -0.741 0.000 -12.532
380 91820057 -9.841 -9.838 -0.047 0.000 -10.566
381 91820057 -14.385 -15.008 0.606 0.000 -12.487
382 91820057 -9.823 -9.336 -0.578 0.000 -10.431
383 91820057 -13.015 -13.303 0.465 0.000 -14.456
384 91820057 -14.124 -13.820 -0.303 0.000 -11.727
385 91820057 -15.663 -15.258 -0.210 0.000 -17.020
386 91820057 -10.566 -17.247 7.221 0.000 -15.594
387 91820057 -16.545 -16.743 0.157 0.000 -12.850
388 91820057 -12.249 -12.991 1.151 0.000 -12.578
389 91820057 -12.883 -12.341 0.558 0.000 -15.291
390 91820057 -9.544 -7.032 -1.480 0.000 -16.134
391 91820057 -10.189 -10.296 0.277 0.000 -15.325
392 91820057 -14.300 -16.963 2.836 0.000 -18.278
393 91820057 -14.672 -14.678 1.116 0.000 -12.885
394 91820057 -7.744 -4.005 -2.703 0.000 -9.340
395 91820057 3.331 1.364 1.875 0.000 -0.843
396 91820057 -6.225 -6.666 0.626 0.000 -11.396
397 91820057 -5.638 -9.128 4.538 0.000 -14.200
398 91820057 -5.851 -5.380 -0.467 0.000 -13.244
399 91820057 -13.319 -16.837 4.506 0.000 -14.554
400 91820057 -8.708 -7.657 -0.614 0.000 -14.431
401 90659182 -15.236 -17.545 1.650 0.000 -16.703
402 90659182 -8.239 -8.045 -0.197 0.000 -13.807
403 90659182 -12.478 -9.679 -2.853 0.041 -13.202
404 90659182 -14.146 -15.748 1.557 0.000 -12.377
405 90659182 -6.713 -5.176 -0.998 0.000 -11.772
406 90659182 -7.649 -3.999 -3.563 0.000 -8.825
407 90659182 -10.325 -3.713 -5.621 0.000 -10.034
408 90659182 -14.554 -14.902 -0.314 0.000 -15.001
409 90659182 -6.537 -4.113 -1.880 0.000 -7.975
410 90659182 -2.843 -6.350 2.755 0.000 -13.531
411 90659182 -7.405 -3.826 -2.536 0.000 -9.305
412 90659182 -7.209 -3.069 -3.831 0.000 -8.370
413 90659182 -9.520 -6.329 -3.182 0.000 -13.681
414 90659182 -7.486 -5.072 -1.400 0.000 -7.057
415 90659182 -13.939 -11.333 -2.534 0.000 -14.120
416 90659182 -8.457 -8.974 0.081 0.000 -9.828
417 90659182 -19.096 -20.137 0.171 0.000 -15.652
418 90659182 -4.292 -3.009 -1.181 0.000 -12.498
419 90659182 -8.343 -5.377 -2.308 0.000 -10.584
420 90659182 -14.831 -14.858 -0.025 0.000 -14.496
421 90659182 -6.008 -2.640 -3.315 0.000 -9.995
422 90659182 -9.821 -5.860 -3.895 0.000 -8.731
423 90659182 -8.183 -5.722 -1.403 0.000 -11.193
424 90659182 -11.706 -12.824 0.158 0.000 -15.187
425 90659182 -17.116 -17.464 -0.233 0.000 -14.577
426 90659182 -12.153 -10.266 -1.883 0.000 -15.263
427 90659182 -15.819 -13.408 -2.175 0.000 -16.461
428 90659182 -9.138 -4.542 -5.280 0.000 -9.150
429 90659182 -6.592 -6.733 0.170 0.000 -9.757
430 90659182 -9.522 -8.514 -0.469 0.000 -13.427
431 90659182 -1.296 -10.569 9.365 0.000 -15.866
432 90659182 -7.731 -5.685 -2.493 0.000 -7.723
433 90659182 -12.855 -11.729 -1.107 0.000 -14.978
434 90659182 -8.546 -16.643 7.545 0.000 -15.423
435 90659182 -3.668 -8.484 4.099 0.000 -13.016
436 90659182 -5.029 -2.073 -3.019 0.000 -11.712
437 90659182 -15.083 -15.702 0.581 0.000 -14.907
438 90659182 -8.893 -7.793 -0.109 0.000 -12.550
439 90659182 -7.798 -6.420 -1.443 0.000 -12.237
440 90659182 9.256 10.350 -0.914 0.000 6.231
441 90659182 -4.766 -6.136 0.478 0.000 -10.283
442 90659182 -5.408 -2.791 -3.234 0.000 -11.184
443 90659182 -6.895 -4.553 -2.781 0.000 -10.544
444 90659182 -10.087 -7.427 -1.540 0.000 -11.561
445 90659182 -15.207 -14.961 0.724 0.000 -15.248
446 90659182 -7.236 -5.531 -2.404 0.000 -9.962
447 90659182 -7.371 -4.615 -1.708 0.000 -12.730
448 90659182 -1.668 -1.670 -0.887 0.029 -7.895
449 90659182 -8.068 -10.938 1.987 0.000 -13.828
450 90659182 -9.894 -7.281 -3.206 0.000 -10.717
451 90659182 -12.313 -8.902 -3.342 0.000 -10.987
452 90659182 -21.217 -20.570 -0.589 0.000 -14.229
453 90659182 -6.658 -8.232 1.667 0.000 -15.033
454 90659182 -12.737 -13.136 0.489 0.000 -12.408
455 90659182 -12.670 -7.932 -4.810 0.000 -10.831
456 90659182 -14.425 -11.072 -3.200 0.000 -11.419
457 90659182 -8.922 -4.684 -4.176 0.000 -8.496
458 90659182 -14.527 -11.337 -3.764 0.000 -14.948
459 90659182 -4.317 -3.308 -0.018 0.000 -9.687
460 90659182 -9.160 -3.642 -4.527 0.000 -10.259
461 90659182 -10.656 -8.242 -2.408 0.000 -12.959
462 90659182 -8.042 -8.492 -0.008 0.000 -13.360
463 90659182 -11.209 -7.596 -3.685 0.000 -11.486
464 90659182 -13.982 -14.354 -0.534 0.000 -15.781
465 90659182 -13.860 -9.741 -3.104 0.000 -11.317
466 90659182 9.869 11.692 -1.715 0.000 11.834
467 90659182 -17.735 -15.215 -3.394 0.000 -15.763
468 90659182 -8.522 -5.836 -1.675 0.000 -12.263
